# Maxwell - Meltzer Woods - QUMA - ITRDB IN023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30568
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30568.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in023-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; in023-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/in023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/in023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Meltzer Woods - QUMA - ITRDB IN023
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Strange, B.M.; Matheus, T.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Streamflow, Eastern Deciduous Forest NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Brandon M. Strange, Justin T. Maxwell, Scott M. Robeson, Grant L. Harley, Matthew D. Therrell, Darren L. Ficklin
#   Journal_Name: Journal of Hydrology
#   Published_Title: Comparing three approaches to reconstructing streamflow using tree rings in the Wabash River basin in the Midwestern, US.
#   Published_Date_or_Year: 2020
#   Volume: 573
#   Pages: 829-840
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.jhydrol.2019.03.057
#   Full_Citation: None
#   Abstract: Tree-ring reconstructions of streamflow can provide long-term perspectives of flow variability that may be useful in management strategies for water resources. Relative to other portions of the United States, there is a dearth of tree-ring based streamflow reconstructions in the Midwest. The Wabash River is an important water resource in Indiana and Illinois where many sectors rely on it. Here, to better understand the historic hydroclimate within the Wabash River Basin, we reconstructed June-September streamflow for a tributary of the Wabash River using three statistical approaches: the traditional basin approach, and the recently-developed climate-footprint, and drought-reconstruction approaches. Our reconstructions explained 53-71% of the variance for the common period (1941-1984). We find that in our three reconstructions, there are extreme droughts and pluvials that exceed those during the instrumental period, including a sustained five-decade low-flow event in the early 19th century. Overall, we find that the traditional basin approach produced the most robust model but had the shortest reconstruction length of the three approaches, as it requires the predictor chronologies to be derived from within the basin. Our results indicate that there are merits and drawbacks to each approach with the general pattern of sacrificing variance explained for reconstruction length.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Meltzer Woods
#   Location: Indiana
#   Northernmost_Latitude: 39.505057
#   Southernmost_Latitude: 39.505057
#   Easternmost_Longitude: -85.669107
#   Westernmost_Longitude: -85.669107
#   Elevation_m: 259
#--------------------
# Data_Collection
#   Collection_Name: IN023
#   First_Year: 1827
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MWM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MWM10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MWM10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MWM02A_raw	MWM02B_raw	MWM03A_raw	MWM03B_raw	MWM04A_raw	MWM05A_raw	MWM05B_raw	MWM06A_raw	MWM06B_raw	MWM07A_raw	MWM07B_raw	MWM08A_raw	MWM08B_raw	MWM09A_raw	MWM09B_raw	MWM10A_raw	MWM10B_raw
1890	3.612	3.12	3.385	NA	3.645	0.997	1.915	2.786	NA	2.928	NA	NA	0.69	3.069	3.906	NA	NA
1891	3.347	3.231	3.692	NA	3.506	1.171	1.887	2.596	NA	2.996	NA	NA	0.842	3.114	3.236	NA	NA
1892	3.441	3.104	3.393	NA	4.145	1.245	1.746	3.236	NA	3.145	NA	NA	1.545	3.23	3.229	NA	NA
1893	2.856	2.628	2.934	NA	3.512	1.244	1.326	2.163	NA	2.741	NA	NA	1.585	2.824	3.251	NA	NA
1894	3.777	2.828	2.742	NA	3.02	0.944	1.254	2.436	NA	2.569	NA	NA	0.841	2.529	3.016	NA	NA
1895	2.957	2.776	2.473	NA	2.724	0.953	1.172	2.076	NA	2.61	NA	NA	0.881	2.818	2.932	NA	NA
1896	4.289	4.373	3.353	NA	3.235	1.012	0.983	2.808	3.353	3.571	NA	NA	1.308	3.59	3.272	NA	NA
1897	3.735	3.321	2.957	NA	3.097	1.526	1.527	3.103	3.886	4.576	NA	NA	1.744	2.772	4.171	NA	NA
1898	3.699	3.448	2.85	NA	3.169	1.586	1.319	2.404	3.488	3.651	NA	NA	1.772	3.005	2.761	NA	NA
1899	3.613	3.018	2.642	NA	3.008	1.705	1.056	2.141	3.038	3.875	NA	NA	1.741	2.898	3.367	NA	NA
1900	3.942	2.809	3.178	NA	3.51	2.118	1.357	3.055	3.819	4.05	NA	NA	1.587	2.964	2.976	NA	NA
1901	3.476	2.752	2.443	NA	2.801	1.759	1.651	2.805	3.275	2.307	1.393	NA	1.304	2.894	2.528	NA	NA
1902	3.962	4.434	3.13	NA	2.475	2.555	2.177	3.718	3.653	2.017	1.298	NA	0.927	3.275	3.581	NA	3.693
1903	4.022	3.886	4.146	NA	2.881	3.031	2.902	3.796	4.029	2.824	2.305	NA	1.711	2.756	3.628	NA	5.217
1904	3.654	3.678	3.38	NA	2.789	3.922	2.758	4.061	3.479	2.436	2.158	NA	2.303	2.714	2.862	3.35	4.994
1905	3.726	3.676	3.062	NA	2.924	3.581	2.832	3.376	3.681	2.441	2.048	NA	2.218	2.85	2.413	5.714	5.6
1906	4.109	4.026	4.483	NA	3.431	3.937	3.388	3.736	3.902	1.955	1.59	NA	2.315	2.91	3.056	5.357	6.427
1907	3.377	3.461	3.62	NA	2.971	4.105	3.404	3.731	3.8	2.099	1.408	NA	2.1	2.423	2.492	4.417	5.261
1908	3.314	3.753	5.858	NA	2.916	4.014	3.538	3.177	3.305	2.154	1.6	NA	2.07	2.404	2.211	4.197	5.051
1909	3.152	3.071	4.092	NA	3.201	3.446	2.548	2.978	2.184	1.79	1.759	NA	1.679	2.036	2.432	4.662	4.234
1910	3.615	3.684	4.124	NA	3.423	3.695	4.01	2.858	2.858	2.097	1.515	NA	2.115	2.45	3.101	5.141	4.904
1911	2.869	2.851	3.908	NA	2.077	3.292	2.435	2.563	2.065	1.781	1.568	NA	1.558	1.146	1.575	1.791	1.805
1912	3.063	3.472	5.117	NA	2.505	4.409	3.572	3.368	3.105	2.093	1.668	NA	1.705	2.109	2.704	4.124	4.012
1913	3.3	3.37	5.009	NA	2.49	4.732	3.363	3.337	2.824	2.259	1.573	2.731	2.222	2.13	2.345	3.207	3.986
1914	2.896	2.877	3.194	NA	2.004	3.809	2.576	2.79	2.716	1.483	1.188	1.648	1.431	1.546	2.002	2.956	2.442
1915	4.371	3.71	6.426	NA	3.335	5.736	5.623	4.913	4.325	3.262	2.158	3.151	2.221	2.41	4.124	3.913	3.394
1916	3.769	3.613	4.298	NA	2.586	4.375	4.459	3.889	3.199	2.458	1.833	2.13	1.715	1.86	2.807	3.928	3.203
1917	3.405	3.061	4.312	NA	2.37	4.091	3.539	3.159	3.244	1.727	1.869	1.503	1.081	1.671	2.098	3.392	3.176
1918	2.678	3.017	3.995	NA	2.527	3.181	2.555	2.942	3.165	1.497	1.427	1.474	1.085	2.079	2.117	1.422	1.42
1919	2.727	2.492	3.37	4.051	2.122	2.283	2.291	2.589	2.898	1.503	1.619	1.224	1.539	1.972	2.348	1.741	1.461
1920	3.354	3.715	5.106	7.474	2.646	3.588	3.691	3.261	4.238	3.094	2.772	1.83	1.741	2.698	2.835	2.651	2.974
1921	2.657	2.088	3.872	6.908	2.112	2.702	2.574	2.418	2.881	3.138	2.685	1.622	1.429	2.109	1.954	2.95	3.567
1922	3.41	2.915	4.202	7.015	2.703	2.949	3.31	2.508	3.452	3.943	3.573	1.976	1.212	3.12	2.878	2.104	2.19
1923	3.152	2.419	4.455	6.867	2.301	3.332	3.654	2.955	3.229	4.027	3.469	1.511	1.1	3.056	2.807	2.876	2.744
1924	3.153	3.498	4.08	5.942	2.022	3.284	3.244	2.753	4.28	3.428	4.184	2.045	1.18	2.604	3.559	2.858	3.522
1925	3.078	2.187	4.343	7.032	1.593	2.787	2.692	2.362	3.68	3.015	3.227	1.639	0.94	2.35	3.08	2.497	2.175
1926	3.46	3.389	4.943	7.161	2.326	2.894	2.817	3.661	4.446	2.585	3.621	1.965	1.792	2.501	2.953	2.436	2.625
1927	2.774	2.258	3.588	4.55	2.526	2.826	2.383	3.185	3.462	3.241	4.141	2.242	1.927	2.668	2.663	2.967	2.789
1928	3.252	2.508	4.92	6.43	2.592	3.774	3.136	4.025	3.632	4.386	4.525	2.54	2.177	2.403	2.519	2.707	2.874
1929	3.059	2.376	4.087	6.542	2.495	3.049	2.489	2.7	3.235	2.905	3.371	2.665	2.041	2.358	2.513	2.526	2.688
1930	2.819	2.047	4.139	6.35	1.941	2.378	1.906	2.58	3.484	3.062	3.562	2.174	1.477	2.138	2.533	2.347	2.123
1931	2.381	2.27	5.812	7.382	2.099	2.173	1.764	3.506	4.001	2.669	3.601	2.591	1.696	2.397	2.028	1.953	1.725
1932	3.739	2.627	4.465	6.61	3.019	3.095	2.689	2.801	3.237	3.781	4.772	3.909	2.29	3.041	3.179	2.559	2.299
1933	3.135	2.177	4.798	5.297	2.788	2.373	2.555	2.058	2.45	2.448	2.936	2.571	1.512	2.525	2.828	2.296	2.266
1934	3.386	3.08	4.674	6.24	2.421	1.916	2.374	2.113	2.456	2.275	2.911	2.103	1.664	2.131	2.399	2.428	1.917
1935	3.929	3.528	4.659	6.909	2.496	3.146	3.251	3.354	3.096	4.024	4.454	2.553	2.536	2.715	2.863	2.055	2.127
1936	2.848	2.666	3.387	6.136	2.296	1.984	2.114	2.368	2.404	2.728	2.786	1.734	1.306	1.783	2.149	1.922	1.819
1937	3.437	3.655	4.685	6.792	2.454	2.483	4.46	3.057	2.963	2.689	3.605	2.93	2.355	2.84	2.832	2.104	1.877
1938	3.763	4.176	4.747	6.511	2.833	2.654	4.007	2.866	3.042	2.647	3.999	2.898	2.346	3.272	2.795	2.652	2.768
1939	3.042	3.529	4.358	5.543	2.652	2.643	3.038	1.978	2.09	2.152	3.322	2.296	2.273	2.616	2.838	2.298	2.283
1940	3.191	2.902	4.498	5.866	2.657	2.15	2.514	2.08	2.561	2.111	3.015	1.986	2.11	2.048	1.911	2.218	2.173
1941	2.094	2.289	3.842	3.975	1.644	1.496	2.011	1.796	2.424	2.091	2.813	1.61	1.832	1.709	1.911	1.744	2.126
1942	3.225	2.778	5.09	5.225	2.024	2.211	4.017	2.353	2.86	2.695	3.25	2.383	2.901	2.18	2.097	2.76	2.879
1943	3.07	2.812	5.728	5.59	2.829	2.306	3.958	2.317	2.8	2.102	4.05	2.652	2.617	2.654	2.9	3.597	3.901
1944	3.274	2.355	4.173	4.307	2.158	1.557	2.8	2.039	2.586	2.406	3.356	2.051	1.994	2.102	2.409	2.989	3.443
1945	3.408	3.085	4.836	5.657	2.295	2.07	2.984	2.239	3.407	2.875	3.479	2.214	2.017	2.496	2.5	3.306	2.847
1946	3.66	2.584	5.404	6.236	1.721	1.554	2.586	1.774	2.245	2.208	3.164	1.947	2.25	1.411	1.998	2.514	2.28
1947	2.973	2.282	4.907	5.691	2.108	1.854	2.766	1.499	2.335	1.859	2.786	2.252	1.833	2.548	2.175	3.089	3.426
1948	3.026	2.399	4.704	6.214	2.163	1.539	2.875	1.622	2.667	2.033	3.287	3.147	3.061	1.799	2.063	3.18	3.155
1949	2.491	2.401	4.905	5.188	2.279	2.292	3.283	1.924	2.627	2.156	3.629	3.06	3.486	2.21	2.51	2.936	3.829
1950	3.722	3.124	5.868	6.615	2.315	2.693	4.664	2.478	3.239	2.404	3.259	2.772	3.027	2.178	2.527	3.358	4.387
1951	2.695	3.359	5.248	6.333	2.702	2.916	4.479	2.182	3.496	2.444	2.894	3.432	2.899	3.15	2.657	3.937	4.144
1952	2.883	2.41	4.033	5.121	2.164	1.593	2.9	1.441	1.812	1.923	2.403	3.278	3.275	2.68	1.727	3.309	2.953
1953	2.105	2.257	3.913	5.354	1.934	1.834	2.769	1.731	2.187	1.508	2.534	4.192	3.369	2.027	1.884	2.666	3.072
1954	1.544	1.302	2.95	3.89	1.532	1.172	1.586	1.091	1.61	0.968	1.749	2.549	1.985	1.41	1.989	1.484	1.586
1955	2.479	1.96	5.297	6.159	2.694	3.138	3.399	2.01	2.801	1.469	2.412	4.781	5.046	2.149	1.817	2.735	3.166
1956	2.282	2.464	5.155	7.23	3.919	2.829	3.018	1.551	2.088	2.13	3.288	4.706	4.868	2.338	2.185	3.231	2.689
1957	3.683	3.093	5.93	7.349	3.488	4.436	4.695	1.67	2.395	2.703	4.248	5.04	4.801	2.593	2.717	3.151	3.619
1958	2.893	2.241	4.361	5.822	2.654	2.576	3.806	1.608	2.33	3.154	4.653	6.108	4.049	2.857	2.574	3.668	4.386
1959	2.476	2.247	4.072	4.78	2.74	2.669	3.546	1.168	2.104	1.992	2.944	7.724	2.223	1.938	1.684	2.743	2.647
1960	3.166	2.793	5.139	6.295	2.565	2.724	3.604	1.794	2.703	2.642	4.003	4.868	4.965	3.995	2.701	3.623	3.33
1961	2.327	1.967	3.671	5.341	2.12	2.121	2.905	1.062	1.512	2.069	3.123	3.416	2.504	3.044	2.088	3.111	3.353
1962	2.377	2.35	4.071	5.332	1.788	2.032	2.981	1.206	2.073	1.796	2.539	3.997	3.62	2.739	1.947	3.072	3.42
1963	3.285	2.412	4.628	6.394	1.512	2.457	3.106	1.554	2.726	2.106	3.483	3.674	3.97	2.411	2.273	2.973	3.128
1964	2.313	1.948	4.347	4.866	1.748	2.081	2.581	1.481	2.327	1.494	2.507	3.008	2.768	2.943	2.308	3.889	3.295
1965	1.829	1.906	3.561	5.639	2.049	2.189	2.336	1.454	1.886	1.481	2.784	3.004	2.256	2.748	2.172	2.747	2.986
1966	2.559	2.057	4.575	7.3	2.357	2.657	3.26	1.597	1.473	1.953	3.004	3.569	1.904	2.114	2.38	3.409	3.046
1967	1.975	1.806	3.701	4.738	2.02	2.407	2.829	1.571	2.192	1.965	3.271	3.637	2.217	2.189	1.918	3.297	3.721
1968	2.871	2.343	4.163	5.023	2.611	2.72	3.207	1.88	3.018	2.431	3.247	4.347	1.854	3.06	3.014	3.487	4.393
1969	3.025	2.288	4.022	4.445	2.865	2.802	3.333	1.47	2.167	2.532	3.007	4.133	1.774	3.416	3.064	3.586	3.624
1970	2.558	2.214	2.984	4.25	2.227	2.098	2.652	1.021	1.753	1.607	2.425	2.614	1.206	2.097	2.075	2.991	2.981
1971	3.116	2.175	4.017	5.699	2.714	2.899	3.729	1.235	2.362	3.042	3.858	4.66	2.361	2.772	3.263	4.226	3.817
1972	2.813	2.558	3.799	4.672	2.767	2.1	3.238	1.061	1.912	2.513	4.291	3.427	3.028	2.241	2.14	4.507	3.804
1973	3.099	2.21	4.467	4.918	3.353	3.1	4.81	1.48	2.606	2.65	4.009	5.404	4.325	3.283	2.543	4.849	4.045
1974	3.44	2.378	4.265	5.472	2.91	2.192	4	1.909	2.336	2.775	3.739	3.4	2.568	2.837	2.728	4.231	3.647
1975	2.932	1.515	3.333	4.389	2.557	2.11	2.777	0.99	1.743	2.248	2.014	3.474	2.657	1.862	1.786	3.629	3.357
1976	3.606	1.665	4.283	3.818	2.157	3.075	2.826	1.406	2.194	2.239	2.754	3.621	2.826	2.458	1.876	3.966	4.269
1977	2.622	2.125	2.97	4.862	2.087	3.068	3.471	1.305	2.831	2.522	3.261	4.302	3.378	2.491	2.492	3.972	3.627
1978	3.294	2.162	3.23	4.1	2.933	2.935	3.807	1.181	1.962	2.018	3.057	4.051	2.992	2.968	2.513	3.665	4.141
1979	3.668	3.064	3.067	3.892	3.003	1.466	2.24	1.261	1.591	2.293	3.815	3.796	3.311	2.807	2.221	3.083	3.436
1980	4.166	2.779	3.778	4.723	2.999	1.322	1.878	1.013	1.673	2.615	4	4.427	3.011	2.339	2.691	3.69	3.269
1981	2.778	2.46	2.696	4.013	2.105	1	0.895	1.358	1.773	1.977	3.594	5.125	3.167	1.996	2.335	2.993	3.292
1982	3.403	3.368	4.024	3.627	3.597	1.174	1.308	2.09	2.715	3.006	3.761	6.006	6.215	2.106	3.296	3.331	4.3
1983	1.922	2.195	3.115	4.431	2.099	0.877	0.911	1.846	2.208	1.887	2.452	3.509	2.415	2.037	1.896	3.341	3.218
1984	2.494	2.453	2.51	3.99	2.014	0.686	0.904	1.702	2.109	1.185	1.906	3.613	2.945	2.53	1.983	3.18	2.954
1985	3.057	3.062	2.512	4.662	2.616	0.876	1.165	1.228	2.196	2.038	3.253	5.549	3.392	3.453	2.444	3.977	3.711
1986	2.46	2.679	2.916	4.96	2.848	1.195	1.658	1.202	1.895	2.44	4.163	4.661	4.038	2.513	2.272	4.419	3.789
1987	2.784	3.179	3.138	6.659	3.383	1.064	1.792	1.618	2.482	2.97	4.402	6.23	1.583	2.401	2.636	4.946	4.496
1988	2.273	2.505	2.802	3.353	2.217	1.338	1.468	1.605	2.16	2.107	2.767	3.089	3.256	1.817	2.261	3.776	3.833
1989	2.049	2.121	2.82	4.647	2.126	0.808	1.5	2.006	1.944	2.031	2.969	5.675	3.189	2.102	2.321	3.775	3.282
1990	2.51	2.891	2.703	3.589	3.548	1.55	2.082	2.465	2.712	2.33	4.396	4.213	2.114	3.947	2.193	3.609	3.595
1991	2.642	2.266	2.992	3.869	2.813	1.097	2.022	1.825	2.198	2.326	2.962	3.072	2.075	2.842	2.262	3.761	3.544
1992	3.23	3.128	3.074	4.428	2.608	1.584	2.379	2.476	2.164	3.284	3.523	5.075	4.167	3.129	2.722	5.285	3.635
1993	3.706	3.063	4.283	5.422	2.581	1.511	2.303	2.779	3.036	2.619	4.488	4.531	3.232	2.879	3.243	5.77	4.065
1994	3.264	2.941	3.328	2.977	2.783	1.815	2.966	2.845	2.832	2.045	3.013	5.12	3.305	4.186	3.106	4.28	4.167
1995	2.612	3.166	3.387	4.682	3.009	2.456	2.673	2.721	2.666	3.672	4.26	5.451	3.865	4.523	3.327	4.869	4.239
1996	1.667	2.094	3.36	3.828	2.889	1.674	2.032	2.183	2.302	2.45	3.777	5.274	2.421	2.412	2.304	4.391	3.693
1997	1.991	2.124	2.355	3.732	2.686	2.022	2.376	2.036	2.274	2.213	3.215	4.753	3.323	2.345	2.045	4.42	3.446
1998	2.034	2.08	3.378	4.117	3.384	2.947	2.592	2.319	2.696	3.188	4.641	6.505	3.972	2.446	2.195	4.213	3.244
1999	1.768	2.097	3.19	4.645	3.547	1.955	2.536	2.598	2.341	2.763	3.702	5.691	3.139	2.305	1.784	3.783	3.398
2000	2.086	2.117	3.075	4.681	3.346	2.199	2.21	2.276	2.726	2.992	3.352	5.368	2.608	1.872	1.361	3.606	2.875
2001	3.16	3.433	3.24	6.208	2.601	2.158	2.219	3.588	3.803	3.833	4.328	6.177	3.183	2.318	2.386	4.049	3.419
2002	2.049	2.554	3.963	4.287	2.925	1.884	2.147	1.94	2.705	2.527	3.445	4.79	2.47	2.809	2.197	4.458	2.898
2003	2.714	2.792	3.996	2.972	3.061	2.995	2.666	2.565	2.799	2.215	3.695	6.514	2.757	2.633	2.165	4.546	3.268
2004	2.127	2.293	3.091	2.941	3.068	2.288	3.548	2.059	2.935	2.517	3.745	6.36	3.09	2.868	2.998	4.276	3.66
2005	2.476	2.42	2.679	2.506	2.889	2.516	2.612	2.23	2.81	2.006	3.913	6.152	3.749	2.72	2.946	3.977	2.779
2006	1.93	2.079	2.186	2.401	2.43	1.874	2.827	1.524	1.846	1.794	2.781	4.346	2.07	2.391	2.929	3.467	2.405
2007	1.736	1.741	1.974	1.262	1.492	1.395	1.65	0.959	1.209	1.104	1.672	2.761	1.345	1.364	1.752	2.096	1.667
2008	2.168	2.271	2.451	1.867	1.559	1.098	1.526	1.329	2.036	1.607	2.318	4.729	1.983	1.767	1.992	2.901	2.736
2009	2.625	2.661	2.656	1.849	1.848	1.541	1.185	1.579	2.316	2.149	2.72	6.261	2.32	2.725	2.961	3.525	2.707
2010	2.049	2.71	1.968	1.43	2.075	1.243	1.493	1.154	2.043	1.623	2.553	3.971	2.008	2.707	2.748	4.204	3.748
2011	1.967	2.132	2.361	1.485	2.301	1.593	1.158	0.865	2.18	1.764	2.511	2.144	1.756	2.878	2.684	2.816	3.054
2012	1.644	1.782	2.318	1.642	1.836	1.264	1.239	1.235	2.112	1.301	2.006	2.663	1.706	2.004	2.804	3.04	2.43
2013	1.524	1.937	2.035	1.125	1.105	1.225	1.075	1.484	2.107	1.126	1.421	1.91	1.266	1.535	1.954	2.639	2.373
2014	2.147	1.651	2.603	1.032	1.37	1.246	1.599	1.254	2.284	1.564	1.981	2.272	1.088	2.274	2.81	3.616	2.437
2015	1.909	2.29	2.48	1.353	1.756	1.436	1.719	1.655	2.256	1.844	2.477	2.72	0.899	2.122	3.359	3.945	3.912
2016	2.241	2.008	2.517	1.328	1.564	1.652	1.779	1.102	1.476	1.54	2.248	1.849	1.035	1.648	2.061	3.608	3.071
