# Tucker - Grand Bay - PIEL - ITRDB MS004
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/25730
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-25730.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ms004e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ms004e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ms004e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ms004e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-11-29
#--------------------
# File_Last_Modified_Date
#   Date: 2018-11-29
#--------------------
# Title
#   Study_Name: Tucker - Grand Bay - PIEL - ITRDB MS004
#--------------------
# Investigators
#   Investigators: Tucker, C.S.; Harley, G.L.(https://orcid.org/0000-0003-1557-8465); Trepanier, J.C.; DeLong, K.L.(https://orcid.org/0000-0001-6320-421X)
#--------------------
# Description_Notes_and_Keywords
#   Description: Three (3) cores were taken from each tree for this study. Some tree-ring series are denoted by "S", which marks the third core taken from that tree.  Total ring width, earlywood width, and latewood width measured. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Clay S. Tucker, Jill C. Trepanier, Grant L. Harley, Kristine L. DeLong
#   Journal_Name: Journal of Coastal Research
#   Published_Title: Recording Tropical Cyclone Activity from 1909 to 2014 along the Northern Gulf of Mexico using Maritime Slash Pine Trees (Pinus elliottii var. elliottii Engelm.)
#   Published_Date_or_Year: 2018
#   Volume: 34
#   Pages: 328-340
#   Issue: 2
#   Report_Number: 
#   DOI: 10.2112/JCOASTRES-D-16-00177.1
#   Full_Citation: None
#   Abstract: The temporally incomplete tropical cyclone (TC) observational record limits the understanding of recurrence intervals and the impacts of repeated TCs on coastal ecosystems. Growth of maritime trees near the Gulf of Mexico may be affected by high winds, precipitation, and storm surges from TCs. Proxy records, such as tree growth recorded in annual ring widths, can be used to extend TC records temporally but must be verified with the observational record first. This study develops chronologies of total ring width (TRW), earlywood ring width (ERW), and latewood ring width (LRW) from slash pine (Pinus elliottii var. elliottii Engelm.) trees located 2 km from an open saltwater bay in the Grand Bay National Estuarine Research Reserve in coastal Mississippi, U.S.A. These chronologies are compared with TC storm surge and wind speed records using superposed epoch analysis. The year after a TC occurrence, tree growth is significantly (p < 0.05) suppressed (narrower than average annual growth rings) for TRW, ERW, and LRW with respect to storm surge and shows no statistical significance with high wind speeds. Individual trees display suppression in growth for 1-6 years after TC occurrences. This study demonstrates that slash pine trees in close proximity to salt water can be used to produce chronologies of TC occurrences for the northern Gulf of Mexico region and thus can eventually be used to extended and supplement temporally the existing TC observational record.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Grand Bay National Estuarine Research Reserve
#   Location: Mississippi
#   Northernmost_Latitude: 30.401
#   Southernmost_Latitude: 30.401
#   Easternmost_Longitude: -88.413
#   Westernmost_Longitude: -88.413
#   Elevation_m: 2
#--------------------
# Data_Collection
#   Collection_Name: MS004
#   First_Year: 1909
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus elliottii Engelm.
#   Common_Name: slash pine
#   Tree_Species_Code: PIEL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 2GB2B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB2S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB2S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB4S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB4S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB9A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB9A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB9S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB9S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB13S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB13S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB17S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB17S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB18S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB18S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB22C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB22C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB24S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB24S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2GB25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2GB25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	2GB2B_raw	2GB2S_raw	2GB4A_raw	2GB4S_raw	2GB9A_raw	2GB9S_raw	2GB11A_raw	2GB11B_raw	2GB13A_raw	2GB13S_raw	2GB15A_raw	2GB15B_raw	2GB16A_raw	2GB16B_raw	2GB17A_raw	2GB17S_raw	2GB18S_raw	2GB20A_raw	2GB20B_raw	2GB21A_raw	2GB21B_raw	2GB22A_raw	2GB22C_raw	2GB23A_raw	2GB23B_raw	2GB24B_raw	2GB24S_raw	2GB25A_raw	2GB25B_raw
1962	0.824	0.694	0.444	0.779	NA	NA	1.116	1.503	0.423	0.538	0.549	0.503	1.65	1.243	1.311	0.822	0.487	NA	NA	3.652	6.918	NA	NA	NA	NA	NA	NA	NA	NA
1963	0.952	0.802	0.759	0.951	NA	NA	1.162	1.651	0.571	0.748	0.528	0.481	1.337	1.149	1.397	1.052	0.783	NA	NA	6.015	5.454	NA	NA	0.22	NA	NA	NA	NA	NA
1964	1.392	1.814	1.076	1.122	NA	NA	1.603	2.213	0.655	0.833	0.635	0.919	1.284	1.588	1.809	1.348	0.888	NA	NA	5.616	5.645	NA	NA	5.329	6.367	NA	NA	NA	NA
1965	1.131	0.977	0.844	0.825	NA	NA	1.075	2.1	0.338	0.605	0.679	1.016	0.904	0.969	1.348	0.801	1.054	NA	NA	4.004	4.252	NA	2.294	4.509	4.802	NA	NA	NA	NA
1966	0.923	0.85	0.317	0.491	0.207	NA	1.094	1.76	0.38	0.485	0.508	0.904	0.825	0.893	0.758	0.569	0.801	NA	NA	3.674	3.865	NA	3.656	3.638	3.911	NA	NA	NA	NA
1967	0.606	0.316	0.36	0.466	2.382	2.006	0.734	1.057	0.095	0.168	0.339	0.602	0.571	0.422	0.821	0.759	0.549	NA	NA	3.182	2.843	NA	3.077	3.515	3.109	NA	NA	NA	NA
1968	1.108	0.631	0.487	0.529	4.1	5.62	1.143	1.091	0.19	0.293	0.444	0.702	0.698	0.563	1.05	0.695	0.518	NA	NA	2.363	2.819	NA	2.308	4.315	4.041	3.523	NA	6.452	NA
1969	1.506	1.188	0.699	1.147	7.353	2.576	2.252	1.487	0.719	0.546	1.014	1.093	1.648	0.888	1.568	0.737	1.146	NA	NA	3.54	3.551	NA	5.02	6.043	5.143	4.038	NA	8.095	NA
1970	0.868	0.356	0.317	0.612	4.467	1.918	1.043	1.264	0.54	0.294	0	0	0.402	0.791	0.5	0.243	1.079	NA	2.481	2.795	1.148	NA	2.38	3.759	2.75	6.046	NA	0.824	1.686
1971	1.088	0.795	0.423	0.881	2.572	3.237	1.293	0.931	0.359	0.167	0	0	0.656	0.909	0.646	0.506	0.804	NA	6.264	1.16	1.023	1.853	3.571	2.539	2.762	0.76	NA	3.215	2.647
1972	1.024	0.731	0.359	0.903	4.074	3.64	1.079	1.099	0.359	0.126	0.083	0.231	0.466	0.591	0.604	0.391	0.846	1.65	5.909	1.651	1.594	4.292	3.76	2.646	3.084	1.647	2.206	4.028	3.014
1973	0.843	0.642	0.168	0.673	4.782	1.714	1.113	0.759	0.314	0.099	0.077	0.402	0.931	0.61	0.457	0.55	1.014	5.815	6.956	1.692	1.746	2.945	3.039	2.601	3.081	5.659	9.773	2.62	5.012
1974	0.589	0.206	0.169	0.443	2.653	1.65	0.369	0.274	0.408	0.052	0.148	0.401	0.233	0.379	0.31	0.423	0.57	1.865	2.207	0.423	0.757	1.182	1.397	1.775	1.683	2.821	3.708	0.842	1.544
1975	0.547	0.165	0.094	0.718	2.435	1.603	0.309	0.357	0.625	0.289	0.338	0.38	0.67	0.632	0.495	0.529	0.633	5.324	4.008	0.487	1.094	1.943	2.243	2.344	2.416	2.158	1.632	3.743	3.134
1976	0.379	0.311	0.148	1.206	1.598	2.231	0.289	0.273	0.479	0.31	0.254	0.338	0.275	0.392	0.33	0.594	0.422	3.919	3.426	0.402	0.834	1.929	2.031	1.862	1.798	4.971	3.723	3.552	2.906
1977	0.8	0.58	0.422	0.809	1.958	2.368	0.446	0.465	1.083	0.642	0.466	0.55	0.669	0.858	0.672	0.888	0.949	4.72	4.787	1.015	1.215	3.136	3.364	3.3	2.701	3.702	2.292	4.794	3.553
1978	0.883	0.998	0.317	0.423	2.722	1.031	0.6	0.634	0.564	0.625	0.528	0.931	0.376	0.669	0.685	0.719	0.695	4.021	3.169	1.079	0.92	2.307	2.56	2.618	2.217	3.702	3.33	3.696	3.589
1979	1.339	0.877	0.329	0.576	1.92	0.234	0.401	0.577	0.705	0.706	0.695	1.333	0.703	0.789	0.54	0.759	0.735	4.418	4.623	1.078	1.382	3.101	2.487	2.26	1.906	2.293	2.383	4.568	2.525
1980	1.273	0.89	0.421	0.921	1.794	2.346	0.645	0.423	0.615	0.887	0.97	1.746	0.472	0.799	0.755	0.855	0.63	2.053	2.445	1.014	1.244	2.262	2.33	1.761	1.566	2.419	1.806	4.839	2.254
1981	0.545	0.566	0.432	0.803	0.824	0.394	0.243	0.529	0.635	0.352	0.399	0.698	0.463	0.386	0.094	0.212	0.397	0.824	1.117	0.443	0.973	1.609	1.659	1.157	1.38	2.481	2.565	4.207	2.873
1982	1.883	1.503	1.056	2.493	1.395	1.765	0.623	0.719	1.289	0.956	1.116	0.994	0.985	0.801	0.523	0.593	0.626	1.926	2.011	0.972	1.224	1.625	2.079	1.407	2.814	2.127	1.94	4.622	3.085
1983	2.176	1.856	1.566	2.093	2.877	7.039	1.274	1.586	1.425	1.247	1.23	1.522	0.692	1.055	0.905	0.698	0.419	2.367	2.917	1.152	1.18	2.222	2.749	2.557	3.09	3.111	2.913	4.101	2.845
1984	1.051	0.771	0.888	1.143	1.058	1.472	0.819	1.037	0.391	0.564	0.827	0.971	0.432	0.515	0.354	0.212	0.549	1.679	1.498	0.591	0.844	0.338	0.208	0.39	0.381	2.561	2.81	1.238	0.762
1985	0.588	0.604	0.414	0.811	0.866	0.972	0.505	0.487	0.322	0.188	0.454	0.801	0.234	0.67	0.229	0.233	0.676	1.256	1.225	0.274	0.338	0.444	0.5	1.261	0.847	0.801	0.528	1.678	1.905
1986	0.719	0.562	0.073	0.677	1.031	1.185	0.817	0.528	0.311	0.23	0.722	0.736	0.378	0.775	0.25	0.296	0.633	2.119	2.204	0.401	0.466	0.486	0.735	1.442	1.397	1.271	1.032	2.596	1.799
1987	1.265	0.857	0.517	1.185	1.67	1.306	1.022	0.781	0.181	0.055	0.58	0.608	0.329	0.763	0.313	0.22	0.611	3.615	3.284	0.391	0.422	1.29	2.108	1.763	1.397	1.823	2.162	3.075	2.602
1988	0.885	0.544	0.475	1.27	0.675	0.337	0.106	0	0.282	0.062	0.353	0.484	0.356	0.554	0.252	0.339	0	0.148	0.463	0.095	0	0.324	0.134	0.205	0.233	0.197	0.639	0.406	0.302
1989	0.737	0.373	0.678	1.227	0.698	0.783	0.849	0.839	0.405	0.506	0.31	0.737	0.443	0.509	0.221	0.113	0.505	1.515	2.068	0.187	0.36	0.296	0.567	0.786	0.656	0.56	0.477	1.45	1.047
1990	0.776	0.572	1.015	1.336	1.499	1.226	0.996	1.133	0.396	0.493	0.517	0.759	0.317	0.314	0.454	0.198	0.587	2.283	3.203	0.6	1.079	1.058	1.324	2.1	1.481	1.301	1.229	2.797	2.144
1991	0.815	0.825	0.834	1.65	2.334	1.356	0.955	1.274	0.858	0.849	0.865	0.634	0.613	0.717	0.337	0.082	1.342	3.024	3.451	1.037	0.611	2.037	1.431	2.256	2.306	1.282	1.738	2.488	3.333
1992	0.902	0.822	0.887	2.094	1.92	1.917	0.831	0.919	0.668	0.568	0.952	0.825	0.487	0.524	0.358	0.254	0.759	2.579	3.993	0.667	0.612	1.822	1.407	2.346	2.072	1.683	1.8	2.493	3.577
1993	0.775	0.697	0.971	1.206	1.241	0.685	1.301	1.057	0.926	0.676	0.671	0.868	0.549	0.883	0.803	0.571	1.121	2.85	2.902	0.461	0.528	1.966	2.529	2.225	1.905	2.287	2.877	2.884	3.799
1994	0.67	0.802	1.099	1.287	3.162	0.917	1.534	1.058	0.779	0.529	0.655	0.804	0.21	0.686	0.549	0.282	0.783	1.354	1.575	0.796	0.994	1.849	1.836	1.395	1.121	1.097	1.187	2.225	1.482
1995	0.917	0.677	1.247	1.071	1.964	1.021	1.641	0.762	1.054	0.633	0.592	1.164	0.399	0.579	0.76	0.656	0.466	1.835	1.966	1.193	0.824	1.397	1.705	1.604	1.776	1.978	1.752	2.426	1.725
1996	1.02	1.281	1.121	1.218	0.35	0.927	1.37	0.909	1.059	0.656	0.508	1.185	0.291	0.461	0.548	0.571	0.55	1.228	1.827	0.984	1.226	0.508	1.045	1.53	1.857	1.472	1.355	2.213	2.26
1997	0.673	0.846	0.825	0.714	0.249	0.909	1.159	0.485	1.137	0.55	0.824	1.577	0.294	0.601	0.336	0.423	0.55	0.909	1.588	0.963	0.867	0.72	1.595	1.116	0.989	1.164	1.072	1.558	1.412
1998	0.469	0.825	0.74	0.825	1.21	0.399	0.822	0.533	0.835	0.719	0.908	1.249	0.359	0.762	0.566	0.381	0.507	1.501	1.822	0.674	0.676	0.741	1.26	1.185	1.049	1.249	1.097	1.989	1.861
1999	0.29	0.72	0.274	0.528	0.231	0.989	0.864	0.37	0.241	0.296	0.391	0.391	0.148	0.529	0.472	0.483	0.465	1.088	0.888	0.527	0.781	0.656	0.611	0.55	0.44	0.296	0.581	0.785	0.89
2000	0.078	0.317	0	0.021	0	0	0.337	0.169	0.176	0.051	0.138	0.339	0.167	0.507	0.031	0	0.122	0.2	0.2	0.444	0.032	0	0.042	0.296	0.377	0.341	0.466	0.751	0.881
2001	0.587	0.635	0.218	0.388	0.631	0.973	0.357	0.317	0.374	0.317	0.484	0.76	0.684	0.653	0.728	0.423	0.566	0.994	0.878	0.719	1.265	0.434	0.487	1.014	1.026	0.804	1.132	1.37	1.218
2002	0.699	1.163	0.487	0.656	1.094	0.766	0.631	0.53	0.622	0.783	0.675	1.228	0.762	0.548	0.396	0.508	0.529	1.036	1.069	1.164	1.497	0.571	0.783	1.191	1.43	1.206	1.211	1.386	0.951
2003	0.724	0.993	0.443	0.508	1.346	0.76	0.884	0.466	0.705	0.593	0.587	0.709	0.796	0.866	0.654	0.423	0.402	0.846	0.642	0.72	1.051	0.741	1.496	1.397	1.413	0.528	0.485	0.953	0.938
2004	0.702	0.803	0.381	0.444	1.242	0.889	0.843	0.529	0.719	0.698	0.692	1.235	0.443	0.465	0.819	0.698	0.635	1.036	0.653	0.804	0.909	0.804	1.118	0.952	0.823	0.756	0.865	0.92	1.057
2005	0.452	0.952	0.761	1.098	1.397	1.223	1.587	0.55	0.886	0.39	0.674	1.208	0.839	0.613	0.461	0.698	0.423	0.961	1.465	0.846	0.655	1.248	0.973	1.139	0.909	0.461	0.611	1.038	0.782
2006	0.226	0.275	0.2	0.147	0.144	0	0.317	0	0.319	0.148	0	0.339	0.237	0.106	0.074	0.053	0.257	0.275	0.734	0.169	0.216	0	0	0.337	0.211	0.136	0.126	0.308	0.169
2007	0.132	0.146	0.115	0.139	0.515	0.144	0.116	0.148	0.13	0.064	0.085	0.18	0.019	0.078	0.15	0.196	0.273	0.931	0.869	0.434	0.34	0.042	0.128	0.46	0.402	0.178	0.316	0.361	0.19
2008	0.255	0.421	0.242	0.329	0.611	0.102	0.222	0.308	0.275	0.371	0.231	0.37	0.4	0.507	0.36	0.313	0.213	1.184	1.211	0.487	0.333	0.148	0.148	0.794	0.718	0.465	0.634	0.912	0.634
2009	0.139	0.127	0.094	0.379	0.882	0.336	0.116	0.137	0.303	0.254	0.275	0.433	0.106	0.182	0.159	0.19	0.14	1.202	0.734	0.381	0.254	0.442	0.335	0.627	0.571	0.332	0.275	0.548	0.585
2010	0.179	0.166	0.157	0.24	0.316	0.383	0.085	0.054	0.321	0.435	0.095	0.339	0.21	0.275	0.078	0.048	0.172	0.372	0.636	0.19	0.127	0.127	0.093	0.615	0.422	0.25	0.144	0.539	0.538
2011	0.095	0.233	0.253	0.202	0.717	0.274	0.169	0.189	0.44	0.456	0.337	0.402	0.233	0.177	0.096	0.216	0.161	0.421	0.665	0.265	0.423	0.158	0.084	0.414	0.317	0.397	0.24	0.866	0.613
2012	0.164	0.419	0.38	0.484	1.206	0.911	0.37	0.316	0.503	0.265	0.591	0.603	0.275	0.254	0.235	0.112	0.245	0.845	0.799	0.846	0.677	0.379	0.198	0.632	0.589	0.314	0.203	0.71	0.592
2013	0.418	0.465	0.293	0.401	0.952	0.677	0.285	0.232	0.541	0.359	0.413	0.666	0.275	0.298	0.155	0.185	0.16	0.506	0.629	0.593	0.504	0.19	0.534	0.737	0.613	0.232	0.204	1.01	0.592
2014	0.552	0.419	0.452	0.718	1.738	1.153	0.43	0.517	0.678	0.477	0.634	0.886	0.228	0.315	0.215	0.301	0.224	0.631	1.07	0.761	0.838	0.315	0.315	0.757	0.994	0.613	0.456	0.748	0.487
