# King - Gin Flat Yosemite National Park - ABMA - ITRDB CA574
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3694
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3694.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca574-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca574-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca574.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca574.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: King - Gin Flat Yosemite National Park - ABMA - ITRDB CA574
#--------------------
# Investigators
#   Investigators: King, J.C.; Graumlich, L.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gin Flat Yosemite National Park
#   Location: California
#   Northernmost_Latitude: 37.77
#   Southernmost_Latitude: 37.77
#   Easternmost_Longitude: -119.77
#   Westernmost_Longitude: -119.77
#   Elevation_m: 2180
#--------------------
# Data_Collection
#   Collection_Name: CA574
#   First_Year: 1880
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies magnifica A. Murray
#   Common_Name: California red fir
#   Tree_Species_Code: ABMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GRF01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GRF20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GRF20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GRF01A_raw	GRF01B_raw	GRF02A_raw	GRF02B_raw	GRF03A_raw	GRF04A_raw	GRF04B_raw	GRF05A_raw	GRF05B_raw	GRF06A_raw	GRF06B_raw	GRF07A_raw	GRF07B_raw	GRF08A_raw	GRF08B_raw	GRF09A_raw	GRF09B_raw	GRF10A_raw	GRF10B_raw	GRF11A_raw	GRF11B_raw	GRF12A_raw	GRF12B_raw	GRF13A_raw	GRF13B_raw	GRF14A_raw	GRF14B_raw	GRF15B_raw	GRF16A_raw	GRF16B_raw	GRF17A_raw	GRF17B_raw	GRF18A_raw	GRF18B_raw	GRF20A_raw	GRF20B_raw
1880	NA	3.85	NA	NA	NA	NA	5.28	2	1.52	NA	NA	NA	3.79	NA	2.8	NA	NA	NA	NA	NA	NA	2.96	2.78	4.58	4.37	4.38	2.68	NA	NA	NA	3.14	5.03	4.57	NA	3.76	4.16
1881	NA	5.33	NA	NA	NA	NA	6.13	2.55	1.67	NA	NA	NA	4.25	NA	2.3	NA	NA	NA	NA	NA	NA	3.35	3.46	7.65	5.87	4.19	3.19	NA	NA	NA	3.6	4.78	5.62	NA	4.45	4.66
1882	NA	4.85	NA	7.62	NA	NA	5.69	1.33	0.97	NA	NA	NA	4.41	NA	2.5	NA	NA	NA	NA	NA	NA	2.66	3.33	5.23	5.2	2.96	2.62	NA	4.12	3.54	3.26	4.61	4.76	NA	3.68	3.84
1883	NA	4.27	NA	5.28	NA	NA	5.2	1.57	1.05	NA	NA	NA	4.21	NA	1.96	NA	NA	NA	NA	NA	NA	2.54	3.36	5.28	4.67	3.42	2.22	NA	4.81	2.55	3.06	5.89	4.31	NA	2.89	3.76
1884	NA	3.32	NA	5.61	NA	NA	5.39	1.77	1.01	NA	NA	NA	4.39	NA	2.72	4.71	NA	NA	NA	NA	NA	2.67	3.15	4.14	4.85	3.24	2.2	NA	5.78	3.36	3.77	5.87	3.89	NA	2.69	3.89
1885	NA	4.32	NA	6.68	NA	NA	6.64	2.43	1.3	NA	NA	NA	4.75	NA	2.57	4.88	NA	NA	NA	NA	NA	2.76	3.99	3.91	6.6	5.22	2.73	NA	6.97	4.26	3.11	4.4	4.78	NA	3.16	4.44
1886	NA	3.54	NA	6.82	NA	NA	4.9	1.19	0.89	NA	NA	NA	4.2	NA	3.23	5.91	NA	NA	NA	NA	NA	2.64	2.72	1.81	3.76	2.74	2.09	NA	5.49	2.33	3.32	4.38	3.67	NA	2.84	4.04
1887	NA	3.36	NA	6.47	NA	NA	5.85	1.76	1.06	NA	NA	NA	4.2	NA	2.74	4.04	NA	NA	NA	NA	NA	2.17	2.26	1.27	2.89	2.55	1.54	NA	5.88	2.14	2.87	4.6	3.61	NA	2.55	3.85
1888	NA	4.51	NA	7.17	NA	NA	6.23	1.66	1.01	NA	NA	NA	4.89	NA	3.31	7.71	NA	NA	NA	NA	NA	2.89	3.42	1.81	5.36	3.27	2.04	NA	6.18	2.95	3.81	5.83	3.5	NA	2.56	3.56
1889	NA	3.76	NA	7.93	NA	NA	5.72	1.28	0.99	NA	NA	NA	5.09	NA	3.24	9.66	NA	NA	NA	NA	NA	3.25	3.81	1.47	4.18	2.98	2.79	NA	6.33	3.23	3.06	4.58	3.93	NA	2.39	4.18
1890	NA	3.11	NA	5.77	NA	NA	4.7	0.92	0.62	3.86	NA	NA	1.9	NA	4.86	5.95	NA	NA	NA	NA	NA	3.88	4.6	1.96	5.12	2.55	3.27	NA	5.71	2.58	3.73	4.31	3.16	NA	2.18	4.21
1891	NA	4.03	NA	7.85	NA	NA	6.63	1.6	1.05	4.47	NA	NA	5.22	NA	3.9	5.91	NA	NA	NA	NA	NA	4.55	4.75	1.99	4.93	3.29	4.91	NA	6.8	3.65	4.81	5.15	3.85	NA	3.4	4.57
1892	NA	3.82	NA	6.96	NA	NA	5.4	1.22	0.84	3.94	4.7	NA	4.87	2.27	2.48	4.89	NA	NA	NA	NA	NA	4.08	4.43	2.61	3.3	2.92	4.31	NA	4.95	2.51	2.92	3.59	2.77	NA	2.27	3.16
1893	NA	4.57	NA	5.94	NA	NA	5.51	1.7	0.85	4.9	5	NA	4.54	2.72	2.52	5.91	NA	NA	NA	NA	NA	3.78	3.9	4.46	4.66	3.39	4.14	NA	7.44	3.24	1.88	5.17	3	NA	3.11	3.94
1894	NA	3.75	NA	5.52	NA	NA	5.49	1.44	0.84	5.15	4.85	NA	4.66	3.28	4.9	5.62	NA	NA	NA	NA	NA	4.43	3.58	4.23	5.22	2.86	3.61	NA	7.04	2.97	3.3	3.53	2.91	NA	2.81	3.45
1895	NA	3.81	NA	6.62	NA	NA	6.19	1.69	0.85	5.14	5.55	NA	4.12	2.71	4.69	5.56	NA	NA	NA	NA	NA	4.78	3.78	5.11	4.88	2.68	3.05	NA	5.28	2.68	3.95	4.47	3.05	NA	2.68	3.78
1896	4.9	3.63	5.86	5.94	NA	NA	5.22	1.54	0.84	4.71	3.65	6.93	4.59	3.15	3.51	5.11	NA	NA	6.35	NA	NA	4.28	3.92	5.53	4.9	2.86	2.46	NA	5.15	3.44	3.06	4.4	2.66	NA	2.84	3.4
1897	6.69	4.07	7	6.4	NA	NA	6.03	1.8	1.09	5.99	4.94	9.25	5.11	4.05	4.84	5.65	5.31	NA	8.31	NA	NA	4.39	4	7.53	6.8	3.12	3.11	NA	5.59	3.57	4.48	5.51	2.2	NA	3.15	3.98
1898	6.98	4.31	6.83	5.7	NA	7.26	4.93	2.53	1.42	5.06	5.63	8.35	5.06	3.88	5.26	5.68	7.26	NA	4.75	NA	NA	3.08	3.26	7.06	6.86	2.95	2.72	NA	4.92	3.64	2.71	3.83	2	NA	2.22	2.58
1899	6.03	3.06	6.24	4.58	NA	4.76	3.6	1.57	0.94	3.29	3.49	5.5	3.86	1.93	2.81	4.22	4.78	NA	6.26	NA	NA	2.35	2.54	3.42	4.85	1.93	1.52	NA	2.01	2.79	1.31	2.51	2	NA	1.62	2.12
1900	6.45	3.52	6.65	4.26	NA	5.23	4.91	1.52	1.06	5.02	3.55	7.15	3.64	2.51	2.09	4.66	5.87	NA	5.86	NA	NA	3.12	3.61	4	7.03	3.11	1.42	NA	3.2	3.84	2.59	3.87	2.3	NA	1.55	2.38
1901	7.26	5.08	6.51	6.24	NA	7.39	5.68	1.68	1.38	6.37	5.5	8.18	4.44	3.59	2.76	5.97	6.79	6.59	5.79	NA	NA	4.2	5.04	6.48	6.44	3.57	2.16	NA	4.46	5.17	3.75	4.33	2.39	NA	2.29	2.65
1902	5.18	4.41	5.01	4.11	NA	5.94	4.7	1.82	0.96	5.59	4.78	7.56	4.22	2.94	3.22	5.54	6.91	6.66	4.25	NA	NA	3.16	4.81	5.53	5.14	4.3	1.96	NA	4.38	6.53	3.02	4.78	1.93	NA	2.38	2.52
1903	4	3.48	6.39	3.28	NA	6.29	5.05	1.74	1.37	5.37	4.09	6.5	4.01	3.47	3.13	6.47	7.72	6.52	4.4	NA	NA	4.45	5.83	6.42	6.44	5.66	2.25	NA	4.31	6.88	3.45	4.91	2.12	NA	2.79	3.07
1904	6.37	3.51	6.2	4.64	NA	6.25	4.9	1.79	0.81	4.33	3.77	7.05	3.73	2.68	2.66	5.79	6.9	6.62	4.56	NA	NA	4.82	5.38	5.35	5.42	4.25	2.34	NA	4.13	5.34	2.73	3.95	2.16	NA	2.63	3.63
1905	5.3	3.96	6.61	4.94	NA	6.01	4.26	1.91	0.96	4.29	3.15	7.08	3.07	2.25	2.25	5.35	5.85	6.9	4.74	NA	NA	4.51	4.46	5.08	5.5	3.71	3.81	NA	3.94	6.21	2.96	3.47	1.95	NA	2.36	3.55
1906	6.42	4.08	5.8	5.15	NA	6.13	5.14	1.64	1.12	4.73	3.42	6.29	3.19	2.41	2.57	4.06	5.56	6.12	4.84	4.55	NA	4.61	3.96	4.01	4.88	2.68	4.4	NA	3.89	6.55	2.8	3.23	1.89	NA	2.28	3.1
1907	6.68	5.07	7.21	6.24	NA	6.97	5.93	2.02	1.35	5.24	2.92	6.33	3.62	2.76	4.04	5.91	6.49	7.58	5.6	4.5	NA	3.4	3.67	3.92	5.95	2.94	4.87	NA	4.86	6.65	3.67	3.05	1.91	NA	2.56	3.44
1908	5.77	4.9	6.62	4.83	NA	6	5.85	1.58	1.02	4.84	2.58	6.34	3.51	3.31	3.89	4.78	5.01	7.8	4.72	3.99	NA	2.95	2.66	2.64	3.98	2.54	4.08	7.75	4.2	6.13	2.71	2.43	1.43	NA	2.3	2.78
1909	2.91	4.28	5.4	5.6	NA	4.75	3.77	1.49	1.07	3.59	2.58	4.73	3.02	1.97	2.25	3.2	4.33	6.94	4.34	4.6	5.27	3.6	3.27	1.84	2.53	1.53	2.58	6.31	2.29	4.13	2.28	2.13	1.26	NA	2.07	1.96
1910	3.97	4.82	6.04	4.84	6.19	5.48	5.3	1.71	1.07	3.58	2.89	6.37	3.24	2.02	2.37	3.01	3.27	6.73	4.56	4.86	4.42	2.1	4.01	3.2	3.22	1.79	3.01	6.55	2.62	4.31	2.75	3.69	1.24	NA	1.74	2.52
1911	4.88	3.78	6.06	5.46	7.33	4.46	3.56	1.38	0.97	3.79	2.93	5.93	3.14	1.54	2.63	2.97	3.83	7.27	4.96	5.16	4.42	3.34	3.81	3.84	3.19	1.77	3.6	7.07	2.3	4.31	2.67	3	1.63	7.61	2.06	2.23
1912	5.54	4.8	5.91	5.08	7.61	4.83	4	1.22	0.93	4.14	3.43	5.4	3.82	2.53	2.6	3.69	4.72	7.1	4.38	4.95	4.64	3.4	3.8	3.81	2.79	2.13	3.12	5.59	3.14	4	2.63	3.76	1.43	6.14	1.81	2.09
1913	6.61	5.38	6.13	4.26	7.87	6.02	4.12	1.25	1.05	5.27	2.37	5.17	4.09	3.23	2.76	4.04	4.92	7.58	6.53	6.25	5.69	2.13	3.7	5.06	2.98	2.12	2.76	5.14	3.72	4.33	2.67	3.3	1.36	4.96	1.56	1.81
1914	5.01	3.85	6.07	5.39	7.06	5.18	3.4	1.51	1.44	3.06	2.39	4.79	2.61	2.07	2.49	5.46	4.27	6.63	5.64	5.16	5.21	3.43	2.96	2.83	1.96	1.5	2.02	4.45	2.43	3.35	2.14	3	1.04	5.18	1.25	1.24
1915	5.28	3.91	5.97	5.52	6.23	4.71	3.43	1.23	1.02	3.72	2.7	4.08	2.17	1.96	2.47	5.22	6.52	6.23	5.11	6.23	5.33	3.59	4.22	2.74	2.64	1.34	1.76	4	2.41	3.52	2.45	3.3	1.35	6.3	0.84	1.49
1916	6.1	4.37	6.04	5.08	7.47	5	4.48	1.63	1.31	5.53	2.92	3.96	2	2.4	2.55	5.44	4.35	6.29	4.12	5.21	4.81	3.62	5.21	2.73	2.5	2.16	2.28	4.79	3.34	4.04	2.82	3.43	1.32	6.01	1.31	1.7
