# Maxwell - Beall Woods - QUAL - ITRDB IL028
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/34634
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-34634.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il028-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; il028-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/il028.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/il028.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-10-06
#--------------------
# File_Last_Modified_Date
#   Date: 2021-10-06
#--------------------
# Title
#   Study_Name: Maxwell - Beall Woods - QUAL - ITRDB IL028
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Au, T.F.(https://orcid.org/0000-0003-0591-9342); Strange, B.M.; Bregy, J.C.(https://orcid.org/0000-0002-3483-595X); Therrell, M.D.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sugar Maple and White Oak comparisons 1901-2016 (analyses period) NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Tsun Fung Au, Justin T. Maxwell, Kimberly A. Novick, Scott M. Robeson, Scott M. Warner, Benjamin R. Lockwood, Richard P. Phillips, Grant L. Harley, Frank W. Telewski, Matthew D. Therrell, Neil Pederson
#   Journal_Name: Ecography
#   Published_Title: Demographic shifts in eastern US forests increase the impact of late-season drought on forest growth
#   Published_Date_or_Year: 2020
#   Volume: 43
#   Pages: 1475-1486
#   Issue: 10
#   Report_Number: 
#   DOI: 10.1111/ecog.05055
#   Full_Citation: None
#   Abstract: While forest communities are changing as a result of global environmental change, the impacts of tree species shifts on ecosystem services such as carbon storage are poorly quantified. In many parts of the eastern United States (US), more xeric-adapted oak-hickory dominated stands are being replaced with mesic beech-maple assemblages. To examine the possible impacts of this ongoing change in forest composition, we investigated how two wide-ranging and co-occurring eastern US species - Acer saccharum (sugar maple) and Quercus alba (white oak) - respond to interannual climate variability. Using 781 tree cores from 418 individual trees at 18 locations, we found late-growing season drought reduced A. saccharum growth more than that of Q. alba. A gradient in the growth reduction across latitude was also found in A. saccharum, where southern populations of A. saccharum experienced greater reductions in growth during drought. Drought had a legacy effect on growth for both species, with drought occurring later in the growing season having a larger legacy effect. Consequently, as forests shift from oak to maple dominance, drought in the later part of the growing season is likely to become an increasingly important control on forest productivity. Thus, our findings suggest that co-occurring species are responding to environmental conditions during different times in the growing season and, therefore, the timing of drought conditions will play an important role in forest productivity and carbon sequestration as forest species composition changes. These findings are particularly important because the projected increases in potential evapotranspiration, combined with possible changes in the seasonality of precipitation could have a substantial impact on how tree growth responds to future climatic change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: 2017-67013-26191
#--------------------
# Site_Information
#   Site_Name: Beall Woods
#   Location: Illinois
#   Northernmost_Latitude: 38.355
#   Southernmost_Latitude: 38.355
#   Easternmost_Longitude: -87.8233
#   Westernmost_Longitude: -87.8233
#   Elevation_m: 141
#--------------------
# Data_Collection
#   Collection_Name: IL028
#   First_Year: 1792
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BLW01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BLW24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BLW24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BLW01A_raw	BLW01B_raw	BLW05A_raw	BLW05B_raw	BLW06A_raw	BLW06B_raw	BLW07A_raw	BLW07B_raw	BLW08A_raw	BLW08B_raw	BLW09A_raw	BLW09B_raw	BLW24_raw
1792	NA	NA	NA	NA	NA	NA	NA	1.196	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	1.446	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	0.849	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	0.861	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	0.613	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	0.582	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	0.746	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	1.004	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	0.987	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	0.444	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	1.136	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	0.475	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	0.409	NA	NA	NA	NA	2.45
1807	NA	NA	NA	NA	NA	NA	NA	0.566	NA	NA	NA	NA	3.56
1808	NA	NA	NA	NA	NA	NA	NA	0.673	NA	NA	NA	NA	2.6
1809	NA	NA	NA	NA	NA	NA	NA	0.254	NA	NA	NA	NA	2.13
1810	NA	NA	NA	NA	NA	NA	NA	0.628	NA	NA	NA	NA	3.37
1811	NA	NA	NA	NA	NA	NA	NA	0.784	NA	NA	NA	NA	3.26
1812	NA	NA	NA	NA	NA	NA	NA	0.697	NA	NA	NA	NA	3.22
1813	NA	NA	NA	NA	NA	NA	NA	0.871	NA	NA	NA	NA	2.4
1814	NA	NA	NA	NA	NA	NA	1.143	0.593	NA	NA	NA	NA	3.22
1815	NA	NA	NA	NA	0.846	NA	2.19	0.689	NA	NA	NA	NA	1.93
1816	NA	NA	NA	NA	1.205	NA	1.554	0.751	NA	NA	NA	NA	2.3
1817	NA	NA	NA	NA	1.455	NA	1.641	1.021	NA	NA	NA	NA	2.54
1818	NA	NA	NA	NA	0.874	NA	1.359	0.363	NA	NA	NA	NA	2.45
1819	NA	NA	NA	NA	1.129	NA	0.888	0.67	NA	NA	NA	NA	2.14
1820	NA	NA	NA	NA	0.641	NA	1.069	0.441	NA	NA	NA	NA	1.46
1821	NA	NA	NA	NA	0.973	NA	1.443	0.988	NA	NA	NA	NA	1.77
1822	NA	NA	NA	NA	0.869	NA	1.15	0.504	NA	NA	NA	NA	1.66
1823	NA	NA	NA	NA	1.281	NA	1.563	0.558	NA	NA	NA	NA	1.95
1824	NA	NA	NA	NA	1.361	NA	1.901	0.896	NA	NA	NA	NA	1.77
1825	NA	NA	NA	NA	0.747	NA	1.022	0.478	NA	NA	NA	NA	1.42
1826	NA	NA	NA	NA	0.414	NA	1.067	0.568	NA	NA	NA	NA	1.49
1827	NA	NA	NA	NA	0.884	NA	1.107	0.829	NA	NA	NA	NA	2
1828	NA	NA	NA	NA	0.737	NA	1.693	0.573	NA	NA	NA	NA	1.99
1829	NA	NA	NA	NA	0.564	NA	1.105	0.678	NA	NA	NA	NA	1.04
1830	NA	NA	NA	NA	0.789	NA	1.303	0.891	NA	NA	NA	NA	1.14
1831	NA	NA	NA	NA	0.813	NA	1.828	0.84	NA	NA	NA	NA	1.37
1832	NA	NA	NA	NA	1.037	NA	1.994	0.902	NA	NA	NA	NA	1.76
1833	NA	NA	NA	NA	1.199	NA	2.017	1.213	NA	NA	NA	NA	2.22
1834	NA	NA	NA	NA	1.351	NA	1.138	0.998	NA	NA	NA	NA	1.15
1835	NA	NA	NA	NA	1.565	NA	2.124	1.28	NA	NA	NA	NA	3.09
1836	NA	NA	NA	NA	1.839	NA	2.378	1.132	NA	NA	NA	NA	4.64
1837	NA	NA	NA	NA	1.194	NA	1.411	0.746	NA	NA	NA	NA	4
1838	NA	NA	NA	NA	0.953	NA	0.986	0.791	NA	NA	NA	NA	3.88
1839	NA	NA	NA	NA	0.613	NA	0.937	0.474	NA	NA	NA	NA	2.61
1840	NA	NA	NA	NA	0.579	NA	0.859	0.516	NA	NA	NA	NA	3.59
1841	NA	NA	NA	NA	0.38	NA	0.756	0.315	NA	NA	NA	NA	2.25
1842	NA	NA	NA	NA	0.524	NA	1.027	1.153	NA	NA	NA	NA	4
1843	NA	NA	NA	NA	0.463	NA	0.703	0.648	NA	NA	NA	NA	3.48
1844	NA	NA	NA	NA	0.426	NA	0.605	0.727	NA	NA	NA	NA	4.23
1845	NA	NA	NA	NA	0.683	NA	0.741	0.684	NA	NA	NA	NA	3.53
1846	NA	NA	NA	NA	0.372	NA	0.409	0.537	NA	NA	NA	NA	4.03
1847	NA	NA	NA	NA	0.426	NA	0.35	0.665	NA	NA	NA	NA	3.47
1848	NA	NA	NA	NA	0.357	NA	0.313	0.35	NA	NA	NA	NA	3.61
1849	NA	NA	NA	NA	0.6	NA	0.587	0.406	NA	NA	NA	NA	3.42
1850	NA	NA	NA	NA	0.375	NA	0.422	0.408	NA	0.68	NA	NA	3.78
1851	NA	NA	NA	NA	0.295	NA	0.505	0.709	NA	0.76	NA	NA	3.25
1852	NA	NA	NA	NA	0.305	NA	0.795	0.574	NA	0.583	NA	NA	2.58
1853	NA	NA	NA	NA	0.17	NA	0.553	0.432	NA	0.725	NA	NA	2.72
1854	NA	NA	NA	NA	0.317	NA	0.639	0.56	NA	0.908	NA	NA	2.9
1855	NA	NA	NA	NA	0.367	NA	0.832	0.651	NA	0.786	NA	NA	2.02
1856	NA	NA	NA	NA	0.425	NA	1.087	0.706	NA	0.589	NA	NA	1.76
1857	NA	NA	NA	NA	0.424	NA	0.832	0.591	NA	0.576	NA	NA	1.96
1858	NA	NA	NA	NA	0.319	NA	0.845	0.77	NA	0.409	NA	NA	2.08
1859	NA	NA	NA	NA	0.361	NA	0.503	0.469	NA	0.431	NA	NA	1.44
1860	NA	NA	NA	NA	0.491	NA	0.808	0.7	NA	0.588	NA	NA	2.24
1861	NA	NA	NA	NA	0.479	NA	0.819	0.613	NA	0.475	NA	NA	1.45
1862	NA	NA	NA	NA	0.31	NA	0.766	0.376	NA	0.461	NA	NA	1.96
1863	NA	NA	NA	NA	0.205	NA	0.659	0.379	NA	0.57	NA	NA	1.9
1864	NA	NA	NA	NA	0.247	NA	0.442	0.437	NA	0.426	NA	NA	1.61
1865	NA	NA	NA	NA	0.306	NA	0.523	0.502	NA	0.433	NA	NA	1.47
1866	NA	NA	NA	NA	0.274	NA	0.585	0.447	NA	0.257	NA	NA	1.54
1867	NA	NA	NA	NA	0.196	NA	0.868	0.506	NA	0.354	NA	NA	1.42
1868	NA	NA	NA	NA	0.45	NA	1.27	0.744	NA	0.639	NA	NA	1.8
1869	NA	NA	NA	NA	0.485	NA	1.298	1.316	NA	0.57	NA	NA	1.21
1870	NA	NA	NA	NA	0.301	NA	0.766	0.733	NA	0.348	NA	NA	1.38
1871	NA	NA	NA	NA	0.24	NA	0.926	0.597	NA	0.411	NA	NA	0.92
1872	NA	NA	NA	NA	0.288	NA	0.772	0.676	NA	0.485	NA	NA	1.3
