# Stahle - Reelfoot Lake (Quake Effects After 1811) - TADI - ITRDB TN010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4932
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4932.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn010-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn010-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn010.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn010.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-05-06
#--------------------
# File_Last_Modified_Date
#   Date: 2015-05-06
#--------------------
# Title
#   Study_Name: Stahle - Reelfoot Lake (Quake Effects After 1811) - TADI - ITRDB TN010
#--------------------
# Investigators
#   Investigators: Stahle, D.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Reelfoot Lake (Quake Effects After 1811)
#   Location: Tennessee
#   Northernmost_Latitude: 36.42
#   Southernmost_Latitude: 36.42
#   Easternmost_Longitude: -89.37
#   Westernmost_Longitude: -89.37
#   Elevation_m: 87
#--------------------
# Data_Collection
#   Collection_Name: TN010
#   First_Year: 1677
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Taxodium distichum (L.) Rich.
#   Common_Name: baldcypress
#   Tree_Species_Code: TADI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## REE04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE19C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE19C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE19D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE19D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE20D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE20D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE21C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE21C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE22C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE22C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE23C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE23C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE28B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE28B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE28C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE28C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE30B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE30B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE30C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE30C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE31C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE31C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE37A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE37A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE37B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE37B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE39A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE39A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE39B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE42A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE42A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE42B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE42B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE43A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE43A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE43B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE43B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE46A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE46A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE46B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE46B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE48A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE48A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE48B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE48B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## REE48C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: REE48C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	REE04A_raw	REE11A_raw	REE11B_raw	REE12B_raw	REE12C_raw	REE13B_raw	REE15B_raw	REE19C_raw	REE19D_raw	REE20D_raw	REE21A_raw	REE21C_raw	REE22B_raw	REE22C_raw	REE23A_raw	REE23B_raw	REE23C_raw	REE26A_raw	REE26B_raw	REE28B_raw	REE28C_raw	REE29A_raw	REE29B_raw	REE30B_raw	REE30C_raw	REE31A_raw	REE31B_raw	REE31C_raw	REE37A_raw	REE37B_raw	REE39A_raw	REE39B_raw	REE42A_raw	REE42B_raw	REE43A_raw	REE43B_raw	REE46A_raw	REE46B_raw	REE48A_raw	REE48B_raw	REE48C_raw
1677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.09	2.67	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.08	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.8	1.76	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.94	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	0.43	4.68	NA	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.48	2.24	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	0.22	0.86	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03	0.21	6.78	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.38	8.59	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.41	NA	NA	NA	0.51	0.7	6.9	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.05	NA	5.4	5.93	NA	3.39	NA	NA	NA	0.44	0.79	3.59	NA	NA	5.51	5.9	7.47	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.1	NA	3.64	4.58	1.72	2.55	NA	NA	NA	0.56	1.07	3.31	NA	5.96	5.75	6.36	5.6	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.89	NA	3.16	3	1.37	2.33	NA	4.38	NA	0.46	0.77	2.64	NA	3.99	4.49	5.35	4.09	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.29	NA	2.39	2.15	1.64	1.56	NA	3.47	NA	0.34	0.39	3.06	NA	3.81	3.8	1.89	2.27	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	1.5	1.38	0.36	0.25	NA	2.63	NA	0.46	0.38	1.24	NA	2.57	4.16	1.35	1.27	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	0.68	0.56	0.2	0.18	NA	3.71	NA	0.82	0.63	2.46	NA	2.62	2.62	1.92	1.98	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	1.13	0.76	0.22	0.24	NA	3.74	NA	0.59	0.29	2	NA	2.58	3.09	1.12	1.54	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	1.11	0.61	0.28	0.29	NA	3.78	NA	0.61	0.38	1.36	NA	1.72	1.13	1.66	2.08	3.12	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA	0.78	0.54	0.26	0.33	NA	1.09	NA	0.29	0.23	0.65	NA	0.37	0.25	0.59	0.91	1.04	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78	NA	0.74	0.7	1.03	0.96	NA	2.44	NA	0.18	0.16	1.07	NA	1.5	0.38	0.81	1.47	1.86	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	0.86	0.51	0.35	0.46	NA	1.04	NA	0.07	0.04	0.46	NA	0.75	0.02	0.6	0.8	0.73	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.66	NA	1.7	1.13	0.8	0.63	NA	1.97	NA	0.38	0.22	0.88	2.35	2.24	0.4	1.47	1.78	2.29	1.92	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	NA	1.29	1.52	0.59	0.53	NA	2.73	NA	0.39	0.36	2.6	2.2	2.82	0.82	3.75	3.63	2.38	2.67	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	5.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	NA	2.51	2.3	0.5	0.54	NA	2.22	NA	0.27	0.25	3.16	1.13	1.32	0.65	3.18	2.92	2.7	3.91	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	3.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	1.48	2.31	0.22	0.41	NA	0.75	NA	0.12	0.13	0.63	0.43	0.85	0.34	0.8	0.76	1.76	1.45	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	5.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	3.14	3.31	0.98	1.05	NA	0.76	NA	0.19	0.17	0.3	0.36	0.49	0.49	0.66	1.12	1.83	1.44	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	5.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.19	NA	3.92	4.5	0.66	0.81	NA	0.87	NA	0.09	0.14	0.19	0.27	0.52	0.39	0.64	0.55	0.69	0.71	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	4.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39	NA	2.69	3.2	1.17	2.15	NA	0.77	NA	0.13	0.19	0.21	0.54	0.75	0.49	0.78	0.73	1.87	1.06	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	3.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2	NA	1.69	2.82	1.08	2.03	NA	0.99	NA	0.21	0.33	0.41	0.7	1.04	0.75	1.11	1.73	1.94	2.23	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	0.71	0.97	0.7	0.76	NA	0.63	NA	0.2	0.26	0.51	0.34	0.42	0.39	0.88	0.88	1.42	1.07	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	1.36	1.1	2.08	2.71	NA	0.69	NA	0.13	0.12	1.42	0.78	1.16	1.21	1.25	1.68	1.15	1	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	NA	1.73	2.29	3.88	4.37	NA	2.3	NA	0.21	0.23	2.95	1.45	2.24	1.83	3.34	3.22	1.23	2.15	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	2.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51	NA	3.91	4.79	4.24	5.11	NA	4.49	NA	0.49	0.31	4.96	1.83	3.4	2.42	6.2	5.64	1.61	2.27	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	4.34	3.31	2.33	2.93	NA	1	NA	0.16	0.19	1.33	1.03	1.64	1.4	1.99	1.69	0.52	0.6	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	2.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	4.65	3.98	1.55	1.85	NA	2.17	NA	0.3	0.4	1.69	0.87	1.42	1.26	3.13	1.56	1.27	1.03	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	2.58	2.78	0.75	1.41	NA	0.94	NA	0.12	0.31	0.63	0.5	0.69	0.32	1.13	0.8	1.23	1.41	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	NA	1.37	0.82	0.82	1.13	NA	0.61	0.65	0.24	0.47	0.24	0.21	0.36	0.13	0.51	0.43	0.54	1.24	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	0.59	0.29	0.49	0.69	NA	0.79	0.54	0.11	0.4	0.25	0.32	0.62	0.19	0.41	0.43	0.34	0.59	NA
