# de Graauw - The Barracks Addition - QUAL - ITRDB WV016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28232
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28232.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wv016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wv016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wv016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wv016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-10-30
#--------------------
# File_Last_Modified_Date
#   Date: 2019-10-30
#--------------------
# Title
#   Study_Name: de Graauw - The Barracks Addition - QUAL - ITRDB WV016
#--------------------
# Investigators
#   Investigators: de Graauw, K.K.; Hessl, A.E.(https://orcid.org/0000-0002-2279-6260)
#--------------------
# Description_Notes_and_Keywords
#   Description: Chronology derived from log building (The Barracks Addition; BAR2). NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Kristen K. de Graauw and Amy E. Hessl
#   Journal_Name: Journal of Biogeography
#   Published_Title: Do historic log buildings provide evidence of reforestation following depopulation of Indigenous Peoples?
#   Published_Date_or_Year: 2020
#   Volume: 47
#   Pages: 630-642
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/jbi.13769
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: The Barracks Addition
#   Location: West Virginia
#   Northernmost_Latitude: 37.8
#   Southernmost_Latitude: 37.8
#   Easternmost_Longitude: -80.44
#   Westernmost_Longitude: -80.44
#   Elevation_m: 628
#--------------------
# Data_Collection
#   Collection_Name: WV016
#   First_Year: 1698
#   Last_Year: 1877
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAR202A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR202A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAE101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAE101A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAE102A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAE102A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAE104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAE104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAE106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAE106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR105B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR105B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR103A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR103A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR204A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR204A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR205A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR205A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR107A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAE107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAE107A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAR206A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAR206A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAR202A_raw	BAE101A_raw	BAE102A_raw	BAE104A_raw	BAE106A_raw	BAR105B_raw	BAR103A_raw	BAR204A_raw	BAR205A_raw	BAR107A_raw	BAR106A_raw	BAE107A_raw	BAR206A_raw
1761	0.844	0.865	0.98	NA	0.378	0.54	0.6	0.906	0.539	0.309	NA	0.451	0.69
1762	0.672	0.89	0.891	NA	0.362	0.566	0.505	0.976	0.404	0.344	0.501	0.499	0.613
1763	0.515	0.77	0.843	NA	0.477	0.517	0.556	0.907	0.586	0.469	0.555	0.738	0.519
1764	0.624	0.673	0.853	NA	0.353	0.462	0.347	0.854	0.477	0.262	0.442	0.586	0.694
1765	0.823	0.599	0.851	NA	0.385	0.348	0.467	0.535	0.193	0.351	0.383	0.513	0.446
1766	0.889	0.915	1.11	NA	0.334	0.441	0.597	0.669	0.515	0.555	1.132	0.82	0.602
1767	0.619	0.761	1.024	NA	0.344	0.543	0.492	0.734	0.511	0.302	0.621	0.714	0.554
1768	0.635	0.796	1.059	NA	0.512	0.597	0.505	0.708	0.463	0.505	0.563	0.966	0.753
1769	0.654	0.674	0.853	NA	0.369	0.439	0.601	0.692	0.614	0.352	0.473	0.441	0.537
1770	0.534	0.574	0.79	NA	0.318	0.442	0.447	0.766	0.441	0.45	0.43	0.565	0.415
1771	0.768	0.904	1.127	NA	0.374	0.498	0.332	0.945	0.574	0.618	0.506	0.839	0.56
1772	0.394	0.925	1.869	NA	0.387	0.639	0.434	0.974	0.455	0.951	0.594	0.944	0.465
1773	0.489	0.716	1.123	NA	0.301	0.662	0.354	0.773	0.441	0.785	0.479	0.781	0.357
1774	0.428	1.225	0.943	NA	0.75	0.692	0.769	0.791	0.771	0.799	0.86	0.992	0.728
1775	0.494	0.944	0.773	NA	0.524	0.657	0.563	1.201	0.476	0.703	0.444	0.608	0.479
1776	0.429	0.894	0.9	NA	0.338	0.605	0.386	0.737	0.314	0.61	0.476	0.341	0.438
1777	0.319	0.727	0.664	NA	0.291	0.518	0.444	0.629	0.283	0.487	0.309	0.513	0.372
1778	0.306	0.57	0.569	NA	0.353	0.371	0.315	0.49	0.319	0.536	0.312	0.453	0.345
1779	0.525	0.981	0.719	NA	0.393	0.525	0.395	0.586	0.456	1.059	0.571	0.557	0.563
1780	0.56	0.471	0.59	NA	0.414	0.305	0.373	0.43	0.411	0.554	0.374	0.499	0.379
1781	0.933	0.869	0.955	NA	0.465	0.357	0.38	0.475	0.483	0.93	0.679	0.723	0.595
1782	0.799	0.631	0.687	NA	0.394	0.239	0.367	0.375	0.431	0.506	0.289	0.424	0.404
1783	0.867	0.936	0.656	0.688	0.221	0.32	0.389	0.532	0.377	0.776	0.611	0.65	0.598
1784	0.645	0.716	0.602	0.718	0.298	0.23	0.259	0.452	0.312	0.606	0.403	0.452	0.341
1785	0.811	0.542	0.497	0.742	0.171	0.195	0.285	0.337	0.387	0.477	0.366	0.616	0.369
1786	0.721	0.861	0.823	1.01	0.363	0.315	0.24	0.592	0.324	0.527	0.574	0.727	0.537
1787	0.792	0.788	0.797	0.846	0.589	0.411	0.454	0.506	0.418	0.814	0.559	0.629	0.675
1788	0.9	0.834	0.86	0.905	0.572	0.349	0.364	0.54	0.393	0.962	0.495	0.96	0.684
1789	0.866	1.075	0.674	0.838	0.38	0.303	0.328	0.488	0.357	0.726	0.391	0.622	0.715
1790	0.69	0.734	0.619	0.574	0.377	0.382	0.323	0.585	0.315	0.76	0.268	0.735	0.3
1791	1.303	0.644	0.741	0.727	0.207	0.402	0.392	0.445	0.378	0.567	0.473	0.574	0.496
1792	0.956	0.858	0.816	0.751	0.298	0.319	0.323	0.492	0.425	0.86	0.391	0.649	0.689
1793	1.075	1.162	1.185	0.878	0.441	0.411	0.464	0.692	0.499	0.927	0.655	0.922	0.86
1794	1.034	1.043	0.861	0.864	0.339	0.39	0.532	0.609	0.419	0.588	0.378	0.661	0.587
1795	1.007	0.896	0.842	0.633	0.438	0.407	0.525	0.554	0.495	0.447	0.404	0.634	0.544
1796	1.096	0.792	0.735	0.715	0.274	0.366	0.309	0.612	0.54	0.48	0.427	0.474	0.522
1797	1.049	0.823	0.703	0.658	0.399	0.388	0.407	0.481	0.371	0.349	0.457	0.429	0.539
1798	1.002	0.709	0.689	0.855	0.291	0.382	0.403	0.659	0.267	0.662	0.519	0.468	0.499
1799	1.168	0.468	0.441	0.559	0.258	0.28	0.233	0.376	0.319	0.256	0.281	0.328	0.367
1800	1.036	0.667	0.618	0.816	0.288	0.42	0.313	0.517	0.403	0.523	0.474	0.552	0.498
1801	1.438	0.748	0.55	0.688	0.312	0.444	0.382	0.591	0.402	0.46	0.372	0.635	0.434
1802	0.75	0.686	0.616	0.779	0.278	0.31	0.32	0.629	0.325	0.527	0.517	0.555	0.516
1803	0.528	0.618	0.553	0.456	0.199	0.404	0.278	0.436	0.287	0.392	0.384	0.459	0.395
1804	0.587	0.703	0.631	0.741	0.229	0.421	0.346	0.482	0.255	0.398	0.406	0.503	0.457
1805	0.835	0.739	0.605	0.717	0.21	0.221	0.281	0.534	0.307	0.343	0.464	0.545	0.405
1806	NA	0.497	0.638	0.701	0.107	0.386	0.232	0.504	0.355	0.347	0.35	0.472	0.398
1807	NA	0.802	0.691	1.061	0.26	0.314	0.293	0.53	0.361	0.459	0.529	0.603	0.461
1808	NA	0.774	0.739	1.136	0.233	0.423	0.326	0.612	0.495	0.612	0.62	0.494	0.738
1809	NA	0.783	0.58	0.962	0.36	0.431	0.273	0.49	0.469	0.363	0.565	0.567	0.488
1810	NA	1.116	0.694	1.13	0.239	0.418	0.374	0.755	0.564	0.592	0.585	0.651	0.846
1811	NA	0.716	0.699	1.04	0.215	0.456	0.327	0.634	0.421	0.42	0.633	0.619	0.653
1812	NA	0.887	0.583	0.923	0.212	0.456	0.364	0.669	0.474	0.387	0.634	0.465	0.679
1813	NA	0.647	0.531	0.935	0.326	0.331	0.378	0.596	0.49	0.306	0.5	0.406	0.416
1814	NA	0.82	0.602	0.996	0.229	0.48	0.614	0.59	0.634	0.439	0.582	0.639	0.579
1815	NA	0.63	0.598	0.757	0.287	0.378	0.507	0.741	0.39	0.388	0.57	0.488	0.472
1816	NA	0.669	0.517	0.771	0.151	0.273	0.471	0.516	0.401	0.333	0.497	0.373	0.433
1817	NA	0.913	0.547	0.946	0.229	0.411	0.449	0.69	0.44	0.69	0.744	0.637	0.835
1818	NA	0.865	0.521	0.957	0.339	0.509	0.457	0.566	0.558	0.495	0.718	0.757	0.645
1819	NA	0.756	0.518	0.791	0.294	0.37	0.421	0.457	0.434	0.229	0.624	0.575	0.493
1820	NA	0.639	0.449	0.617	0.381	0.273	0.484	0.605	0.414	0.354	0.591	0.648	0.342
1821	NA	0.608	0.468	0.57	0.26	0.333	0.365	0.555	0.408	0.416	0.557	0.501	0.408
1822	NA	0.664	0.631	0.914	0.318	0.432	0.373	0.71	0.44	0.43	0.661	0.675	0.535
1823	NA	0.947	0.606	0.95	0.276	0.568	0.399	0.594	0.456	0.394	0.604	0.571	0.525
1824	NA	0.948	0.729	1.055	0.384	0.524	0.558	0.77	0.573	0.445	0.797	0.659	0.881
1825	NA	0.836	0.698	1.07	0.259	0.447	0.409	0.758	0.36	0.323	0.48	0.553	0.653
1826	NA	1.004	0.648	0.986	0.181	0.606	0.488	0.559	0.446	0.599	1.28	0.577	0.831
1827	NA	0.837	0.644	0.877	0.316	0.484	0.505	0.587	0.403	0.569	0.66	0.491	0.701
1828	NA	1.019	0.625	0.915	0.216	0.432	0.459	0.521	0.51	0.527	0.463	0.64	0.634
1829	NA	0.949	0.631	0.887	0.223	0.415	0.407	0.676	0.388	0.4	0.428	0.647	0.61
1830	NA	1.071	0.663	1.016	0.318	0.522	0.499	0.686	0.605	0.535	0.646	0.681	0.804
1831	NA	1.017	0.57	0.97	0.351	0.395	0.466	0.772	0.447	0.24	0.51	0.695	0.7
1832	NA	0.899	0.547	1.021	0.348	0.397	0.592	0.235	0.436	0.526	0.517	0.611	0.556
1833	NA	1.215	0.585	0.975	0.219	0.445	0.544	0.665	0.621	0.433	0.712	0.7	0.667
1834	NA	1.115	0.559	0.748	0.319	0.418	0.51	0.455	0.372	0.47	0.613	0.526	0.49
1835	NA	1.288	0.728	0.727	0.221	0.388	0.52	0.454	0.506	0.457	0.545	0.578	0.487
1836	NA	1.193	0.609	0.978	0.28	0.353	0.638	0.473	0.544	0.547	0.611	0.662	0.611
1837	NA	0.985	0.595	0.603	0.231	0.402	0.57	0.451	0.475	0.355	0.479	0.495	0.354
1838	NA	0.933	0.51	0.663	0.45	0.347	0.52	0.322	0.365	0.438	0.239	0.522	0.474
1839	NA	0.688	0.246	0.293	0.206	0.21	0.27	0.271	0.213	0.203	0.159	0.232	0.33
1840	NA	1.092	0.67	0.827	0.339	0.405	0.366	0.491	0.393	0.419	0.469	0.626	0.743
1841	NA	1.076	0.728	0.681	0.228	0.284	0.469	0.347	0.369	0.4	0.568	0.531	0.542
1842	NA	1.061	0.531	0.872	0.259	0.384	0.357	0.347	0.383	0.324	0.579	0.67	0.507
1843	NA	1.063	0.559	0.675	0.273	0.336	0.349	0.341	0.438	0.58	0.419	0.459	0.418
1844	NA	1.068	0.535	0.656	0.251	0.324	0.292	0.325	0.283	0.439	0.413	0.38	0.381
1845	NA	1.036	0.634	0.664	0.296	0.415	NA	0.496	0.362	0.605	0.508	0.584	0.55
1846	NA	1.019	0.466	0.731	0.32	0.324	NA	0.419	0.239	0.434	0.503	0.618	0.547
1847	NA	0.984	0.699	0.6	0.216	0.427	NA	0.446	0.351	0.455	0.496	0.535	0.437
1848	NA	1.123	0.525	0.807	0.307	0.451	NA	0.256	0.432	0.469	0.495	0.6	0.485
1849	NA	1.314	0.591	0.654	0.307	0.32	NA	0.52	0.355	0.578	0.7	0.7	0.501
1850	NA	0.911	0.571	0.481	0.298	0.242	NA	0.431	0.378	0.417	0.43	0.385	0.377
