# Maxwell - UM Biological Station Flux Site - QURU - ITRDB MI028
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30576
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30576.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi028-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mi028-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi028.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mi028.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - UM Biological Station Flux Site - QURU - ITRDB MI028
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Mandra, T.E.; Novick, K.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Justin T. Maxwell, Grant L. Harley, Tessa E. Mandra, Koong Yi, Steven A. Kannenberg, Tsun Fung Au, Scott M. Robeson, Neil Pederson, Peter E. Sauer, Kimberly A. Novick
#   Journal_Name: Journal of Geophysical Research: Biogeosciences
#   Published_Title: Higher CO2 Concentrations and Lower Acidic Deposition Have Not Changed Drought Response in Tree Growth But Do Influence iWUE in Hardwood Trees in the Midwestern United States
#   Published_Date_or_Year: 2019
#   Volume: 124
#   Pages: 3798-3813
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1029/2019JG005298
#   Full_Citation: None
#   Abstract: Several important environmental influences of tree growth and carbon sequestration have changed over the past several decades in eastern North America, specifically, more frequent pluvial conditions, increased carbon dioxide (CO2) concentrations, and decreased acidic deposition. These factors could lead to changes in the relationship between tree growth and water availability, and perhaps even decouple the two, having large implications on how future climate change will impact forest productivity and carbon sequestration. Here, we examine the concurrent influence of the climatic water balance (precipitation minus potential evapotranspiration), CO2 concentrations, and sulfate and nitrogen deposition on radial tree growth, carbon isotopes, and intrinsic water-use efficiency (iWUE) for several hardwood tree species in the Midwestern United States. We found that when considering the simultaneous influence of these factors, the climatic water balance is the dominant influence on annual growth. Therefore, the recent pluvial period is the primary cause of the weakening relationship between radial growth and water availability. Even during pluvial periods, water availability is the primary control on growth, with increasing CO2 concentrations and decreased SO4 deposition being secondary factors. Importantly, the weakening in the climate-growth relationship is species specific, with Acer species having stable relationships with the climatic water balance, Liriodendron tulipifera showing a strengthening relationship, and Quercus species and Populus grandidentata exhibiting weakening. Thus, interannual variations in soil moisture unevenly impact tree growth and carbon sequestration. Our findings suggest that, despite recent pluvial conditions, increasing CO2 concentrations and decreasing acidic deposition have not buffered the impact of water availability on tree growth and carbon sequestration.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: University of Michigan Biological Station Flux Site
#   Location: Michigan
#   Northernmost_Latitude: 45.5598
#   Southernmost_Latitude: 45.5598
#   Easternmost_Longitude: -84.7138
#   Westernmost_Longitude: -84.7138
#   Elevation_m: 234
#--------------------
# Data_Collection
#   Collection_Name: MI028
#   First_Year: 1913
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus rubra L.
#   Common_Name: red oak
#   Tree_Species_Code: QURU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## QURU 1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QURU 1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QURU 1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QURU 1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QURU 4A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QURU 4A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QURU 6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QURU 6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QURU 6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QURU 6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QURU 5A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QURU 5A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## QURU 5B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: QURU 5B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	QURU 1A_raw	QURU 1B_raw	QURU 4A_raw	QURU 6A_raw	QURU 6B_raw	QURU 5A_raw	QURU 5B_raw
1913	NA	NA	NA	NA	NA	4.306	NA
1914	NA	NA	NA	NA	NA	2.216	NA
1915	NA	NA	NA	NA	NA	2.925	NA
1916	NA	NA	NA	NA	NA	1.819	NA
1917	NA	NA	NA	NA	NA	2.03	NA
1918	NA	NA	NA	NA	NA	1.284	NA
1919	NA	NA	NA	NA	NA	1.462	NA
1920	NA	NA	NA	NA	NA	2.387	2.19
1921	NA	NA	NA	NA	NA	2.312	1.892
1922	NA	NA	NA	NA	NA	4.972	3.223
1923	NA	NA	NA	NA	NA	3.802	1.851
1924	NA	NA	NA	NA	NA	3.918	2.074
1925	NA	NA	2.651	NA	NA	3.781	1.951
1926	NA	NA	2.746	1.651	NA	2.893	1.191
1927	NA	NA	3.2	1.737	NA	2.807	1.504
1928	NA	NA	3.431	1.927	NA	3.658	1.752
1929	NA	NA	3.562	2.424	NA	4.009	2.191
1930	NA	NA	2.653	2.069	NA	4.109	2.514
1931	NA	NA	2.126	2.011	NA	2.878	1.755
1932	NA	NA	2.342	2.998	NA	3.495	2.704
1933	NA	1.581	2.292	2.354	NA	2.918	2.162
1934	NA	1.26	2.25	2.982	NA	3.607	2.392
1935	NA	1.751	2.724	3.365	NA	3.245	2.001
1936	NA	0.905	2.41	2.565	NA	2.02	1.438
1937	NA	1.345	2.214	2.514	NA	2.04	1.639
1938	NA	0.763	2.039	2.5	NA	2.053	1.98
1939	NA	1.05	1.625	3.344	NA	1.945	2.364
1940	1.307	1.076	2.069	3.391	NA	3.09	3.056
1941	0.981	0.716	1.676	2.646	NA	2.531	2.124
1942	0.876	1.05	2.523	3.085	NA	2.677	2.958
1943	0.867	1.32	2.098	3.338	NA	2.515	3.138
1944	0.975	1.584	2.366	3.967	NA	2.074	2.978
1945	0.621	1.328	2.651	3.614	NA	1.91	2.247
1946	1.04	1.592	2.174	3.531	NA	2.125	2.121
1947	1.048	1.314	2.005	3.989	2.43	2.087	1.905
1948	1.179	1.118	2	3.078	2.632	1.992	1.903
1949	0.918	1.518	1.775	2.795	2.73	2.035	1.794
1950	0.937	1.408	1.921	2.706	2.99	1.928	2.024
1951	1.134	1.883	2.064	2.87	3.104	2.159	2.208
1952	1.551	2.101	1.745	2.972	2.865	2.008	2.127
1953	1.51	1.845	1.642	3.352	2.64	2.488	1.938
1954	1.227	1.367	1.54	2.506	2.146	2.221	1.952
1955	1.193	1.238	1.43	2.242	1.43	1.92	1.571
1956	1.484	1.507	1.777	2.366	1.576	2.182	2.288
1957	1.893	1.794	1.911	3.237	2.494	2.375	2.462
1958	1.003	1.169	1.751	2.924	2.564	2.109	2.455
1959	1.099	1.152	1.256	2.152	1.958	1.664	1.96
1960	1.442	1.55	1.852	3.25	2.741	2.037	2.688
1961	1.701	2.033	1.52	3.795	2.666	1.884	2.842
1962	1.665	1.714	1.507	2.266	2.209	1.403	1.76
1963	1.625	1.331	1.43	2.623	2.241	1.379	1.433
1964	2.105	2.128	1.305	3.624	2.173	1.685	1.63
1965	1.794	1.878	1.499	3.204	1.877	1.537	1.686
1966	1.355	1.539	0.991	2.577	1.454	1.255	1.426
1967	1.898	1.465	0.913	2.519	1.598	1.238	1.726
1968	2.39	1.421	0.827	3.482	2.443	2.014	2.003
1969	1.461	1.435	1.074	2.775	2.17	2.174	2.704
1970	1.858	1.358	0.94	2.985	2.468	1.978	2.358
1971	1.82	1.474	0.914	2.354	1.983	1.422	1.588
1972	3.683	2.745	1.222	3.219	2.244	2.103	2.262
1973	3.091	1.985	1.034	2.841	2.177	1.625	1.859
1974	3.718	2.4	0.945	2.718	2.252	2.14	2.207
1975	3.585	2.672	1.287	2.695	2.279	1.615	1.91
1976	3.056	2.364	1.072	2.478	1.897	1.524	1.584
1977	2.349	1.966	0.981	2.871	2.363	1.262	1.324
1978	2.092	2.274	0.929	2.053	1.766	1.216	1.401
1979	2.881	2.874	1.09	2.222	1.537	1.807	1.973
1980	3.113	2.942	1.047	2.887	1.935	1.648	1.788
1981	2.911	2.799	0.728	2.594	1.606	1.772	1.637
1982	2.708	2.301	0.875	2.641	2.308	1.781	1.619
1983	1.778	1.785	0.812	2.075	1.612	1.471	1.231
1984	3.098	2.502	0.756	2.325	1.737	1.811	1.993
1985	3.502	2.745	0.634	2.513	2.185	1.725	2.317
1986	4.115	3.045	0.948	2.516	2.489	1.658	3.232
1987	4.327	3.247	0.768	2.284	1.821	1.544	2.726
1988	2.747	2.408	0.897	2.085	2.007	1.129	1.913
1989	2.764	2.734	0.687	2.283	1.639	0.807	1.289
1990	1.997	1.874	0.659	1.498	1.125	1.002	1.428
1991	1.604	1.958	0.31	2.112	1.549	0.882	1.223
1992	1.413	1.559	0.596	1.229	0.928	0.69	0.998
1993	1.798	1.78	0.408	1.861	1.131	0.957	0.998
1994	2.185	2.248	0.518	2.599	1.986	1.433	1.757
1995	2.881	2.858	0.767	3.825	2.288	1.622	2.073
1996	2.715	2.658	0.858	3.156	2.08	1.475	1.781
1997	2.699	2.429	0.717	2.692	2.364	1.3	1.729
1998	3.919	3.741	0.977	3.474	2.991	1.639	2.387
1999	4.721	4.145	0.967	3.558	2.633	1.87	2.787
2000	3.491	2.999	0.997	3.408	2.056	1.86	2.092
2001	3.43	3.089	0.912	3.03	1.563	1.401	1.292
2002	3.183	3.476	1.089	4.079	2.515	2.026	2.024
2003	3.398	2.974	1.354	3.901	2.592	1.906	1.847
2004	2.869	2.741	1.064	3.813	2.5	2.077	2.225
2005	2.009	1.825	1.035	2.921	2.302	1.742	1.742
2006	2.066	2.169	0.996	2.602	1.923	2.197	2.066
2007	2.453	2.542	1.102	2.582	1.916	1.996	2.041
2008	2.755	2.687	1.342	3.458	2.497	2.677	2.39
2009	2.594	2.32	1.166	2.815	1.996	1.927	1.855
2010	2.546	2.251	0.961	2.574	1.632	2.166	2.006
2011	3.031	2.998	1.002	3.702	2.524	2.659	2.283
2012	3.781	3.964	1.233	4.074	2.899	3.214	2.683
2013	2.986	3.15	1.238	3.054	2.109	2.208	2.11
2014	2.444	2.559	1.086	2.776	1.967	1.88	2.034
2015	2.596	1.967	1.024	2.828	1.93	2.066	1.962
2016	2.824	1.825	0.896	2.262	2.063	2.09	1.995
