# Graybill - Muletank - PIPO - ITRDB AZ527
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3385
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3385.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az527-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az527-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az527.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az527.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - Muletank - PIPO - ITRDB AZ527
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Muletank
#   Location: Arizona
#   Northernmost_Latitude: 34.32
#   Southernmost_Latitude: 34.32
#   Easternmost_Longitude: -110.77
#   Westernmost_Longitude: -110.77
#   Elevation_m: 2362
#--------------------
# Data_Collection
#   Collection_Name: AZ527
#   First_Year: 1630
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MTP011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MTP102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MTP102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MTP011_raw	MTP012_raw	MTP021_raw	MTP022_raw	MTP031_raw	MTP032_raw	MTP041_raw	MTP042_raw	MTP051_raw	MTP052_raw	MTP062_raw	MTP071_raw	MTP072_raw	MTP081_raw	MTP082_raw	MTP091_raw	MTP092_raw	MTP102_raw
1627	NA	NA	NA	NA	NA	5.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1628	NA	NA	NA	NA	NA	5.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1629	NA	NA	NA	NA	NA	4.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1630	NA	NA	NA	NA	NA	4.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1631	NA	NA	NA	NA	NA	4.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1632	NA	NA	NA	NA	NA	3.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1633	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1634	NA	NA	NA	NA	NA	3.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1635	NA	NA	NA	NA	NA	4.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1636	NA	NA	NA	NA	NA	4.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1637	NA	NA	NA	NA	NA	3.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1638	NA	NA	NA	NA	NA	3.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1639	NA	NA	NA	NA	NA	3.51	NA	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1640	NA	NA	NA	NA	NA	3.31	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1641	NA	NA	NA	NA	NA	3.8	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1642	NA	NA	NA	NA	NA	3.48	NA	1.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1643	NA	NA	NA	NA	NA	3.68	NA	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1644	NA	NA	NA	NA	NA	3.63	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1645	NA	NA	NA	NA	NA	3.3	NA	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1646	NA	NA	NA	NA	NA	2.98	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1647	NA	NA	NA	NA	NA	2.98	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1648	NA	NA	NA	NA	NA	2.15	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	2.55	NA	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	2.52	NA	1.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	1.83	NA	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	NA	NA	2.14	NA	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	NA	NA	1.99	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	NA	1.14	NA	NA	2.46	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	NA	2.17	NA	NA	2.72	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	NA	3.42	NA	NA	3.19	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	NA	2.33	1.93	NA	2.79	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	NA	2.23	1.9	NA	3.28	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	NA	2.88	2.18	NA	4.15	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	NA	2.18	1.84	NA	2.72	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	NA	1.64	2.18	NA	1.83	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	NA	2.49	1.73	NA	2.61	NA	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	NA	2.39	2.02	NA	3.11	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	NA	2.9	1.67	NA	2.48	NA	1.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	1.93	2.05	NA	2.27	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	1.97	1.84	NA	3.34	NA	1.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	1.83	1.86	NA	2.51	NA	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	1.4	1.7	NA	1.49	NA	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	1.81	2.41	NA	1.53	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	0.28	0.55	NA	0.31	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	1.49	1.61	NA	0.93	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	1.45	2.2	NA	1.68	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	1.98	2.2	NA	1.61	NA	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	2.19	2.04	NA	1.79	NA	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	1.75	2.05	NA	2.36	NA	2.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	2.34	2.71	NA	2.34	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	1.16	2.02	NA	1.83	NA	1.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	1.75	2.35	NA	2.22	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	1.79	2.1	NA	2.65	NA	2.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	0.72	0.86	NA	1.5	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	0.85	0.79	NA	1.56	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	0.89	0.71	NA	1.87	NA	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
