# Larson - Devil's Lake Update - PIST - ITRDB WI014
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33702
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33702.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi014-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi014-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi014.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi014.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-01
#--------------------
# Title
#   Study_Name: Larson - Devil's Lake Update - PIST - ITRDB WI014
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Rhodes, A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Devil's Lake
#   Location: Wisconsin
#   Northernmost_Latitude: 43.398226
#   Southernmost_Latitude: 43.398226
#   Easternmost_Longitude: -89.696781
#   Westernmost_Longitude: -89.696781
#   Elevation_m: 350
#--------------------
# Data_Collection
#   Collection_Name: WI014
#   First_Year: 1802
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DVL001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL001C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL001C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL001D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL001D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL002C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL002C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL003c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL003c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL003b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL003b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL003a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL003a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL005D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL005D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL501A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL501A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL501A2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL501A2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL503A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL503A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL503B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL503B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL504a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL504a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL504B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL504B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL505A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL505A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL505B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL505B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL506B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL506B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL507A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL507A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL507B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL507B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL508B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL508B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL509A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL509A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL509B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL509B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL510a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL510a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DVL510B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DVL510B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DVL001A_raw	DVL001B_raw	DVL001C_raw	DVL001D_raw	DVL002A_raw	DVL002B_raw	DVL002C_raw	DVL003c_raw	DVL003b_raw	DVL003a_raw	DVL004A_raw	DVL004B_raw	DVL005A_raw	DVL005B_raw	DVL005D_raw	DVL006B_raw	DVL007_raw	DVL501A_raw	DVL501A2_raw	DVL503A_raw	DVL503B_raw	DVL504a_raw	DVL504B_raw	DVL505A_raw	DVL505B_raw	DVL506B_raw	DVL507A_raw	DVL507B_raw	DVL508B_raw	DVL509A_raw	DVL509B_raw	DVL510a_raw	DVL510B_raw
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.843	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.163	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.112	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.047	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.178	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.491	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	3.743	NA	NA	NA	NA	NA	3.012	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.939	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	4.134	NA	NA	NA	NA	NA	2.958	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.324	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	4.142	NA	NA	NA	NA	NA	3.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.545	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	3.509	NA	NA	NA	NA	NA	3.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.647	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	3.411	NA	NA	NA	NA	NA	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.241	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	3.597	NA	NA	NA	NA	NA	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.013	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	2.937	NA	NA	NA	NA	NA	2.364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.463	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	3.407	NA	NA	NA	NA	NA	2.748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.961	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	3.338	NA	NA	NA	NA	NA	3.046	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.518	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	3.804	NA	NA	NA	NA	NA	3.172	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.353	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	3.296	NA	NA	NA	NA	NA	3.045	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.281	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	2.856	NA	NA	NA	NA	NA	2.811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.053	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	3.21	NA	NA	NA	NA	NA	3.066	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.855	NA	NA	1.095	NA	NA	NA	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	4.422	NA	NA	NA	NA	NA	3.848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	NA	NA	1.137	NA	NA	NA	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	5.016	NA	NA	NA	NA	NA	4.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.955	NA	NA	2.076	NA	NA	NA	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	2.788	NA	NA	NA	NA	NA	3.823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.924	NA	NA	1.966	NA	NA	NA	NA	NA
1836	NA	NA	NA	NA	NA	NA	NA	2.103	NA	NA	NA	NA	NA	2.558	1.823	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.757	NA	NA	1.868	NA	NA	NA	NA	NA
1837	NA	NA	NA	NA	NA	NA	NA	2.736	NA	NA	NA	NA	NA	2.715	2.896	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.692	NA	NA	1.229	NA	NA	NA	NA	NA
1838	NA	NA	NA	NA	NA	NA	NA	2.573	NA	NA	NA	NA	NA	2.876	3.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.781	NA	NA	0.973	NA	NA	NA	NA	NA
1839	NA	NA	NA	NA	NA	NA	NA	2.348	NA	NA	NA	NA	NA	3.193	2.813	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.613	NA	NA	1.135	NA	NA	NA	NA	NA
1840	NA	NA	1.775	NA	NA	NA	NA	2.352	NA	NA	NA	NA	NA	2.626	2.5	NA	3.298	NA	NA	NA	NA	NA	NA	NA	1.473	NA	NA	0.719	NA	NA	NA	NA	NA
1841	NA	NA	1.404	NA	NA	NA	NA	1.953	NA	NA	NA	NA	NA	1.912	1.731	NA	2.537	NA	NA	NA	NA	NA	NA	NA	1.144	NA	1.003	0.664	NA	NA	NA	NA	NA
1842	NA	NA	2.398	NA	NA	NA	NA	2.593	NA	NA	NA	NA	NA	2.895	2.657	NA	4.432	NA	NA	NA	NA	NA	NA	NA	1.594	NA	1.104	0.774	NA	NA	NA	NA	NA
1843	NA	NA	1.411	NA	NA	NA	NA	1.733	NA	NA	NA	NA	NA	2.03	2.028	NA	2.219	NA	NA	NA	NA	NA	NA	NA	1.028	NA	0.993	0.552	NA	NA	NA	NA	NA
1844	NA	NA	2.023	NA	NA	NA	NA	2.226	NA	NA	NA	NA	NA	2.498	2.219	NA	3.5	NA	NA	NA	NA	NA	NA	NA	1.192	NA	0.998	0.532	NA	NA	NA	NA	NA
1845	NA	NA	1.424	NA	NA	NA	NA	2.006	NA	NA	NA	NA	NA	1.774	1.988	NA	3.043	NA	NA	NA	NA	NA	NA	NA	1.318	NA	0.772	0.352	NA	NA	NA	NA	NA
1846	NA	NA	1.347	NA	NA	NA	NA	1.886	NA	NA	NA	NA	NA	2.068	1.587	NA	1.744	NA	NA	NA	NA	NA	NA	NA	1.322	NA	0.849	0.384	NA	NA	NA	NA	NA
