# Ortegren - Weymouth Woods - PIPA - ITRDB NC017
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/9968
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-9968.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc017l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc017l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc017l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc017l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-07-08
#--------------------
# File_Last_Modified_Date
#   Date: 2010-07-08
#--------------------
# Title
#   Study_Name: Ortegren - Weymouth Woods - PIPA - ITRDB NC017
#--------------------
# Investigators
#   Investigators: Ortegren, J.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of Collection: 
# # # # Climatology - PDSI/PHDI analysis 
# # # # 
# # # #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Weymouth Woods
#   Location: North Carolina
#   Northernmost_Latitude: 35.15
#   Southernmost_Latitude: 35.15
#   Easternmost_Longitude: -79.3667
#   Westernmost_Longitude: -79.3667
#   Elevation_m: 100
#--------------------
# Data_Collection
#   Collection_Name: NC017
#   First_Year: 1690
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pinus palustris Mill.
#   Common_Name: longleaf pine
#   Tree_Species_Code: PIPA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WLP06A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP06B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP06C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP06C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP07A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP07B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP08A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP09B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP10A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP10B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP11A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP11B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP12A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP12B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP12C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP13A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP13B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP13C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP13C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP14A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP15A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP15B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP16A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP16B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP17A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP19B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP21A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP21B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP26D_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP26D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP27B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP29A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP31A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP50B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP50B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP50C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP50C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP51A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP51A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP56C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP56C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WLP56A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: WLP56A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WLP06A_raw	WLP06B_raw	WLP06C_raw	WLP07A_raw	WLP07B_raw	WLP08A_raw	WLP09B_raw	WLP10A_raw	WLP10B_raw	WLP11A_raw	WLP11B_raw	WLP12A_raw	WLP12B_raw	WLP12C_raw	WLP13A_raw	WLP13B_raw	WLP13C_raw	WLP14A_raw	WLP15A_raw	WLP15B_raw	WLP16A_raw	WLP16B_raw	WLP17A_raw	WLP19B_raw	WLP21A_raw	WLP21B_raw	WLP26D_raw	WLP27B_raw	WLP29A_raw	WLP31A_raw	WLP50B_raw	WLP50C_raw	WLP51A_raw	WLP56C_raw	WLP56A_raw
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.767	NA	NA	NA	NA	0.101	0.099	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.483	NA	NA	NA	NA	0.097	0.225	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.864	NA	NA	NA	NA	0.2	0.087	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.854	NA	NA	NA	NA	0.139	0.14	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.695	NA	NA	NA	NA	0.23	0.109	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.497	NA	NA	NA	NA	0.169	0.258	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.245	NA	NA	NA	NA	0.178	0.148	NA	NA	NA
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	NA	NA	0.219	0.164	NA	NA	NA
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA	NA	NA	NA	0.374	0.215	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.063	NA	NA	NA	NA	0.326	0.345	NA	0.506	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.493	NA	NA	NA	NA	0.634	0.404	NA	0.541	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.936	NA	NA	NA	NA	0.595	0.669	NA	0.586	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.293	NA	NA	NA	NA	0.159	0.494	NA	0.544	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA	NA	NA	0.158	0.095	NA	0.931	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	NA	NA	NA	NA	0.529	0.184	NA	0.788	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.714	1.214	NA	NA	NA	NA	0.573	0.424	NA	0.745	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.717	1.335	NA	NA	NA	NA	0.427	0.314	NA	0.448	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.31	1.27	NA	NA	NA	NA	0.18	0.262	NA	0.664	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.484	1.04	NA	NA	NA	NA	0.233	0.176	NA	0.789	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.614	1.419	NA	NA	NA	NA	0.367	0.205	NA	0.79	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	1.472	NA	NA	NA	NA	0.407	0.261	NA	0.897	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.246	1.364	NA	NA	NA	NA	0.409	0.397	NA	0.597	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.755	1.058	NA	NA	NA	NA	0.311	0.493	NA	0.929	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.843	1.584	NA	NA	NA	NA	0.484	0.241	NA	0.709	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.927	1.328	NA	NA	NA	NA	0.548	0.373	NA	0.899	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.063	2.171	NA	NA	NA	NA	0.737	0.521	NA	0.647	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.296	0.647	NA	NA	NA	NA	0.596	0.584	NA	0.388	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.674	0.932	NA	NA	NA	NA	0.363	0.646	NA	0.376	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835	1.294	NA	NA	NA	NA	0.835	0.471	NA	1.198	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.654	1.039	NA	NA	NA	NA	0.695	0.644	NA	0.906	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.329	0.182	NA	NA	NA	NA	0.654	0.362	NA	0.439	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.448	0.563	NA	NA	NA	NA	0.561	0.459	NA	0.937	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.767	0.616	NA	NA	NA	NA	0.674	0.587	NA	0.274	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.913	1.382	NA	NA	NA	NA	0.672	0.758	NA	0.249	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.372	0.668	NA	NA	NA	NA	0.419	0.397	NA	0.069	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953	0.761	NA	NA	NA	NA	0.56	0.373	NA	0.056	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.104	1.41	NA	NA	NA	NA	0.598	0.793	NA	0.255	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	1.655	NA	NA	NA	NA	0.675	0.845	NA	0.563	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.416	2.087	NA	NA	NA	NA	1.25	1.228	NA	1.004	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.232	1.843	NA	NA	NA	NA	1.359	1.401	NA	1.259	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	0.309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121	1.001	NA	NA	NA	NA	0.195	0.136	NA	0.185	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	0.516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.578	0.542	NA	NA	NA	NA	0.406	0.272	NA	0.413	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	0.468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.101	0.347	NA	NA	NA	NA	0.422	0.406	NA	0.604	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	0.411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.654	0.81	NA	NA	NA	NA	0.931	0.932	NA	1.322	NA
