# Pederson - Prospect Mountain - BELE - ITRDB NY033
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13972
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13972.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny033-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny033-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny033.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny033.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-12-28
#--------------------
# File_Last_Modified_Date
#   Date: 2012-12-28
#--------------------
# Title
#   Study_Name: Pederson - Prospect Mountain - BELE - ITRDB NY033
#--------------------
# Investigators
#   Investigators: Pederson, N.(https://orcid.org/0000-0003-3830-263X); Mashig, E.; Frank, D.C.(https://orcid.org/0000-0001-5463-5640)
#--------------------
# Description_Notes_and_Keywords
#   Description: Most of this collection of BELE Betula lenta raw ring widths 
# # was made by N. Pederson mid slope on a south-facing slope 
# # on Prospect Mountain in Lake George, NY. These data were 
# # collected for a dendroecological study of southern temperate 
# # trees growing at or near a northern range margin. While the 
# # oldest trees in the stand were targeted, the goal of field 
# # sampling was to collect a range of existing tree ages within 
# # the stand. The stand in which they are sampled has little 
# # soil depth. However, the forest was dense at the time of sampling 
# # and there is much evidence of logging, fire, and (perhaps) grazing) 
# # at this site. Because of this, detrending of these raw data 
# # should be conducted with closed-canopy or forest interior 
# # conditions and forest disturbance in mind.  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Prospect Mountain
#   Location: New York
#   Northernmost_Latitude: 43.43
#   Southernmost_Latitude: 43.43
#   Easternmost_Longitude: -73.92
#   Westernmost_Longitude: -73.92
#   Elevation_m: 305
#--------------------
# Data_Collection
#   Collection_Name: NY033
#   First_Year: 1820
#   Last_Year: 2001
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Betula lenta L.
#   Common_Name: sweet birch
#   Tree_Species_Code: BELE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BF03a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF03a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF03b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF03b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF04a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF04a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF04b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF04b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF05a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF05a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF05b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF05b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF06a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF06a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF07a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF07a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF07b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF07b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF08a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF08a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF08b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF08b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF08c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF08c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF09a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF09a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF09b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF09b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF10a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF10a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF11a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF11a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF11b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF11b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF11c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF11c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF12a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF12a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF12b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF12b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF13a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF13a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF13b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF13b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF14a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF14a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF14b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF14b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BF15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BF15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BF03a_raw	BF03b_raw	BF04a_raw	BF04b_raw	BF05a_raw	BF05b_raw	BF06a_raw	BF07a_raw	BF07b_raw	BF08a_raw	BF08b_raw	BF08c_raw	BF09a_raw	BF09b_raw	BF10a_raw	BF11a_raw	BF11b_raw	BF11c_raw	BF12a_raw	BF12b_raw	BF13a_raw	BF13b_raw	BF14a_raw	BF14b_raw	BF15a_raw	BF15b_raw
1877	0.094	0.087	1.901	2.366	NA	NA	NA	NA	NA	0.524	0.622	0.88	1.569	2.33	0.887	1.038	0.566	1.164	0.621	0.563	NA	NA	NA	NA	NA	1.521
1878	0.317	0.46	2.184	2.005	NA	NA	NA	NA	NA	0.489	0.703	0.776	1.206	2.48	1.154	0.599	0.506	0.771	0.911	0.667	NA	NA	NA	NA	NA	1.317
1879	0.73	1	2.157	1.961	NA	NA	NA	NA	NA	0.986	0.838	1.246	0.986	1.651	1.114	0.474	0.847	0.568	0.48	0.606	NA	NA	NA	NA	0.741	1.04
1880	0.868	0.651	1.63	2.013	NA	NA	NA	NA	NA	1.079	1.434	1.161	1.214	1.398	0.694	0.639	1.451	0.845	0.501	1.12	NA	NA	NA	NA	0.583	1.128
1881	0.534	0.582	1.067	1.079	NA	NA	NA	NA	NA	0.23	0.407	0.204	0.791	1.234	0.543	0.346	0.691	0.572	0.559	0.667	NA	NA	NA	NA	0.501	0.841
1882	0.283	0.138	1.286	1.041	NA	NA	NA	NA	NA	0.473	0.303	0.656	0.958	0.975	0.993	0.415	1.026	1.163	0.521	0.527	NA	NA	NA	NA	0.592	0.968
1883	0.582	0.259	1.337	1.158	NA	NA	1.768	NA	NA	0.595	0.517	0.609	0.545	0.54	0.868	0.376	0.678	0.923	0.216	0.493	NA	NA	NA	NA	0.455	0.728
1884	0.456	0.164	0.95	0.639	NA	NA	1.379	NA	NA	0.362	0.376	0.312	0.536	0.618	0.554	0.366	0.498	1.074	0.467	0.558	NA	NA	NA	NA	0.406	0.435
1885	0.381	0.318	1.689	1.257	NA	NA	2.646	NA	NA	0.889	0.461	0.837	0.939	1.233	0.969	0.543	0.659	0.757	0.52	0.709	NA	NA	NA	NA	0.629	1.036
1886	1.09	0.747	2.134	1.464	NA	NA	3.051	NA	NA	1.322	0.609	1.29	1.034	1.382	1.205	0.388	0.487	0.724	0.544	0.731	NA	NA	NA	NA	2.385	2.547
1887	1.197	0.944	1.851	1.809	NA	3.082	2.918	NA	NA	1.303	0.376	1.167	1.217	1.505	1.124	0.482	0.728	0.791	0.489	1.046	NA	NA	NA	NA	2.245	2.638
1888	1.358	1.04	1.152	1.168	2.726	2.755	2.105	NA	NA	1.028	0.531	0.912	1.035	0.902	0.974	0.544	0.694	0.689	0.579	0.861	NA	NA	NA	NA	1.536	1.486
1889	2.104	1.462	1.396	1.159	3.491	4.068	2.713	NA	NA	1.247	0.378	1.145	1.394	1.246	0.851	0.595	0.763	1.012	0.857	1.297	NA	NA	NA	1.537	2.23	2.104
1890	1.734	1.225	1.207	1.161	3.339	2.739	2.447	NA	NA	0.906	0.436	0.878	0.955	0.812	0.729	0.467	0.633	0.767	0.554	0.776	NA	NA	NA	0.903	1.471	1.376
1891	1.975	1.33	1.296	1.442	2.8	3.114	2.02	NA	NA	0.765	0.297	0.656	0.966	0.641	0.791	0.524	0.618	0.77	0.539	0.716	NA	NA	NA	1.258	1.17	1.211
1892	2.392	1.459	1.198	1.679	4.34	3.392	2.983	NA	NA	1.378	0.62	1.315	1.753	2.152	1.404	0.417	0.63	1.393	0.79	0.987	NA	NA	NA	1.299	2.916	1.894
1893	1.543	1.992	1.217	1.606	3.426	2.236	2.704	NA	NA	1.79	1.253	1.909	1.854	2.288	1.139	0.51	0.449	1.04	0.781	0.942	NA	NA	NA	0.993	1.788	1.807
1894	2.043	2.166	1.391	1.791	3.659	2.371	3.416	NA	NA	1.808	1.474	1.986	1.521	1.957	1.724	0.599	0.834	0.557	0.969	1.143	NA	NA	NA	1.424	2.645	2.676
1895	1.262	1.049	1.352	1.435	2.586	1.614	3.185	NA	NA	0.701	0.378	0.595	0.903	0.822	1.243	0.4	0.629	0.508	0.616	0.61	NA	NA	NA	0.88	1.048	1.261
1896	1.88	1.192	1.75	1.77	3.67	1.647	3.412	NA	NA	1.885	1.477	1.586	0.777	1.72	1.279	0.392	0.818	1.053	0.411	0.722	NA	NA	NA	1.013	1.003	1.39
1897	2.197	1.694	1.68	2.048	3.854	2.239	3.379	NA	3.446	2.113	1.776	2.259	1.288	2.263	2.368	0.503	1.147	1.02	0.843	1.209	NA	NA	NA	1.533	2.421	2.961
1898	2.541	1.595	1.852	1.945	3.554	2.292	2.512	NA	3.093	1.752	0.575	2.184	1.44	1.734	4.319	0.397	1.138	1.055	0.794	0.744	NA	NA	NA	1.3	1.5	2.54
1899	1.684	0.819	1.243	1.124	2.241	2.124	1.911	NA	1.758	0.756	0.263	1.06	0.669	0.651	1.652	0.242	0.56	NA	0.368	0.377	NA	NA	0.772	0.753	0.774	1.093
1900	1.211	0.63	1.458	1.43	1.451	2.453	1.936	NA	1.552	0.159	0.108	0.297	1	1.3	1.34	0.314	0.653	NA	0.451	0.449	NA	NA	1.349	0.812	0.975	1.364
1901	2.159	1.386	1.798	1.973	1.422	2.81	1.515	NA	1.811	1.245	0.55	1.39	1.286	1.694	2.138	0.777	1.069	NA	0.645	0.919	NA	NA	2.896	2.26	1.72	2.145
1902	1.898	0.925	1.237	1.554	1.788	2.949	2.428	NA	2.586	2.697	0.814	0.961	1.383	1.625	1.765	0.691	1.264	NA	0.748	0.666	NA	NA	2.961	3.034	2.603	2.082
1903	1.667	1.074	0.939	0.944	1.923	2.76	1.495	NA	2.262	3.876	1.398	0.554	0.934	2.02	0.881	0.424	0.975	NA	0.336	0.791	NA	NA	1.544	1.497	1.802	0.851
1904	1.458	1.323	1.204	1.976	2.791	3.361	2.448	NA	2.917	5.199	1.558	2.56	0.789	2.068	2.024	0.731	1.18	NA	0.327	0.63	NA	NA	3.262	2.842	2.456	1.636
1905	1.213	1.078	2.605	2.537	3.069	2.917	2.048	NA	2.135	3.596	1.124	3.949	0.544	1.705	2.458	0.73	1.189	NA	0.628	1.339	NA	NA	3.055	2.369	2.349	1.416
1906	1.622	1.263	3.411	3.583	4.908	3.886	3.535	NA	2.895	4.38	1.843	3.131	0.93	2.867	3.939	0.907	1.406	NA	0.893	1.571	NA	NA	2.495	2.426	2.481	1.903
1907	1.097	1.091	2.586	2.49	3.115	2.569	2.72	NA	2.114	4.736	2.097	3.864	1.143	2.686	2.832	0.895	1.372	NA	1.205	1.24	NA	1.036	2.593	1.888	1.524	1.164
1908	1.178	0.819	1.759	1.489	2.274	1.697	2.245	3.94	2.118	4.197	2.789	3.341	0.617	1.656	1.709	0.538	0.975	NA	0.856	0.905	NA	0.968	1.422	1.052	1.099	0.793
1909	1.075	0.826	2.201	2.206	1.509	1.89	2.045	2.533	1.895	3.748	2.263	3.459	0.666	2.477	1.855	0.645	0.991	NA	1.326	1.122	NA	0.635	1.521	1.141	1.355	0.807
1910	1.1	1.141	2.048	2.043	1.8	2.437	2.372	2.928	1.57	4.486	2.194	2.78	0.945	2.045	1.438	0.788	0.94	NA	1.179	1.131	NA	0.772	1.494	0.856	1.214	0.856
1911	0.989	0.763	1.547	1.611	1.551	1.975	1.945	2.033	0.855	3.55	2.155	3.208	0.666	0.982	1.103	0.513	0.615	NA	0.956	0.69	NA	0.814	1.513	1.017	1.417	0.713
1912	1.145	0.73	1.41	1.678	2.008	1.786	2.139	2.723	1.245	3.388	2.168	2.397	1.262	1.244	1.206	0.562	0.905	NA	0.832	0.741	NA	0.697	1.319	0.798	1.162	0.566
1913	1.456	0.987	2.001	1.885	2.888	1.329	1.852	2.94	1.198	3.219	2.834	2.31	1.67	1.483	1.206	0.562	1.124	NA	0.703	0.664	NA	0.746	1.829	1.24	1.127	0.736
1914	0.487	0.358	1.465	1.75	2.169	0.91	1.655	2.131	1.597	2.17	1.715	2.493	1.007	1.001	0.825	0.611	0.99	NA	0.668	0.426	NA	0.606	1.847	1.125	0.743	0.678
1915	1.408	0.998	2.26	2.396	2.3	0.879	1.776	1.747	2.194	2.465	2.579	1.513	1.18	1.996	1.192	0.831	1.453	NA	0.753	0.461	NA	0.76	2.824	1.433	1.201	0.804
1916	1.9	1.261	2.631	2.821	3.405	1.562	2.377	1.614	1.953	3.624	2.608	2.494	1.477	2.442	1.638	1.318	1.473	NA	1.164	0.882	NA	1.726	3.27	1.973	1.93	1.413
1917	1.691	1.054	2.772	2.961	3.031	1.347	2.358	1.861	2.932	3.197	2.503	2.963	1.544	2.347	1.597	1.176	1.476	NA	1.187	1.137	1.008	1.792	3.477	1.85	1.768	0.992
1918	1.796	1.272	2.132	2.744	3.251	2.886	1.517	2.055	2.293	1.89	2.167	2.774	1.185	2.128	1.054	0.915	1.737	NA	1.273	0.944	0.917	1.606	3.596	1.381	1.74	1.251
1919	1.505	1.145	1.803	2.251	2.308	2.585	1.562	2.376	2.321	2.759	2.281	2.213	1.026	2.261	1.388	1.518	2.484	NA	0.608	0.524	1.327	1.256	2.888	1.826	2.181	1.625
1920	1.835	0.846	1.33	1.393	1.521	1.993	1.093	1.34	1.456	1.592	1.36	3.352	0.531	1.738	1.286	0.802	2.577	NA	0.729	0.402	1.569	1.178	2.465	1.759	2.065	1.321
1921	1.398	0.88	2.13	2.498	2.93	2.596	1.13	1.829	1.27	2.596	1.75	NA	0.97	2.052	2.208	1.557	1.956	NA	0.714	0.515	2.374	1.062	2.774	1.518	0.888	1.482
1922	1.211	0.883	1.687	2.627	3.263	2.282	1.561	2.305	1.588	2.633	1.889	NA	0.945	1.431	2.211	1.659	2.412	NA	0.945	0.706	3.131	1.576	2.697	1.813	3.071	1.961
1923	0.936	0.702	1.54	1.513	3.068	1.907	1.515	1.898	1.603	1.338	0.97	NA	0.894	1.596	1.653	0.662	1.316	NA	0.7	0.564	1.336	0.934	1.7	0.875	1.279	0.84
1924	0.998	0.561	1.839	1.816	2.835	2.356	2.11	2.389	1.226	2.173	1.777	NA	0.799	1.996	2.082	0.649	1.5	NA	0.745	0.619	1.599	1.218	2.486	1.355	2.054	0.949
1925	0.565	0.307	2.172	1.49	2.258	2.155	1.316	3.107	0.872	2.464	1.548	NA	0.784	1.669	2.045	1.282	2.423	NA	1.248	0.788	2.004	2.384	3.139	2.42	3.052	1.818
1926	1.184	0.582	2.047	1.453	2.277	2.293	1.875	2.19	1.383	1.993	1.681	NA	1.385	1.826	2.066	1.017	2.027	NA	1.599	1.101	2.185	2.532	2.497	2.299	2.947	1.805
1927	1.245	1.024	1.934	1.746	2.419	2.501	1.767	2.425	2.023	2.924	2.029	NA	1.805	1.509	2.25	1.161	2.34	NA	1.892	1.29	2.618	2.912	2.541	2.751	2.66	1.652
1928	1.36	0.944	1.5	1.947	2.337	2.096	1.266	2.299	1.736	2.566	1.49	NA	1.064	1.167	2.007	1.06	3.097	NA	1.451	0.968	3.228	3.316	3.682	3.154	2.369	1.356
1929	1.66	1.09	1.597	2.192	2.036	1.788	1.411	2.734	2.388	2.577	1.571	NA	1.536	1.317	1.88	1.352	2.903	NA	1.425	1.269	2.982	3.086	3.517	3.153	2.76	1.736
1930	1.833	1.105	1.472	1.646	1.508	1.115	1.228	2.686	1.703	2.132	1.412	NA	0.997	0.982	1.79	1.395	2.701	NA	0.937	0.902	2.563	2.582	3.071	2.903	1.41	1.163
1931	1.741	0.877	1.371	2.145	1.374	0.587	0.771	1.271	0.854	1.899	0.871	NA	0.958	0.987	2.054	1.581	3.454	NA	0.45	0.63	2.184	2.931	3.232	2.04	1.295	0.956
1932	1.884	0.79	1.347	1.755	1.817	1.044	0.838	1.712	0.963	1.536	0.869	NA	0.698	1.304	1.463	2.512	2.676	NA	0.425	0.687	2.266	2.445	3.061	1.902	1.097	0.86
1933	1.741	0.742	1.478	1.674	1.73	0.631	0.919	1.665	1.064	1.529	0.84	NA	0.881	0.996	1.339	1.237	1.879	NA	0.544	0.866	1.459	1.711	1.9	1.444	0.823	0.686
1934	1.756	0.601	1.152	1.653	0.856	0.863	0.907	1.178	0.573	1.311	0.52	NA	0.41	0.444	1.156	0.757	1.419	NA	0.525	0.557	1.394	1.476	1.734	1.099	0.854	0.765
1935	1.437	0.989	0.944	1.444	0.797	0.672	0.68	1.388	0.69	0.707	0.824	NA	0.843	0.835	1.138	0.972	2.594	NA	1.31	0.905	2.318	2.029	2.309	1.491	1.139	1.085
1936	1.312	0.88	1.15	1.578	1.017	1.183	0.945	1.231	1.033	0.99	1.124	NA	1.044	1.138	1.082	1.592	2.699	NA	0.93	0.695	1.699	1.883	2.045	1.522	1.389	0.886
1937	1.089	0.512	0.905	1.195	0.742	0.594	0.736	1.159	0.972	0.432	0.397	NA	0.537	0.69	0.741	1.393	2.944	NA	0.611	0.613	0.874	1.039	2.654	1.802	1.125	0.893
1938	1.347	0.637	0.689	1.138	0.947	1.08	0.77	1.14	1.144	0.821	1.034	NA	0.572	0.621	1.174	1.34	1.889	NA	0.868	0.667	1.024	0.745	1.697	1.72	1.01	0.758
1939	1.417	0.814	1.024	1.321	0.865	1.049	0.944	1.248	1.166	1	0.894	NA	0.949	1.086	1.161	1.232	1.257	NA	0.718	0.716	1.327	0.74	1.631	1.437	1.253	0.666
1940	1.8	0.938	1.152	1.636	0.606	0.606	0.596	1.211	0.43	0.678	0.531	NA	0.452	0.501	0.894	1.043	1.031	NA	0.915	0.809	1.506	1.212	1.9	1.599	1.267	0.561
1941	1.089	0.625	0.922	0.713	0.463	0.984	0.529	0.949	0.545	0.495	0.402	NA	0.505	0.481	0.589	0.456	0.563	NA	0.346	0.35	0.541	0.497	0.382	0.272	0.254	0.262
1942	1.012	0.937	0.771	0.669	0.468	1.517	0.527	1.206	0.569	0.438	0.28	NA	0.342	0.569	0.463	0.503	1.018	NA	0.372	0.465	0.739	0.88	1.121	0.701	0.815	0.447
1943	1.248	1.083	1.038	0.996	0.65	1.377	1.192	1.627	0.832	1.115	0.885	NA	0.417	0.708	0.772	0.592	1.397	NA	0.723	0.655	1.056	1.612	1.198	0.956	1.182	0.492
1944	1.234	0.866	1.031	1.276	0.706	1.309	1.229	1.158	0.515	0.973	0.9	NA	0.397	0.785	0.818	1.155	2.012	NA	0.744	0.585	1.899	2.328	1.311	0.592	1.337	0.857
1945	1.209	0.747	1.332	2.228	0.899	2.08	1.641	1.405	0.727	1.751	1.167	NA	0.402	0.746	0.884	2.116	1.921	NA	0.895	0.69	2.785	2.063	1.25	0.657	1.505	0.846
1946	1.166	0.582	0.928	2.045	0.924	1.349	1.274	1.234	1.096	2.908	1.462	NA	0.56	1.091	0.863	2.309	1.973	NA	0.748	0.634	3.465	1.372	1.615	1.046	2.718	1.388
1947	1.531	0.777	1.358	2.45	1.297	1.74	1.723	1.666	1.314	2.904	1.849	NA	0.789	1.444	1.175	2.582	4.438	NA	1.608	1.325	4.186	1.761	2.552	1.527	3.36	2.027
1948	1.226	0.67	1.037	2.153	1.322	1.065	1.454	1.507	1.052	1.837	1.874	NA	0.694	1.742	1.016	1.482	1.367	NA	0.734	0.846	3.451	1.299	1.886	1.127	2.073	1.389
1949	0.925	0.481	0.704	1.121	0.843	0.982	0.835	1.258	0.841	0.973	1.225	NA	0.518	0.932	0.649	0.583	0.503	NA	0.416	0.442	1.447	0.643	1.057	0.559	0.779	0.524
1950	0.981	0.444	0.905	1.304	0.822	0.894	0.986	0.949	0.722	0.587	0.996	NA	0.372	0.633	0.544	0.779	1.16	NA	0.527	0.419	1.058	0.532	1.473	0.938	0.998	0.599
1951	1.328	0.944	1.506	2.32	1.255	1.221	1.416	1.412	1.026	1.285	1.161	NA	0.545	0.994	0.991	1.436	1.361	NA	0.899	0.762	1.694	1.211	2.111	1.333	2.18	1.152
1952	1.628	1.204	1.462	2.237	1.214	0.644	1.043	1.23	0.912	1.238	1.372	NA	0.527	1.333	1.136	1.762	1.932	NA	0.6	0.87	1.917	1.566	1.709	1.363	2.274	1.111
1953	1.027	0.592	0.863	1.37	0.733	0.437	0.639	1.023	0.715	0.694	0.919	NA	0.239	0.646	0.573	0.706	0.815	NA	0.357	0.365	0.711	0.565	0.974	0.486	1.005	0.426
1954	2.203	1.567	1.019	2.216	0.994	0.58	0.821	1.34	0.728	0.891	1.333	NA	0.475	0.891	0.774	1.627	2.417	NA	0.524	0.608	1.159	0.946	2.329	0.851	1.846	0.819
1955	3.587	1.964	1.309	3.181	1.425	0.788	1.374	1.351	0.699	0.766	1.094	NA	0.866	0.921	0.837	2.323	2.934	NA	0.568	1.01	2.002	1.705	3.282	1.218	2.756	1.777
1956	2.74	1.83	0.69	1.662	1.098	1.074	1.014	1.18	1.055	0.503	0.965	NA	0.527	0.796	0.436	0.928	1.495	NA	0.531	0.929	1.655	0.97	1.861	0.959	1.888	1.031
1957	2.699	1.163	0.804	1.194	2.335	0.989	1.595	1.442	0.828	1.065	2.024	NA	0.774	1.359	0.647	1.335	2.392	NA	0.846	1.055	1.442	1.276	2.052	0.779	1.785	1.254
1958	2.992	1.536	1.283	1.753	2.666	1.223	1.279	1.029	0.627	0.919	0.828	NA	0.579	0.948	0.653	1.088	2.866	NA	0.917	1.022	1.582	1.323	1.395	0.737	1.793	1.255
1959	2.009	1.019	1.378	1.835	2.054	1.062	0.977	0.914	0.498	0.824	1.208	NA	0.38	0.867	0.608	1.039	2.223	NA	0.709	0.6	1.579	1.262	1.281	0.958	1.414	0.961
1960	1.356	0.654	1.055	1.36	2.041	0.855	0.826	0.741	0.472	1.175	1.402	NA	0.36	0.352	0.279	0.706	1.724	NA	0.384	0.503	0.592	0.273	1.779	1.066	1.143	0.793
1961	1.346	1.257	1.199	1.753	1.926	1.197	1.07	1.116	0.647	1.141	1.587	NA	0.569	0.919	1.01	1.648	2.687	NA	0.767	1.472	1.078	0.529	2.139	1.472	1.6	1.06
1962	1.561	1.531	1.276	1.494	1.449	0.932	0.888	1.085	1.013	1.376	2.069	NA	0.931	0.889	0.727	0.875	1.898	NA	0.816	0.849	1.541	0.451	2.664	1.872	1.41	0.933
