# Black - Browder Creek - PSME - ITRDB OR109
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38212
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38212.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or109-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or109.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or109.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-06-14
#--------------------
# File_Last_Modified_Date
#   Date: 2023-06-14
#--------------------
# Title
#   Study_Name: Black - Browder Creek - PSME - ITRDB OR109
#--------------------
# Investigators
#   Investigators: Black, Bryan A.; Tepley, Alan J.
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors:
#   Published_Date_or_Year:
#   Published_Title:
#   Journal_Name:
#   Volume:
#   Edition:
#   Issue:
#   Pages:
#   DOI:
#   Full_Citation: 10.1111/gcb.12756
#   Abstract:
#--------------------
# Publication
#   Authors: Cowles, Jane; Laura Templeton; John J. Battles; Peter J. Edmunds; Robert C. Carpenter; Stephen R. Carpenter; Michael Paul Nelson; Natalie L. Cleavitt; Timothy J. Fahey; Peter M. Groffman; Joe H. Sullivan; Maile C. Neel; Gretchen J. A. Hansen; Sarah Hobbie; Sally J. Holbrook; Clare E. Kazanski; Eric W. Seabloom; Russell J. Schmitt; Emily H. Stanley; Alan J. Tepley; Natalie S. Doorn; Jake M. Vander Zanden
#   Published_Date_or_Year: 2021
#   Published_Title: Resilience: insights from the U.S. LongTerm Ecological Research Network
#   Journal_Name: Ecosphere
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1002/ecs2.3434
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: DEB-0823380 Long Term Environmental Research (LTER) at the Andrews Experimental Forest
#--------------------
# Site_Information
#   Site_Name: Browder Creek
#   Location: Oregon
#   Northernmost_Latitude: 44.35
#   Southernmost_Latitude: 44.35
#   Easternmost_Longitude: -122.107
#   Westernmost_Longitude: -122.107
#   Elevation_m: 1113
#--------------------
# Data_Collection
#   Collection_Name: OR109
#   First_Year: 1240
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BR001a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR001a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR007a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR007a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR005a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR005a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR009b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR009b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR003a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR003a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR010a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR010a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR009a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR009a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR012a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR012a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR002a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR002a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR006a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR006a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR107a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR107a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR004a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR004a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR007b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR007b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR005b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR005b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR001b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR001b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR006b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR006b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR003b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR003b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR011a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR011a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR011b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR011b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR010b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR010b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR002b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR002b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR004b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR004b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR107b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR107b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR012b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR012b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR101a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR101a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR301a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR301a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR401a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR401a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR506a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR506a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR507a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR507a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BR508a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BR508a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BR001a_raw	BR007a_raw	BR005a_raw	BR009b_raw	BR003a_raw	BR010a_raw	BR009a_raw	BR012a_raw	BR002a_raw	BR006a_raw	BR107a_raw	BR004a_raw	BR007b_raw	BR005b_raw	BR001b_raw	BR006b_raw	BR003b_raw	BR011a_raw	BR011b_raw	BR010b_raw	BR002b_raw	BR004b_raw	BR107b_raw	BR012b_raw	BR101a_raw	BR301a_raw	BR401a_raw	BR506a_raw	BR507a_raw	BR508a_raw
1240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.533	NA	NA	NA	NA
1241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.534	NA	NA	NA	NA
1242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.481	NA	NA	NA	NA
1243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.416	NA	NA	NA	NA
1244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.792	NA	NA	NA	NA
1245	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899	NA	NA	NA	NA
1246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.062	NA	NA	NA	NA
1247	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	3.531	NA	NA	NA
1248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.289	2.861	NA	NA	NA
1249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.842	3.211	NA	NA	NA
1250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.384	3.128	NA	NA	NA
1251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.738	2.931	NA	NA	NA
1252	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.072	3.58	NA	NA	NA
1253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.384	3.424	NA	NA	NA
1254	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.133	3.362	NA	NA	NA
1255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.546	2.935	NA	NA	NA
1256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.46	3.994	NA	NA	NA
1257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.442	3.306	NA	NA	NA
1258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.552	2.252	2.719	NA	NA	NA
1259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.842	2.08	2.47	NA	NA	NA
1260	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.936	2.65	2.43	NA	NA	NA
1261	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.646	2.714	3.293	NA	NA	NA
1262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.71	2.982	3.111	NA	NA	NA
1263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.292	2.904	2.134	NA	NA	NA
1264	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.998	2.721	2.613	NA	NA	NA
1265	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.896	3.349	2.777	NA	NA	NA
1266	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.759	3.824	3.948	3.665	NA	0.917
1267	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.256	2.141	3.03	2.391	2.179	1.592
1268	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.423	2.379	2.393	2.535	2.16	1.828
1269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.985	1.954	3.01	4	3.157	1.827
1270	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.854	1.529	2.788	3.819	2.7	2.026
1271	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.806	1.792	2.273	2.921	2.546	1.284
1272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.067	2.832	2.788	2.93	2.654	1.768
1273	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.994	2.458	2.925	3.111	2.773	1.82
1274	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.894	2.493	2.171	2.632	3.114	1.883
1275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.391	2.197	2.321	2.487	2.551	2.738
1276	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.414	2.445	2.046	2.958	1.348	3.054
1277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.482	2.607	2.544	2.279	2.112	2.835
1278	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.107	2.324	2.563	2.497	2.128	2.862
1279	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.159	2.266	2.866	2.705	2.536	2.679
1280	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.998	2.607	3.023	3	2.399	2.952
1281	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.098	2.938	3.315	2.912	2.739	2.956
1282	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.619	2.332	2.733	2.117	2.058	2.734
1283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.678	2.09	2.528	1.94	2.663	2.538
1284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.713	1.61	2.369	1.858	2.207	2.895
1285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.719	1.711	2.768	2.34	2.088	3.075
1286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.049	1.479	2.239	2.318	2.479	2.792
1287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.937	1.367	2.218	1.935	2.117	2.441
1288	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.894	0.935	2.036	1.6	1.951	2.156
