# Sauchyn - Lake Metigoshe - QUMA - ITRDB ND017
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27578
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27578.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nd017-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nd017-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nd017.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nd017.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-17
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-17
#--------------------
# Title
#   Study_Name: Sauchyn - Lake Metigoshe - QUMA - ITRDB ND017
#--------------------
# Investigators
#   Investigators: Sauchyn, D.J.; Vanstone, J.; Perez-Valdivia, C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lake Metigoshe
#   Location: North Dakota
#   Northernmost_Latitude: 48.99
#   Southernmost_Latitude: 48.99
#   Easternmost_Longitude: -100.34
#   Westernmost_Longitude: -100.34
#   Elevation_m: 660
#--------------------
# Data_Collection
#   Collection_Name: ND017
#   First_Year: 1748
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LMG01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMG01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMG01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMG01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMG02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMG02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMG02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMG02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMG03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMG03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMG03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMG03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMG04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMG04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMG04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMG04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMGd01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMGd01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMGd01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMGd01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMGd02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMGd02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMGd02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMGd02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LMG01A_raw	LMG01B_raw	LMG02A_raw	LMG02B_raw	LMG03A_raw	LMG03B_raw	LMG04A_raw	LMG04B_raw	LMGd01A_raw	LMGd01B_raw	LMGd02A_raw	LMGd02B_raw
1748	NA	NA	NA	NA	NA	NA	0.639	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	0.44	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	0.504	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	0.615	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	0.732	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	NA	NA	0.685	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	NA	NA	1.006	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	NA	NA	0.341	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	NA	NA	0.508	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	NA	NA	0.554	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	NA	NA	0.611	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	NA	NA	0.551	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	0.598	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	0.997	NA	NA	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	1.252	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	1.223	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	1.165	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	1.447	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	1.166	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	0.795	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	0.807	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	1.179	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	0.916	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	1.042	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	1.348	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	1.329	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	0.814	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	1.777	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	0.944	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	1.518	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	1.614	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	1.712	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	1.794	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	1.494	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	1.497	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	0.974	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	1.752	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	1.026	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	0.967	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	1.649	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	1.132	1.414	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	1.341	1.185	NA	NA	NA	1.509
1791	NA	NA	NA	NA	NA	NA	0.568	0.919	NA	NA	0.641	0.691
1792	NA	NA	NA	NA	NA	NA	0.932	0.992	NA	NA	0.732	0.788
1793	NA	NA	NA	NA	NA	NA	1.147	1.469	NA	NA	0.784	0.869
1794	NA	NA	NA	NA	NA	NA	1.395	1.387	NA	NA	0.588	0.802
1795	NA	NA	NA	NA	NA	NA	1.313	1.039	NA	NA	0.592	0.956
1796	NA	NA	NA	NA	NA	NA	1.197	2.004	1.086	1.302	0.691	0.988
1797	NA	NA	NA	NA	NA	NA	1.158	1.298	1.019	0.94	0.664	0.791
1798	NA	NA	NA	NA	NA	NA	1.127	1.284	0.926	0.913	0.712	0.738
1799	NA	NA	NA	NA	NA	NA	1.259	1.414	1.169	1.342	0.874	1.03
1800	NA	NA	NA	NA	NA	NA	1.637	1.712	1.566	1.599	1.05	1.46
1801	NA	NA	NA	NA	NA	NA	1.337	1.397	1.522	1.52	0.893	1.121
1802	NA	NA	NA	NA	NA	NA	1.705	2.003	1.572	1.844	0.977	1.24
1803	NA	NA	NA	NA	NA	NA	1.318	1.176	1.35	1.908	0.813	1.302
1804	NA	NA	NA	NA	NA	NA	0.855	0.968	1.779	1.623	0.629	1.567
1805	NA	NA	NA	NA	NA	NA	1.493	1.449	1.905	2.233	0.816	1.794
1806	NA	NA	NA	NA	NA	NA	1.214	1.122	1.746	1.676	0.733	1.315
1807	NA	NA	NA	NA	NA	NA	1.145	1.176	1.923	1.576	0.717	1.321
1808	NA	NA	NA	NA	NA	NA	1.512	1.562	2.188	2.051	0.779	1.575
1809	NA	NA	NA	NA	NA	NA	1.089	0.956	1.7	1.605	0.703	1.262
1810	NA	NA	NA	NA	NA	NA	0.848	0.848	1.855	1.718	0.533	1.064
1811	NA	NA	NA	NA	NA	NA	1.164	1.348	1.225	1.173	0.572	0.925
1812	NA	NA	NA	NA	NA	NA	1.003	1.128	1.361	1.359	0.569	1.048
1813	NA	NA	NA	NA	NA	NA	1.141	1.438	1.957	1.299	0.718	1.373
1814	NA	NA	NA	NA	NA	NA	1.424	1.334	2.287	1.881	0.84	1.634
1815	NA	NA	NA	NA	NA	NA	1.384	1.296	1.686	1.98	0.725	1.556
