# Wager - Logan Canyon - PSME - ITRDB UT570
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/37966
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-37966.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut570-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut570.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut570.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-04-17
#--------------------
# File_Last_Modified_Date
#   Date: 2023-04-17
#--------------------
# Title
#   Study_Name: Wager - Logan Canyon - PSME - ITRDB UT570
#--------------------
# Investigators
#   Investigators: Wager, David J.; DeRose, R. Justin; Jess, Ryan
#--------------------
# Description_Notes_and_Keywords
#   Description: nan
#--------------------
# Publication
#   Authors: Wager, David J; F A Baker
#   Published_Date_or_Year: 2003
#   Published_Title: Potential effects of ozone, climate, and spruce budworm on Douglas-fir growth in the Wasatch Mountains
#   Journal_Name: Can. J. For. Res.
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.1139/x02-211
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Logan Canyon
#   Location: Utah
#   Northernmost_Latitude: 41.765
#   Southernmost_Latitude: 41.765
#   Easternmost_Longitude: -111.667
#   Westernmost_Longitude: -111.667
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: UT570
#   First_Year: 1886
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LGC-01E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-01E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-01W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-01W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-02E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-02E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-02W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-02W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-03E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-03E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-03W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-03W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-04E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-04E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-04W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-04W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-05E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-05E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-05W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-05W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-06E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-06E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-06W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-06W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-07E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-07E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-07W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-07W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-08E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-08E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-08W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-08W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-09E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-09E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-10E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-10E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-10W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-10W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-11E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-11E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-11W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-11W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-12E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-12E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-12W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-12W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-13E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-13E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-13W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-13W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-14E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-14E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-14W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-14W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-15E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-15E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-15W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-15W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-16E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-16E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-16W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-16W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-17E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-17E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LGC-17W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LGC-17W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LGC-01E_raw	LGC-01W_raw	LGC-02E_raw	LGC-02W_raw	LGC-03E_raw	LGC-03W_raw	LGC-04E_raw	LGC-04W_raw	LGC-05E_raw	LGC-05W_raw	LGC-06E_raw	LGC-06W_raw	LGC-07E_raw	LGC-07W_raw	LGC-08E_raw	LGC-08W_raw	LGC-09E_raw	LGC-10E_raw	LGC-10W_raw	LGC-11E_raw	LGC-11W_raw	LGC-12E_raw	LGC-12W_raw	LGC-13E_raw	LGC-13W_raw	LGC-14E_raw	LGC-14W_raw	LGC-15E_raw	LGC-15W_raw	LGC-16E_raw	LGC-16W_raw	LGC-17E_raw	LGC-17W_raw
1886	NA	NA	NA	1.745	NA	2.095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	2.352	NA	2.126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	2.277	3.135	NA	1.257	NA	NA	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	1.332	1.808	1.959	1.022	NA	NA	NA	NA	1.502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.251	NA	NA
1890	NA	NA	1.909	1.959	1.713	1.173	NA	NA	NA	NA	1.477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.569	NA	NA	NA	2.17	NA	NA
1891	NA	NA	2.389	2.396	2.856	2.13	NA	NA	NA	NA	2.401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.135	NA	NA	NA	2.437	NA	NA
1892	NA	NA	2.456	2.643	2.764	2.094	NA	NA	NA	NA	2.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.752	NA	NA	NA	2.878	NA	NA
1893	NA	NA	2.396	2.181	2.238	1.608	NA	NA	NA	NA	2.139	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.708	NA	NA	NA	2.403	NA	NA
1894	NA	NA	2.948	2.53	2.789	2.66	NA	NA	NA	NA	2.643	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.059	NA	NA	NA	2.926	NA	NA
1895	NA	NA	3.367	2.939	4.081	3.671	NA	NA	NA	NA	3.129	3.021	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.832	NA	2.301	NA	NA	3.193	3.019	NA	NA
1896	NA	NA	2.811	2.518	2.771	2.806	NA	NA	NA	NA	2.704	2.759	NA	NA	NA	NA	NA	NA	NA	NA	3.054	NA	NA	NA	2.24	NA	1.782	NA	NA	3.044	2.511	NA	NA
1897	NA	4.638	3.707	3.255	3.645	3.849	NA	NA	NA	NA	3.652	3.534	NA	NA	NA	NA	NA	NA	1.521	NA	3.529	NA	NA	NA	2.523	NA	2.885	NA	NA	3.608	3.446	NA	NA
1898	NA	3.98	3.186	3.078	3.74	3.527	NA	NA	NA	NA	3.081	3.055	NA	NA	NA	NA	NA	NA	1.557	5.344	2.846	3.062	NA	NA	2.376	NA	2.862	NA	NA	3.344	3.07	NA	NA
1899	9.492	3.984	2.988	2.686	3.481	3.58	NA	NA	NA	NA	2.725	3.018	NA	NA	NA	NA	NA	NA	1.085	4.49	2.395	2.561	NA	NA	1.565	2.528	2.125	NA	2.429	2.774	2.5	NA	NA
1900	6.35	3.491	3.296	2.939	3.492	3.318	NA	NA	NA	NA	3.217	3.401	NA	NA	NA	1.71	2.499	1.691	1.447	3.829	2.384	2.987	2.507	NA	2.152	2.842	2.483	NA	2.743	3.512	3.15	NA	NA
1901	3.713	2.644	2.485	2.273	2.414	2.8	2.754	NA	NA	NA	2.072	2.363	NA	NA	NA	2.041	2.649	1.462	1.51	2.759	1.701	2.846	2.146	3.172	1.846	3.152	2.311	NA	2.451	2.141	2.372	NA	NA
1902	3.858	3.402	2.906	2.011	2.446	2.988	3.178	4.319	NA	NA	2.093	1.981	NA	NA	NA	1.929	2.795	1.624	1.597	2.875	1.778	2.821	2.155	2.479	1.835	2.932	1.932	NA	2.991	2.355	2.51	NA	NA
1903	3.644	3.203	3.14	3.104	2.799	3.56	3.074	3.424	NA	NA	3.113	2.583	NA	NA	NA	2.853	2.681	1.847	2.031	2.249	1.501	2.763	2.324	2.415	1.901	3.139	2.969	NA	2.937	2.461	3.108	3.395	NA
1904	3.365	3.011	3.619	3.055	3.445	4.035	2.684	2.711	NA	NA	3.373	3.284	NA	NA	1.927	2.559	2.223	1.558	1.578	1.987	1.522	2.499	2.141	1.224	1.338	2.852	3.03	NA	2.828	2.459	3.015	3.01	NA
1905	2.908	3.238	3.286	2.99	3.779	3.671	3.516	3.05	NA	NA	3.554	3.66	NA	NA	2.312	3.167	2.929	2.062	2.427	2.884	1.943	2.272	2.112	3.12	2.545	3.133	2.855	3.998	3.089	2.947	3.539	2.679	2.333
1906	3.803	3.492	3.641	3.032	3.734	3.703	3.701	3.128	2.674	NA	3.405	2.878	NA	6.717	3.249	3.38	3.177	2.916	2.435	3.42	2.61	2.604	2.703	3.789	3.013	3.512	3.129	3.911	3.289	3.345	3.845	2.728	2.341
1907	4.476	4.114	4.348	4.507	4.462	4.073	4.079	3.566	3.294	NA	5.072	4.693	NA	6.385	3.348	4.326	3.85	2.988	2.811	3.98	2.794	3.579	3.561	3.264	3.13	4.775	3.673	4.927	3.535	4.132	3.924	3.495	2.881
1908	4.105	3.911	4.133	3.641	3.882	3.509	4.166	3.62	3.308	NA	4.023	3.484	NA	5.023	3.791	4.206	3.62	4.005	3.408	3.685	2.701	3.283	3.043	4.036	3.434	4.788	3.478	3.74	3.306	3.805	3.419	3.462	2.477
1909	4.528	4.011	4.016	3.236	3.753	3.337	4.096	3.427	3.652	4.938	3.444	3.32	NA	3.343	3.796	3.738	3.524	3.939	2.892	2.913	2.929	3.725	3.208	4.197	3.867	4.197	3.394	3.781	3.111	3.037	2.969	3.767	2.527
1910	3.785	3.497	2.973	3.061	3.214	3.179	3.482	2.984	3.98	4.901	3.3	3.325	NA	3.205	3.79	3.108	3.251	3.127	2.997	2.796	2.536	4.028	3.815	4.104	3.534	4.426	4.117	3.444	3.351	3.155	2.921	3.383	2.634
1911	3.997	3.325	2.956	2.848	3.186	3.163	3.135	3.168	3.669	4.132	2.902	2.802	NA	3.023	3.283	2.854	2.795	3.598	3.182	3.039	2.455	4.026	3.129	3.27	3.926	3.546	3.184	3.299	3.086	2.939	3.312	3.245	2.813
1912	3.903	3.648	2.95	3.316	2.993	2.464	3.319	3.475	3.549	3.479	3.657	3.247	NA	3.44	4.45	2.983	3.448	2.398	3.015	3.03	2.617	3.821	2.722	3.698	4.022	4.094	3.336	3.394	3.237	3.388	3.41	3.67	2.772
1913	4.511	3.942	3.434	4.04	3.62	3.458	3.616	3.894	4.729	4.67	4.188	4.076	NA	4.233	6.073	4.505	4.539	3.224	4.298	3.775	3.343	5.178	4.252	5.189	4.691	4.369	3.951	3.665	3.638	3.851	3.728	4.205	3.605
1914	5.09	4.486	4.089	4.072	4.231	3.935	4.272	4.013	4.447	4.487	4.248	4.269	3.784	4.208	4.575	3.912	4.164	2.37	4.756	3.713	3.04	5.308	4.804	5.367	4.98	5.354	5.39	3.769	3.695	3.733	3.837	3.959	3.733
1915	4.174	4.152	3.071	3.001	3.301	2.976	3.333	3.009	3.496	3.28	2.926	3.008	3.546	2.987	3.5	3.086	2.964	2.473	3.968	2.328	2.35	3.474	3.137	3.377	3.24	4.167	4.836	3.092	2.768	2.572	2.63	3.074	2.891
1916	4.173	3.61	2.919	3.205	3.292	3.301	3.114	2.738	4.083	3.417	3.696	3.141	3.954	2.955	3.106	3.142	2.797	2.786	3.473	2.511	2.176	3.965	3.187	2.803	2.262	3.493	3.801	3.02	2.966	2.482	3.055	2.847	2.933
1917	3.424	3.076	2.648	2.96	2.887	2.431	2.813	2.727	2.681	3.073	3.034	3.334	3.798	3.113	2.988	2.573	2.573	2.505	3.334	2.559	2.501	3.255	3.235	3.412	2.17	2.953	2.909	2.726	2.46	2.999	2.759	2.213	2
1918	2.616	2.436	2.692	2.478	2.759	2.415	2.799	2.547	2.208	2.731	2.722	3.057	3.501	2.933	2.546	2.268	2.723	2.165	2.803	2.559	2.585	3.278	3.791	3.459	2.711	3.06	2.644	2.652	2.401	2.489	2.303	2.213	1.896
1919	2.922	2.817	2.222	2.505	2.248	1.814	2.584	2.493	2.118	2.893	2.63	2.331	3.63	2.37	2.351	2.165	2.117	2.039	2.89	2.105	2.138	2.765	3.849	2.768	2.718	3.142	2.794	2.638	2.423	2.236	2.158	2.326	2.322
1920	2.457	2.602	2.537	2.495	2.351	2.334	2.606	2.281	2.68	2.98	2.857	2.679	2.965	2.343	2.42	2.14	2.463	1.923	2.459	1.868	1.969	2.304	3.387	2.976	2.586	2.9	2.089	2.665	1.927	2.192	2.364	2.408	1.893
1921	2.571	2.728	2.817	2.592	2.145	2.203	2.512	2.023	2.815	2.928	2.679	3.055	3.929	2.738	2.345	2.151	2.567	2.069	2.224	2.149	2.482	2.519	3.671	3.125	2.83	3.049	2.23	2.804	2.229	2.719	2.497	2.635	2.297
1922	2.633	2.508	2.258	2.182	1.846	1.67	2.3	2.278	1.885	2.021	2.455	2.518	3.175	2.11	1.849	1.691	2.193	2.045	2.291	1.559	1.008	2.075	2.183	2.514	2.352	2.658	2.201	2.434	2.13	1.804	1.906	2.061	1.704
1923	2.746	2.887	1.917	1.968	2.026	1.988	2.651	2.505	2.554	2.096	2.246	2.615	3.495	3.06	1.818	1.89	2.699	2.713	2.625	1.874	1.807	2.667	5.257	2.641	2.821	3.146	2.343	2.364	2.144	2.208	2.649	2.1	1.983
1924	2.639	2.875	2.436	2.247	1.591	1.41	2.637	2.102	2.418	2.175	2.14	1.792	3.812	2.366	2.082	1.78	2.012	2.52	2.895	1.93	2.28	2.409	3.136	2.805	2.315	2.819	2.381	2.578	2.011	2.096	2.227	2.504	1.999
