# Swetnam - Oak Creek - PIPO - ITRDB CO530
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5086
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5086.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co530-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co530-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co530.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co530.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Swetnam - Oak Creek - PIPO - ITRDB CO530
#--------------------
# Investigators
#   Investigators: Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184); Lynch, A.M.; Raimo, B.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Oak Creek
#   Location: Colorado
#   Northernmost_Latitude: 38.3
#   Southernmost_Latitude: 38.3
#   Easternmost_Longitude: -105.28
#   Westernmost_Longitude: -105.28
#   Elevation_m: 2408
#--------------------
# Data_Collection
#   Collection_Name: CO530
#   First_Year: 1861
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OAK011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OAK102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OAK102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OAK011_raw	OAK012_raw	OAK021_raw	OAK022_raw	OAK041_raw	OAK042_raw	OAK051_raw	OAK052_raw	OAK091_raw	OAK092_raw	OAK101_raw	OAK102_raw
1861	NA	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	3.81	2.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	4.76	3.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	4.88	3.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	4.83	2.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	4.96	3.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	3.1	2.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	3.32	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	4.08	3.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	4.13	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	2.68	2.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	4.64	3.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	3.56	3.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	3.24	3.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	2.93	2.94	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA
1876	4.53	4.11	NA	2.85	NA	NA	NA	NA	NA	NA	NA	NA
1877	2.95	2.86	NA	2.58	NA	NA	NA	NA	NA	NA	NA	NA
1878	2.86	3.95	NA	3.66	NA	NA	NA	NA	NA	NA	NA	NA
1879	2.6	3.09	NA	2.49	NA	NA	NA	NA	NA	NA	NA	NA
1880	1.42	1.98	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA
1881	2.52	2.76	NA	2.19	NA	NA	NA	NA	NA	NA	NA	NA
1882	2.9	2.93	NA	3.2	NA	NA	NA	NA	NA	NA	NA	NA
1883	3.31	2.89	NA	2.6	NA	NA	NA	NA	NA	NA	NA	NA
1884	2.71	2.18	NA	2.13	NA	NA	NA	NA	NA	NA	NA	NA
1885	2.45	2.35	4.07	3.01	NA	NA	NA	NA	NA	NA	NA	NA
1886	2.21	2.43	3.26	2.64	NA	NA	NA	NA	NA	NA	NA	NA
1887	2.35	2.48	4.97	3.55	NA	NA	NA	NA	NA	NA	NA	NA
1888	1.86	2.16	3.85	2.54	NA	NA	NA	NA	NA	NA	NA	NA
1889	1.58	2.09	4.07	2.85	NA	NA	NA	NA	NA	2.36	NA	NA
1890	2.19	1.99	3.29	2.79	NA	NA	NA	NA	NA	2	NA	NA
1891	1.87	1.5	4.55	3.19	NA	NA	NA	NA	3.67	2.93	NA	NA
1892	2.07	2.17	3.43	3.22	NA	NA	NA	NA	3.22	2.65	NA	NA
1893	1.62	2.03	2.39	1.62	NA	NA	NA	NA	2.01	1.29	NA	1.23
1894	2.27	1.95	3.1	2.79	NA	NA	NA	NA	3.8	2.68	NA	2.48
1895	2.26	2.17	3.07	2.62	NA	NA	NA	NA	3.82	3	NA	3.06
1896	2.31	1.82	2.62	2.27	NA	NA	1.21	NA	3.08	2.44	1.21	1.69
1897	2.2	1.69	3.12	2.77	NA	NA	1.98	NA	3.45	2.93	1.58	2.25
1898	1.83	1.76	2.44	2.71	NA	NA	2.87	NA	3.25	2.68	1.9	2.71
1899	1.51	1.78	1.73	1.92	NA	NA	2.25	2.32	2.21	2.02	1.45	1.72
1900	1.51	1.71	2.16	2.3	NA	NA	1.85	2.92	2.27	2.33	2.64	2.78
1901	1.66	1.47	2.29	2.04	NA	NA	2.28	2.3	2.47	2.84	2.42	2.68
1902	0.99	1.35	1.41	1.74	NA	NA	1.36	1.78	2.43	1.92	2.07	2.11
1903	1.2	1.57	2.12	2.47	NA	NA	1.71	2.84	3.24	2.79	2.44	2.5
1904	1.49	1.62	2.19	2.73	NA	NA	2.29	3.6	2.97	2.66	2.33	2.86
1905	1.23	1.8	2.27	2.18	NA	NA	1.84	3.26	2.86	2.52	2.78	3.24
1906	1.1	1.52	1.99	2.47	NA	NA	1.79	2.12	1.75	1.78	2.26	1.88
1907	1.19	1.26	1.91	2.69	NA	NA	1.93	3.53	2.29	1.98	1.89	2.41
1908	0.86	1.01	1.89	2.01	NA	NA	1.6	2.99	2.15	1.49	1.72	2.49
1909	0.82	0.86	1.9	1.73	NA	NA	1.45	1.91	1.57	1.23	2	2.29
1910	1.03	1.13	2.12	2.19	NA	NA	2	3.47	2.01	1.54	1.83	2.21
1911	0.7	0.78	1.64	1.45	NA	NA	0.98	1.72	1.29	1.13	1.15	1.07
1912	0.78	0.85	1.67	1.43	NA	NA	2.27	3.58	1.71	1.56	1.74	2.71
1913	0.7	0.97	1.55	1.43	NA	NA	1.64	1.99	1.5	0.92	1.47	2.04
1914	0.7	1.08	1.81	1.81	NA	NA	2.14	3.32	2.17	1.13	2.04	2.35
1915	0.64	0.84	1.76	1.97	NA	NA	1.92	2.92	1.71	1	2.03	2.95
1916	1	1.47	1.91	1.96	NA	NA	1.38	1.77	1.43	0.94	1.7	2.48
1917	0.82	1.21	1.56	1.56	NA	NA	1.53	1.75	1.5	1.02	1.66	1.87
1918	1.05	1.63	2.3	2.38	NA	NA	1.63	2.12	1.43	1.23	1.95	2.33
1919	0.92	1.18	1.7	1.86	NA	NA	1.38	1.73	1.44	1.1	2.15	2.56
1920	0.39	0.69	1.24	1.39	NA	NA	1.17	1.11	0.93	0.71	1.41	2.03
1921	0.78	1	1.87	1.7	NA	NA	1.74	1.53	1.29	0.77	1.95	2.95
1922	0.82	1.03	1.49	1.92	NA	NA	0.97	1.02	0.74	0.54	1.03	1.51
1923	1.04	1.04	1.52	1.65	NA	NA	0.66	0.89	0.62	0.84	1.01	1.23
