# O'Neill - Telephone Hill - PIPO - ITRDB AZ623
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/38245
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-38245.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords:
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az623-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az623.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az623.txt
#   Supplemental_Description: Text File; Correlation Stats
#--------------------
# Contribution_Date
#   Date: 2023-06-19
#--------------------
# File_Last_Modified_Date
#   Date: 2023-06-19
#--------------------
# Title
#   Study_Name: O'Neill - Telephone Hill - PIPO - ITRDB AZ623
#--------------------
# Investigators
#   Investigators: O'Neill, Leo; Fulé, Peter
#--------------------
# Description_Notes_and_Keywords
#   Description: 
#--------------------
# Publication
#   Authors: Zhang, Xinwei; Yan Zhang; Mengxiao Wang; Yin Liu; Haiwei Wu; Kemei Wang
#   Published_Date_or_Year: 2023
#   Published_Title: An Analysis of Physiological Changes and Spectral Characteristics of Platanus occidentalis Leaves Infested by Corythucha ciliata (SAY) (Hemiptera:Tingidae)
#   Journal_Name: Forests
#   Volume: 
#   Edition:
#   Issue:
#   Pages: 
#   DOI: 10.3390/f14030449
#   Full_Citation:
#   Abstract:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: 
#   Grant: 
#--------------------
# Site_Information
#   Site_Name: Telephone Hill
#   Location: Arizona
#   Northernmost_Latitude: 36.603
#   Southernmost_Latitude: 36.603
#   Easternmost_Longitude: -112.156
#   Westernmost_Longitude: -112.156
#   Elevation_m: 2500
#--------------------
# Data_Collection
#   Collection_Name: AZ623
#   First_Year: 1695
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords: width
#   Notes:
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TH-001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH_016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH_016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TH-020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TH-020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TH-001_raw	TH-002_raw	TH-003_raw	TH-004_raw	TH-005_raw	TH-006_raw	TH-007_raw	TH-008_raw	TH-009_raw	TH-010_raw	TH-011_raw	TH-012_raw	TH_016_raw	TH-018_raw	TH-019_raw	TH-020_raw
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.11
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	NA	1.2
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	0.85
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	0.58
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	1.52
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	2.23
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	1.8
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	1.94
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	1.72
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	1.59
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	0.88
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	1.5
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	1.4
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	1.23
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	1.46
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	1.88
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	1.93
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	2.77
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	NA	NA	NA	NA	NA	3.13
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76	NA	NA	NA	NA	NA	2.96
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA	NA	NA	3.7
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	NA	NA	NA	NA	NA	3.49
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	2.46
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	3.22
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.85	NA	NA	NA	NA	NA	2.9
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.13	NA	NA	NA	NA	NA	3.32
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.2	NA	NA	NA	NA	NA	3.73
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.77	NA	NA	NA	NA	0.83	2.69
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	0.82	2.35
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	NA	NA	0.94	1.72
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.79	NA	NA	NA	NA	1.89	2.33
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	3.21	2.43
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85	NA	NA	NA	NA	2.43	2.65
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	2.19	1.9
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	NA	1.66	2.03
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	NA	NA	NA	NA	2.16	1.65
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	1.6	0.89
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	2.78	1.25
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	NA	NA	NA	NA	2.84	1.88
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA	2.96	1.44
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	3.01	2.12
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	3.54	2.29
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	NA	3.37	2.52
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.24	NA	NA	NA	NA	3.01	1.65
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	3.77	2.08
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.12	NA	NA	NA	NA	4.24	2.03
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	NA	NA	NA	2.96	1.78
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA	NA	NA	3.16	1.91
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	1.98	0.97
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA	3.48	2.1
1750	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	2.15	1.27
1751	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	NA	NA	2.99	1.19
1752	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	3.01	0.45
1753	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	NA	2.11	0.7
1754	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	2.14	0.91
1755	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	2.14	0.94
