# Peterson - Mount Adams High - ABLA - ITRDB WA109
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4151
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4151.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa109-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa109-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa109.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa109.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-08-25
#--------------------
# File_Last_Modified_Date
#   Date: 2005-08-25
#--------------------
# Title
#   Study_Name: Peterson - Mount Adams High - ABLA - ITRDB WA109
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mount Adams High
#   Location: Washington
#   Northernmost_Latitude: 46.17
#   Southernmost_Latitude: 46.17
#   Easternmost_Longitude: -121.5
#   Westernmost_Longitude: -121.5
#   Elevation_m: 1890
#--------------------
# Data_Collection
#   Collection_Name: WA109
#   First_Year: 1850
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies lasiocarpa (Hook.) Nutt.
#   Common_Name: subalpine fir
#   Tree_Species_Code: ABLA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FHMA01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FHMA16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FHMA16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FHMA01A_raw	FHMA02B_raw	FHMA03A_raw	FHMA04A_raw	FHMA05A_raw	FHMA06A_raw	FHMA07A_raw	FHMA08B_raw	FHMA09B_raw	FHMA10A_raw	FHMA11A_raw	FHMA14B_raw	FHMA15A_raw	FHMA16A_raw
1903	0.55	1.38	0.63	0.86	0.72	0.57	0.55	1.09	0.72	NA	0.58	0.56	1.34	1.63
1904	0.86	1.81	0.92	1.11	0.78	0.6	0.77	1.3	1.41	NA	0.67	0.31	1.78	2.07
1905	0.75	1.16	0.74	0.78	0.67	0.56	0.56	1.05	1.12	NA	0.51	0.41	1.03	1.78
1906	0.11	0.66	0.34	0.57	0.36	0.37	0.37	0.37	0.43	NA	0.29	0.29	0.76	1.41
1907	0.41	1.69	0.65	1.05	0.7	0.5	0.56	0.87	0.94	NA	0.65	0.62	1.31	1.49
1908	0.48	1.68	0.72	0.75	0.87	0.6	0.8	1.2	1.2	NA	0.71	0.54	1.73	1.65
1909	0.36	1.31	0.48	0.46	0.52	0.41	0.54	0.88	0.68	NA	0.46	0.62	1.02	1.46
1910	0.36	1.31	0.58	0.72	0.83	0.28	0.57	0.86	0.66	NA	0.28	0.43	1.32	1.69
1911	0.61	1.45	0.81	0.97	0.82	0.4	0.59	0.92	0.98	NA	0.83	0.48	1.61	1.55
1912	0.59	1.29	0.61	0.76	0.71	0.3	0.52	0.91	0.7	NA	0.57	0.45	1.15	1.33
1913	0.61	1.61	0.75	0.82	0.72	0.23	0.7	1.06	0.63	NA	0.51	0.48	1.2	1.45
1914	0.76	1.47	0.8	1.26	0.85	0.32	0.97	1.27	1.03	NA	0.79	0.48	1.58	2.19
1915	0.54	0.99	0.64	0.84	0.64	0.18	0.67	0.82	0.65	NA	0.65	0.72	1.38	1.77
1916	0.04	0.62	0.27	0.44	0.43	0.1	0.39	0.55	0.39	NA	0.47	0.48	0.85	0.79
1917	0.66	0.88	0.71	0.87	0.8	0.35	0.72	0.89	0.94	NA	0.7	0.6	1.16	1.92
1918	0.6	1	0.65	1.03	0.85	0.4	0.65	0.67	0.92	NA	1.17	0.49	0.79	1.5
1919	0.47	1.39	0.64	0.9	0.71	0.36	0.58	0.73	1.15	2.7	1.01	0.4	1.36	1.88
1920	0.59	1.68	0.73	1.05	1.02	0.43	0.7	0.69	1.35	2.93	0.89	0.4	1.8	2.01
1921	0.33	1.15	0.57	0.81	0.94	0.34	0.44	0.7	1.16	2.28	0.87	0.5	1.29	1.77
1922	0.76	0.97	0.76	0.82	1.13	0.47	0.65	0.91	1.22	2.27	0.91	0.34	1.41	2.06
1923	0.56	0.64	0.59	0.86	0.85	0.45	0.5	0.8	1.05	2.16	0.86	0.5	1.15	1.65
1924	0.66	0.94	0.65	0.97	0.94	0.64	0.63	0.85	0.89	2.37	0.86	0.64	1.39	1.71
1925	0.62	1.02	0.8	0.93	0.8	0.58	0.56	0.93	1.11	2.14	0.91	0.68	1.61	1.02
1926	0.59	1.05	0.85	0.87	1.04	0.53	0.55	0.99	1	1.96	0.97	0.69	1.56	1.9
1927	0.58	1.31	0.83	0.86	1.03	0.47	0.47	1.33	1.12	2.41	0.75	0.52	1.53	1.31
1928	0.68	1.68	0.83	0.9	0.96	0.56	0.66	0.99	0.9	2.68	0.76	0.74	1.71	1.92
1929	0.83	1.58	0.78	0.85	0.75	0.6	0.72	0.69	0.85	2.24	0.57	0.85	1.58	1.81
1930	0.85	1.2	0.7	0.81	0.74	0.58	0.72	0.71	0.88	1.95	0.74	0.67	1.48	1.86
1931	0.78	1.28	0.7	0.68	0.64	0.56	0.62	0.42	0.62	2.27	0.53	0.77	1.33	2.2
1932	0.6	1.42	0.57	0.63	0.63	0.52	0.58	0.57	0.71	1.38	0.57	1.05	1.5	1.55
1933	0.45	1.41	0.68	0.29	0.55	0.55	0.48	0.53	0.33	1.09	0.21	0.97	0.73	1.46
1934	0.7	1.23	0.58	0.53	0.56	0.67	0.66	0.51	0.67	1.15	0.37	0.75	0.93	1.29
1935	0.76	0.92	0.81	0.6	0.68	0.83	0.63	0.73	1.01	1.73	0.9	0.98	1.77	1.42
1936	0.68	0.38	0.61	0.46	0.6	0.74	0.71	0.54	0.83	1.63	0.5	1.16	1.24	1.43
1937	0.45	0.41	0.63	0.5	0.6	0.7	0.63	0.61	0.74	1.47	0.35	0.72	1.18	1.32
1938	0.54	0.52	0.8	0.51	0.69	0.63	0.75	0.72	0.89	2.01	0.59	0.63	1.92	1.69
1939	0.56	0.74	0.71	0.61	0.71	0.66	0.75	0.68	0.93	2.1	0.58	0.98	1.85	1.84
1940	0.71	0.97	0.83	0.7	0.91	0.61	0.67	0.72	1.02	1.98	0.66	0.72	2.11	2.07
1941	0.73	1.06	0.89	0.7	1.03	0.52	0.62	0.7	1.46	2.37	0.75	0.59	2.21	1.81
1942	0.75	1.09	0.84	0.63	0.94	0.51	0.73	0.79	1.2	2.07	0.93	0.76	2.32	2.05
1943	0.45	0.69	0.63	0.38	0.92	0.34	0.64	0.89	0.73	2.04	0.86	1	1.91	0.99
1944	0.76	0.97	0.75	0.58	1.38	0.56	0.99	0.84	1.6	2.41	0.77	0.87	2.28	2.28
1945	0.73	1.15	0.76	0.76	1.39	0.55	0.88	0.85	1.92	2.3	0.99	1.13	2.42	2.59
1946	0.38	0.96	0.51	0.68	0.9	0.47	0.69	0.98	1.19	1.93	1.27	1.03	1.98	2.29
1947	0.18	0.83	0.5	0.61	0.74	0.48	0.63	0.98	0.91	2.07	1	0.93	1.77	1.89
1948	0.75	1.07	0.72	1	1.14	0.88	0.88	1.11	1.89	2.39	1.32	0.93	2.54	2.35
1949	0.67	0.91	0.46	0.76	1	0.76	0.81	1.06	1.37	2.09	1.3	1.2	1.78	2.03
1950	0.59	0.9	0.45	0.72	0.77	0.64	0.69	0.95	1.53	2.13	1.21	1.1	1.82	1.73
1951	0.36	0.93	0.58	0.54	0.57	0.51	0.5	0.75	0.36	1.6	0.38	0.77	1.91	1.54
1952	0.32	1.13	0.71	0.63	0.78	0.49	0.49	0.93	1.04	1.58	0.56	1.18	1.88	1.84
1953	0.25	0.67	0.59	0.58	0.54	0.39	0.41	0.96	1.11	1.86	0.36	1.06	1.83	1.07
1954	0.17	0.54	0.41	0.5	0.49	0.45	0.44	0.88	0.92	1.76	0.39	1.17	1.77	0.92
1955	0.6	0.95	0.84	0.86	0.96	0.66	0.76	1.22	2.05	2.54	0.52	0.38	2.23	1.55
1956	0.42	0.76	0.84	0.82	0.99	0.6	0.7	1.09	1.72	2.26	0.48	0.63	1.75	1.41
1957	0.67	0.47	0.79	0.74	0.82	0.8	0.5	0.99	1.64	2.5	0.52	0.46	1.88	1.68
1958	0.85	0.49	0.73	0.89	0.95	0.78	0.48	0.99	2.22	3.14	0.62	0.39	2.3	2.16
1959	0.57	0.54	0.39	0.49	0.89	0.46	0.39	0.79	1.46	2.19	0.48	0.86	1.49	1.32
1960	0.84	0.57	0.6	0.94	1.23	0.61	0.56	0.9	1.22	2.66	0.34	0.88	1.62	2.34
1961	0.5	0.43	0.54	0.65	1.12	0.55	0.45	0.98	1.02	2.46	0.34	0.99	1.67	1.68
1962	0.58	0.69	0.56	0.76	1.34	0.75	0.5	0.94	1.15	2.4	0.33	1.46	1.7	1.87
1963	0.55	0.61	0.57	0.86	1.46	0.98	0.39	0.82	1.25	2.6	0.39	0.63	2.01	2.09
1964	0.51	0.54	0.5	0.87	1.61	0.86	0.45	0.8	1.49	2.29	0.83	0.67	1.86	1.9
1965	0.46	0.7	0.62	0.89	1.81	0.83	0.4	1.02	1.47	2.72	0.85	0.71	1.91	2.24
1966	0.64	1.01	0.86	0.92	1.91	0.79	0.59	1.29	1.3	2.96	0.61	0.65	1.98	2.43
1967	0.68	1.02	0.82	0.8	2.25	0.7	0.57	1.24	1.57	3.02	0.64	0.99	2.11	2.15
1968	0.52	1.23	0.54	0.54	1.94	0.55	0.37	1.03	0.94	2.46	0.46	1.27	1.73	1.83
1969	0.59	1.02	0.59	0.66	1.29	0.57	0.49	1.07	1.1	2.45	0.49	1.39	1.63	1.87
1970	0.79	0.88	0.58	0.72	1.7	0.55	0.57	1.05	1.07	2.19	0.65	1.27	1.54	1.78
1971	0.43	0.71	0.24	0.61	1.55	0.51	0.5	0.79	0.58	1.63	0.52	1.15	1	1.4
1972	0.55	1.21	0.33	0.38	1.58	0.42	0.48	0.72	0.92	2.53	0.53	1	1.13	1.42
1973	0.9	1.57	0.7	0.58	1.9	0.61	0.61	0.91	1.08	3.25	0.58	1.09	1.67	1.68
1974	0.17	0.53	0.26	0.43	0.71	0.31	0.27	0.5	0.04	1.11	0.26	1.07	0.65	0.85
1975	0.52	0.65	0.39	0.89	0.93	0.65	0.54	1.02	1.16	1.74	0.5	1.1	1.68	1.28
1976	0.33	0.43	0.4	0.54	0.52	0.51	0.38	0.65	0.41	1.38	0.35	1.22	1.36	0.99
1977	1.07	0.66	0.48	0.78	0.84	0.69	0.47	0.65	0.85	1.94	0.47	1.2	1.51	1.48
1978	0.69	0.52	0.43	0.55	0.59	0.39	0.45	0.53	0.59	2.2	0.35	0.35	1.5	1.11
1979	0.76	0.56	0.5	0.63	0.88	0.45	0.53	0.55	0.54	2.05	0.36	1.09	1.78	1.12
1980	0.72	0.49	0.48	0.61	0.65	0.37	0.4	0.59	0.67	1.78	0.43	0.7	1.57	1.11
1981	0.7	0.34	0.47	0.58	0.64	0.36	0.41	0.57	0.65	1.62	0.33	0.8	1.84	1.16
1982	0.43	0.16	0.18	0.36	0.37	0.25	0.31	0.38	0.41	1.48	0.24	0.51	1.21	0.78
1983	0.31	0.12	0.07	0.27	0.25	0.22	0.28	0.35	0.22	1.64	0.17	0.7	0.98	0.71
1984	0.99	0.45	0.4	0.83	0.49	0.35	0.57	0.54	0.73	1.76	0.37	0.72	1.67	1.23
