# Voelker - Lost Mine Draw - QUMA - ITRDB SD023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15355
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15355.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd023-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd023-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-21
#--------------------
# Title
#   Study_Name: Voelker - Lost Mine Draw - QUMA - ITRDB SD023
#--------------------
# Investigators
#   Investigators: Voelker, S.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores Stored at:
# # Oregon State University 
# # These cores were taken to measure growth rates, wood anatomy and stable 
# # isotope measurements from dominant and co-dominant trees across tree 
# # ages. Two cores were taken for each tree but in most cases only one 
# # was measured for ring-widths. The other was destructively sampled for 
# # stable isotope measurements. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Ecological Monographs
#   Published_Title: Spring temperature responses of oaks are synchronous with  North Atlantic conditions during the last deglaciation
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1890/11-0848.1
#   Full_Citation: Voelker, Steven L., Paul-Emile Noirot-Cosson, Michael C. Stambaugh, Erin R. McMurry, 
Frederick C. Meinzer, Barbara Lachenbruch, and Richard P. Guyette. 2012. 
Spring temperature responses of oaks are synchronous with 
North Atlantic conditions during the last deglaciation. 
Ecological Monographs, Vol. 82, Issue 2, pp.169-187.
DOI:10.1890/11-0848.1
#   Abstract: Paleoclimate proxies based on the measurement of xylem cell anatomy have rarely been developed across the temperature range of a species or applied to wood predating the most recent millennium. Here we describe wood anatomy-based proxies for spring temperatures in central North America from modern bur oaks (Quercus macrocarpa Michx.). The strong coherence of temperature signals across the species range supports the use of these proxies across thousands of years of climatic change. We also used 79 subfossil oak log cross sections from northern Missouri, 14C-dated to 9.9 - 3.63 ka (ka is 1000 cal yr BP), to assess the frequency of oak deposition into alluvial sediments and a subset of these oaks for a wood anatomy-based reconstruction of spring paleotemperatures. Temperatures during the Younger Dryas cold period (YD) were up to 3.5°C lower than modern temperatures for that region, equivalent to or lower than those experienced at the northern edge of the modern species range. Compared to extant oaks growing at much higher [CO2], subfossil oaks had greater vessel frequencies. Besides very low theoretical (or estimated) xylem conductivity near the beginning of the oak record near 13.6 ka, vessel frequencies greater than modern trees compensated for reduced vessel dimensions so that theoretical xylem conductivity was consistently above that of modern trees at the cold northern sites. Significant correlations were found between the frequency of 14C-dated oaks and either d18O from the NGRIP (North Greenland Ice Core Project) ice core or from the Cariaco grayscale marine-sediment record from the southern Caribbean sea. Oak deposition into alluvial sediments during the YD was significantly lower than expected given the average sample depth of oaks from 9.9 to 13.6 ka. Reduced oak deposition during the YD suggests that an abrupt shift in climate reduced oak populations across the region and/or changed the rates of channel movement across drainages.# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lost Mine Draw
#   Location: South Dakota
#   Northernmost_Latitude: 43.745
#   Southernmost_Latitude: 43.745
#   Easternmost_Longitude: -103.398
#   Westernmost_Longitude: -103.398
#   Elevation_m: 1370
#--------------------
# Data_Collection
#   Collection_Name: SD023
#   First_Year: 1770
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LMD010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMD010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMD021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMD021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMD031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMD031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMD040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMD040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMD051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMD051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMD061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMD061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LMD010_raw	LMD021_raw	LMD031_raw	LMD040_raw	LMD051_raw	LMD061_raw
1770	NA	1.35	NA	NA	NA	NA
1771	NA	0.957	NA	NA	NA	NA
1772	NA	1.298	NA	NA	NA	NA
1773	NA	1.06	NA	NA	NA	NA
1774	NA	0.991	NA	NA	NA	NA
1775	NA	1.041	NA	NA	NA	NA
1776	NA	0.579	NA	NA	NA	NA
1777	NA	0.782	NA	NA	NA	NA
1778	NA	0.543	NA	NA	NA	NA
1779	NA	1.07	NA	NA	NA	NA
1780	NA	0.911	NA	NA	NA	NA
1781	NA	0.908	NA	NA	NA	NA
1782	NA	1.158	NA	NA	NA	NA
1783	NA	0.913	NA	NA	NA	NA
1784	NA	0.928	NA	NA	NA	NA
1785	NA	0.933	NA	NA	NA	NA
1786	NA	1.062	NA	NA	NA	NA
1787	NA	1.4	NA	NA	NA	NA
1788	NA	1.136	NA	NA	NA	NA
1789	NA	1.03	NA	NA	NA	NA
1790	NA	1.304	NA	NA	NA	NA
1791	NA	0.794	NA	NA	NA	NA
1792	NA	1.036	NA	NA	NA	NA
1793	NA	1.023	NA	NA	NA	NA
1794	NA	1.263	NA	NA	NA	NA
1795	NA	0.904	NA	NA	NA	NA
1796	NA	0.717	NA	2.296	NA	NA
1797	NA	0.835	NA	2.218	NA	NA
1798	NA	0.795	NA	1.309	NA	NA
1799	NA	0.828	NA	1.382	NA	NA
1800	NA	0.616	NA	1.001	NA	NA
1801	NA	0.652	NA	1.65	NA	NA
1802	NA	0.991	NA	1.974	NA	NA
1803	NA	0.912	NA	2.268	NA	NA
1804	NA	0.786	NA	1.059	NA	NA
1805	NA	0.924	NA	1.967	NA	NA
1806	NA	1.315	NA	2.016	NA	NA
1807	NA	1.05	NA	1.048	NA	NA
1808	NA	0.746	NA	1.043	NA	NA
1809	NA	0.582	NA	0.816	NA	NA
1810	NA	0.716	NA	1.105	NA	NA
1811	NA	0.69	NA	1.075	NA	NA
1812	NA	0.818	NA	1.014	NA	NA
1813	NA	0.909	NA	1.36	NA	NA
1814	NA	0.933	NA	1.38	NA	NA
1815	NA	0.481	NA	0.882	NA	NA
1816	NA	0.578	NA	1.399	NA	NA
1817	NA	0.832	NA	0.715	NA	NA
1818	NA	0.544	NA	0.776	NA	NA
1819	NA	0.597	NA	0.962	NA	NA
1820	NA	0.41	NA	0.769	NA	NA
1821	NA	0.706	NA	1.123	NA	NA
1822	NA	0.626	NA	0.764	NA	NA
1823	NA	0.553	NA	0.675	NA	NA
1824	NA	0.467	NA	0.652	NA	NA
1825	NA	0.609	NA	0.963	NA	NA
1826	NA	0.552	NA	1.22	NA	NA
1827	NA	0.732	NA	1.605	NA	NA
1828	NA	0.739	NA	1.301	NA	NA
1829	NA	0.907	NA	1.147	NA	NA
1830	NA	0.819	NA	1.141	NA	NA
1831	NA	0.647	NA	0.918	NA	NA
1832	NA	0.865	NA	1.027	NA	NA
1833	NA	0.898	NA	1.18	NA	NA
1834	NA	0.672	NA	1.077	NA	NA
1835	NA	1.037	NA	1.264	NA	NA
1836	NA	0.73	NA	1.076	NA	NA
1837	NA	0.417	NA	1.13	NA	NA
1838	NA	0.326	NA	1.03	NA	NA
1839	NA	0.274	NA	0.793	NA	NA
1840	NA	0.387	NA	0.913	NA	NA
1841	NA	0.447	NA	0.581	NA	NA
1842	NA	0.206	NA	0.586	NA	NA
1843	NA	0.308	NA	0.748	NA	NA
1844	NA	0.436	NA	1.098	NA	NA
1845	NA	0.43	NA	0.729	NA	NA
1846	NA	0.573	NA	0.906	NA	NA
1847	NA	0.451	NA	0.734	NA	NA
1848	NA	0.482	NA	0.959	NA	NA
1849	NA	0.556	NA	1.23	NA	NA
1850	NA	0.509	NA	1.287	NA	NA
1851	NA	0.598	NA	1.409	NA	NA
1852	NA	0.559	NA	1.214	NA	NA
1853	NA	0.538	NA	1.516	NA	NA
1854	NA	0.429	NA	1.034	NA	NA
1855	NA	0.347	NA	0.986	NA	NA
1856	NA	0.44	NA	1.007	NA	NA
1857	NA	0.4	NA	0.992	NA	NA
1858	NA	0.409	NA	1.209	NA	NA
1859	NA	0.429	NA	1.132	NA	NA
1860	NA	0.422	NA	0.751	NA	NA
1861	NA	0.546	NA	1.045	NA	NA
1862	NA	0.313	NA	1.012	NA	NA
1863	NA	0.319	NA	0.91	NA	NA
1864	NA	0.361	NA	0.727	NA	NA
1865	NA	0.27	NA	0.574	NA	NA
1866	NA	0.373	NA	1.001	NA	NA
1867	NA	0.456	NA	1.402	NA	NA
1868	NA	0.421	NA	1.066	NA	NA
1869	NA	0.391	NA	1.072	NA	NA
1870	NA	0.488	NA	0.876	NA	NA
1871	NA	0.27	NA	0.622	NA	NA
1872	NA	0.441	NA	0.728	NA	NA
1873	NA	0.447	NA	0.859	NA	NA
1874	NA	0.464	NA	0.96	NA	NA
1875	NA	0.376	NA	0.922	NA	NA
1876	NA	0.449	NA	0.789	NA	NA
1877	NA	0.525	NA	0.763	NA	NA
1878	NA	0.5	NA	1.037	NA	NA
1879	NA	0.537	NA	1.143	NA	NA
1880	NA	0.445	NA	1.065	NA	NA
1881	NA	0.501	NA	0.988	NA	NA
1882	NA	0.381	NA	1.259	NA	NA
1883	NA	0.506	NA	1.114	NA	NA
1884	NA	0.596	NA	1.383	NA	NA
1885	NA	0.434	NA	1.487	NA	NA
1886	NA	0.605	NA	1.445	NA	NA
1887	NA	0.329	NA	1.614	NA	NA
1888	NA	0.465	NA	1.615	NA	NA
1889	NA	0.463	NA	1.118	NA	NA
1890	NA	0.387	NA	1.14	NA	NA
1891	NA	0.492	1.821	1.052	NA	NA
1892	NA	0.469	1.566	1.07	NA	NA
1893	NA	0.543	1.025	0.895	NA	NA
1894	NA	0.548	0.296	0.934	NA	NA
1895	NA	0.449	0.323	0.889	NA	NA
1896	NA	0.402	0.312	1.148	NA	NA
1897	NA	0.405	0.273	1.432	NA	NA
1898	NA	0.51	0.569	2.165	NA	NA
1899	NA	0.585	0.597	2.672	NA	NA
1900	NA	0.681	0.576	1.928	NA	NA
1901	NA	0.575	0.602	3.022	NA	NA
1902	1.216	0.624	0.546	3.836	NA	NA
1903	0.955	0.56	0.494	2.785	NA	NA
1904	0.92	0.617	0.421	2.994	NA	NA
1905	1.188	0.775	0.351	2.9	NA	NA
1906	0.973	0.583	0.285	2.65	NA	NA
1907	1.075	0.941	0.366	2.755	NA	NA
1908	0.985	0.884	0.337	2.061	2.688	NA
1909	1.178	0.464	0.353	2.536	1.464	NA
1910	0.74	0.611	0.437	1.439	0.67	NA
