# Cook - Northern Hudson Valley historical - TSCA - ITRDB NY042
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13984
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13984.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny042-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ny042-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ny042.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ny042.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-01-05
#--------------------
# File_Last_Modified_Date
#   Date: 2013-01-05
#--------------------
# Title
#   Study_Name: Cook - Northern Hudson Valley historical - TSCA - ITRDB NY042
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Krusic, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of Tsuga canadensis raw ring widths was made 
# # from historical timbers and structures by E. Cook in and around 
# # the greater northern Hudson Valley region of NY State. We cannot 
# # say anything about forest conditions from which these samples 
# # originally grew. However, given the basic life-history traits 
# # and growth patterns of eastern hemlock, it is best to consider 
# # detrending these raw data with closed-canopy or forest interior 
# # conditions in mind.
# # 
# # These data were combined with the Pack Forest (Tsuga canadensis) 
# # data that are accessible in the ITRDB. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Northern Hudson Valley
#   Location: New York
#   Northernmost_Latitude: 43.4
#   Southernmost_Latitude: 43.4
#   Easternmost_Longitude: -74.0
#   Westernmost_Longitude: -74.0
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: NY042
#   First_Year: 1509
#   Last_Year: 1825
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TRL10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRL10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## trl12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: trl12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRL14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRL14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRL27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRL27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TRL34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TRL34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSC3a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSC3a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSC3b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSC3b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSC6a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSC6a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSC6b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSC6b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSC8a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSC8a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VSC8b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VSC8b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BS2a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BS2a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BS2b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BS2b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BS5a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BS5a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BS5b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BS5b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BS6a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BS6a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BS6b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BS6b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BS7a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BS7a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BS7b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BS7b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TRL10_raw	trl12_raw	TRL14_raw	TRL27_raw	TRL34_raw	VSC3a_raw	VSC3b_raw	VSC6a_raw	VSC6b_raw	VSC8a_raw	VSC8b_raw	BS2a_raw	BS2b_raw	BS5a_raw	BS5b_raw	BS6a_raw	BS6b_raw	BS7a_raw	BS7b_raw
1715	2.188	2.065	2.847	2.363	0.442	1.351	0.805	1.889	1.46	0.55	0.46	1.164	1.099	0.907	1.087	2.088	1.322	1.314	1.201
1716	1.777	1.74	1.794	1.929	0.309	0.75	0.566	1.632	1.246	0.404	0.434	0.952	1.027	0.859	0.884	2.077	1.478	1.042	1.04
1717	1.64	1.317	1.333	1.649	0.262	0.564	0.382	1.976	1.394	0.383	0.351	0.955	1.047	0.702	0.87	1.753	1.595	1.126	1.192
1718	1.727	1.835	1.542	1.404	0.138	0.697	0.469	1.956	1.453	0.395	0.329	1.109	1.029	0.617	0.912	1.442	1.269	1.083	1.138
1719	1.986	1.798	2.053	1.397	0.332	0.811	0.478	2.023	1.556	0.375	0.38	1.306	1.439	0.742	0.784	1.42	1.554	1.028	1.146
1720	1.564	1.936	1.789	1.201	0.315	0.56	0.557	1.633	1.473	0.351	0.463	2.102	1.939	0.679	0.932	1.38	1.43	0.955	0.997
1721	1.893	2.288	2.588	1.359	0.388	0.94	0.837	1.851	1.764	0.485	0.437	1.677	1.576	0.976	1.085	1.708	1.686	1.457	1.562
1722	1.12	1.841	1.479	1.013	0.451	0.869	0.739	1.578	1.346	0.527	0.466	0.961	1.078	0.658	0.87	1.566	1.506	1.045	1.208
1723	0.983	1.396	1.016	0.881	0.274	0.617	0.479	1.402	1.108	0.411	0.423	0.803	0.737	0.606	0.707	1.221	1.029	1.123	1.064
1724	1.176	1.469	1.089	0.722	0.231	0.615	0.689	1.429	1.246	0.542	0.548	1.984	1.466	0.607	0.754	1.226	1.041	1.062	1.268
1725	1.833	1.706	1.487	0.893	0.397	1.273	0.956	1.831	1.449	0.671	0.616	1.493	1.48	0.814	0.876	1.573	1.543	1.498	1.378
1726	2.019	2.415	1.319	1.208	0.472	1.26	0.785	1.645	1.629	0.632	0.612	1.771	1.674	1.086	1.25	1.93	1.891	1.727	1.457
1727	1.877	1.978	1.767	1.007	0.391	1.147	0.838	1.65	1.488	0.625	0.518	2.065	1.705	0.92	1.118	1.809	1.219	1.112	1.153
1728	1.444	1.539	1.508	1.005	0.324	1.218	0.92	1.427	1.32	0.513	0.565	1.39	1.398	1.034	1.178	1.914	1.186	1.365	1.402
1729	1.489	2.001	1.41	0.996	0.509	1.379	0.76	1.01	0.929	0.51	0.649	1.874	2.028	1.154	1.259	2.392	1.443	1.474	1.649
1730	1.761	1.886	1.896	1.054	0.47	1.467	0.885	1.559	1.248	0.717	0.669	1.075	1.267	1.058	1.019	2.11	1.461	1.922	1.733
1731	1.767	2.325	2.312	1.165	0.154	1.5	0.95	1.749	1.313	0.791	0.664	1.663	1.698	1.258	1.24	2.428	1.532	2.16	2.19
1732	1.345	1.738	1.557	0.977	0.119	0.837	0.689	1.348	0.891	0.565	0.523	1.693	1.327	0.729	0.711	2.018	1.135	1.604	1.326
1733	0.932	2.045	0.953	0.949	0.122	0.692	0.545	1.135	0.913	0.439	0.512	1.865	1.534	0.753	0.915	1.885	1.06	1.692	1.298
1734	1.202	2.014	1.317	1.087	0.205	0.745	0.62	1.385	1.222	0.751	0.665	2.192	2.19	0.802	0.832	1.404	1.052	1.591	1.13
1735	1.014	2.32	1.17	0.975	0.131	0.485	0.459	1.26	1.117	0.457	0.409	1.403	1.404	0.661	0.717	1.297	0.914	1.681	1.297
1736	1.152	1.822	1.105	0.989	0.13	0.435	0.455	1.23	1.302	0.472	0.384	1.557	1.571	0.552	0.61	1.233	0.888	1.338	1.067
1737	0.902	1.87	1.029	1.031	0.131	0.863	0.631	1.114	1.22	0.588	0.503	2.205	1.663	0.626	0.653	1.196	0.899	1.332	1.172
1738	0.983	1.339	0.973	1.07	0.171	0.585	0.635	1.073	1.209	0.559	0.585	1.416	1.407	0.532	0.62	1.09	0.851	1.448	1.076
1739	0.985	2.247	1.451	1.125	0.292	0.719	0.676	0.855	0.924	0.581	0.557	1.684	1.611	0.617	0.73	1.089	0.881	1.561	1.249
1740	1.152	1.865	1.36	1.259	0.389	1.373	0.843	1.121	0.948	0.524	0.616	1.797	1.958	0.729	0.77	1.25	0.899	1.633	1.107
1741	1.069	1.892	1.277	1.387	0.311	0.939	0.539	0.649	0.551	0.419	0.535	1.583	1.691	0.61	0.722	1.005	0.945	1.289	1.02
1742	1.389	1.867	1.606	1.576	0.291	0.87	0.636	0.985	0.823	0.419	0.607	1.268	1.223	0.777	0.656	0.965	1.089	1.361	0.905
1743	1.63	2.194	1.352	1.571	0.243	0.843	0.644	0.964	1.091	0.483	0.651	1.492	1.409	0.645	0.694	0.856	1.088	1.167	0.689
1744	1.111	1.708	1.585	1.535	0.507	0.775	0.556	1.096	1.021	0.45	0.574	1.825	1.274	0.674	0.813	0.974	1.221	1.382	0.952
1745	1.396	2.032	1.61	1.531	0.288	1.034	0.742	1.876	1.232	0.624	0.562	1.855	1.389	0.762	0.881	1.117	1.508	1.43	0.931
1746	1.404	1.658	1.131	1.455	0.401	0.674	0.565	1.15	1.24	0.492	0.534	1.118	0.953	0.624	0.677	1.297	1.283	1.321	0.968
1747	1.634	2.29	1.073	1.569	0.421	1.03	0.513	1.444	1.318	0.504	0.627	1.207	1.171	0.677	0.674	1.062	1.186	1.078	0.828
1748	1.092	1.905	0.65	1.261	0.23	0.624	0.615	0.905	0.9	0.513	0.511	0.737	0.914	0.64	0.674	1.081	1.118	1.134	1.11
1749	0.896	1.072	0.722	0.863	0.102	0.36	0.473	0.554	0.558	0.381	0.44	0.416	0.635	0.479	0.508	0.595	0.725	0.743	0.651
1750	0.933	1.339	0.753	1.128	0.173	0.431	0.483	0.707	0.629	0.382	0.396	0.5	0.773	0.51	0.496	0.616	0.862	1.154	0.776
1751	1.015	2.38	1.455	1.104	0.258	0.622	0.63	1.082	0.944	0.481	0.398	0.534	0.935	0.628	0.597	0.867	1.14	1.114	0.913
1752	1.36	2.73	1.542	1.504	0.115	0.806	0.685	1.453	0.889	0.419	0.486	0.578	1.121	0.709	0.733	0.896	0.962	1.247	1.115
1753	1.745	1.938	1.653	1.144	0.082	0.766	0.624	1.598	1.025	0.438	0.468	0.559	1.145	0.752	0.899	0.89	0.89	1.117	0.969
1754	1.501	1.938	1.68	1.746	0.393	1.145	0.634	1.468	1.001	0.324	0.44	0.658	1.118	0.618	0.906	0.97	0.88	1.231	1.054
1755	1.188	1.783	1.168	1.376	0.423	0.876	0.667	0.849	0.761	0.464	0.489	0.63	0.851	0.815	0.986	1.012	0.893	1.131	0.985
1756	1.66	2.687	1.725	2.044	NA	0.998	0.916	1.185	1.043	0.555	0.591	0.877	1.174	1.007	1.065	1.251	1.031	1.534	1.16
1757	1.368	1.736	1.286	1.425	NA	0.879	0.617	1.073	0.864	0.34	0.39	1.048	1.19	NA	0.976	1.194	1.105	1.089	0.871
1758	0.843	1.737	1.152	1.302	NA	0.71	0.398	0.624	0.556	0.395	0.441	1.317	1.245	NA	0.885	1.133	0.855	1.056	0.881
1759	1.13	2.377	1.787	1.619	NA	0.711	0.617	0.73	0.804	0.404	0.619	1.832	1.651	NA	1.326	1.165	0.985	1.376	1.004
1760	1.462	2.257	1.904	1.143	NA	0.77	0.71	1.059	0.867	0.576	0.722	1.122	1.124	NA	1.043	0.952	0.844	1.055	0.745
1761	0.796	1.85	1.11	1.272	NA	0.58	0.48	0.508	0.486	0.423	0.529	0.657	0.704	NA	NA	0.814	1.064	1.125	0.897
1762	0.409	1.437	0.447	0.86	NA	0.353	0.298	0.394	0.483	0.26	0.572	0.333	0.382	NA	NA	0.581	0.741	0.737	0.603
1763	0.695	1.586	1.335	1.017	NA	0.637	0.39	0.546	0.612	0.493	0.647	1.033	1.302	NA	NA	0.667	0.692	0.952	0.797
1764	0.611	1.52	1.539	1.201	NA	0.664	0.539	0.543	0.479	0.453	0.601	1.158	1.215	NA	NA	0.816	1.003	1.297	1.091
1765	0.761	1.154	1.531	0.763	NA	0.623	0.547	0.6	0.429	0.601	0.687	1.121	1.351	NA	NA	0.797	1.35	0.84	0.773
1766	0.86	1.756	1.891	0.8	NA	0.789	0.621	0.84	0.626	0.759	0.631	0.771	0.892	NA	NA	0.832	1.143	1.025	0.926
1767	0.62	1.407	1.638	0.798	NA	0.727	0.57	0.963	0.533	0.616	0.586	0.502	0.649	NA	NA	0.76	1.018	1.06	0.988
1768	0.699	1.902	2.184	1.011	NA	0.66	0.501	0.668	0.542	0.554	0.592	0.479	0.641	NA	NA	0.748	0.932	0.856	0.673
1769	0.875	2.003	2.022	1.595	NA	0.696	0.832	1.258	0.78	0.632	0.697	0.513	0.735	NA	NA	1.076	1.151	1.202	0.925
1770	0.688	1.13	1.147	1.028	NA	0.489	0.636	0.94	0.629	0.409	0.512	0.536	0.741	NA	NA	0.937	0.889	0.836	0.705
1771	0.742	1.438	1.524	1.182	NA	0.727	0.637	0.979	0.762	0.524	0.573	0.559	0.7	NA	NA	1.067	0.95	0.839	0.75
1772	0.643	1.312	1.089	1.371	NA	0.767	0.568	0.833	0.876	0.466	0.614	0.53	0.613	NA	NA	1.139	0.942	0.869	0.816
1773	0.637	1.234	1.011	1.375	NA	0.824	0.565	0.755	0.635	0.698	0.759	0.618	0.684	NA	NA	1.31	1.032	0.855	0.766
1774	0.788	1.281	1.417	1.173	NA	1.199	0.586	0.792	0.875	0.709	0.86	0.649	0.732	NA	NA	1.024	0.981	0.647	0.723
1775	0.756	1.219	1	1.124	NA	0.994	0.799	0.863	0.808	0.535	0.599	0.476	0.518	NA	NA	1.11	1.208	0.962	0.851
1776	0.532	0.983	1.005	1.207	NA	0.613	0.43	0.933	0.854	0.462	0.548	0.58	0.588	NA	NA	1.042	1.166	0.817	0.777
1777	0.871	1.485	1.707	1.473	NA	0.812	0.627	1.287	1.103	0.639	0.771	0.735	0.769	NA	NA	1.204	1.535	0.912	0.79
1778	0.954	1.663	1.67	1.555	NA	0.834	0.565	1.124	1.147	0.508	0.622	0.729	0.778	NA	NA	1.072	1.2	0.833	0.847
1779	0.66	1.44	1.416	1.094	NA	0.732	0.423	0.789	0.741	0.497	0.598	0.533	0.603	NA	NA	0.863	0.932	0.651	0.564
1780	0.912	1.277	1.299	0.876	NA	0.628	0.409	1.2	1.059	0.457	0.519	0.652	0.771	NA	NA	0.965	1.196	0.722	0.718
1781	0.797	1.187	1.098	1.236	NA	0.525	0.375	1.206	0.877	0.488	0.562	0.474	0.59	NA	NA	0.97	1.172	0.795	0.622
1782	0.692	1.458	2.232	1.333	NA	0.7	0.455	1.256	0.873	1.199	1.319	0.633	0.805	NA	NA	1.294	1.191	0.863	0.723
1783	0.671	1.388	2.431	1.042	NA	0.711	0.582	1.205	1.029	0.585	0.944	0.534	0.577	NA	NA	1.107	1.032	0.793	0.602
1784	0.229	1.621	1.345	1.212	NA	0.552	0.383	1.337	0.873	0.522	0.593	0.341	0.363	NA	NA	1.027	0.929	0.779	0.698
1785	NA	1.429	0.567	0.903	NA	0.482	0.305	1.755	1.099	0.581	0.615	0.47	0.445	NA	NA	0.879	0.803	0.728	0.586
1786	NA	1.658	NA	1.105	NA	0.583	0.353	1.825	1.062	0.536	0.458	0.395	0.266	NA	NA	1.058	1.021	0.867	0.756
1787	NA	1.564	NA	1.282	NA	0.638	0.387	NA	NA	0.733	0.598	0.566	0.436	NA	NA	1.105	1.048	0.792	0.737
1788	NA	1.666	NA	1.772	NA	0.987	0.557	NA	NA	0.803	0.717	0.63	0.387	NA	NA	1.775	1.487	0.926	0.863
1789	NA	1.685	NA	1.544	NA	0.945	0.635	NA	NA	0.766	0.74	0.641	0.504	NA	NA	1.936	1.586	1.022	0.901
1790	NA	1.815	NA	1.2	NA	0.6	0.272	NA	NA	0.463	0.422	0.443	0.379	NA	NA	0.973	1.133	0.605	0.498
1791	NA	1.127	NA	1.257	NA	0.375	0.204	NA	NA	0.488	0.519	0.255	0.239	NA	NA	0.884	1.062	0.73	0.522
1792	NA	0.924	NA	1.177	NA	0.221	0.156	NA	NA	0.51	0.467	0.266	0.208	NA	NA	0.8	0.983	0.602	0.48
1793	NA	0.985	NA	1.322	NA	0.441	0.351	NA	NA	0.668	0.549	0.393	0.426	NA	NA	0.794	1.015	0.654	0.511
1794	NA	0.795	NA	1.214	NA	0.306	0.301	NA	NA	0.654	0.705	0.371	0.342	NA	NA	0.723	0.973	0.667	0.529
1795	NA	0.901	NA	1.279	NA	0.391	0.306	NA	NA	0.72	0.629	0.485	0.433	NA	NA	0.745	0.922	0.635	0.595
1796	NA	0.6	NA	NA	NA	0.279	0.246	NA	NA	NA	NA	0.551	0.468	NA	NA	0.766	0.684	0.487	0.51
1797	NA	0.786	NA	NA	NA	0.328	0.312	NA	NA	NA	NA	0.939	0.744	NA	NA	0.787	0.764	0.57	0.571
1798	NA	0.936	NA	NA	NA	0.4	0.396	NA	NA	NA	NA	0.747	0.578	NA	NA	0.779	0.657	0.669	0.596
1799	NA	1.065	NA	NA	NA	0.459	0.315	NA	NA	NA	NA	0.627	0.538	NA	NA	0.967	0.688	0.746	0.726
1800	NA	0.82	NA	NA	NA	0.418	0.222	NA	NA	NA	NA	0.457	0.483	NA	NA	0.727	0.628	0.533	0.564
1801	NA	1.105	NA	NA	NA	0.415	0.352	NA	NA	NA	NA	0.603	0.538	NA	NA	0.71	0.779	NA	0.65
1802	NA	0.775	NA	NA	NA	0.552	0.385	NA	NA	NA	NA	0.722	0.561	NA	NA	0.692	0.91	NA	0.676
1803	NA	0.816	NA	NA	NA	0.468	0.301	NA	NA	NA	NA	0.842	0.602	NA	NA	1.106	0.946	NA	0.915
1804	NA	0.585	NA	NA	NA	0.308	0.23	NA	NA	NA	NA	0.646	0.453	NA	NA	0.883	0.892	NA	0.76
1805	NA	0.769	NA	NA	NA	0.301	0.366	NA	NA	NA	NA	1.269	0.759	NA	NA	1.005	0.804	NA	0.756
1806	NA	0.583	NA	NA	NA	0.372	0.247	NA	NA	NA	NA	0.774	0.701	NA	NA	0.795	0.853	NA	0.741
1807	NA	0.702	NA	NA	NA	0.37	0.292	NA	NA	NA	NA	0.917	0.738	NA	NA	0.914	0.742	NA	0.654
1808	NA	0.938	NA	NA	NA	0.34	0.397	NA	NA	NA	NA	1.298	0.93	NA	NA	0.956	0.786	NA	0.746
1809	NA	1.087	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.495	1.037	NA	NA	1.509	0.92	NA	0.972
1810	NA	1.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.334	1.054	NA	NA	NA	1.007	NA	0.969
1811	NA	0.873	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.577	1.044	NA	NA	NA	0.956	NA	0.829
1812	NA	1.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.471	1.073	NA	NA	NA	1.164	NA	0.838
1813	NA	0.988	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.931	1.109	NA	NA	NA	1.085	NA	0.913
1814	NA	1.136	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.732	1.589	NA	NA	NA	1.298	NA	1.064
1815	NA	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	1.994	NA	NA	NA	1.84	NA	1.162
1816	NA	1.113	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.396	1.486	NA	NA	NA	1.298	NA	0.809
1817	NA	1.312	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.671	1.942	NA	NA	NA	1.338	NA	NA
1818	NA	1.158	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	1.508	NA	NA	NA	1.21	NA	NA
1819	NA	0.774	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.666	1.324	NA	NA	NA	0.941	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.463	1.193	NA	NA	NA	0.776	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.655	1.579	NA	NA	NA	1.027	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.902	2.003	NA	NA	NA	1.111	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.291	1.525	NA	NA	NA	1.073	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.458	2.168	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.874	1.643	NA	NA	NA	NA	NA	NA
