# Kaiser - Craig Prince of Wales Island - PCSI - ITRDB AK19
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3652
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3652.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak19-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak19-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak19.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak19.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Kaiser - Craig Prince of Wales Island - PCSI - ITRDB AK19
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Craig  Prince of Wales Island
#   Location: Alaska
#   Northernmost_Latitude: 55.48
#   Southernmost_Latitude: 55.48
#   Easternmost_Longitude: -133.13
#   Westernmost_Longitude: -133.13
#   Elevation_m: 20
#--------------------
# Data_Collection
#   Collection_Name: AK19
#   First_Year: 1599
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CRAI0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAI0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAI0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CRAICH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CRAICH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CRAI0010_raw	CRAI0020_raw	CRAI0030_raw	CRAI0040_raw	CRAI0050_raw	CRAI0060_raw	CRAI0070_raw	CRAI0080_raw	CRAI0090_raw	CRAI0100_raw	CRAI0110_raw	CRAI0120_raw	CRAI0130_raw	CRAI0140_raw	CRAI0150_raw	CRAI0160_raw	CRAICH00_raw
1658	NA	2.14	NA	NA	1.76	NA	NA	1.41	NA	NA	NA	NA	NA	NA	NA	0.78	1.52
1659	NA	2.25	NA	NA	2.06	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA	1.07	1.77
1660	NA	1.63	NA	NA	1.93	NA	NA	1.63	NA	NA	NA	NA	NA	NA	NA	1.24	1.61
1661	NA	1.79	NA	NA	1.83	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	1.04	1.58
1662	NA	1.72	NA	NA	1.56	NA	NA	1.38	NA	NA	NA	NA	NA	NA	NA	0.83	1.37
1663	NA	1.27	NA	NA	0.87	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	0.87	1.04
1664	NA	1.59	NA	NA	0.9	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	0.98	1.14
1665	NA	1.65	NA	NA	1.17	NA	NA	1.35	NA	NA	NA	NA	NA	NA	NA	1	1.29
1666	NA	1.01	NA	NA	0.97	NA	NA	1.05	NA	NA	NA	NA	NA	NA	NA	1.05	1.02
1667	NA	1.77	NA	NA	1.5	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	0.84	1.34
1668	NA	1.85	NA	NA	1.52	NA	NA	1.17	NA	NA	NA	NA	NA	NA	NA	0.82	1.34
1669	NA	1.77	NA	NA	1.62	NA	NA	1.13	NA	NA	NA	NA	NA	NA	NA	0.97	1.37
1670	NA	1.24	NA	NA	1.53	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA	1.07	1.22
1671	NA	1.34	NA	NA	1.82	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA	0.74	1.28
1672	NA	1.04	NA	NA	1.14	NA	NA	1.12	NA	NA	NA	NA	NA	NA	NA	0.76	1.02
1673	NA	1.09	NA	NA	1.03	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	0.62	0.95
1674	NA	1.36	NA	NA	1.49	NA	NA	1.09	NA	NA	NA	NA	NA	NA	NA	0.59	1.13
1675	NA	1.95	NA	NA	1.8	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	0.67	1.38
1676	NA	1.59	NA	NA	1.53	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.74	1.16
1677	NA	1.31	NA	NA	1.44	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	0.53	1
1678	NA	1.3	NA	NA	1.6	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	0.59	1.06
1679	NA	0.9	NA	NA	0.78	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	0.47	0.69
1680	NA	0.87	NA	NA	0.79	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	0.32	0.7
1681	NA	1.06	NA	NA	0.74	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	0.5	0.79
1682	NA	1.31	NA	NA	0.61	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	0.39	0.81
1683	NA	0.97	NA	NA	0.52	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA	0.65	0.77
1684	NA	1.35	NA	NA	0.63	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.47	0.81
1685	NA	1.62	NA	NA	0.88	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	0.59	1.01
1686	NA	1.58	NA	NA	1.05	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	0.72	1.07
1687	NA	1.37	NA	NA	1.19	NA	NA	1.25	NA	NA	NA	NA	NA	NA	NA	0.77	1.15
1688	NA	1.12	NA	NA	1.09	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	0.8	1
1689	NA	1.06	NA	NA	1.08	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	0.79	0.96
1690	NA	1.13	NA	NA	1.56	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	0.74	1.12
1691	NA	0.82	NA	NA	1.55	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	0.93	1.03
1692	NA	0.74	NA	NA	1.43	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	0.82	0.95
1693	NA	0.96	NA	NA	1.23	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	0.46	0.9
1694	NA	0.89	NA	NA	1.16	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	0.7	0.93
1695	NA	0.95	NA	NA	1.19	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	0.68	0.92
1696	NA	1.04	NA	NA	1.2	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.74	0.94
1697	NA	0.78	NA	NA	1.13	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	0.71	0.81
1698	NA	0.78	NA	NA	1.2	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.53	0.78
1699	NA	0.76	NA	NA	1	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	0.44	0.72
1700	NA	0.89	NA	NA	1.1	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	0.39	0.84
1701	NA	0.9	NA	NA	0.96	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	0.52	0.8
1702	NA	0.95	NA	NA	0.88	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	0.77	0.86
1703	NA	0.69	NA	NA	0.61	NA	NA	0.76	NA	NA	NA	NA	NA	NA	NA	0.88	0.74
1704	NA	0.71	NA	NA	0.81	NA	NA	0.9	NA	NA	NA	NA	NA	NA	NA	0.59	0.75
1705	NA	0.83	NA	NA	0.84	1.44	NA	0.78	NA	NA	NA	NA	NA	NA	NA	0.87	0.95
1706	NA	0.79	NA	NA	0.76	1.49	NA	0.76	NA	NA	NA	NA	NA	NA	NA	0.85	0.93
1707	NA	0.85	NA	NA	0.9	1.56	NA	0.94	NA	NA	NA	NA	NA	NA	NA	0.58	0.97
1708	NA	0.59	NA	NA	0.45	1.05	NA	0.58	NA	NA	NA	NA	NA	NA	NA	0.68	0.67
1709	NA	0.62	NA	NA	0.6	1.22	NA	0.71	NA	NA	NA	NA	NA	NA	NA	0.43	0.72
1710	NA	0.64	NA	NA	0.67	1.17	NA	0.7	NA	NA	NA	NA	NA	NA	NA	0.63	0.76
1711	NA	0.53	NA	NA	0.61	0.79	NA	0.51	NA	NA	NA	NA	NA	NA	NA	0.66	0.62
1712	NA	0.64	NA	NA	0.8	0.81	NA	0.59	1.44	NA	NA	NA	NA	NA	NA	0.43	0.79
1713	NA	0.6	NA	NA	0.73	0.74	NA	0.58	1.5	NA	NA	NA	NA	NA	NA	0.43	0.76
1714	NA	0.48	NA	NA	0.81	0.57	NA	0.56	1.49	NA	NA	NA	NA	NA	NA	0.43	0.72
1715	NA	0.68	NA	NA	1.18	0.85	NA	0.69	1.38	NA	NA	NA	NA	NA	NA	0.5	0.88
1716	NA	0.7	NA	NA	1.01	0.71	NA	0.58	1.1	NA	NA	NA	NA	NA	NA	0.75	0.81
1717	NA	0.58	NA	NA	0.78	0.64	NA	0.44	0.88	NA	NA	NA	NA	NA	NA	0.5	0.64
1718	NA	0.81	NA	NA	0.9	0.88	NA	0.63	1.11	NA	NA	NA	NA	NA	NA	0.37	0.78
1719	NA	0.74	NA	NA	0.69	0.81	NA	0.64	0.97	NA	NA	NA	NA	NA	NA	0.54	0.73
1720	NA	0.71	NA	NA	0.56	0.7	NA	0.62	0.96	NA	NA	NA	NA	NA	NA	0.35	0.65
1721	NA	0.56	NA	NA	0.67	0.68	NA	0.63	1.25	NA	NA	NA	NA	NA	NA	0.4	0.7
1722	NA	0.59	NA	NA	0.69	1.04	NA	0.64	1.94	NA	NA	NA	NA	NA	NA	0.43	0.89
1723	NA	0.51	NA	NA	0.57	1.23	NA	0.78	2.4	NA	NA	NA	NA	NA	NA	0.43	0.99
