# Sauchyn - Boyce Ranch B - PIPO - ITRDB MT138
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27512
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27512.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt138-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mt138-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt138.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mt138.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-17
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-17
#--------------------
# Title
#   Study_Name: Sauchyn - Boyce Ranch B - PIPO - ITRDB MT138
#--------------------
# Investigators
#   Investigators: Sauchyn, D.J.; Beriault, A.; Axelson, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Upper Missouri River Basin Streamflow project NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Boyce Ranch B
#   Location: Montana
#   Northernmost_Latitude: 48.16
#   Southernmost_Latitude: 48.16
#   Easternmost_Longitude: -109.56
#   Westernmost_Longitude: -109.56
#   Elevation_m: 1490
#--------------------
# Data_Collection
#   Collection_Name: MT138
#   First_Year: 1668
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BBR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BBR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BBR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BBR01A_raw	BBR01B_raw	BBR02A_raw	BBR02B_raw	BBR03A_raw	BBR03B_raw	BBR04A_raw	BBR04B_raw	BBR05A_raw	BBR05B_raw	BBR06B_raw	BBR06A_raw
1736	2.243	1.357	NA	NA	NA	NA	NA	NA	NA	NA	1.212	1.517
1737	0.589	1.007	NA	NA	NA	NA	NA	NA	NA	NA	1.378	1.193
1738	1.498	1.586	NA	NA	NA	NA	NA	NA	NA	NA	1.782	1.975
1739	1.315	0.963	NA	NA	NA	NA	NA	NA	NA	NA	2.349	2.225
1740	1.966	0.899	NA	NA	NA	NA	NA	NA	NA	NA	1.688	1.31
1741	1.637	1.215	NA	NA	NA	NA	NA	NA	NA	NA	1.613	1.998
1742	1.718	1.409	NA	NA	NA	NA	NA	NA	NA	NA	1.387	1.88
1743	1.427	1.035	NA	NA	NA	NA	NA	NA	NA	NA	1.123	1.203
1744	1.606	1.498	NA	NA	NA	NA	NA	NA	NA	NA	1.325	1.541
1745	0.795	1.139	NA	NA	NA	NA	NA	NA	NA	NA	1.121	1.5
1746	1.366	1.207	NA	NA	NA	NA	NA	NA	NA	NA	1.83	2.598
1747	1.143	0.657	NA	NA	NA	NA	NA	NA	NA	NA	0.825	1.125
1748	1.087	1.329	NA	NA	NA	NA	NA	NA	NA	NA	0.279	0.791
1749	0.794	1.193	NA	NA	NA	NA	NA	NA	NA	NA	0.035	0.385
1750	0.368	0.899	NA	NA	NA	NA	NA	NA	NA	NA	0.219	0.832
1751	0.49	1.041	NA	NA	NA	NA	NA	NA	NA	NA	0.216	1.718
1752	0.527	0.687	NA	NA	NA	NA	NA	NA	NA	NA	0.295	1.761
1753	0.228	0.181	NA	NA	NA	NA	NA	NA	NA	4.893	0.052	1.07
1754	0.813	0.466	NA	NA	NA	NA	NA	NA	NA	1.745	1.079	1.753
1755	0.908	0.479	NA	NA	NA	NA	NA	NA	NA	1.372	1.206	1.559
1756	1.048	0.584	NA	NA	NA	NA	NA	NA	NA	0.914	1.204	1.584
1757	0.982	0.7	NA	NA	NA	NA	NA	NA	NA	1.113	0.799	1.315
1758	1.403	1.165	NA	NA	NA	NA	NA	NA	NA	0.892	1.017	0.758
1759	2.159	1.929	NA	NA	NA	NA	NA	NA	NA	1.263	1.194	1.403
1760	1.918	1.417	NA	NA	NA	NA	1.077	NA	NA	2.409	1.078	1.515
1761	1.378	1.056	NA	NA	NA	NA	0.331	NA	NA	1.118	0.596	0.899
1762	1.945	1.162	NA	NA	NA	NA	0.82	NA	NA	1.882	0.968	1.966
1763	1.537	1.146	NA	NA	NA	NA	1.217	NA	NA	1.389	0.794	1.854
1764	1.787	2.183	NA	NA	NA	NA	1.416	NA	NA	2.428	1.216	1.789
1765	0.774	1.627	NA	NA	NA	NA	1.384	NA	7.122	2.124	0.73	1.5
1766	0.984	1.162	NA	NA	NA	NA	1.503	NA	6.233	2.116	1.102	1.379
1767	1.01	0.935	NA	NA	NA	NA	1.877	NA	3.104	3.171	1.447	1.367
1768	1.419	1.274	NA	NA	NA	NA	2.233	NA	4.068	3.891	1.752	1.779
1769	1.414	1.604	9.265	NA	NA	NA	2.396	NA	3.166	3.461	1.554	1.638
1770	1.211	1.24	1.317	NA	NA	NA	1.606	NA	1.068	2.758	0.862	0.52
1771	1.77	1.635	1.499	NA	NA	NA	2.005	NA	3.354	3.158	1.548	1.54
1772	1.375	1.033	0.932	NA	NA	NA	1.172	NA	4.721	2.473	1.323	1.512
1773	0.58	0.585	0.38	NA	NA	NA	1.67	NA	2.263	1.985	1.175	1.056
1774	1.613	1.236	1.253	NA	NA	NA	1.94	NA	2.3	3.512	0.919	0.897
1775	1.36	0.716	1.291	NA	NA	NA	0.48	NA	3.087	4.457	0.769	1.269
1776	1.586	0.784	1.547	NA	NA	NA	1.546	NA	4.131	4.684	1.415	0.94
1777	0.784	0.101	1.091	NA	1.327	NA	1.319	NA	4.466	4.393	0.702	1.213
1778	1.166	0.722	1.629	NA	1.561	NA	1.309	NA	4.091	3.877	0.969	1.954
1779	1.254	1.146	1.996	NA	1.937	NA	1.768	NA	4.422	2.475	1.248	1.578
1780	1.014	0.876	1.82	NA	1.543	NA	1.132	NA	2.763	1.728	1.308	1.327
1781	0.715	0.533	0.894	NA	1.265	23.754	1.6	NA	2.248	0.857	0.949	0.468
1782	2.145	1.112	1.901	NA	1.809	3.068	1.798	NA	3.176	3.658	1.541	0.716
1783	1.004	0.995	1.702	NA	3.384	3.562	2.109	NA	4.387	4.275	1.408	1.3
1784	0.526	0.526	0.805	NA	1.633	1.804	1.699	NA	2.38	1.706	0.789	1.101
1785	0.275	0.395	0.594	NA	1.708	2.198	1.665	NA	1.832	1.569	0.735	0.476
1786	0.619	0.472	0.475	NA	2.397	2.716	1.972	NA	2.182	1.923	0.753	0.772
1787	1.459	0.79	0.711	NA	2.574	3.368	2.222	NA	2.932	2.967	1.34	1.035
1788	1.523	0.789	1.028	NA	2.756	4.338	2.242	NA	4.009	2.343	0.931	1.072
1789	0.56	0.749	1.399	NA	3.266	5.169	2.355	NA	4.997	3.399	0.942	1.388
1790	1.03	0.663	1.158	NA	2.693	3.007	2.366	NA	3.937	3.089	0.561	0.673
1791	1.301	0.457	0.933	NA	2.499	2.198	2.065	NA	1.61	1.946	0.791	0.547
1792	0.64	0.657	0.7	NA	2.243	2.334	1.94	NA	1.608	1.8	0.764	0.485
1793	0.778	1.197	0.668	NA	2.39	2.565	2.203	NA	2.138	2.156	0.893	0.633
1794	1.112	0.792	0.535	NA	2.696	2.429	2.527	NA	2.585	2.838	0.976	0.653
1795	0.886	0.455	0.643	NA	1.818	1.558	1.668	NA	1.398	1.499	0.302	0.38
1796	1.223	1.204	1.055	NA	2.009	2.181	1.46	NA	2.162	1.758	0.674	0.846
1797	0.669	0.708	0.376	NA	1.507	1.36	0.939	NA	0.996	0.673	0.489	0.296
1798	0.37	0.742	0.193	NA	1.849	1.466	1.415	NA	0.974	0.932	0.625	0.318
1799	0.708	0.817	0.692	NA	2.965	2.356	2.071	NA	2.509	1.965	0.668	0.518
1800	0.87	0.39	0.936	NA	2.427	2.44	2.768	NA	2.08	2.575	0.685	0.624
1801	0.633	0.645	0.66	NA	2.051	2.169	2.15	NA	1.501	1.571	0.345	0.339
1802	0.863	0.861	0.678	NA	3.422	3.989	1.938	2.479	2.318	2.431	0.473	0.656
1803	0.822	0.489	0.482	NA	1.825	2.789	1.418	3.447	0.949	1.523	0.424	0.515
1804	1.082	0.589	0.646	NA	3.92	4.391	2.396	3.843	2.495	3.291	0.599	0.917
1805	1.185	0.731	1.326	NA	3.339	3.774	3.274	1.978	3.952	3.42	0.614	1.16
1806	0.396	0.534	0.595	NA	2.014	2.029	1.39	2.647	1.543	1.092	0.439	0.95
1807	0.745	0.823	0.852	NA	3.21	4.451	1.745	3.143	2.362	1.822	0.941	1.13
1808	0.649	0.355	0.589	NA	2.334	2.471	2.491	2.501	1.599	1.087	0.9	0.486
1809	0.444	0.382	0.651	NA	2.691	2.305	1.509	3.066	2.083	1.155	0.734	0.317
1810	0.225	0.504	1.42	NA	3.506	2.881	2.71	3.655	2.297	2.185	1.149	1.339
1811	0.226	0.39	2.283	NA	4.039	4.287	3.104	2.254	1.92	2.352	1.152	1.591
1812	0.732	0.218	1.793	NA	3.554	4.605	2.126	2.564	2.44	2.592	0.963	1.735
1813	0.603	0.156	1.267	NA	2.82	3.537	2.004	3.054	1.852	1.61	0.556	1.58
1814	1.013	0.366	1.698	NA	4.334	3.152	2.539	2.875	2.061	2.201	1.596	1.641
1815	1.108	0.375	2.129	NA	3.172	3.09	2.294	1.247	2.83	2.562	1.899	2.617
1816	0.443	0.412	0.284	NA	0.973	0.521	0.953	1.952	0.781	0.466	1.334	0.465
1817	0.647	0.601	0.095	NA	1.82	1.203	1.323	0.493	0.986	0.654	1.529	0.59
1818	0.415	0.122	0.082	NA	0.305	0.138	0.285	0.75	0.265	0.258	1.265	0.19
1819	0.498	0.324	0.032	NA	0.755	0.463	0.491	1.123	0.412	0.284	1.535	0.295
1820	0.144	0.189	0.021	NA	0.652	0.655	0.806	0.293	0.697	0.133	0.283	0.231
1821	0.305	0.22	0.171	NA	1.56	1.384	1.261	2.375	1.607	1.208	0.521	0.422
1822	0.306	0.341	0.201	NA	1.63	1.794	1.745	3.086	2.446	1.417	0.551	0.655
1823	0.263	0.348	0.132	NA	1.51	1.832	1.482	2.247	1.673	1.266	0.38	0.462
1824	0.167	0.237	0.218	NA	1.446	1.378	1.311	1.729	1.523	1.042	0.24	0.336
1825	0.205	0.278	0.55	NA	2.349	2.412	1.85	2.352	2.004	1.796	0.685	0.484
1826	0.295	0.331	1.107	NA	2.624	2.618	2.011	3.074	2.081	1.849	0.763	1.112
1827	0.288	0.271	1.42	NA	2.702	2.975	2.199	3.339	2.175	1.803	0.724	1.35
1828	0.314	0.429	1.294	NA	1.154	1.909	1.693	1.814	1.529	1.394	0.303	0.843
1829	0.749	0.92	0.993	NA	2.124	2.538	2.536	2.382	1.772	1.486	0.85	0.811
1830	0.728	0.775	0.706	NA	1.32	1.942	1.876	2.408	1.672	1.214	0.81	0.984
1831	0.752	0.827	1.525	NA	2.369	3.445	2.783	2.606	2.828	2.339	1.771	1.033
1832	0.639	0.573	0.429	NA	0.952	1.167	1.097	1.4	1.39	1.205	0.734	0.679
1833	1.32	1.121	1.631	NA	2.819	3.647	2.338	2.898	2.499	2.053	1.067	1.295
1834	1.101	0.957	1.309	NA	1.517	2.361	2.096	2.3	2.198	1.821	0.889	1.22
1835	0.596	0.558	0.611	NA	1.008	1.325	1.12	1.13	1.633	1.222	0.584	0.883
1836	1.238	0.98	1.683	NA	1.811	2.667	1.574	1.776	3.017	1.886	0.769	1.088
1837	1.379	1.011	1.521	NA	1.597	3.017	1.776	2.626	3.049	1.945	1.25	1.354
1838	0.272	0.21	1.986	NA	1.397	2.261	1.592	1.836	2.382	1.558	0.85	1.032
1839	0.138	0.061	1.557	NA	1.546	2.825	1.563	2.374	3.009	1.05	0.882	0.521
1840	0.478	0.378	2.196	NA	1.425	2.442	1.567	2.787	2.469	1.521	1.517	0.594
1841	0.272	0.293	1.228	NA	1.382	1.021	0.871	1.475	1.369	1.148	0.905	0.416
1842	0.8	0.417	2.312	NA	1.787	1.456	1.274	1.945	1.886	1.626	1.495	0.499
1843	1.038	0.195	1.103	NA	0.437	0.713	0.761	0.927	0.977	0.768	0.684	0.29
1844	1.575	0.171	1.033	NA	0.483	0.896	0.702	0.831	0.643	0.358	0.385	0.147
1845	0.738	0.553	1.548	NA	0.782	1.396	1.587	1.875	1.401	0.726	0.534	0.423
1846	0.98	0.757	1.361	NA	0.849	1.425	1.218	1.419	1.404	1.028	0.466	0.675
1847	0.864	0.552	0.582	1.871	0.998	0.795	0.863	1.053	1.16	0.992	0.441	0.498
1848	0.627	0.389	0.554	0.586	0.776	0.484	0.5	0.695	0.374	0.388	0.296	0.113
