# Cleaveland - Crystal - PIPO - ITRDB NM529
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2941
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2941.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm529l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm529l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm529l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Crystal - PIPO - ITRDB NM529
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Crystal
#   Location: New Mexico
#   Northernmost_Latitude: 35.97
#   Southernmost_Latitude: 35.97
#   Easternmost_Longitude: -108.8
#   Westernmost_Longitude: -108.8
#   Elevation_m: 2755
#--------------------
# Data_Collection
#   Collection_Name: NM529
#   First_Year: 1652
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CP163L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP163L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP168L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP168L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP181L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP181L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP191L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP191L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP201L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP201L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP203L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP203L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP211L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP211L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP221L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP221L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP233L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP233L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP283L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP283L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP293L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP293L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP294L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP294L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CP304L_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: CP304L; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CP163L_raw	CP168L_raw	CP181L_raw	CP191L_raw	CP201L_raw	CP203L_raw	CP211L_raw	CP221L_raw	CP233L_raw	CP283L_raw	CP293L_raw	CP294L_raw	CP304L_raw
1652	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	0.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	1.36	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	0.49	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	0.2	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	0.42	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	0.15	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	0.41	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	0.24	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	0.39	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	0.4	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	0.45	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	0.38	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	0.27	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1681	0.28	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1682	0.37	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	0.29	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	0.21	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19
1685	0.09	0.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36
1686	0.34	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6
1687	0.33	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44
1688	0.24	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73
1689	0.25	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41
1690	0.25	0.26	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	0.53
1691	0.41	0.39	NA	NA	NA	NA	NA	NA	NA	NA	0.11	NA	0.58
1692	0.47	0.43	NA	NA	NA	NA	NA	NA	NA	NA	0.13	0.82	0.51
1693	0.19	0.16	NA	NA	NA	NA	NA	NA	NA	NA	0.12	0.13	0.53
1694	0.31	0.24	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.29	0.41
1695	0.27	0.39	NA	NA	NA	0.16	NA	NA	NA	NA	0.22	0.29	0.35
1696	0.19	0.36	NA	NA	NA	0.09	NA	NA	NA	NA	0.92	0.39	0.47
1697	0.36	NA	NA	NA	NA	0.2	NA	NA	NA	NA	0.16	0.38	0.41
1698	0.25	NA	NA	NA	NA	0.13	NA	NA	NA	NA	0.29	0.31	0.23
1699	0.35	NA	NA	NA	NA	0.25	NA	NA	NA	NA	0.27	0.31	0.38
1700	0.38	NA	NA	NA	0.09	0	NA	NA	NA	NA	0.5	0.6	0.42
1701	0.19	NA	NA	NA	0.14	0.16	NA	NA	NA	NA	0.16	0.23	0.31
1702	0.27	NA	NA	NA	0.15	0.15	NA	NA	NA	NA	0.18	0.26	0.22
1703	0.36	NA	NA	NA	0.26	0.16	NA	NA	NA	NA	0.45	0.5	0.36
1704	0.27	NA	NA	NA	0	0.23	NA	NA	NA	NA	0.22	0.29	0.26
1705	0.42	NA	NA	NA	0.11	0.1	NA	NA	NA	NA	0.19	0.2	0.25
1706	0.41	NA	NA	NA	0.13	0.14	NA	NA	NA	NA	0.41	0.5	0.23
1707	0.15	NA	NA	NA	0.09	0.1	NA	NA	NA	NA	0.35	0.51	0.35
1708	0.42	NA	NA	NA	0.11	0.13	NA	NA	NA	NA	0.22	0.37	0.3
1709	0.4	NA	NA	NA	0.13	0.2	NA	NA	NA	NA	0.25	0.48	0.22
1710	0.29	NA	NA	NA	0.19	0.15	NA	NA	NA	NA	0.28	0.43	0.31
1711	0.49	NA	NA	NA	0.24	0.15	NA	NA	NA	NA	0.21	0.32	0.29
1712	0.27	NA	NA	NA	0.09	0.09	NA	NA	NA	NA	0.17	0.37	0.18
1713	0.37	NA	NA	NA	0.07	0.08	NA	NA	NA	NA	0.14	0.33	0.21
1714	0.39	NA	NA	NA	0.11	0.06	NA	NA	NA	NA	0.31	0.68	0.25
1715	0.53	NA	NA	NA	0.19	0.17	NA	NA	NA	NA	0.21	0.47	0.27
