# Cleaveland - Spruce Canyon - PSME - ITRDB CO509
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2948
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2948.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co509t-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co509t-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co509t.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co509t.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Cleaveland - Spruce Canyon - PSME - ITRDB CO509
#--------------------
# Investigators
#   Investigators: Cleaveland, M.K.; Harlan, T.P.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Spruce Canyon
#   Location: Colorado
#   Northernmost_Latitude: 37.18
#   Southernmost_Latitude: 37.18
#   Easternmost_Longitude: -108.48
#   Westernmost_Longitude: -108.48
#   Elevation_m: 2115
#--------------------
# Data_Collection
#   Collection_Name: CO509
#   First_Year: 1373
#   Last_Year: 1978
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SD011T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD011T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD021T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD021T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD023T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD023T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD024T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD024T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD032T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD032T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD064T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD064T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD101T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD101T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD102T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD102T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD103T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD103T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD104T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD104T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD109T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD109T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD111T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD111T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD121T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD121T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD152T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD152T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD153T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD153T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD154T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD154T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD161T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD161T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD163T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD163T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD164T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD164T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SD169T_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SD169T; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SD011T_raw	SD021T_raw	SD023T_raw	SD024T_raw	SD032T_raw	SD064T_raw	SD101T_raw	SD102T_raw	SD103T_raw	SD104T_raw	SD109T_raw	SD111T_raw	SD121T_raw	SD152T_raw	SD153T_raw	SD154T_raw	SD161T_raw	SD163T_raw	SD164T_raw	SD169T_raw
1426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.76	0.97	NA	0.68	0.66	0.72
1427	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.75	1	NA	0.68	0.7	0.7
1428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.74	0.88	NA	0.67	0.74	0.71
1429	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.76	0.98	NA	0.73	0.75	0.72
1430	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.79	0.99	NA	0.69	0.78	0.73
1431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.76	1.01	NA	0.72	0.77	0.76
1432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.72	0.96	NA	0.65	0.73	0.75
1433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.77	1.03	NA	0.74	0.77	0.76
1434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.75	0.96	NA	0.71	0.68	0.7
1435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.75	0.87	NA	0.69	0.72	0.73
1436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.76	0.93	NA	0.67	0.72	0.7
1437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.72	0.99	NA	0.68	0.68	0.68
1438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.73	0.95	NA	0.68	0.7	0.72
1439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.77	0.97	NA	0.7	0.68	0.73
1440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.78	0.99	NA	0.71	0.75	0.76
1441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.75	0.93	NA	0.67	0.7	0.74
1442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.78	0.89	NA	0.67	0.67	0.72
1443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.71	0.83	NA	0.7	0.73	0.72
1444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.71	0.9	NA	0.69	0.7	0.7
1445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.64	0.92	NA	0.64	0.67	0.74
1446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.7	0.96	NA	0.73	0.74	0.76
1447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.72	1.02	NA	0.67	0.72	0.78
1448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.75	0.94	NA	0.67	0.72	0.79
1449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.75	0.98	NA	0.68	0.73	0.75
1450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.73	0.84	NA	0.69	0.77	0.8
1451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.78	0.92	NA	0.7	0.75	0.79
1452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.8	0.98	NA	0.69	0.79	0.78
1453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.73	0.97	NA	0.7	0.79	0.75
1454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.78	0.95	NA	0.68	0.72	0.74
1455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.67	0.88	NA	0.75	0.77	0.7
1456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.66	0.87	NA	0.68	0.78	0.76
1457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.63	0.8	NA	0.71	0.77	0.74
1458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.78	0.96	NA	0.72	0.8	0.75
1459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.73	0.99	NA	0.74	0.8	0.77
1460	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.71	0.86	0.72	0.72	0.78	0.7
1461	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.76	1.03	0.71	0.77	0.78	0.77
1462	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.76	1.01	0.76	0.69	0.78	0.8
1463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.78	0.93	0.7	0.69	0.73	0.78
1464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.64	0.83	0.68	0.67	0.76	NA
1465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.64	0.88	0.69	0.67	0.74	NA
1466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.76	0.9	0.75	0.7	0.74	NA
1467	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.79	0.86	0.74	0.66	0.77	NA
1468	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.77	0.97	0.72	0.71	0.78	NA
1469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.75	0.91	0.72	0.67	0.75	NA
1470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.77	0.94	0.66	0.71	0.78	NA
1471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.61	0.84	0.66	0.68	0.72	NA
1472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.73	0.82	0.68	0.7	0.76	NA
1473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.64	0.79	0.68	0.65	0.72	NA
1474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.71	0.85	0.74	0.67	0.68	NA
1475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.68	0.77	0.68	0.66	0.69	NA
1476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.75	0.88	0.75	0.73	0.73	NA
1477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.76	0.82	0.71	0.69	0.76	NA
1478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.77	0.96	0.73	0.69	0.77	NA
1479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.77	1.03	0.66	0.69	0.78	NA
1480	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.65	0.82	0.65	0.66	0.72	NA
1481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.72	0.92	0.72	0.67	0.75	NA
1482	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.73	1.02	0.72	0.69	0.73	NA
1483	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.69	0.97	0.65	0.68	0.68	NA
1484	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.75	0.96	0.74	0.72	0.76	NA
1485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.72	1	0.7	0.67	0.79	NA
1486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.73	0.97	0.74	0.65	0.79	NA
1487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.68	0.94	0.66	0.67	0.76	NA
1488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.66	0.83	0.64	0.59	0.67	NA
1489	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.72	0.87	0.68	0.65	0.7	NA
1490	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.74	0.96	0.71	0.7	0.7	NA
1491	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.76	0.96	0.73	0.74	0.75	NA
1492	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.72	0.92	0.7	0.67	0.73	NA
1493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.73	0.89	0.7	0.69	0.66	NA
1494	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.73	1	0.64	0.64	0.63	NA
1495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.61	0.79	0.6	0.64	0.56	NA
1496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.69	0.97	0.62	0.66	0.68	NA
1497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.63	0.87	0.69	0.65	0.64	NA
1498	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.74	0.78	0.73	0.75	0.68	NA
1499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	0.74	0.97	0.69	0.67	0.69	NA
1500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	0.57	0.6	0.6	0.62	0.54	NA
1501	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.69	0.88	0.62	0.65	0.66	NA
1502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	0.66	0.94	0.68	0.66	0.68	NA
1503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.67	0.88	0.7	0.68	0.66	NA
1504	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.64	0.99	0.74	0.67	0.71	NA
1505	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.69	0.96	0.73	0.69	0.74	NA
1506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.56	0.68	0.62	0.66	0.61	NA
1507	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.71	0.94	0.78	0.72	0.76	NA
1508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.69	0.95	0.68	0.65	0.65	NA
1509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.68	0.98	0.77	0.71	0.73	NA
1510	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.7	0.93	0.77	0.76	0.76	NA
1511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.66	0.88	0.68	0.64	0.71	NA
1512	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.68	0.89	0.73	0.72	0.76	NA
1513	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	0.71	0.91	0.75	0.71	0.78	NA
1514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.66	0.8	0.72	0.69	0.79	NA
1515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.66	0.84	0.65	0.66	0.75	NA
1516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.64	0.8	0.66	0.64	0.75	NA
1517	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.61	0.74	0.62	0.66	0.72	NA
1518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.61	0.72	0.65	0.63	0.7	NA
1519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	0.66	0.85	0.73	0.7	0.77	NA
1520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.59	0.78	0.69	0.66	0.75	NA
1521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	0.72	0.89	0.74	0.7	0.78	NA
1522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.63	0.63	0.61	0.64	0.66	NA
1523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.73	0.73	0.65	0.7	0.67	NA
1524	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	0.59	0.64	0.73	0.63	0.67	0.66	NA
1525	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	NA	NA	NA	0.63	0.68	0.82	0.68	0.7	0.7	NA
1526	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	0.6	NA	NA	0.75	0.73	0.92	0.79	0.73	0.79	NA
1527	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	0.51	NA	NA	0.58	0.63	0.77	0.6	0.67	0.7	NA
1528	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	0.58	NA	NA	0.56	0.6	0.65	0.66	0.65	0.69	NA
1529	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	0.55	NA	NA	0.64	0.65	0.77	0.69	0.72	0.69	NA
1530	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	0.5	NA	NA	0.68	0.67	0.76	0.72	0.69	0.72	NA
1531	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	0.6	NA	NA	0.71	0.67	0.79	0.71	0.71	0.69	NA
1532	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	0.57	NA	NA	0.64	0.63	0.65	0.72	0.69	0.67	NA
1533	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	0.57	NA	NA	0.58	0.64	0.69	0.61	0.68	0.58	NA
1534	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	0.62	NA	NA	0.66	0.64	0.77	0.64	0.69	0.64	NA
1535	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	0.63	NA	NA	0.63	0.67	0.9	0.62	0.71	0.65	NA
1536	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	0.63	NA	NA	0.68	0.67	0.82	0.65	0.65	0.59	NA
1537	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	0.52	NA	NA	0.54	0.66	0.75	0.53	0.61	0.55	NA
1538	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	0.55	NA	NA	0.51	0.63	0.59	0.54	0.65	0.57	NA
1539	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA	0.6	NA	NA	0.6	0.68	0.75	0.6	0.68	0.6	NA
1540	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	0.54	NA	NA	0.64	0.66	0.82	0.71	0.69	0.67	NA
1541	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	0.51	NA	NA	0.61	0.66	0.71	0.64	0.61	0.64	NA
1542	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	0.48	NA	NA	0.47	0.57	0.44	0.64	0.62	0.53	NA
1543	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	0.54	NA	NA	0.58	0.61	0.79	0.72	0.65	0.68	NA
1544	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	0.57	NA	NA	0.72	0.71	0.88	0.68	0.63	0.59	NA
1545	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	0.52	NA	NA	0.59	0.6	0.83	0.59	0.66	0.62	NA
1546	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	0.57	NA	NA	0.59	0.73	0.81	0.68	0.71	0.65	NA
1547	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	0.5	NA	NA	0.56	0.65	0.73	0.67	0.65	0.59	NA
1548	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	0.53	NA	NA	0.6	0.59	0.77	0.59	0.63	0.64	NA
1549	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	0.67	NA	NA	0.67	0.66	0.77	0.59	0.64	0.6	NA
1550	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	0.64	NA	NA	0.71	0.66	0.74	0.62	0.69	0.65	NA
1551	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	0.58	NA	NA	0.56	0.58	0.5	0.59	0.63	0.67	NA
1552	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA	0.68	NA	NA	0.73	0.73	0.81	0.66	0.68	0.76	NA
1553	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	0.66	NA	NA	0.66	0.66	0.77	0.66	0.66	0.72	NA
1554	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	0.67	NA	NA	0.66	0.58	0.76	0.66	0.66	0.73	NA
1555	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	0.67	NA	NA	0.75	0.68	0.89	0.62	0.67	0.72	NA
1556	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	0.69	NA	NA	0.71	0.71	0.85	0.7	0.75	0.72	NA
1557	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	0.68	NA	NA	0.65	0.64	0.93	0.62	0.71	0.68	NA
1558	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	0.69	NA	NA	0.63	0.64	0.77	0.64	0.7	0.68	NA
1559	NA	NA	NA	NA	NA	NA	0.68	NA	NA	NA	0.71	NA	NA	0.66	0.66	0.78	0.63	0.71	0.66	NA
1560	NA	NA	NA	NA	NA	NA	0.7	0.68	NA	NA	0.67	NA	NA	0.65	0.69	0.77	0.63	0.69	0.65	NA
1561	NA	NA	NA	NA	NA	NA	0.62	0.63	NA	NA	0.62	NA	NA	0.59	0.59	0.62	0.61	0.66	0.57	NA
1562	NA	NA	NA	NA	NA	NA	0.71	0.68	NA	NA	0.67	NA	NA	0.68	0.73	0.83	0.64	0.74	0.5	NA
1563	NA	NA	NA	NA	NA	NA	0.67	0.66	NA	NA	0.69	NA	NA	0.59	0.6	0.66	0.67	0.7	0.65	NA
1564	NA	NA	NA	NA	NA	NA	0.69	0.65	NA	NA	0.64	NA	NA	0.69	0.67	0.72	0.68	0.72	0.6	NA
1565	NA	NA	NA	NA	NA	NA	0.66	0.67	NA	NA	0.68	NA	NA	0.56	0.67	0.68	0.7	0.68	0.57	NA
1566	NA	NA	NA	NA	NA	NA	0.63	0.6	NA	NA	0.69	NA	NA	0.63	0.61	0.7	0.68	0.66	0.61	NA
1567	NA	NA	NA	NA	NA	NA	0.65	0.61	NA	NA	0.63	NA	NA	0.51	0.6	0.49	0.61	0.64	0.52	NA
1568	NA	NA	NA	NA	NA	NA	0.7	0.73	NA	NA	0.71	NA	NA	0.62	0.68	0.68	0.71	0.74	0.6	NA
1569	NA	NA	NA	NA	NA	NA	0.72	0.71	NA	NA	0.72	NA	NA	0.53	0.66	0.65	0.63	0.69	0.55	NA
1570	NA	NA	NA	NA	NA	NA	0.71	0.65	NA	NA	0.69	NA	NA	0.59	0.63	0.56	0.69	0.68	0.65	NA
1571	NA	NA	NA	NA	NA	NA	0.73	0.69	NA	NA	0.71	NA	NA	0.59	0.64	0.67	0.73	0.73	0.66	NA
1572	NA	NA	NA	NA	NA	NA	0.69	0.68	NA	NA	0.7	NA	NA	0.62	0.65	0.66	0.68	0.68	0.63	NA
1573	NA	NA	NA	NA	NA	NA	0.67	0.63	NA	NA	0.66	NA	NA	0.54	0.53	0.49	0.65	0.63	0.57	NA
1574	NA	NA	NA	NA	NA	NA	0.69	0.7	NA	NA	0.69	NA	NA	0.6	0.6	0.55	0.62	0.65	0.58	NA
