# Stahle - Wannee - QUST - ITRDB FL006
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4952
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4952.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/fl006-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; fl006-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/fl006.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/fl006.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Wannee - QUST - ITRDB FL006
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Sierzchula, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-12. NOAA Template Raw Measurements file added 2019-01-23.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Wannee
#   Location: Florida
#   Northernmost_Latitude: 29.73
#   Southernmost_Latitude: 29.73
#   Easternmost_Longitude: -82.93
#   Westernmost_Longitude: -82.93
#   Elevation_m: 7
#--------------------
# Data_Collection
#   Collection_Name: FL006
#   First_Year: 1798
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus stellata Wangenh.
#   Common_Name: post oak
#   Tree_Species_Code: QUST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WAN02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WAN20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WAN20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WAN02A_raw	WAN03A_raw	WAN03B_raw	WAN05A_raw	WAN05B_raw	WAN06A_raw	WAN07A_raw	WAN10A_raw	WAN10B_raw	WAN11A_raw	WAN13A_raw	WAN14A_raw	WAN15A_raw	WAN18A_raw	WAN20A_raw
1859	NA	NA	NA	0.72	0.94	NA	NA	0.77	NA	NA	NA	NA	0.58	1.06	NA
1860	NA	NA	NA	0.37	0.28	NA	NA	0.85	0.65	NA	NA	NA	0.46	0.73	NA
1861	NA	NA	NA	0.27	0.26	NA	NA	1.03	1.02	NA	NA	NA	0.63	1.14	NA
1862	NA	NA	NA	0.53	0.64	NA	NA	1.36	1.79	NA	NA	NA	0.83	1.08	NA
1863	NA	NA	0.99	0.48	0.74	NA	NA	1.13	1.38	NA	NA	NA	0.92	1.87	NA
1864	NA	NA	1.27	0.87	1.1	NA	NA	1.43	1.49	NA	NA	NA	0.65	1.15	NA
1865	NA	NA	1.3	0.67	0.62	NA	NA	0.96	0.98	NA	NA	NA	0.52	0.7	NA
1866	NA	NA	1.59	0.3	0.25	NA	NA	0.51	0.46	NA	NA	NA	0.67	0.62	NA
1867	NA	NA	2.25	0.36	0.43	NA	NA	0.69	0.52	NA	NA	NA	1.02	0.72	NA
1868	NA	NA	2.62	0.44	0.55	NA	NA	0.69	0.51	NA	NA	NA	0.69	0.76	NA
1869	NA	NA	2.33	0.53	0.55	NA	NA	0.78	0.81	NA	NA	NA	0.76	1.08	NA
1870	NA	NA	2.9	0.52	0.45	NA	NA	0.84	0.79	NA	NA	NA	0.64	0.79	NA
1871	NA	NA	1.87	0.55	0.51	NA	NA	1.01	1.02	NA	NA	NA	0.31	0.73	NA
1872	NA	NA	1.57	0.33	0.31	NA	NA	0.7	0.98	NA	NA	NA	0.39	0.53	NA
1873	NA	NA	1.82	0.5	0.35	NA	NA	0.95	1.05	NA	NA	NA	0.45	0.69	NA
1874	NA	NA	1.6	0.26	0.31	NA	NA	1.06	1.34	NA	NA	NA	0.65	0.75	NA
1875	NA	NA	1.07	0.34	0.11	NA	NA	0.9	1.07	NA	NA	NA	0.41	0.5	NA
1876	NA	NA	0.89	0.24	0.29	NA	NA	0.62	0.69	NA	NA	NA	0.43	0.4	NA
1877	NA	NA	1.79	0.52	0.38	NA	NA	0.9	1.14	NA	NA	NA	0.54	0.84	NA
1878	NA	NA	2.03	0.27	0.35	NA	NA	0.7	0.79	NA	NA	NA	0.36	0.46	NA
1879	NA	NA	1.81	0.37	0.43	NA	NA	0.81	1.1	NA	NA	NA	0.68	0.54	NA
1880	NA	NA	1.62	0.3	0.35	NA	NA	0.58	0.75	NA	NA	NA	0.49	0.38	NA
1881	NA	NA	1.32	0.46	0.34	NA	NA	0.79	0.95	NA	NA	NA	0.69	0.59	NA
1882	NA	NA	1.93	0.28	0.33	NA	NA	0.76	0.94	NA	NA	NA	0.73	0.61	NA
1883	NA	NA	1.97	0.45	0.58	NA	NA	0.86	0.96	NA	NA	NA	0.99	0.92	NA
1884	NA	NA	1.75	0.53	0.78	NA	NA	0.98	1.22	NA	NA	NA	0.91	0.7	NA
1885	NA	NA	1.53	0.47	0.61	NA	NA	0.89	0.8	NA	NA	NA	0.61	0.5	NA
1886	NA	NA	2.16	0.67	0.76	NA	NA	0.97	1.15	NA	NA	NA	0.75	0.79	NA
1887	NA	NA	1.89	0.65	0.78	NA	NA	0.97	1.2	NA	NA	NA	0.81	0.79	NA
1888	NA	NA	1.57	0.45	0.47	NA	NA	0.88	1.28	NA	NA	NA	0.68	0.75	NA
1889	NA	NA	1.29	0.35	0.33	NA	NA	0.99	0.82	NA	NA	NA	0.27	0.53	NA
1890	NA	NA	1.18	0.3	0.32	NA	NA	0.62	1.02	NA	NA	NA	0.38	0.41	NA
1891	NA	NA	0.97	0.46	0.28	NA	NA	0.8	0.92	NA	NA	NA	0.51	0.5	NA
1892	NA	NA	0.83	0.46	0.39	NA	NA	0.63	0.95	NA	NA	NA	0.45	0.55	NA
1893	NA	NA	1.2	0.51	0.48	NA	NA	0.67	1.02	NA	NA	NA	0.41	1	NA
1894	NA	NA	1.27	0.64	0.68	NA	NA	0.72	1.36	NA	NA	NA	0.29	0.73	NA
1895	NA	NA	1.75	0.66	0.93	NA	NA	1.08	1.2	NA	NA	NA	0.31	0.96	NA
1896	NA	NA	1.18	1.01	0.52	NA	NA	0.97	0.62	NA	NA	NA	0.59	0.8	NA
1897	NA	NA	1.69	1.47	0.54	NA	NA	0.65	0.35	NA	NA	NA	0.23	1.06	NA
1898	NA	NA	1.06	0.77	0.44	NA	NA	0.45	0.71	NA	NA	NA	0.24	0.61	NA
1899	NA	NA	1.6	0.91	0.69	NA	NA	0.66	0.8	NA	NA	NA	0.46	0.67	NA
1900	1.14	NA	1.65	1.05	0.72	NA	NA	0.76	1	0.92	NA	NA	0.5	0.66	NA
1901	1.95	NA	1.57	1.09	0.8	NA	NA	0.81	0.9	1.11	NA	NA	1.31	0.64	NA
1902	1.46	NA	2.03	0.89	0.79	NA	NA	0.89	1.09	1.41	NA	NA	1.36	1.08	NA
1903	1.79	NA	1.75	0.8	1.02	NA	NA	0.9	0.98	1.04	1.19	NA	0.95	1.11	1.37
1904	2.03	NA	1.94	0.61	0.75	NA	0.4	0.84	0.89	0.45	0.76	NA	0.59	0.87	1.57
1905	1.39	NA	1.95	0.63	0.72	NA	0.46	0.75	1.22	0.48	0.63	NA	0.66	0.72	0.66
1906	2.61	NA	2.49	0.66	0.85	NA	0.62	1.04	1.43	0.64	0.89	NA	0.78	0.42	0.42
1907	2.43	NA	2.3	0.68	0.85	NA	0.68	0.93	1.2	0.67	1.2	NA	1.09	0.66	0.39
1908	2.16	NA	1.76	0.55	0.89	NA	0.44	0.98	0.98	0.48	0.59	NA	1.05	0.56	0.78
1909	1.43	NA	2.02	0.69	1.29	NA	0.81	0.91	1.04	0.65	1.21	NA	1.56	0.75	1.36
1910	1.72	NA	1.81	0.91	1.71	0.46	0.78	1.06	1.28	0.65	0.59	NA	1.74	0.54	0.66
1911	1.03	NA	2.08	0.89	2.76	0.54	1.18	1	1.26	0.65	0.53	NA	1.32	0.59	1.89
1912	0.95	NA	1.76	0.95	3.46	0.63	1.47	1.06	1.24	0.69	0.82	NA	1.31	0.62	2.65
1913	1.32	NA	1.82	0.84	2.59	0.63	1.37	0.84	1.42	0.54	1.21	NA	1.24	0.53	1.96
1914	1.17	NA	1.53	0.7	1.48	0.67	1.06	0.7	1.29	0.48	0.86	NA	1.26	0.45	0.45
1915	1.07	NA	1.27	0.84	1.36	0.74	0.97	0.95	1.32	0.8	1.08	NA	0.9	0.54	1.09
1916	1.52	NA	1.09	0.8	1.79	0.66	1.06	0.86	1.07	0.91	1.26	NA	0.81	0.77	1.19
1917	1.15	NA	1.09	1.09	1.87	0.6	1.19	0.87	1.04	0.96	0.83	NA	1.34	1.16	0.89
1918	1.63	NA	1.72	1.51	2.27	0.58	1.55	1.07	1.54	0.62	0.8	NA	1.26	0.86	1.03
1919	2.26	NA	1.31	1.15	1.51	0.51	0.96	1.06	1.74	0.68	0.89	NA	1.57	0.9	0.77
1920	2.35	0.64	1.04	0.93	1.41	0.49	1.27	0.98	1.44	0.44	1.23	0.85	1.31	0.9	0.95
1921	1.13	0.65	1.16	0.84	1.73	0.48	0.95	0.93	1.42	0.52	1.06	0.42	1.01	0.84	1.35
1922	1.64	0.65	0.93	0.91	1.79	0.36	0.99	0.95	1.25	0.57	0.85	0.39	1.11	0.57	0.76
1923	3.14	0.76	1.41	1.67	1.95	0.63	1.98	1.2	1.8	1.03	1.41	0.23	1.27	0.89	1.4
1924	1.67	0.64	1.05	2.05	1.77	0.61	1.34	1.08	1.22	0.73	0.91	0.3	1.17	1.26	1.09
1925	1.18	0.53	0.69	1.79	1.18	0.33	1.44	1.1	1.24	0.64	0.56	0.17	1.06	0.89	0.62
1926	1.43	0.47	0.56	1.44	0.92	0.55	1.33	0.9	1.13	0.45	0.82	0.25	1.17	0.54	0.48
1927	1.08	0.55	0.63	1.2	0.55	0.48	0.83	0.77	1.01	0.46	0.72	0.21	0.96	0.6	0.51
1928	1.74	0.63	0.8	4.55	2.85	0.73	5.17	3.53	6.22	1.02	1.26	0.38	1.17	1.23	1.24
1929	1.98	0.56	0.71	3.24	2.63	0.69	2.07	3.68	4.81	0.76	0.94	0.63	1.31	1.34	1.02
1930	2.34	0.6	0.68	1.2	2.05	0.57	1.08	1.41	1.48	0.71	0.84	0.83	1.22	0.7	0.65
1931	1.16	0.51	0.6	0.72	1.11	0.7	1.04	0.91	1.05	0.77	0.8	0.87	0.89	0.88	0.5
1932	0.4	0.37	0.38	0.51	0.66	0.34	0.61	0.51	0.54	0.62	0.47	0.56	0.44	0.3	0.48
1933	1.2	0.5	0.61	0.81	0.88	0.45	0.73	0.74	0.85	0.88	0.65	0.51	0.83	0.66	0.5
1934	1.16	0.47	0.7	0.82	0.8	0.48	0.74	0.64	0.83	1.04	0.88	1.18	0.91	0.79	0.64
1935	0.95	0.56	0.65	0.68	0.73	0.58	0.81	0.69	0.88	1.04	0.79	0.84	0.85	0.68	0.44
1936	0.49	0.5	0.58	0.81	0.83	0.71	0.86	0.62	0.85	0.83	0.65	0.52	0.86	0.77	0.49
1937	0.51	0.5	0.7	0.65	0.84	0.62	1.01	0.54	0.56	0.72	0.71	0.66	0.75	0.69	0.61
1938	0.7	0.41	0.53	0.66	0.81	0.58	0.66	0.46	0.6	0.5	0.56	0.32	0.78	0.5	0.43
1939	1.2	0.57	0.5	0.72	0.73	0.98	0.77	0.55	0.81	0.89	0.78	0.57	0.81	1.24	0.84
