# Copenheaver - Sunset Field - Blue Ridge Parkway - ACSH - ITRDB VA043
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33798
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33798.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va043-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; va043-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/va043.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/va043.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-28
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-28
#--------------------
# Title
#   Study_Name: Copenheaver - Sunset Field - Blue Ridge Parkway - ACSH - ITRDB VA043
#--------------------
# Investigators
#   Investigators: Copenheaver, C.A.(https://orcid.org/0000-0003-1778-3593)
#--------------------
# Description_Notes_and_Keywords
#   Description: In the publication, this site was identified as Buchanan, VA. NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: Carolyn A. Copenheaver, Ketia L. Shumaker, Brittany M. Butcher, George E.Hahn, La'Portia J. Perkins
#   Journal_Name: Dendrochronologia
#   Published_Title: Dendroclimatology of sugar maple (Acer saccharum): Climate-growth response in a late-successional species
#   Published_Date_or_Year: 2020
#   Volume: 63
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2020.125747
#   Full_Citation: None
#   Abstract: Sugar maple (Acer saccharum) is a shade-tolerant, late successional dominant species in the North American eastern deciduous forest. The objective of this study was to quantify the relationship between climate and radial growth in sugar maple and to identify spatial and temporal patterns in dendroclimatic response. We used a combination of archived sugar maple tree-ring chronologies and newly sampled sites to calculate dendroclimatic response of sugar maple at 13 sites in the United States and Canada. At all sites, sugar maple growth was significantly correlated to monthly temperature, precipitation, or Palmer Drought Severity Index. However, there were no generalizable patterns in sugar maple's growth response to climate. Individual sites had unique dendroclimatic responses with respect to: a) which climatic variables were correlated to radial growth; b) what months had significant correlations between climate and radial growth; and c) what years had significant correlations between climate and radial growth. The individualistic dendroclimatic response of sugar maple appears to reflect a plastic response of the species to changes in climate perhaps related to its status as a strong competitor in late-successional forests. This ability to survive a wide range of environmental conditions may bode well for the species persistence under variable future climatic conditions. It also points to the need for more research on late-successional species in examining forest response to potential climate change scenarios because these species may be more resilient than early-successional species.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture
#   Grant: AFRI 2016-67003-24944
#--------------------
# Site_Information
#   Site_Name: Sunset Field - Blue Ridge Parkway
#   Location: Virginia
#   Northernmost_Latitude: 37.5
#   Southernmost_Latitude: 37.5
#   Easternmost_Longitude: -79.516
#   Westernmost_Longitude: -79.516
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: VA043
#   First_Year: 1903
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## VASF01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## VASF25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: VASF25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	VASF01A_raw	VASF01B_raw	VASF03B_raw	VASF07A_raw	VASF07B_raw	VASF09A_raw	VASF10B_raw	VASF11A_raw	VASF11B_raw	VASF12A_raw	VASF12B_raw	VASF14B_raw	VASF15A_raw	VASF16A_raw	VASF16B_raw	VASF17A_raw	VASF17B_raw	VASF18A_raw	VASF18B_raw	VASF19A_raw	VASF19B_raw	VASF20A_raw	VASF20B_raw	VASF21A_raw	VASF21B_raw	VASF22B_raw	VASF23B_raw	VASF25A_raw	VASF25B_raw
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.996	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.698	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.556	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.246	1.054	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.732	0.644	0.882	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.546	0.766	0.82	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.456	1.398	1.204	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	1.622	0.74	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	1.32	0.696	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.59	1.776	1.158	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	1.588	1.13	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.222	1.106	0.842	NA	NA	NA	NA	NA	NA	NA
1917	NA	1.22	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.156	2.284	2.102	2.202	NA	NA	NA	NA	NA	NA	NA
1918	NA	0.992	NA	1.188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.616	1.666	1.302	1.998	NA	NA	NA	NA	NA	NA	NA
1919	NA	1.238	NA	2.1	NA	NA	NA	NA	NA	NA	1.346	NA	NA	NA	NA	2.284	NA	NA	0.85	1.678	1.538	2.766	NA	NA	NA	NA	NA	NA	1.29
1920	NA	1.196	NA	1.216	NA	NA	NA	NA	NA	NA	1.542	NA	NA	NA	NA	2.808	NA	NA	0.692	0.908	0.912	1.31	1.954	NA	NA	NA	NA	NA	0.864
1921	NA	1.34	NA	2.024	NA	NA	NA	NA	NA	NA	2.396	NA	NA	NA	0.92	4.372	NA	NA	1.224	1.686	1.816	2.042	3.006	NA	NA	NA	NA	NA	1.1
1922	NA	1.576	NA	3.128	NA	NA	NA	NA	NA	NA	1.992	NA	NA	NA	1.176	3.866	NA	NA	1.12	1.89	1.822	2.666	3.83	NA	NA	NA	1.61	NA	1.092
1923	NA	1.492	NA	1.676	NA	NA	NA	NA	NA	NA	2.054	NA	NA	NA	0.856	3.18	4.106	NA	0.974	1.874	1.768	2.346	2.828	NA	NA	NA	1.698	NA	0.534
1924	NA	1.582	NA	2.094	NA	NA	NA	NA	NA	NA	2.276	NA	NA	NA	1.08	2.642	3.17	NA	1.074	1.584	1.584	2.506	2.48	NA	NA	NA	1.626	NA	0.766
1925	NA	1.532	NA	2.5	NA	NA	NA	1.768	NA	NA	2.452	NA	NA	NA	1.286	2.526	2.618	NA	1.074	1.034	1.112	2.7	3.164	NA	NA	NA	1.552	NA	1.744
1926	NA	2.54	NA	3.14	NA	NA	NA	2.082	NA	NA	2.058	NA	NA	NA	1.42	3.412	2.928	NA	0.962	2.876	2.338	2.256	3.264	NA	2.556	NA	1.98	NA	1.034
1927	NA	2.632	NA	2.484	NA	NA	NA	1.734	NA	NA	1.282	NA	NA	NA	1.612	3.988	3.9	NA	1.3	2.024	1.518	3.062	3.666	NA	1.914	NA	1.786	1.542	0.838
1928	NA	3.196	NA	3.21	NA	NA	NA	1.532	NA	NA	2.002	NA	1.906	NA	2.402	5.052	5.372	NA	2.788	3.024	2.694	4.99	5.208	NA	2.708	NA	1.826	2.44	1.276
1929	NA	4.192	NA	3.754	NA	NA	NA	2.836	NA	NA	4.544	NA	2.728	NA	3.462	4.048	4.844	NA	1.33	3.772	3.58	3.902	4.942	NA	2.77	NA	1.664	1.398	1.564
1930	NA	2.574	NA	3.244	NA	NA	NA	2.442	NA	NA	2.232	NA	2.466	NA	2.13	3.13	3.272	NA	1.694	2.492	2.676	2.622	3.008	NA	2.382	NA	1.63	2.726	1.014
1931	NA	4.06	NA	5.122	NA	NA	NA	3.548	NA	NA	3.936	NA	6.096	NA	3.414	4.194	5.028	NA	2.136	3.546	3.198	4.386	4.238	NA	2.982	NA	2.654	2.304	2.272
1932	NA	3.368	NA	5.184	NA	NA	NA	2.49	NA	NA	4.536	NA	3.182	NA	3.354	3.618	3.724	NA	2.244	2.65	2.922	3.24	3.972	4.764	2.608	NA	1.226	1.602	1.914
1933	NA	3.094	NA	5.572	NA	NA	NA	2.388	NA	NA	4.22	NA	3.754	NA	3	2.854	3.024	NA	1.738	2.296	2.262	2.34	3.142	4.332	2.146	NA	1.738	0.688	1.694
1934	NA	3.894	NA	5.9	NA	NA	NA	1.888	1.706	NA	3.432	NA	4.054	NA	2.668	2.624	3.048	2.626	2.654	1.954	2.25	2.628	2.618	3.398	2.246	NA	1.31	0.786	1.458
1935	NA	4.022	NA	4.296	NA	NA	NA	1.832	2.002	NA	3.086	NA	4.028	NA	1.858	2.424	2.926	2.42	2.886	2.626	3.732	2.28	2.53	3.26	1.932	3.46	1.57	1.562	1.338
1936	NA	2.744	NA	4.122	NA	NA	NA	1.696	1.418	NA	2.52	NA	3.366	NA	2.584	2.956	2.994	3.616	2.838	2.364	3.538	2.56	2.882	3.244	2.076	2.64	1.07	1.64	1.5
1937	3.682	4.01	NA	6.296	NA	NA	NA	2.042	2.5	NA	2.986	NA	4.866	NA	3.242	4.746	5.128	4.054	3.554	2.938	4.644	3.574	4.076	3.794	3.126	2.382	1.946	1.908	2.222
1938	4.25	3.966	NA	6.15	NA	NA	NA	0.996	1.296	1.206	0.704	NA	4.266	NA	3.604	4.536	5.01	2.304	2.64	2.374	3.544	3.29	4.322	3.766	2.856	1.996	1.584	1.068	1.332
1939	5.036	3.258	NA	6.414	NA	NA	NA	2.334	2.758	3.444	2.826	NA	4.412	NA	3.462	4.632	4.926	2.948	4.592	3.286	3.626	3.482	4.218	3.536	3.63	2.15	2.306	0.866	1.156
1940	4.586	2.852	NA	5.3	NA	NA	NA	1.906	1.798	2.636	2.632	NA	4.29	13.802	3.418	4.288	5.308	3.608	4.392	3.112	4.45	2.726	4.734	4.162	3.82	2.954	2.142	1.272	1.884
1941	4.466	3.214	NA	5.82	NA	3.838	NA	1.742	1.15	2.968	2.338	4.674	4.566	11.312	4.31	4.292	6.078	4.136	3.62	3.616	5.782	4.024	4.916	3.436	4.362	2.442	2.448	2.372	2.47
1942	4.54	3.192	NA	3.49	NA	3.274	NA	1.696	2.134	3.746	2.964	4.598	3.222	6.836	3.718	4.07	6.276	3.572	2.666	3.508	5.63	4.772	4.978	3.532	3.332	2.674	2.374	2.356	2.232
1943	4.212	2.814	1.984	3.25	NA	2.774	NA	1.672	1.422	2.836	3.094	4.362	3.58	6.464	4.026	3.24	5.142	2.834	2.496	3.888	4.854	4.24	4.766	2.652	2.474	3.106	2.07	2.144	2.174
1944	4.294	3.35	1.182	3.944	NA	2.596	NA	1.624	1.604	3.262	3.95	3.996	3.38	6.192	3.946	3.932	5.912	3.104	2.78	4.262	4.558	4.28	5.09	2.094	2.708	2.708	2.252	2.542	2.718
1945	4.318	2.83	1.584	4.48	NA	2.078	NA	1.348	1.328	2.616	1.65	3.746	2.358	5.208	3.924	4.08	5.164	1.862	1.764	3.808	4.462	3.556	4.666	1.422	2.176	2.32	1.754	2.174	2.058
1946	4.66	2.322	1.582	4.238	NA	1.998	NA	1.838	1.784	2.278	1.578	3.408	3.006	4.516	3.582	4.16	5.004	1.868	2.042	4.488	5.186	3.962	4.148	1.388	1.938	2.472	1.838	2.168	1.49
1947	4.818	3.084	1.684	6.302	NA	2.394	NA	2.542	2.262	2.99	2.072	4.362	4.09	4.998	4.568	5.372	5.598	3.396	3.184	5.066	4.912	4.786	3.51	1.646	2.526	2.132	3.078	2.824	2.456
1948	4.198	2.856	0.82	3.782	4.432	1.46	NA	2.152	1.462	1.712	1.14	3.434	3.696	3.256	3.764	4.31	4.59	1.88	2.512	3.276	3.844	4.744	3.102	1.232	1.774	1.614	2.402	1.698	1.412
1949	3.38	2.64	1.268	3.436	5.026	2.03	NA	1.792	1.902	1.832	1.402	2.348	3.266	4.118	3.146	3.316	4.48	2.82	2.934	2.772	3.616	4.984	2.706	1.382	2.238	1.836	1.85	1.772	2.61
1950	3.842	2.528	1.61	3.094	6.226	2.016	NA	1.66	1.882	2.476	1.5	2.814	3.032	3.992	3.47	2.85	4.606	2.458	2.04	2.166	3.492	5.022	3.404	1.352	1.978	2.176	1.842	1.932	2.328
