# Larson - Yellowstone State Natural Area - QUMA - ITRDB WI059
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33961
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33961.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi059-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi059-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi059.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi059.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Yellowstone State Natural Area - QUMA - ITRDB WI059
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Yellowstone State Natural Area
#   Location: Wisconsin
#   Northernmost_Latitude: 42.772
#   Southernmost_Latitude: 42.772
#   Easternmost_Longitude: -89.965
#   Westernmost_Longitude: -89.965
#   Elevation_m: 283
#--------------------
# Data_Collection
#   Collection_Name: WI059
#   First_Year: 1831
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## YNA001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA009A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA009A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA009B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA009B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA011A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA011A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNA011B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNA011B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	YNA001A_raw	YNA002A_raw	YNA002B_raw	YNA003A_raw	YNA003B_raw	YNA004A_raw	YNA004B_raw	YNA005A_raw	YNA005B_raw	YNA006A_raw	YNA006B_raw	YNA007A_raw	YNA007B_raw	YNA008A_raw	YNA008B_raw	YNA009A_raw	YNA009B_raw	YNA010A_raw	YNA010B_raw	YNA011A_raw	YNA011B_raw
1893	1.63	4.986	4.493	2.582	2.117	2.92	2.604	NA	1.757	5.906	2.455	NA	3.45	2.034	1.503	4.106	3.619	NA	NA	2.752	3.027
1894	1.376	4.148	6.478	1.968	1.82	2.181	2.477	NA	0.932	4.318	1.778	NA	2.519	2.581	1.651	3.261	4.212	NA	NA	2.604	2.815
1895	0.994	1.862	2.73	1.419	1.333	1.608	1.482	NA	0.762	1.545	0.783	NA	1.609	1.185	0.91	1.079	1.163	NA	NA	1.672	1.545
1896	2.095	7.494	7.451	3.492	3.069	2.307	3.005	NA	1.672	5.652	2.752	NA	4.613	3.389	2.73	2.161	2.752	NA	NA	4.085	2.625
1897	2.477	8.064	8.509	4.043	4.339	2.9	3.747	NA	1.461	5.355	4.212	4.995	3.62	4.866	3.344	3.936	3.683	NA	NA	3.916	2.921
1898	1.968	6.329	6.964	3.091	3.197	2.667	2.943	NA	1.079	3.705	3.027	3.789	3.027	3.09	2.434	4.382	3.514	NA	NA	2.709	3.323
1899	2.646	6.011	6.477	3.874	3.387	3.027	3.112	NA	0.868	3.323	2.815	3.217	3.238	2.985	3.408	2.625	2.985	NA	NA	1.672	2.54
1900	1.694	5.927	4.233	3.027	2.222	2.266	2.582	1.143	0.719	2.328	2.286	3.704	2.032	2.053	1.905	1.969	2.032	NA	1.591	1.482	1.228
1901	2.349	5.545	3.937	3.472	2.752	2.454	2.624	1.757	1.609	3.26	3.09	4.509	2.18	2.667	2.371	3.006	2.688	NA	2.147	1.799	2.286
1902	2.519	7.747	6.731	4.276	3.217	2.794	3.387	2.73	2.54	4.509	5.419	5.969	4.953	2.646	2.011	3.661	2.963	NA	2.415	2.625	2.858
1903	2.71	6.668	5.101	3.979	3.408	2.646	2.794	3.916	3.937	5.185	6.477	4.932	4.995	2.963	2.667	3.716	3.493	NA	4.339	3.344	2.603
1904	2.371	5.207	3.895	3.725	2.646	2.963	2.413	2.985	2.392	3.472	4.36	4.381	3.344	2.646	2.667	2.952	3.577	NA	3.408	2.434	2.561
1905	2.265	4.996	3.599	3.62	2.73	2.584	3.112	2.561	2.455	4.064	4.382	4.403	3.514	2.921	2.265	4.361	4.932	NA	4.128	3.281	3.112
1906	1.883	4.571	3.281	2.603	1.799	2.201	2.857	2.096	1.884	4.34	4.085	2.921	2.857	2.138	2.243	3.684	3.365	NA	3.259	2.011	1.99
1907	2.795	6.308	4.128	2.879	2.011	2.455	3.069	3.027	2.752	4.318	4.276	3.175	3.302	3.958	3.027	5.058	4.297	NA	4.276	3.599	2.963
1908	1.82	4.635	2.899	2.37	1.735	2.011	1.587	1.884	1.608	2.794	2.434	2.498	2.434	2.201	1.545	4.128	3.112	2.759	2.773	2.9	1.778
1909	2.434	6.012	3.831	2.435	1.545	1.905	1.99	1.969	1.354	3.789	3.429	3.048	2.942	2.54	2.138	3.937	3.089	2.513	3.26	2.603	3.281
1910	2.392	3.408	2.413	1.989	1.545	2.052	2.286	1.905	1.672	3.006	3.453	3.005	2.201	2.477	1.736	1.821	1.969	3.606	2.074	2.223	2.688
1911	2.223	4.529	2.9	2.265	1.82	2.563	2.731	2.201	1.757	2.985	3.235	3.154	2.054	2.581	2.117	3.831	4.741	4.699	2.984	2.857	3.048
1912	2.921	4.995	3.768	3.133	2.519	2.985	4.234	3.662	3.387	4.424	3.895	4.572	2.688	2.626	2.984	4.678	3.937	5.673	3.725	4.064	4.022
1913	3.197	5.038	4.022	2.794	2.773	2.836	3.45	2.964	3.112	5.249	3.979	5.059	2.603	3.704	3.281	4.954	4.615	6.159	2.963	4.191	3.408
1914	1.863	3.662	2.688	2.71	2.011	1.82	2.327	2.137	2.286	2.498	2.455	3.747	2.096	2.117	1.841	4.445	3.217	3.789	2.836	2.709	2.18
1915	2.858	5.99	4.847	2.752	2.71	2.244	3.239	3.133	3.154	4.361	3.111	4.339	2.519	3.556	3.407	4.403	3.048	4.191	4.043	3.514	2.667
1916	3.258	4.657	4.551	3.006	3.365	3.177	3.048	3.154	3.387	3.704	3.472	4.424	3.069	4.487	3.662	3.556	2.624	4.889	3.62	3.535	2.942
1917	1.779	2.414	2.307	2.138	2.54	2.2	2.477	1.461	1.524	2.561	2.244	3.196	2.434	1.44	1.27	2.186	1.46	2.159	1.503	2.053	1.884
1918	2.519	2.836	2.625	2.18	2.117	2.138	2.497	1.756	1.884	2.709	1.862	3.027	2.476	2.286	1.672	2.049	1.778	2.159	1.566	3.154	3.789
1919	2.942	3.535	3.302	2.371	2.223	2.519	2.752	3.281	3.133	3.789	3.196	3.704	2.582	2.984	2.731	2.074	2.032	2.286	2.582	3.472	2.455
1920	1.947	2.138	1.545	1.884	2.053	1.99	2.414	1.989	1.968	2.117	2.265	2.222	2.011	1.736	1.46	1.926	1.715	2.053	2.159	2.582	2.286
1921	2.223	2.518	2.117	1.967	1.989	1.757	2.307	2.117	2.202	2.371	2.499	1.99	1.905	2.371	2.265	2.054	2.159	2.053	2.095	2.074	2.688
1922	2.371	3.514	2.646	2.646	3.303	2.667	2.498	2.54	2.836	2.434	2.75	2.921	3.112	2.37	2.095	2.518	2.18	3.048	2.879	2.942	3.112
1923	1.884	2.181	1.609	2.392	2.37	1.862	2.308	1.905	1.524	1.376	1.651	2.646	2.117	1.312	1.44	1.504	1.757	1.587	1.651	2.434	2.265
1924	3.386	2.963	3.831	2.922	3.133	1.926	2.285	4.128	2.773	2.435	2.9	3.493	3.45	2.519	2.476	3.429	3.344	2.053	2.434	3.852	3.683
1925	3.112	3.303	2.646	2.582	3.386	2.244	2.011	2.265	2.18	1.902	1.482	2.646	2.286	2.668	2.244	2.688	2.837	1.947	1.968	2.561	2.307
1926	3.238	3.407	2.625	2.138	2.858	2.307	2.371	2.18	2.265	2.161	1.418	2.159	2.053	2.224	2.33	2.86	2.264	1.82	1.672	2.159	2.519
1927	2.624	2.328	2.498	2.435	2.773	2.244	2.519	2.667	2.159	1.884	1.99	2.138	1.884	3.067	2.898	1.479	1.503	2.222	2.561	2.392	2.582
1928	2.223	2.35	2.265	2.455	3.048	2.011	2.752	1.968	1.588	2.286	2.117	2.731	2.286	3.048	2.667	1.629	2.074	2.646	2.392	2.921	2.625
1929	2.201	2.773	2.582	2.35	2.372	2.18	2.942	2.54	1.82	2.138	2.032	2.878	2.392	2.265	1.884	2.055	2.371	2.159	1.926	2.053	2.688
1930	2.582	2.901	2.794	2.391	2.521	2.286	2.667	3.091	2.836	2.434	2.138	2.603	2.117	3.048	2.943	2.56	2.307	3.175	2.434	2.646	3.048
1931	1.461	1.777	1.524	1.694	1.906	1.418	1.841	2.265	1.926	1.461	1.439	1.821	1.397	1.736	1.375	1.144	1.249	1.799	1.545	2.223	1.715
1932	2.561	2.435	2.604	2.434	3.023	1.608	2.371	3.048	3.069	1.862	2.371	2.836	1.884	2.561	2.562	3.408	3.069	1.651	1.313	2.159	2.074
1933	2.879	3.492	3.027	2.688	3.45	1.863	2.476	2.562	2.582	1.926	2.286	3.09	2.752	3.112	3.027	2.752	2.985	2.709	1.884	3.111	2.582
1934	3.132	2.477	1.757	1.757	3.362	1.608	1.587	1.82	1.8	1.164	1.376	2.159	1.566	2.307	1.714	1.947	2.18	1.968	1.651	2.455	2.836
1935	2.964	2.878	2.286	2.117	3.281	1.842	2.582	2.879	2.963	2.328	2.731	4.212	2.921	2.497	2.54	2.095	2.138	3.196	2.308	3.09	2.286
1936	2.18	1.884	1.63	1.63	2.119	1.567	1.735	1.968	1.778	1.334	1.587	2.138	1.736	1.609	1.693	1.612	1.693	2.392	1.693	2.942	2.307
1937	2.752	2.223	2.117	2.264	3.154	2.201	1.757	3.111	2.709	2.117	2.689	3.62	2.561	2.858	2.773	1.844	1.968	3.535	2.582	3.302	3.111
1938	2.921	2.942	2.646	2.964	3.492	2.413	2.37	3.069	3.577	2.392	3.302	3.937	2.794	2.815	2.476	2.683	2.265	3.217	2.603	3.895	2.667
1939	2.117	2.116	1.863	2.01	2.159	1.821	1.779	2.519	2.413	1.863	2.752	3.154	1.905	1.63	1.8	1.926	1.947	2.857	1.991	2.815	2.286
1940	2.773	2.329	1.778	1.905	2.329	1.926	2.391	3.175	2.794	1.799	1.968	3.344	2.349	2.964	3.047	2.583	2.604	3.916	2.878	3.704	2.942
1941	2.984	2.837	2.434	2.54	2.772	2.307	2.476	2.731	2.836	2.075	2.71	3.43	2.159	2.011	2.709	3.048	2.138	3.196	2.645	4.614	3.154
1942	3.408	3.259	2.879	2.497	3.155	2.794	2.667	3.619	3.598	2.331	3.832	3.914	1.947	3.09	3.895	3.26	2.857	3.852	3.196	4.763	3.768
1943	1.905	2.519	2.032	2.117	2.899	2.667	2.032	1.821	2.286	1.966	3.07	3.133	1.588	1.546	1.863	1.82	1.778	2.561	1.905	2.815	2.18
1944	2.477	3.134	2.222	2.244	2.945	2.583	2.096	3.216	3.175	1.99	3.595	3.197	2.053	3.005	3.048	2.794	2.984	4.085	2.942	4.657	2.688
1945	2.223	2.158	1.821	1.99	2.157	1.609	2.033	2.477	2.032	1.841	3.03	2.773	1.545	1.991	1.884	1.905	1.696	3.45	2.328	3.387	2.138
1946	2.222	1.969	2.053	2.286	2.815	1.991	2.095	2.032	2.053	1.587	2.517	2.709	1.46	1.883	2.201	1.927	1.924	3.133	1.99	3.45	2.138
1947	2.476	3.069	2.582	3.049	3.006	2.116	2.329	2.752	2.118	2.434	3.239	3.852	2.18	2.498	2.498	2.842	2.392	3.81	2.794	3.768	2.836
1948	2.541	1.947	1.884	2.942	2.308	2.371	2.349	2.18	1.968	1.46	2.032	2.159	1.736	1.799	2.244	1.752	1.461	2.709	1.925	2.815	1.863
1949	2.603	2.244	1.905	3.112	3.069	2.857	2.074	2.223	2.434	1.608	2.646	2.35	2.138	1.926	1.63	2.73	1.736	2.688	1.969	3.006	2.117
1950	2.435	2.455	1.99	3.069	2.837	2.074	1.926	2.879	2.731	2.498	3.131	2.815	2.053	2.223	2.265	3.475	2.625	3.217	2.329	4.064	2.984
1951	2.243	2.032	1.778	3.43	2.983	1.672	1.673	2.816	2.583	1.63	2.965	3.598	2.371	2.37	2.984	2.96	2.137	3.45	2.201	4.614	2.858
1952	2.053	2.159	1.546	2.878	2.709	1.757	1.904	2.136	1.735	1.669	2.901	2.35	2.222	1.968	1.991	2.052	1.651	2.582	1.99	3.684	2.053
1953	1.757	1.46	1.376	2.328	2.117	1.714	1.926	2.03	1.863	1.294	2.349	2.455	1.884	1.99	1.883	2.477	1.99	2.455	1.842	2.836	3.302
1954	1.694	1.546	1.376	1.862	1.588	1.99	2.328	2.162	2.475	1.439	2.455	2.752	1.461	1.693	1.693	3.429	2.371	2.159	1.926	3.64	3.323
1955	2.011	1.63	1.249	1.968	1.503	1.862	1.905	3.088	2.119	1.185	2.265	2.159	1.566	1.841	1.566	2.268	1.757	2.222	1.714	3.493	2.688
1956	2.011	1.228	1.058	1.927	1.566	1.799	1.82	2.904	2.347	1.059	1.757	1.926	1.482	1.82	1.82	1.692	1.587	2.096	1.545	2.921	2.371
1957	2.012	1.376	1.206	1.969	2.074	2.032	1.906	2.515	2.076	1.185	2.138	1.926	1.291	1.418	1.078	1.904	1.482	1.841	1.439	2.413	2.942
1958	1.841	1.079	0.868	1.651	1.503	2.011	1.376	1.526	1.376	0.847	1.376	1.355	1.037	1.484	1.334	1.439	1.249	2.159	1.63	2.709	2.688
1959	2.011	1.397	1.503	1.968	1.969	2.159	1.545	2.137	1.947	1.122	1.969	1.799	1.418	1.838	1.312	1.885	1.376	2.731	2.032	2.265	2.434
1960	2.096	1.016	1.058	1.821	1.715	2.54	1.799	2.413	2.434	1.461	2.328	2.709	1.884	1.422	1.185	2.438	1.249	2.752	1.651	3.133	2.477
1961	1.63	1.545	1.482	1.588	1.693	2.54	1.842	2.286	2.561	1.82	2.117	3.027	2.244	1.353	1.143	2.283	1.694	3.45	2.181	3.429	3.641
1962	1.841	1.25	1.566	1.523	1.905	2.201	2.01	2.286	2.35	1.545	2.138	2.985	2.476	1.694	1.249	3.132	1.862	3.239	2.624	4.191	4.339
1963	1.333	1.205	1.141	1.651	2.202	1.482	1.334	2.096	2.307	1.567	1.841	1.884	1.503	0.994	0.868	1.397	1.249	2.794	2.032	2.561	2.624
1964	2.054	1.439	1.97	1.799	1.841	2.795	1.947	2.286	1.926	1.629	2.307	2.371	2.117	1.757	1.334	2.201	1.947	3.789	2.455	2.963	2.794
1965	2.18	1.355	1.544	2.138	1.99	2.116	1.546	2.879	1.82	1.503	1.841	2.371	2.117	1.693	1.164	2.422	2.349	3.535	2.096	2.815	2.709
1966	2.011	1.863	1.906	2.074	2.112	1.63	1.608	2.455	2.157	1.863	2.096	2.688	2.54	2.625	1.503	2.595	2.392	3.725	2.645	3.45	2.371
1967	1.862	1.651	1.778	1.905	1.973	2.053	1.968	2.836	2.034	1.714	1.82	2.709	2.456	2.095	1.228	2.709	1.757	3.535	2.519	3.112	3.175
1968	2.393	2.053	1.862	1.947	1.947	2.074	1.63	2.921	2.244	2.075	2.223	2.794	1.989	1.524	0.973	2.541	2.413	3.895	2.455	2.942	2.392
1969	2.413	1.757	1.927	2.54	2.223	1.926	1.778	2.794	2.158	1.778	2.54	2.773	2.18	2.138	1.376	2.645	1.82	4.36	2.815	3.217	2.222
1970	1.821	1.864	1.46	1.82	1.844	1.884	1.377	1.821	1.63	1.355	1.609	2.709	2.012	1.503	1.08	1.907	1.693	4.043	2.477	2.581	1.947
1971	2.476	1.586	1.397	2.159	2.072	2.074	1.835	2.37	2.032	1.884	2.075	3.133	2.73	2.413	1.312	2.413	1.969	3.683	2.667	2.774	2.498
1972	1.884	1.736	1.46	2.053	1.841	1.694	1.461	2.646	2.009	1.884	2.074	3.154	2.624	1.778	1.185	2.391	1.99	3.789	2.328	2.371	2.18
1973	1.757	2.244	1.63	2.349	1.736	2.032	1.693	2.815	2.097	1.249	1.461	3.09	2.519	2.032	1.249	2.625	1.693	3.746	2.667	2.434	2.88
1974	1.693	1.948	1.672	2.138	1.27	2.307	1.551	2.52	2.327	1.355	1.693	3.027	3.048	1.524	0.995	2.732	1.99	4.001	2.391	2.921	2.645
1975	1.609	1.652	1.524	1.906	1.333	2.032	1.693	2.097	2.053	1.185	1.546	2.752	2.138	2.138	1.545	2.242	1.376	3.514	2.054	2.836	2.011
1976	1.863	1.396	0.995	1.798	1.778	1.185	1.376	2.326	1.884	1.355	1.566	1.905	1.206	1.651	1.27	1.821	1.63	3.005	2.117	2.519	2.096
1977	1.588	1.566	1.185	2.646	2.18	0.973	1.397	3.112	2.394	1.524	2.096	1.735	0.91	2.54	1.588	3.768	1.968	3.747	2.476	3.619	2.984
1978	1.947	1.8	1.588	2.73	2.328	0.889	1.503	2.625	2.37	1.714	2.222	3.111	1.291	2.223	1.651	4.931	2.646	4.275	3.429	3.895	2.265
1979	1.799	1.376	1.418	2.095	2.138	0.952	1.503	1.778	1.757	1.481	1.99	2.075	1.164	1.651	1.417	1.969	1.312	3.62	2.244	2.413	1.672
1980	1.842	1.439	1.27	2.011	2.095	1.313	1.566	2.053	2.138	1.99	2.222	2.793	1.186	1.989	1.651	2.202	1.693	3.132	2.138	4.043	2.053
1981	1.651	1.058	1.206	1.694	1.333	1.143	1.185	1.588	1.524	1.249	1.207	1.631	1.016	1.376	1.059	1.523	1.143	2.435	1.587	2.964	1.545
1982	1.334	1.207	1.312	1.589	1.228	1.291	1.377	1.46	1.545	1.609	1.313	1.503	1.312	1.482	0.953	1.906	1.566	2.624	1.821	3.132	1.46
1983	1.143	1.037	0.931	1.269	1.101	0.952	0.952	1.461	1.374	1.291	1.079	1.122	0.91	1.102	0.931	1.228	1.037	1.609	1.355	2.223	1.164
1984	1.503	1.017	1.249	1.736	1.122	1.291	1.397	2.371	2.502	1.736	1.567	1.016	0.995	1.841	1.249	1.652	1.461	2.307	2.095	3.323	1.397
1985	1.714	1.122	1.207	1.651	1.122	1.355	1.122	1.566	1.88	1.672	1.736	0.974	0.847	1.227	0.931	1.333	1.397	1.905	1.799	2.244	1.757
1986	1.842	1.079	1.333	1.778	1.355	1.079	1.397	1.926	2.138	2.033	2.159	1.058	1.122	1.884	0.889	1.376	1.185	2.053	1.863	2.582	1.63
1987	NA	1.101	1.312	1.651	1.059	1.206	1.291	1.799	2.08	1.651	2.032	1.143	0.995	1.46	0.741	1.523	1.185	1.947	1.989	2.371	1.842
1988	NA	1.059	0.953	1.249	0.973	1.101	1.143	1.355	1.498	1.122	1.227	0.995	0.952	1.058	0.677	1.079	1.143	1.524	1.799	1.884	1.841
1989	NA	0.847	1.079	1.016	0.995	0.973	1.27	1.27	1.423	1.185	1.334	1.016	0.762	1.651	0.805	1.102	1.249	1.693	1.863	1.545	1.651
1990	NA	1.587	1.44	1.566	1.164	1.821	1.588	1.418	2.03	2.137	2.054	1.079	1.122	1.566	0.911	2.099	1.651	2.265	2.244	2.095	2.307
1991	NA	1.165	1.185	1.524	1.038	1.376	1.672	1.291	1.588	1.461	1.8	1.08	0.995	1.651	0.677	2.008	1.524	1.863	2.477	2.074	2.095
1992	NA	1.101	1.058	1.545	1.122	1.63	1.545	1.566	2.095	1.503	1.692	1.228	0.889	1.185	0.678	1.736	1.122	1.863	2.222	2.223	2.244
1993	NA	1.524	1.524	1.609	1.016	2.117	1.905	1.672	2.287	1.63	2.138	1.482	1.334	1.63	0.953	3.327	1.778	2.286	1.841	1.863	2.138
1994	NA	1.122	0.931	1.524	1.249	1.609	1.482	1.376	1.82	1.821	1.884	1.185	1.376	1.122	0.677	2.622	1.503	1.927	1.968	2.646	2.582
1995	NA	1.27	1.418	1.63	1.186	1.27	1.736	1.629	2.053	1.587	1.588	1.249	1.439	1.122	0.487	2.395	1.312	2.201	2.18	2.222	2.646
1996	NA	0.931	0.995	1.397	0.974	1.164	1.567	1.418	1.842	1.799	1.503	1.228	1.164	0.91	0.678	2.452	1.333	2.307	2.731	1.968	2.624
1997	NA	0.889	1.016	1.354	0.91	1.968	1.376	1.481	2.243	1.948	2.053	0.995	1.058	0.72	0.381	2.9	1.334	2.689	2.435	1.82	2.561
1998	NA	1.206	1.333	1.334	0.931	1.841	1.651	1.482	1.693	2.307	2.222	0.995	1.143	0.825	0.444	4.319	2.223	3.64	2.963	1.926	3.239
1999	NA	1.185	1.185	1.313	0.868	1.651	1.587	1.503	1.566	1.694	1.8	0.953	1.079	0.825	0.444	3.536	2.138	3.217	2.561	1.461	2.603
2000	NA	1.016	1.016	1.143	0.847	1.46	1.249	1.439	1.546	1.714	1.672	0.762	0.804	0.804	0.402	3.471	1.503	3.069	2.773	1.439	2.456
2001	NA	1.037	0.846	1.333	0.677	1.249	1.312	1.164	1.248	1.44	1.355	0.847	0.91	1.059	0.593	2.246	1.121	2.773	2.223	1.672	2.138
2002	NA	1.186	1.122	1.037	0.783	1.185	1.143	1.164	1.482	1.821	1.481	0.804	1.122	0.698	0.614	2.116	1.439	2.709	2.138	1.228	2.244
