# Brown - Fool Creek - PCEN - ITRDB CO586
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2871
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2871.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES NAmerica 2k, PAGES 2k Network
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co586n-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co586n-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co586n.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co586n.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-01-14
#--------------------
# File_Last_Modified_Date
#   Date: 2005-01-14
#--------------------
# Title
#   Study_Name: Brown - Fool Creek - PCEN - ITRDB CO586
#--------------------
# Investigators
#   Investigators: Brown, P.M.; Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Hughes, M.K.(https://orcid.org/0000-0003-1062-3167)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fool Creek
#   Location: Colorado
#   Northernmost_Latitude: 39.87
#   Southernmost_Latitude: 39.87
#   Easternmost_Longitude: -105.87
#   Westernmost_Longitude: -105.87
#   Elevation_m: 3370
#--------------------
# Data_Collection
#   Collection_Name: CO586
#   First_Year: 1224
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  minimum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FC017CCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC017CCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC018BCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC018BCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC028CCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC028CCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC041DCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC041DCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC041ECE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC041ECE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC042DCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC042DCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC043CCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC043CCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC046DCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC046DCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC056ACE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC056ACE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC056BCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC056BCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC064BCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC064BCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC068ACE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC068ACE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC068BCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC068BCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC072ACE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC072ACE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC073BCE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC073BCE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC074ACE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC074ACE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC46E1CE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC46E1CE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC46E2CE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC46E2CE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC64A1CE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC64A1CE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC64A2CE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC64A2CE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC72B1CE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC72B1CE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC72B2CE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC72B2CE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FC017CCE_raw	FC018BCE_raw	FC028CCE_raw	FC041DCE_raw	FC041ECE_raw	FC042DCE_raw	FC043CCE_raw	FC046DCE_raw	FC056ACE_raw	FC056BCE_raw	FC064BCE_raw	FC068ACE_raw	FC068BCE_raw	FC072ACE_raw	FC073BCE_raw	FC074ACE_raw	FC46E1CE_raw	FC46E2CE_raw	FC64A1CE_raw	FC64A2CE_raw	FC72B1CE_raw	FC72B2CE_raw
1297	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1298	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1299	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA
1300	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA
1301	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA
1302	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA
1303	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA
1304	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA
1305	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA
1306	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA
1307	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA
1308	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA
1309	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA
1310	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.31
1311	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	0.29
1312	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.29
1313	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	0.3
1314	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.29
1315	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.29
1316	NA	0.26	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.29
1317	NA	0.27	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.29
1318	NA	0.34	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.28
1319	NA	0.35	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.29
1320	NA	0.37	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.29
1321	NA	0.34	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.31
1322	NA	0.32	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.29
1323	NA	0.31	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	0.29
1324	NA	0.28	NA	NA	NA	NA	NA	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	0.29
1325	NA	0.33	NA	NA	NA	NA	0.28	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	0.3
1326	NA	0.31	NA	NA	NA	NA	0.27	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	0.3
1327	NA	0.33	NA	NA	NA	NA	0.28	0.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	0.28
1328	NA	0.35	NA	NA	NA	NA	0.28	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.29
1329	NA	0.34	NA	NA	NA	NA	0.28	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	0.3
1330	NA	0.35	NA	NA	NA	NA	0.28	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	0.29
1331	NA	0.28	NA	NA	NA	NA	0.27	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.27
1332	NA	0.27	NA	NA	NA	NA	0.27	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.29
1333	NA	0.31	NA	NA	NA	NA	0.32	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.29
1334	NA	0.32	NA	NA	NA	NA	0.29	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.27
1335	NA	0.32	NA	NA	NA	NA	0.3	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.27
1336	NA	0.32	NA	NA	NA	NA	0.29	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.28
1337	NA	0.32	NA	NA	NA	NA	0.31	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	0.36
1338	NA	0.3	NA	NA	NA	NA	0.27	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	0.3
1339	NA	0.3	NA	NA	NA	NA	0.27	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	0.3
1340	NA	0.32	NA	0.26	NA	NA	0.28	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.29
1341	NA	0.33	NA	0.3	NA	NA	0.29	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	0.32
1342	NA	0.31	NA	0.28	NA	NA	0.33	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.29
1343	NA	0.34	NA	0.29	NA	NA	0.27	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	0.29
1344	NA	0.32	NA	0.3	NA	NA	0.28	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	0.27
1345	NA	0.28	NA	0.29	NA	NA	0.27	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.29
1346	NA	0.31	NA	0.31	NA	NA	0.29	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	0.29
1347	NA	0.32	NA	0.29	NA	NA	0.25	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	NA	NA	NA	0.27
1348	NA	0.28	NA	0.28	NA	NA	0.26	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	0.28
1349	NA	0.29	NA	0.27	NA	NA	0.3	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	0.27
1350	NA	0.29	NA	0.29	NA	NA	0.28	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	0.26
