# Pederson - Red Canyon Unit - PIFL - ITRDB WY066
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27629
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27629.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy066-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wy066-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wy066.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wy066.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-17
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-17
#--------------------
# Title
#   Study_Name: Pederson - Red Canyon Unit - PIFL - ITRDB WY066
#--------------------
# Investigators
#   Investigators: Pederson, G.T.; Gray, S.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Red Canyon Unit
#   Location: Wyoming
#   Northernmost_Latitude: 42.6333
#   Southernmost_Latitude: 42.6333
#   Easternmost_Longitude: -108.6167
#   Westernmost_Longitude: -108.6167
#   Elevation_m: 1990
#--------------------
# Data_Collection
#   Collection_Name: WY066
#   First_Year: 1600
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus flexilis E. James
#   Common_Name: limber pine
#   Tree_Species_Code: PIFL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RCU 082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 221_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 221; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 202_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 202; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 201_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 201; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 231_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 231; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 113_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 113; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 232_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 232; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 192_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 192; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 222_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 222; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU B19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU B19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCU 19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCU 19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RCU 082_raw	RCU 221_raw	RCU 031_raw	RCU 081_raw	RCU 212_raw	RCU 161_raw	RCU 052_raw	RCU 202_raw	RCU 201_raw	RCU 142_raw	RCU 231_raw	RCU 141_raw	RCU 042_raw	RCU 111_raw	RCU 113_raw	RCU 232_raw	RCU 102_raw	RCU 071_raw	RCU 062_raw	RCU 061_raw	RCU 192_raw	RCU 121_raw	RCU 101_raw	RCU 222_raw	RCU 041_raw	RCU 072_raw	RCU B19_raw	RCU 19B_raw
1600	NA	NA	NA	NA	NA	NA	NA	0.478	0.608	NA	NA	NA	NA	0.444	0.337	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.554	0.645	1.296
1601	NA	NA	NA	NA	NA	NA	NA	0.476	0.455	NA	NA	NA	NA	0.363	0.328	NA	NA	0.937	NA	NA	NA	NA	NA	NA	NA	0.579	0.524	1.021
1602	NA	NA	NA	NA	NA	NA	NA	0.38	0.413	NA	NA	NA	NA	0.318	0.296	NA	NA	0.551	NA	NA	NA	NA	NA	NA	NA	0.403	0.379	0.645
1603	NA	NA	NA	NA	NA	NA	NA	0.397	0.552	NA	NA	NA	NA	0.23	0.288	NA	NA	0.472	NA	NA	NA	NA	NA	NA	NA	0.35	0.301	0.562
1604	NA	NA	NA	NA	NA	NA	NA	0.446	0.511	NA	NA	NA	NA	0.319	0.351	NA	NA	0.652	NA	NA	NA	NA	NA	NA	NA	0.465	0.27	0.524
1605	NA	NA	NA	NA	NA	NA	NA	0.483	0.51	NA	NA	NA	NA	0.338	0.31	NA	NA	0.675	NA	NA	NA	NA	NA	NA	NA	0.436	0.442	0.692
1606	NA	NA	NA	NA	NA	NA	NA	0.613	0.559	NA	NA	NA	NA	0.278	0.277	NA	NA	0.574	NA	NA	NA	NA	NA	NA	NA	0.415	0.354	0.701
1607	NA	NA	NA	NA	NA	NA	NA	0.738	0.725	NA	NA	NA	NA	0.212	0.258	NA	NA	0.435	NA	NA	NA	NA	NA	NA	NA	0.357	0.379	0.625
1608	NA	NA	NA	NA	NA	NA	NA	0.846	0.853	NA	NA	NA	NA	0.285	0.248	NA	NA	0.741	NA	NA	NA	NA	NA	NA	NA	0.455	0.449	0.92
1609	NA	NA	NA	NA	NA	NA	NA	0.756	0.792	NA	NA	NA	NA	0.301	0.309	NA	NA	0.734	NA	NA	NA	NA	NA	NA	NA	0.426	0.452	0.973
1610	NA	NA	NA	NA	NA	NA	NA	0.52	0.624	NA	NA	NA	NA	0.185	0.204	NA	NA	0.627	NA	NA	NA	NA	NA	NA	NA	0.337	0.335	0.723
1611	NA	NA	NA	NA	NA	NA	NA	0.783	1.029	NA	NA	NA	NA	0.318	0.366	NA	NA	1.046	NA	NA	NA	NA	NA	NA	NA	0.644	0.447	0.897
1612	NA	NA	NA	NA	NA	NA	NA	0.778	1.069	NA	NA	NA	NA	0.274	0.212	NA	NA	0.969	NA	NA	NA	NA	NA	NA	NA	0.523	0.406	0.623
1613	NA	NA	NA	NA	NA	NA	NA	0.704	0.839	NA	NA	NA	NA	0.307	0.246	NA	NA	1.364	NA	NA	0.622	NA	NA	NA	NA	0.745	0.356	0.637
1614	NA	NA	NA	NA	NA	NA	NA	0.497	0.556	NA	NA	NA	NA	0.167	0.144	NA	NA	0.624	NA	NA	0.44	NA	NA	NA	NA	0.351	0.305	0.582
1615	NA	NA	NA	NA	NA	NA	NA	0.484	0.667	NA	NA	NA	NA	0.422	0.312	NA	NA	0.647	NA	NA	0.745	NA	NA	NA	NA	0.446	0.398	0.623
1616	NA	NA	NA	NA	NA	NA	NA	0.337	0.502	NA	NA	NA	NA	0.242	0.184	NA	NA	0.827	NA	NA	0.727	NA	NA	NA	NA	0.475	0.387	0.829
1617	NA	NA	NA	NA	NA	NA	NA	0.465	0.6	NA	NA	NA	NA	0.287	0.178	NA	NA	0.697	NA	NA	0.541	NA	NA	NA	NA	0.45	0.358	0.589
1618	NA	NA	NA	NA	NA	NA	NA	0.45	0.508	NA	NA	NA	NA	0.246	0.25	NA	NA	0.498	NA	NA	0.439	NA	NA	NA	NA	0.438	0.312	0.517
1619	NA	NA	NA	NA	NA	NA	NA	0.648	0.672	NA	NA	NA	NA	0.473	0.382	NA	NA	0.909	NA	NA	0.669	NA	NA	NA	NA	0.716	0.41	0.787
1620	NA	NA	NA	NA	NA	NA	NA	0.337	0.455	NA	NA	NA	NA	0.338	0.262	NA	NA	0.615	NA	NA	0.355	NA	NA	NA	NA	0.451	0.311	0.41
1621	NA	NA	NA	NA	NA	NA	NA	0.388	0.455	NA	NA	NA	NA	0.312	0.294	NA	NA	0.814	NA	NA	0.477	NA	NA	NA	NA	0.626	0.18	0.355
1622	NA	NA	NA	NA	NA	NA	NA	0.445	0.482	NA	NA	NA	NA	0.223	0.214	NA	NA	0.55	NA	NA	0.616	NA	NA	NA	NA	0.351	0.353	0.682
1623	NA	NA	NA	NA	NA	NA	NA	0.487	0.581	NA	NA	NA	NA	0.268	0.302	0.908	NA	0.563	NA	NA	0.543	NA	NA	NA	NA	0.349	0.373	0.648
1624	NA	NA	NA	NA	NA	NA	NA	0.542	0.597	NA	NA	NA	NA	0.343	0.4	0.867	NA	0.517	NA	NA	0.59	NA	NA	NA	NA	0.315	0.325	0.637
1625	NA	NA	NA	NA	NA	NA	NA	0.632	0.567	NA	NA	NA	NA	0.307	0.319	1.006	NA	0.709	NA	NA	0.598	NA	NA	NA	NA	0.479	0.348	0.681
1626	NA	NA	NA	NA	NA	NA	NA	0.736	0.603	NA	NA	NA	NA	0.348	0.327	0.586	NA	0.531	NA	NA	0.647	NA	NA	NA	NA	0.357	0.352	0.591
1627	NA	NA	NA	NA	NA	NA	NA	0.427	0.322	NA	NA	NA	NA	0.151	0.183	0.39	NA	0.239	NA	NA	0.381	NA	NA	NA	NA	0.219	0.21	0.31
1628	NA	NA	NA	NA	NA	NA	NA	0.64	0.557	NA	NA	NA	NA	0.37	0.343	0.643	NA	0.438	NA	NA	0.564	NA	NA	NA	NA	0.385	0.22	0.441
1629	NA	NA	NA	NA	NA	NA	NA	0.484	0.555	NA	NA	NA	NA	0.243	0.353	0.662	NA	0.307	NA	NA	0.668	NA	NA	NA	NA	0.223	0.285	0.433
1630	NA	NA	NA	NA	NA	NA	NA	0.505	0.442	NA	NA	NA	NA	0.205	0.257	0.476	NA	0.184	NA	NA	0.513	NA	NA	NA	NA	0.158	0.19	0.399
1631	NA	NA	NA	NA	NA	NA	NA	0.53	0.428	NA	NA	NA	NA	0.139	0.162	0.33	NA	0.234	NA	NA	0.341	NA	NA	NA	NA	0.177	0.205	0.321
1632	NA	NA	NA	NA	NA	NA	NA	0.639	0.607	NA	NA	NA	NA	0.273	0.355	0.601	NA	0.335	NA	NA	0.568	NA	NA	NA	NA	0.243	0.298	0.503
1633	NA	NA	NA	NA	NA	NA	NA	0.464	0.565	NA	NA	NA	NA	0.281	0.257	0.57	NA	0.407	NA	NA	0.359	NA	NA	NA	NA	0.26	0.304	0.443
1634	NA	NA	NA	NA	NA	NA	NA	0.424	0.611	NA	NA	NA	NA	0.21	0.197	0.675	NA	0.205	NA	NA	0.584	NA	NA	NA	NA	0.206	0.403	0.546
1635	NA	NA	NA	NA	NA	NA	NA	0.427	0.466	NA	NA	NA	NA	0.202	0.163	0.562	NA	0.204	NA	NA	0.725	NA	NA	NA	NA	0.145	0.408	0.62
1636	NA	NA	NA	NA	NA	NA	NA	0.33	0.419	NA	NA	NA	NA	0.204	0.242	0.576	NA	0.252	NA	NA	0.535	NA	NA	NA	NA	0.153	0.337	0.631
1637	NA	NA	NA	NA	NA	NA	NA	0.31	0.354	NA	NA	NA	NA	0.138	0.176	0.332	NA	0.105	NA	NA	0.413	NA	NA	NA	NA	0.142	0.207	0.381
1638	NA	NA	NA	NA	NA	NA	NA	0.191	0.231	NA	NA	NA	NA	0.095	0.143	0.649	NA	0.111	NA	NA	0.4	NA	NA	NA	NA	0.087	0.262	0.365
1639	NA	NA	NA	NA	NA	NA	NA	0.368	0.399	NA	NA	NA	NA	0.173	0.231	0.454	NA	0.206	NA	NA	0.566	NA	NA	NA	NA	0.146	0.282	0.41
1640	NA	NA	NA	NA	NA	NA	NA	0.627	0.662	NA	NA	NA	NA	0.307	0.359	0.641	NA	0.498	NA	NA	0.679	NA	NA	NA	NA	0.282	0.424	0.468
1641	NA	NA	NA	NA	NA	NA	NA	0.518	0.396	NA	NA	NA	NA	0.222	0.185	0.678	NA	0.332	NA	NA	0.452	NA	NA	NA	NA	0.241	0.263	0.345
1642	NA	NA	NA	NA	NA	NA	NA	0.479	0.422	NA	NA	NA	NA	0.173	0.197	0.551	NA	0.529	NA	NA	0.59	NA	NA	NA	NA	0.274	0.315	0.509
1643	NA	NA	NA	NA	NA	NA	NA	0.515	0.492	NA	NA	NA	NA	0.234	0.275	0.615	NA	0.621	NA	NA	0.662	NA	NA	NA	NA	0.315	0.418	0.442
1644	NA	NA	NA	NA	NA	NA	NA	0.62	0.622	NA	NA	NA	NA	0.36	0.447	0.923	NA	0.626	NA	NA	0.616	NA	NA	NA	NA	0.342	0.366	0.53
