# Peltier - Southwest Ecological Memory Project Site A11 - PPTR - ITRDB UT558
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35514
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35514.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut558-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ut558-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ut558.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ut558.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site A11 - PPTR - ITRDB UT558
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site A11
#   Location: Utah
#   Northernmost_Latitude: 38.3
#   Southernmost_Latitude: 38.3
#   Easternmost_Longitude: -112.4
#   Westernmost_Longitude: -112.4
#   Elevation_m: 2941
#--------------------
# Data_Collection
#   Collection_Name: UT558
#   First_Year: 1911
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## UTA1101A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1101A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1101C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1101C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1102A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1102A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1102C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1102C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1103B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1103B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1103C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1103C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1104A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1104A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1104C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1104C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1105B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1105B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1105C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1105C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1106A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1106A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1106B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1106B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1107A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1107A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1107B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1107B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1108A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1108A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1108B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1108B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1109A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1109A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1109B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1109B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1110A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1110A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1110B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1110B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1111A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1111A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1111B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1111B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1112A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1112A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1112B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1112B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1113A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1113A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1113B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1113B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1114A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1114A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1114B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1114B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1115A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1115A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## UTA1115C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: UTA1115C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	UTA1101A_raw	UTA1101C_raw	UTA1102A_raw	UTA1102C_raw	UTA1103B_raw	UTA1103C_raw	UTA1104A_raw	UTA1104C_raw	UTA1105B_raw	UTA1105C_raw	UTA1106A_raw	UTA1106B_raw	UTA1107A_raw	UTA1107B_raw	UTA1108A_raw	UTA1108B_raw	UTA1109A_raw	UTA1109B_raw	UTA1110A_raw	UTA1110B_raw	UTA1111A_raw	UTA1111B_raw	UTA1112A_raw	UTA1112B_raw	UTA1113A_raw	UTA1113B_raw	UTA1114A_raw	UTA1114B_raw	UTA1115A_raw	UTA1115C_raw
1961	2.525	2.318	1.936	1.867	2.462	2.313	0.984	0.782	0.716	0.971	1.494	0.679	0.774	0.953	1.763	2.369	1.394	0.948	1.343	1.432	1.281	1.307	0.816	0.766	1.111	0.857	2.098	1.799	3.268	3.337
1962	2.22	2.175	1.488	1.572	1.858	1.668	0.827	0.748	0.455	0.632	0.974	0.612	0.558	0.958	1.207	1.88	0.95	0.636	1.281	1.178	1.11	1.108	1.433	1.133	0.361	0.316	2.055	1.427	2.71	3.138
1963	2.361	2.045	1.579	1.301	1.673	1.719	0.636	0.485	0.379	0.676	0.88	0.804	0.686	0.499	1.286	1.963	0.942	0.572	1.335	1.201	0.833	1.09	1.43	1.009	1.021	0.958	1.795	1.47	2.702	3.512
1964	2.351	1.881	2.131	1.817	2.369	1.826	0.795	0.723	0.511	0.789	1.169	1.214	0.815	0.768	1.492	1.909	1.218	0.898	1.286	1.538	1.226	1.311	1.621	1.413	1.411	0.985	1.531	0.897	2.685	3.289
1965	2.09	2.247	1.991	1.951	2.078	1.87	0.45	0.625	0.489	0.859	1.32	0.965	1.142	0.674	1.109	1.665	1.149	0.824	1.082	1.405	1.301	1.299	1.235	1.453	1.266	1.013	1.439	0.82	2.794	3.177
1966	2.003	1.65	1.55	1.34	1.455	1.022	0.21	0.312	0.3	0.458	0.823	0.637	0.864	0.54	0.638	1.048	0.65	0.27	0.942	0.996	0.881	0.836	0.849	0.737	0.496	0.567	1.688	0.943	2.77	3.133
1967	2.595	2.439	2.41	2.276	2.398	1.865	0.571	0.854	1.075	1.163	1.253	0.875	1.04	1.049	1.258	1.358	1.162	0.91	1.521	1.452	1.274	1.606	1.447	1.545	1.148	1.096	2.061	1.34	3.602	3.736
1968	2.35	1.879	2.341	2.122	2.578	2	0.793	0.83	1.212	1.507	1.44	1.008	1.08	1.274	1.41	1.407	1.151	0.922	1.371	1.642	1.341	1.544	1.185	1.361	0.907	0.819	2.293	1.375	3.811	3.719
1969	2.46	1.774	2.465	2.206	2.494	1.973	0.889	0.616	1.177	1.362	1.463	1.065	0.84	0.788	1.288	1.255	1.026	0.672	0.963	1.168	1.258	1.722	0.839	0.864	0.547	0.398	2.625	1.443	3.778	3.584
1970	2.351	2.082	0.839	1.003	1.508	1.055	0.388	0.443	1.009	0.92	1.36	0.681	0.745	0.833	1.114	0.832	0.623	0.442	0.747	0.751	0.806	0.883	0.773	1.063	0.792	0.773	2.164	1.105	2.652	2.281
1971	2.368	2.621	1.735	1.872	1.968	1.624	0.533	0.266	1.319	1.331	1.347	0.786	1.026	0.92	1.297	1.314	0.79	0.725	0.387	0.827	0.972	1.241	0.969	0.799	0.726	0.687	2.564	1.294	3.195	2.965
1972	2.681	2.824	1.82	2.225	2.144	1.788	0.868	0.577	1.201	1.331	1.342	1.35	0.87	1.111	1.236	1.12	0.958	0.756	0.789	1.121	1.085	1.498	1.112	0.883	0.733	0.657	1.997	1.272	3.087	2.753
1973	2.939	2.947	2.092	2.127	2.288	1.856	1.437	1.025	1.619	1.439	1.673	1.499	1.16	1.359	1.965	1.553	1.355	1.175	1.769	1.563	1.325	1.698	1.644	1.593	1.218	1.046	1.987	1.619	3.787	3.452
1974	2.919	2.919	2.007	1.908	2.209	1.886	1.151	0.853	1.428	1.429	1.493	1.64	1.204	1.085	2.398	1.687	1.24	0.712	1.941	1.538	1.115	1.479	1.072	1.269	1.031	0.975	1.831	1.537	3.535	2.903
1975	2.411	2.43	2.068	2.04	2.051	1.978	1.59	0.814	1.554	1.303	1.436	1.453	1.072	1.292	1.659	1.403	1.14	0.926	1.362	1.505	1.183	1.577	1.31	1.244	1.074	1.073	1.654	1.453	3.547	2.821
1976	2.34	2.058	1.667	1.813	1.818	1.718	0.922	0.727	1.511	1.211	1.103	1.435	1.053	1	1.418	1.389	0.984	0.809	1.271	1.483	1.078	1.359	0.8	0.762	0.699	0.934	1.926	1.239	3.172	2.811
1977	2.428	2.09	1.899	1.897	1.862	1.826	0.787	0.571	1.28	1.271	1.148	1.07	0.821	0.99	1.252	1.07	0.655	0.589	0.761	1.071	1.034	1.421	0.911	0.705	0.802	0.66	1.64	1.185	3.019	2.959
1978	2.169	2.496	1.904	1.812	1.885	1.881	1.024	0.585	1.265	1.182	0.969	1.148	0.823	0.773	1.443	1.347	0.724	0.537	0.95	1.213	1.085	1.228	0.952	0.691	0.705	0.669	2.231	1.626	2.93	2.812
1979	2.157	1.718	1.428	1.479	1.755	1.383	0.763	0.435	0.86	0.963	0.97	0.894	0.418	0.545	1.101	1.008	0.474	0.235	0.824	0.871	0.738	0.832	0.678	0.696	0.467	0.287	1.609	1.276	2.763	2.758
1980	2.481	1.962	1.767	1.738	1.883	1.917	1.074	0.762	1.017	1.038	1.452	1.098	0.819	1.037	1.409	1.207	1	0.854	0.858	1.302	1.052	1.102	0.801	0.827	0.729	0.914	1.473	1.009	2.754	2.818
1981	2.075	1.656	1.656	1.709	1.955	1.793	0.634	0.696	0.828	1.042	1.181	0.67	0.756	0.915	1.157	1.059	0.603	0.715	0.719	1.036	1.101	1.243	0.68	0.724	0.603	0.725	1.13	0.842	2.209	2.277
1982	2.354	2.036	1.578	1.685	1.747	1.833	0.756	0.617	0.694	1.061	1.695	0.903	0.714	0.986	1.033	1.054	0.759	0.782	0.995	1.463	1.095	1.357	0.721	0.752	0.557	0.73	1.604	1.082	1.909	1.965
1983	2.536	2.75	1.406	1.631	1.725	1.638	1.319	0.815	0.815	1.443	2.064	1.162	0.807	0.938	1.392	1.38	0.769	0.847	1.407	1.493	1.147	1.267	0.78	0.976	1.011	1.112	1.83	1.878	2.572	2.44
1984	2.487	1.847	1.64	1.624	1.977	1.7	1.018	0.739	1.066	1.669	1.65	1.102	0.727	0.949	1.131	1.315	0.857	0.792	1.073	1.239	1.243	1.535	1.049	1.017	0.759	0.956	1.451	1.351	2.614	2.582
1985	2.329	2.078	1.559	1.459	2.329	2.112	0.87	0.615	1.311	1.729	1.567	1.061	0.998	1.077	1.019	1.206	0.843	0.902	0.825	1.253	1.494	1.397	0.729	0.795	1.157	0.811	1.468	0.992	2.497	2.329
1986	2.096	2.239	1.405	1.444	2.071	1.702	0.754	0.5	1.249	1.443	1.405	0.908	0.744	0.745	0.872	0.994	0.602	0.461	0.697	0.97	0.991	1.352	0.96	0.768	0.717	0.985	1.549	0.932	2.413	2.277
1987	2.466	2.077	1.361	1.33	1.96	1.599	0.731	0.545	1.289	1.5	1.547	1.045	0.871	0.766	1.164	1.25	0.895	0.809	0.868	0.928	0.993	1.238	0.764	0.887	0.771	0.937	1.063	0.943	2.441	2.222
1988	2.565	2.237	1.577	1.539	2.155	1.743	0.692	0.498	1.34	1.476	1.667	1.311	1.036	0.952	1.385	1.6	0.779	0.928	0.713	1.118	1.261	1.511	0.885	0.876	1.235	0.901	1.24	0.976	2.221	2.011
1989	2.452	2.694	1.101	1.209	1.769	1.247	0.775	0.298	1.155	1.384	1.018	1.705	0.645	0.648	1.181	0.825	0.547	0.574	0.773	0.966	0.909	1.117	0.644	0.71	1.537	1.906	1.477	1.212	2.323	2.174
1990	2.062	2.111	1.156	1.349	2.291	1.552	0.586	0.442	1.091	1.499	0.827	1.123	0.437	0.552	0.95	0.843	0.416	0.375	0.752	0.971	0.838	1.228	0.945	0.872	1.066	1.361	1.592	0.971	2.067	2.181
1991	1.568	1.727	1.081	1.359	1.798	1.369	0.564	0.456	0.989	1.112	0.679	0.808	0.655	0.592	0.685	0.698	0.417	0.568	0.583	0.821	0.763	1.03	0.966	1.174	2.436	1.9	0.81	0.759	2.079	2.07
1992	1.453	1.508	1.078	1.203	1.846	1.267	0.613	0.459	0.88	1.014	0.992	1.035	0.487	0.42	0.7	0.66	0.45	0.455	0.587	0.667	0.56	0.986	0.554	0.765	2.598	1.196	0.702	0.418	2.072	1.729
1993	1.585	1.483	0.895	0.777	1.577	1.161	0.561	0.407	0.95	1.028	1.333	1.176	0.459	0.475	0.908	0.693	0.56	0.497	0.453	0.787	0.446	0.788	0.359	0.591	1.333	0.444	0.411	0.176	1.966	1.858
1994	2.049	1.935	1.144	1.079	1.642	1.255	0.613	0.467	0.992	1.081	1.573	1.392	0.473	0.546	1.251	0.923	0.558	0.53	0.789	0.743	0.567	0.7	0.785	1.053	2.538	2.317	0.685	0.552	1.98	1.723
1995	2.433	2.098	1.587	1.791	2.194	1.618	0.755	0.51	1.267	1.211	1.63	1.293	0.688	0.675	1.202	1.126	0.981	0.648	1.07	0.91	0.891	1.03	1.558	1.37	3.101	3.383	1.098	0.991	2.299	1.965
1996	2.814	2.193	1.085	1.057	1.887	1.425	0.603	0.402	1.379	1.063	1.503	1.219	0.417	0.503	0.733	0.723	0.48	0.287	0.824	0.855	0.843	0.998	0.978	1.103	2.019	1.818	1.669	0.866	2.752	2.219
1997	2.274	1.763	1.007	1.497	2.025	1.468	0.574	0.497	1.495	1.237	1.539	1.14	0.573	0.679	0.82	0.751	0.619	0.545	0.32	0.687	0.605	1.047	1.215	1.047	2.787	1.954	0.974	0.605	2.704	2.183
1998	2.193	2.124	1.527	1.668	2.585	1.939	0.78	0.652	1.61	1.143	1.792	1.007	0.752	0.924	0.937	1.024	0.773	0.771	0.844	0.858	1.045	1.426	1.596	1.271	2.877	2.166	1.306	0.857	2.409	2.001
1999	1.897	1.933	1.714	1.718	2.472	1.869	0.966	0.935	1.804	1.383	1.816	1.076	0.924	1.003	1.124	1.203	0.904	0.88	1.011	1.241	1.229	1.356	1.419	1.43	3.309	2.956	1.412	0.836	2.331	1.969
2000	2.399	2.488	1.503	1.741	2.364	2.286	1.083	0.84	1.542	1.265	1.902	1.116	0.906	0.982	1.328	1.413	0.931	1.147	0.819	1.163	1.105	1.296	1.772	1.471	3.582	3.089	1.566	0.958	2.272	2.11
2001	1.943	2.01	1.367	1.664	2.16	1.765	1.095	0.526	1.272	1.2	1.402	0.876	0.765	0.799	0.93	1.22	0.626	0.635	0.648	0.713	0.856	0.962	1.227	1.094	2.543	1.779	1.049	0.781	1.951	1.706
2002	1.836	1.742	1.296	1.569	2.505	1.944	0.861	0.522	0.99	0.913	1.18	0.607	0.524	0.776	1.093	1.326	0.721	0.494	0.781	0.779	0.756	0.912	1.105	1.095	3.466	2.46	1.014	0.58	1.861	1.819
2003	2.219	2.056	1.513	1.86	2.171	2.012	1.123	0.633	1.39	1.374	1.13	1.045	0.801	0.972	1.196	1.479	0.68	0.668	1.246	1	0.948	0.903	1.575	1.713	3.213	2.885	1.054	0.917	2.495	2.403
2004	2.072	1.788	1.463	1.851	2.084	1.615	0.903	0.515	1.045	0.974	1.233	1.006	0.616	0.833	1.079	1.234	0.74	0.764	0.568	0.802	0.856	0.664	0.992	1.388	2.711	2.183	1.018	0.601	1.759	1.946
2005	2.684	2.282	1.549	2.051	2.496	1.804	1.078	0.745	1.192	1.146	1.662	1.592	0.784	0.857	1.194	1.291	0.941	0.836	1.016	1.306	0.83	0.817	1.679	1.658	2.937	2.363	1.03	0.63	2.302	2.412
2006	2.482	2.398	1.233	1.387	2.081	1.656	0.461	0.547	1.177	0.945	1.214	1.145	0.58	0.533	0.55	0.82	0.408	0.339	0.669	0.864	0.546	0.505	1.804	1.678	3.102	2.779	1.172	0.533	2.276	1.981
2007	1.262	1.57	1.229	1.074	1.712	1.683	0.367	0.321	0.451	0.486	0.531	0.575	0.304	0.332	0.481	0.646	0.278	0.264	0.514	0.675	0.552	0.57	0.65	0.732	1.067	0.894	0.561	0.129	0.989	0.935
2008	1.421	1.601	1.294	1.411	1.715	1.587	0.779	0.403	0.81	0.757	1.049	0.965	0.343	0.447	1.039	0.537	0.634	0.478	0.559	0.673	0.307	0.448	1.452	1.105	2.39	1.435	0.564	0.277	1.186	1.272
2009	1.837	2.022	1.291	1.61	1.83	1.902	0.768	0.538	0.888	1.384	1.145	1.141	0.635	0.65	0.917	0.83	0.62	0.41	0.677	0.741	0.564	0.491	1.404	1.375	3.415	2.324	0.723	0.468	1.861	1.975
2010	2.392	2.059	1.55	2.017	2.163	2.243	0.724	0.788	1.157	1.218	1.536	1.364	0.77	0.944	1.092	1.276	0.969	0.978	1.038	1.189	0.729	0.649	1.498	1.38	2.989	1.998	0.929	0.629	1.865	2.202
2011	2.267	1.96	1.819	1.628	1.956	2.07	0.737	0.588	1.017	1.16	1.196	1.081	0.769	0.805	1.131	1.19	0.93	0.9	0.63	0.825	0.784	0.715	1.058	1.447	2.342	1.982	0.866	0.616	2.225	2.452
2012	2.451	1.813	1.152	1.435	1.968	2.075	0.711	0.688	1.104	0.955	1.232	1.257	0.766	0.779	1.125	1.362	0.936	0.944	0.711	0.961	0.657	0.652	1.521	1.492	1.711	2.178	1.421	0.958	2.313	2.573
2013	2.409	2.217	1.088	1.573	1.92	2.112	1.138	0.638	1.151	0.993	1.508	0.993	0.573	0.787	1.215	1.187	0.854	0.918	0.651	0.99	0.586	0.581	1.666	1.224	2.366	2.347	0.954	0.493	2.128	2.07
2014	2.058	2.297	1.136	1.81	1.976	2.264	1.069	0.711	1.139	1.13	1.479	0.89	0.566	0.771	1.123	1.212	0.693	0.722	0.867	1.113	0.705	0.932	1.35	0.984	2.673	1.699	0.91	0.619	2.371	2.221
2015	1.969	1.882	0.82	1.644	1.839	2.158	0.908	0.739	1.168	1.174	1.487	0.774	0.531	0.735	0.936	1.04	0.862	0.771	0.653	1.087	0.778	0.792	1.392	1.384	3.1	1.806	0.708	0.554	1.828	1.694
2016	2.688	2.545	1.011	1.71	1.81	2.23	1.149	0.815	1.584	1.464	1.522	1.313	0.69	0.658	1.091	1.099	0.9	0.728	1.108	1.06	0.854	0.77	1.706	2.115	3.449	2.285	0.982	0.954	2.743	2.839
2017	2.713	2.914	1.103	1.928	2.229	2.32	0.856	0.693	1.342	1.203	1.423	1.195	0.661	0.658	1.281	1.412	0.774	0.739	1.156	0.803	0.565	0.836	1.511	1.75	2.937	2.138	0.807	0.92	2.548	2.81
