# King - Washita River - QUMA - ITRDB OK048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33797
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33797.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ok048-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ok048-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ok048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ok048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-28
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-28
#--------------------
# Title
#   Study_Name: King - Washita River - QUMA - ITRDB OK048
#--------------------
# Investigators
#   Investigators: King, C.; Jones, Z.
#--------------------
# Description_Notes_and_Keywords
#   Description: Washita River riparian forest structure NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Washita River
#   Location: Oklahoma
#   Northernmost_Latitude: 35.493
#   Southernmost_Latitude: 35.493
#   Easternmost_Longitude: -99.052
#   Westernmost_Longitude: -99.052
#   Elevation_m: 466
#--------------------
# Data_Collection
#   Collection_Name: OK048
#   First_Year: 1870
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## WBOT1J_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT1J; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT2E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT2E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBO099_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBO099; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT2D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT2D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT2B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT2B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT2C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT2C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT1I_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT1I; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT1D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT1D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT2F_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT2F; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT1C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT1C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBO098_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBO098; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT2G_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT2G; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT3A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT3A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT1A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT1A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT2J_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT2J; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT3C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT3C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT1B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT1B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT1E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT1E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT1F_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT1F; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WBOT2A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WBOT2A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	WBOT1J_raw	WBOT2E_raw	WBO099_raw	WBOT2D_raw	WBOT2B_raw	WBOT2C_raw	WBOT1I_raw	WBOT1D_raw	WBOT2F_raw	WBOT1C_raw	WBO098_raw	WBOT2G_raw	WBOT3A_raw	WBOT1A_raw	WBOT2J_raw	WBOT3C_raw	WBOT1B_raw	WBOT1E_raw	WBOT1F_raw	WBOT2A_raw
1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.791
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.046
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.845
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.668
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.127
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.708
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.212
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.072
1879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.948
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.502
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.225
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.955
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.782
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.878
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.13
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.884
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.599
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.702
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.657
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.822
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.018
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.967
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.323
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.315
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.706
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.662
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.588
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.001
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.018
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.902
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.923
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.229
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.051
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.844
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.138	3.42
1908	1.919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.089	3.799
1909	2.737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.658	1.942	2.541
1910	5.772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.9	1.774	1.781
1911	4.552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.602	1.51	1.264
1912	5.369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.303	1.693	1.632
1913	3.343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.245	1.108	1.514
1914	3.525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.701	0.573	1.434
1915	4.714	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.096	NA	NA	NA	NA	NA	NA	5.36	0.811	2.13
1916	3.545	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.657	NA	NA	NA	NA	NA	NA	3.745	2.169	1.853
1917	2.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA	2.62	1.838	1.4
1918	2.902	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.382	NA	NA	NA	NA	NA	NA	3.305	2.063	1.249
1919	4.225	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.476	NA	NA	NA	NA	NA	NA	3.468	2.361	1.722
1920	3.097	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.951	NA	NA	NA	NA	NA	NA	2.801	2.29	1.734
1921	3.758	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.758	NA	NA	NA	NA	NA	NA	4.083	2.933	1.534
1922	3.304	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.791	5.316	NA	NA	NA	NA	NA	2.479	1.764	1.375
1923	2.785	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.283	4.808	NA	NA	NA	NA	NA	1.63	1.503	1.307
1924	3.464	NA	NA	NA	NA	5.565	4.385	NA	NA	NA	2.957	6.865	NA	NA	NA	NA	NA	3.36	1.698	1.359
