# Ackerman - Brooks Range Upland - SAPC - ITRDB AK161
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/23930
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-23930.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak161-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak161-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak161.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak161.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-05-01
#--------------------
# File_Last_Modified_Date
#   Date: 2018-05-01
#--------------------
# Title
#   Study_Name: Ackerman - Brooks Range Upland - SAPC - ITRDB AK161
#--------------------
# Investigators
#   Investigators: Ackerman, D.; Griffin, D.(https://orcid.org/0000-0002-1547-3615); Hobbie, S.E.; Popham, K.; Jones, E.; Finlay, J.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Daniel E. Ackerman, Daniel Griffin, Sarah E. Hobbie, Kelly Popham, Erin Jones, Jacques C. Finlay
#   Journal_Name: Environmental Research Letters
#   Published_Title: Uniform shrub growth response to June temperature across the North Slope of Alaska
#   Published_Date_or_Year: 2018
#   Volume: 13
#   Pages: 
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1088/1748-9326/aab326
#   Full_Citation: None
#   Abstract: The expansion of woody shrubs in arctic tundra alters many aspects of high-latitude ecosystems, including carbon cycling and wildlife habitat. Dendroecology, the study of annual growth increments in woody plants, has shown promise in revealing how climate and environmental conditions interact with shrub growth to affect these key ecosystem properties. However, a predictive understanding of how shrub growth response to climate varies across the heterogeneous landscape remains elusive. Here we use individual-based mixed effects modeling to analyze 19 624 annual growth ring measurements in the stems of Salix pulchra (Cham.), a rapidly expanding deciduous shrub. Stem samples were collected at six sites throughout the North Slope of Alaska. Sites spanned four landscapes that varied in time since glaciation and hence in soil properties, such as nutrient availability, that we expected would modulate shrub growth response to climate. Ring growth was remarkably coherent among sites and responded positively to mean June temperature. The strength of this climate response varied slightly among glacial landscapes, but in contrast to expectations, this variability was not systematically correlated with landscape age. Additionally, shrubs at all sites exhibited diminishing marginal growth gains in response to increasing temperatures, indicative of alternative growth limiting mechanisms in particularly warm years, such as temperature-induced moisture limitation. Our results reveal a regionally-coherent and robust shrub growth response to early season growing temperature, with local soil properties contributing only a minor influence on shrub growth. Our conclusions strengthen predictions of changes to wildlife habitat and improve the representation of tundra vegetation dynamics in earth systems models in response to future arctic warming.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Brooks Range Upland
#   Location: Alaska
#   Northernmost_Latitude: 68.375
#   Southernmost_Latitude: 68.375
#   Easternmost_Longitude: -149.295
#   Westernmost_Longitude: -149.295
#   Elevation_m: 910
#--------------------
# Data_Collection
#   Collection_Name: AK161
#   First_Year: 1966
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Salix pulchra Cham.
#   Common_Name: Tealeaf Willow
#   Tree_Species_Code: SAPC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BRU01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU36_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU36; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU37_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU37; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU38_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU38; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU39_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU39; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BRU40_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BRU40; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BRU01_raw	BRU02_raw	BRU03_raw	BRU04_raw	BRU05_raw	BRU06_raw	BRU07_raw	BRU08_raw	BRU09_raw	BRU10_raw	BRU11_raw	BRU12_raw	BRU13_raw	BRU14_raw	BRU15_raw	BRU16_raw	BRU17_raw	BRU19_raw	BRU20_raw	BRU21_raw	BRU22_raw	BRU24_raw	BRU25_raw	BRU26_raw	BRU28_raw	BRU29_raw	BRU30_raw	BRU32_raw	BRU33_raw	BRU34_raw	BRU36_raw	BRU37_raw	BRU38_raw	BRU39_raw	BRU40_raw
1966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA
1967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA
1968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA
1969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA
1970	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA
1971	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA
1972	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA
1973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA
1974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA
1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA
1976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA
1977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA
1978	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	1.05	NA	NA	0.28	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA
1979	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	0.73	NA	NA	0.24	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA
1980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	0.82	NA	NA	0.52	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA
1981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.36	NA	NA	0.28	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA
1982	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	0.72	NA	NA	0.41	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA
1983	NA	0.46	NA	NA	NA	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	0.67	NA	NA	0.32	NA	NA	0.17	NA	NA	NA	NA	NA	NA	0.62
1984	NA	0.23	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	0.51	NA	NA	0.38	NA	NA	0.18	NA	NA	NA	NA	NA	NA	0.49
1985	NA	0.26	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	0.5	NA	NA	0.44	NA	NA	0.24	NA	NA	NA	NA	NA	NA	0.27
1986	NA	0.3	NA	NA	NA	NA	0.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	0.47	NA	NA	0.22	NA	NA	0.15	NA	NA	NA	NA	NA	NA	0.31
1987	NA	0.45	NA	NA	NA	NA	0.1	NA	NA	NA	NA	0.1	NA	NA	NA	0.93	0.15	NA	NA	NA	NA	0.58	NA	NA	0.29	NA	NA	0.14	NA	NA	NA	NA	NA	NA	0.34
1988	NA	0.36	NA	NA	NA	NA	0.05	NA	NA	NA	NA	0.67	NA	NA	NA	0.55	0.18	NA	NA	0.74	NA	0.71	NA	0.71	0.25	NA	NA	0.16	NA	NA	NA	NA	NA	NA	0.37
1989	NA	0.24	NA	NA	NA	0.34	0.26	NA	NA	NA	NA	0.16	NA	NA	NA	0.31	0.1	NA	NA	0.39	NA	0.29	0.51	0.31	0.16	NA	NA	0.12	0.53	NA	NA	NA	NA	NA	0.21
1990	0.56	0.21	NA	NA	NA	0.45	0.3	NA	NA	NA	NA	0.09	0.24	NA	NA	0.19	0.42	NA	0.47	0.43	NA	0.38	0.2	0.52	0.37	NA	NA	0.16	0.33	NA	NA	NA	NA	NA	0.27
1991	0.18	0.3	NA	NA	0.68	0.36	0.22	0.32	NA	NA	NA	0.2	0.11	NA	0.42	0.17	0.18	NA	0.25	0.25	NA	0.31	0.17	0.36	0.15	NA	NA	0.1	0.23	NA	NA	NA	0.33	NA	0.1
1992	0.35	0.47	NA	NA	0.49	0.34	0.18	0.29	0.48	NA	NA	0.27	0.3	NA	0.16	0.36	0.36	NA	0.5	0.43	NA	0.66	0.27	0.63	0.25	NA	NA	0.22	0.49	NA	NA	NA	0.68	NA	0.33
1993	0.17	0.14	NA	NA	0.7	0.3	0.16	0.18	0.32	0.28	0.44	0.2	0.11	NA	0.17	0.24	0.12	0.34	0.25	0.25	NA	0.41	0.09	0.46	0.15	NA	NA	0.13	0.32	NA	NA	NA	0.26	NA	0.14
1994	0.25	0.36	NA	NA	0.45	0.24	0.11	0.2	0.22	0.33	0.29	0.07	0.07	NA	0.11	0.34	0.09	0.16	0.15	0.09	NA	0.13	0.1	0.48	0.15	NA	NA	0.08	0.29	NA	0.35	NA	0.1	NA	0.32
1995	0.58	0.31	NA	NA	0.28	0.12	0.07	0.24	0.21	0.14	0.18	0.16	0.07	NA	0.19	0.18	0.02	0.25	0.21	0.29	1.35	0.03	0.06	0.24	0.08	NA	NA	0.06	0.24	NA	0.2	NA	0.11	NA	0.04
1996	0.73	0.27	0.38	0.51	0.36	0.49	0.4	0.26	0.3	0.4	0.41	0.36	0.13	NA	0.13	0.51	0.17	0.24	0.27	0.31	1.61	0.75	0.16	0.51	0.25	NA	NA	0.18	0.47	NA	0.41	0.77	0.09	NA	0.55
1997	0.75	0.26	0.32	0.69	0.18	0.39	0.41	0.34	0.22	0.21	0.45	0.47	0.1	NA	0.16	0.25	0.16	0.26	0.19	0.32	1.91	0.72	0.18	0.36	0.35	NA	NA	0.14	0.21	NA	0.27	0.45	0.14	NA	0.64
1998	0.36	0.52	0.38	0.83	0.46	0.51	0.69	0.4	0.43	0.37	0.7	0.66	0.09	NA	0.24	0.35	0.25	0.31	0.3	0.32	2.21	0.79	0.38	0.51	0.37	NA	NA	0.2	0.28	NA	0.42	0.49	0.33	NA	0.58
1999	0.24	0.29	0.12	0.83	0.39	0.31	0.42	0.49	0.28	0.35	0.35	0.27	0.07	NA	0.3	0.33	0.15	0.28	0.2	0.18	1.82	0.54	0.39	0.23	0.19	NA	NA	0.19	0.14	NA	0.2	0.25	0.2	NA	0.42
2000	0.24	0.24	0.17	0.65	0.21	0.18	0.22	0.3	0.15	0.45	0.22	0.01	0.05	NA	0.08	0.18	0.14	0.06	0.22	0.12	1.57	0.77	0.2	0.12	0.21	NA	NA	0.17	0.09	0.59	0.22	0.38	0.14	0.63	0.21
2001	0.25	0.23	0.14	0.52	0.33	0.23	0.26	0.2	0.2	0.32	0.29	0.07	0.04	NA	0.12	0.36	0.26	0.13	0.33	0.1	1.48	0.74	0.26	0.19	0.16	NA	NA	0.13	0.15	0.48	0.16	0.28	0.16	0.39	0.21
2002	0.05	0.1	0.07	0.04	0.1	0.05	0.03	0.14	0.05	0.25	0.03	0.03	0.02	NA	0.06	0.15	0.02	0.16	0.18	0.02	0.86	0.17	0.15	0.03	0.03	NA	NA	0.04	0.03	0.11	0.06	0.06	0.04	0.06	0.01
2003	0.39	0.49	0.26	0.46	0.41	0.56	0.36	0.48	0.34	0.55	0.24	0.15	0.12	NA	0.4	0.54	0.32	0.22	0.32	0.26	1.39	0.84	0.38	0.21	0.23	NA	NA	0.14	0.27	0.34	0.42	0.36	0.33	0.25	0.4
2004	0.48	0.37	0.22	0.5	0.42	0.37	0.43	0.45	0.31	0.46	0.31	0.22	0.16	NA	0.43	0.55	0.24	0.18	0.24	0.19	1.52	0.85	0.22	0.25	0.19	0.9	0.33	0.14	0.19	0.23	0.38	0.42	0.36	0.29	0.43
2005	0.12	0.23	0.07	0.15	0.13	0.1	0.1	0.09	0.08	0.1	0.12	0.03	0.05	NA	0.17	0.15	0.07	0.05	0.14	0.16	0.69	0.56	0.12	0.05	0.08	0.05	0.11	0.13	0.04	0.08	0.12	0.12	0.13	0.19	0.09
2006	0.12	0.24	0.12	0.13	0.17	0.18	0.29	0.06	0.23	0.12	0.17	0.08	0.08	NA	0.2	0.35	0.06	0.08	0.15	0.1	0.7	0.58	0.24	0.09	0.08	0.21	0.35	0.16	0.09	0.01	0.19	0.15	0.21	0.28	0.15
2007	0.33	0.3	0.2	0.17	0.33	0.19	0.37	0.29	0.26	0.41	0.25	0.19	0.1	0.87	0.28	0.4	0.07	0.13	0.12	0.15	0.93	0.87	0.32	0.13	0.12	0.54	0.42	0.14	0.11	0.08	0.32	0.14	0.33	0.34	0.3
2008	0.14	0.24	0.2	0.15	0.1	0.12	0.18	0.16	0.14	0.38	0.18	0.1	0.2	0.79	0.37	0.34	0.06	0.19	0.2	0.13	0.74	0.56	0.37	0.08	0.08	0.57	0.28	0.07	0.18	0.09	0.19	0.09	0.24	0.25	0.14
2009	0.1	0.19	0.24	0.05	0.17	0.1	0.27	0.13	0.09	0.2	0.27	0.05	0.14	0.77	0.19	0.34	0.03	0.18	0.14	0.14	0.62	0.65	0.31	0.1	0.08	0.43	0.26	0.06	0.07	0.07	0.27	0.18	0.25	0.3	0.12
2010	0.09	0.15	0.24	0.11	0.09	0.09	0.21	0.15	0.09	0.1	0.23	0.08	0.12	0.5	0.18	0.36	0.05	0.13	0.1	0.08	0.63	0.57	0.17	0.09	0.06	0.41	0.29	0.05	0.07	0.08	0.16	0.13	0.19	0.26	0.11
