# Stahle - Joyce Kilmer Memorial Forest - TSCA - ITRDB NC013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4872
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4872.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc013e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc013e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc013e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc013e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Joyce Kilmer Memorial Forest - TSCA - ITRDB NC013
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Sierzchula, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Joyce Kilmer Memorial Forest
#   Location: North Carolina
#   Northernmost_Latitude: 35.35
#   Southernmost_Latitude: 35.35
#   Easternmost_Longitude: -83.92
#   Westernmost_Longitude: -83.92
#   Elevation_m: 250
#--------------------
# Data_Collection
#   Collection_Name: NC013
#   First_Year: 1784
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JOY32B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY33B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY34B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY35A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY35A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY35B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY35B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY36A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY36A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY36B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY36B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY38B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY38B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY39A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY39A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY39B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY40A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY40A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY40B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY40B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JOY43A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: JOY43A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JOY32B_raw	JOY33B_raw	JOY34B_raw	JOY35A_raw	JOY35B_raw	JOY36A_raw	JOY36B_raw	JOY38B_raw	JOY39A_raw	JOY39B_raw	JOY40A_raw	JOY40B_raw	JOY43A_raw
1851	NA	NA	NA	NA	NA	1.762	1.152	NA	NA	NA	0.484	0.76	NA
1852	NA	NA	NA	NA	NA	1.134	0.954	NA	NA	NA	0.435	0.839	NA
1853	NA	NA	NA	NA	NA	1.473	1.319	NA	NA	NA	0.62	0.784	NA
1854	NA	NA	NA	NA	NA	1.988	1.471	NA	NA	NA	0.571	0.86	NA
1855	NA	NA	NA	NA	NA	1.504	1.277	NA	NA	NA	0.392	0.596	NA
1856	NA	NA	NA	NA	NA	2.379	1.239	NA	NA	NA	0.489	0.773	NA
1857	NA	NA	NA	NA	NA	2.596	1.279	NA	NA	NA	0.484	0.927	NA
1858	NA	NA	NA	NA	NA	2.816	1.477	NA	NA	NA	0.562	0.944	NA
1859	NA	NA	NA	NA	NA	1.97	1.653	NA	NA	NA	0.564	0.798	NA
1860	NA	NA	NA	NA	NA	1.923	2.124	NA	NA	NA	0.5	0.818	NA
1861	NA	NA	NA	NA	NA	2.164	1.715	NA	NA	NA	0.29	0.793	NA
1862	NA	NA	NA	NA	NA	2.016	1.7	NA	NA	NA	0.298	0.699	NA
1863	NA	NA	NA	NA	NA	1.996	1.879	NA	NA	NA	0.264	0.587	NA
1864	NA	NA	NA	NA	NA	1.942	1.858	NA	NA	NA	0.42	1.025	NA
1865	NA	NA	NA	NA	NA	1.018	0.929	NA	NA	NA	0.329	0.607	NA
1866	NA	NA	NA	NA	NA	1.419	1.366	NA	NA	NA	0.527	0.884	NA
1867	NA	NA	NA	NA	NA	1.347	1.146	NA	NA	NA	0.465	0.965	NA
1868	NA	NA	NA	NA	NA	1.142	0.883	NA	NA	NA	0.584	0.866	NA
1869	NA	NA	NA	NA	NA	1.786	1.257	NA	NA	NA	0.589	0.852	NA
1870	NA	NA	NA	NA	NA	1.936	1.37	NA	NA	NA	0.691	0.859	NA
1871	NA	NA	NA	NA	NA	0.88	0.832	NA	NA	NA	0.67	0.811	NA
1872	NA	NA	NA	NA	NA	0.953	1.264	NA	NA	NA	0.867	0.729	NA
1873	NA	NA	NA	NA	NA	0.701	1.53	NA	NA	NA	0.686	0.664	NA
1874	NA	NA	NA	NA	NA	1.606	2.321	NA	NA	NA	0.892	0.923	NA
1875	NA	NA	NA	NA	NA	1.593	1.996	NA	NA	NA	1.097	0.809	NA
1876	NA	NA	NA	NA	NA	1.917	2.618	NA	NA	NA	1.088	0.995	NA
1877	NA	NA	NA	NA	NA	1.397	1.997	NA	NA	NA	1.077	0.863	NA
1878	NA	NA	NA	NA	NA	1.569	1.765	NA	NA	NA	1.094	0.731	NA
1879	NA	NA	NA	NA	NA	1.41	1.447	NA	NA	NA	1.03	0.611	NA
1880	NA	NA	NA	NA	NA	1.828	1.449	NA	NA	NA	1.063	0.959	NA
1881	NA	NA	NA	NA	NA	1.93	2.109	NA	NA	NA	0.95	0.988	NA
1882	NA	NA	NA	NA	NA	1.279	1.867	NA	NA	NA	0.804	0.763	NA
1883	NA	NA	NA	NA	NA	1.46	2.202	NA	NA	NA	1.116	1.099	NA
1884	NA	NA	NA	NA	NA	1.246	1.698	NA	NA	NA	0.563	1.152	NA
1885	NA	NA	NA	NA	NA	0.851	1.56	NA	NA	NA	1.761	1.148	NA
1886	NA	NA	NA	NA	NA	0.762	1.629	NA	NA	NA	1.284	1.075	NA
1887	NA	NA	NA	NA	NA	0.998	1.396	NA	NA	NA	0.912	0.995	NA
1888	NA	NA	NA	NA	NA	1.154	1.083	NA	NA	NA	0.886	1.193	NA
1889	NA	NA	NA	NA	NA	1.278	1.278	NA	NA	NA	1.187	1.51	NA
1890	NA	NA	NA	NA	NA	1.527	2.086	NA	NA	NA	1.23	1.656	NA
1891	NA	NA	NA	NA	NA	1.152	1.51	0.72	NA	NA	0.954	1.178	NA
1892	NA	NA	NA	NA	NA	1.122	1.937	0.684	NA	NA	1.956	1.681	NA
1893	NA	NA	NA	NA	NA	0.856	1.059	0.733	NA	NA	2.1	1.488	NA
1894	NA	NA	NA	NA	NA	1.095	1.135	0.81	NA	NA	2.179	1.407	NA
1895	NA	NA	NA	NA	NA	0.693	0.718	0.743	NA	NA	1.336	1.277	NA
1896	NA	NA	NA	NA	NA	0.902	1.402	1.292	NA	NA	2.086	1.652	NA
1897	NA	NA	NA	NA	NA	1.29	1.231	1.201	NA	NA	1.73	2.232	NA
1898	NA	NA	NA	NA	NA	0.888	1.31	0.916	NA	NA	1.435	1.348	2.433
1899	NA	NA	NA	NA	NA	1.069	1.036	1.048	NA	NA	1.458	1.394	2.298
1900	NA	NA	NA	NA	NA	1.223	1.423	1.431	3.979	NA	1.756	2.385	3.127
1901	NA	NA	NA	NA	NA	1.596	1.253	1.307	3.205	NA	1.81	2.652	4.078
1902	NA	NA	NA	NA	NA	0.935	0.886	1.074	4.661	NA	1.609	1.479	2.663
1903	NA	NA	NA	NA	NA	2.064	1.514	1.51	4.879	NA	2.556	3.343	3.531
1904	NA	NA	NA	NA	NA	1.69	2.011	1.258	3.796	NA	1.784	2.415	3.379
1905	NA	NA	NA	NA	NA	1.274	1.742	0.977	2.538	NA	1.68	1.54	2.916
1906	NA	NA	NA	NA	NA	1.602	2.227	1.225	2.031	NA	1.905	2.163	2.576
1907	NA	NA	NA	NA	NA	1.341	1.813	1.225	2.447	NA	1.776	2.204	2.35
1908	NA	NA	NA	NA	NA	1.236	1.305	0.965	1.862	NA	2.229	2.257	1.836
1909	NA	NA	NA	NA	NA	2.014	2.617	1.097	2.434	NA	2.247	2.955	1.717
1910	NA	NA	NA	NA	NA	1.085	1.568	0.916	2.336	NA	1.948	1.737	1.592
1911	NA	NA	NA	NA	NA	1.574	2.806	1.302	2.102	NA	1.815	1.523	2.618
1912	NA	NA	NA	NA	NA	0.76	1.388	0.761	1.491	NA	1.483	1.577	1.256
1913	NA	NA	NA	NA	NA	1.115	2.537	1.055	1.619	NA	2.048	2.467	2.076
1914	NA	NA	NA	NA	NA	0.885	1.955	0.718	1.256	NA	1.102	2.104	1.43
1915	NA	NA	NA	NA	NA	0.897	1.248	0.786	0.936	NA	1.274	2.087	1.388
1916	NA	NA	NA	NA	NA	1.091	2.042	0.979	0.936	NA	1.69	2.578	1.639
1917	NA	NA	NA	NA	NA	0.939	1.692	0.913	0.576	NA	1.091	1.858	1.538
1918	NA	NA	NA	NA	NA	0.627	1.335	1.137	0.836	NA	1.199	2.622	2.524
1919	NA	NA	NA	NA	NA	0.843	1.391	1.021	1.032	1.776	1.856	1.828	1.897
1920	NA	NA	2.375	NA	NA	1.026	1.483	0.919	1.209	1.478	1.455	2.763	2.409
1921	NA	NA	3.346	6.991	NA	0.602	1.486	0.729	0.827	0.828	1.666	1.506	2.256
1922	NA	NA	4.36	5.382	NA	0.886	2.018	0.961	0.99	0.725	1.888	1.902	1.934
1923	NA	NA	3.939	4.582	NA	1.208	2.55	0.94	1.25	0.703	1.712	2.27	3.166
1924	NA	NA	3.982	4.842	NA	1.048	1.744	0.797	1.256	0.73	1.297	2.207	3.374
1925	NA	NA	3.19	4.076	NA	0.8	1.436	0.765	1.035	0.563	1.434	1.503	2.918
1926	NA	NA	1.848	3.922	NA	0.503	0.771	0.462	0.657	0.35	0.852	0.893	2.083
1927	NA	NA	2.321	5.264	NA	0.544	1.636	0.687	1	0.505	1.555	1.654	3.192
1928	NA	NA	3.169	6.575	5.151	0.794	2.723	1.063	1.854	0.678	1.918	2.282	3.566
1929	NA	NA	3.215	7.93	5.546	0.975	1.901	1.262	3.864	0.755	1.902	2.809	4.566
1930	NA	NA	3.142	5.345	3.41	0.997	1.814	1.215	1.712	0.833	1.585	2.387	2.899
1931	NA	NA	4.202	6.58	6.092	0.623	1.279	1.145	1.946	1.201	1.027	1.809	1.402
1932	NA	5.631	5.889	4.863	4.198	0.803	2.739	1.75	3.466	1.287	1.996	2.888	4.379
1933	8.961	5.479	4.875	5.98	4.932	0.838	2.542	2.011	4.462	1.848	1.994	2.886	1.841
1934	8.789	6.814	4.32	5.049	4.127	0.588	1.469	1.143	3.583	2.072	1.332	2.476	0.998
1935	7.396	4.049	3.972	5.121	3.519	0.671	2.91	1.628	5.875	2.928	1.711	2.88	1.491
1936	7.667	3.488	3.251	5.559	3.26	0.764	1.847	1.41	4.442	3.336	1.587	2.375	1.042
1937	5.882	3.324	2.631	3.771	3.22	0.488	1.365	1.069	3.585	1.877	1.05	1.452	1.207
1938	6.46	3.484	2.612	5.29	5.359	0.634	2.218	2.099	5.047	2.266	1.391	2.464	1.113
1939	5.358	3.527	1.617	6.25	5.199	0.712	1.569	3.107	3.826	2.355	1.933	1.967	2.227
1940	6.007	4.986	3.343	3.307	3.872	0.548	1.162	2.908	3.38	2.607	1.09	1.451	0.826
1941	6.132	4.091	1.639	5.052	4.943	0.776	1.866	2.597	4.631	3.5	1.496	1.367	1.128
1942	4.999	3.355	1.277	3.505	5.139	0.597	1.067	2.484	3.101	2.183	1.014	0.827	1.001
1943	7.46	3.598	2.233	4.287	6.504	1.134	2.211	3.806	3.509	3.105	2.263	0.729	1.505
1944	6.941	3.799	4.492	4.106	5.998	0.883	1.326	2.387	3.673	3.152	1.224	0.513	1.892
1945	10.912	4.683	6.206	3.48	8.348	0.643	1.087	2.199	1.857	3.077	1.752	1.077	0.83
1946	9.972	4.727	4.704	3.268	6.043	0.756	1.477	2.267	1.896	2.148	2.937	1.794	1.467
1947	10.254	5.163	7.369	3.707	5.1	1.022	2.164	1.831	1.951	4.651	3.393	2.567	2.582
1948	8.862	4.123	5.936	2.468	3.136	1.167	2.027	1.591	2.162	3.217	4.304	1.378	2.182
1949	9.333	4.849	6.088	3.386	4.557	1.692	1.639	1.702	1.896	4.289	3.443	1.186	2.953
1950	6.459	4.625	3.311	2.498	3.402	1.416	1.162	1.657	1.374	2.882	1.835	1.217	3
1951	4.111	4.044	2.733	2.591	4.132	1.266	1.279	1.285	1.675	4.013	1.765	1.052	1.682
1952	2.456	4.146	3.248	1.766	2.524	1.244	1.018	1.588	1.297	2.837	1.526	1.078	2.123
