# Woodhouse - Bald Mountain - PIPO - ITRDB CO659
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27440
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27440.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co659-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co659-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co659.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co659.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-05-17
#--------------------
# File_Last_Modified_Date
#   Date: 2019-05-17
#--------------------
# Title
#   Study_Name: Woodhouse - Bald Mountain - PIPO - ITRDB CO659
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Losleben, M.V.; Chowanski, K.; Lukas, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-01-15.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bald Mountain
#   Location: Colorado
#   Northernmost_Latitude: 40.05
#   Southernmost_Latitude: 40.05
#   Easternmost_Longitude: -105.35
#   Westernmost_Longitude: -105.35
#   Elevation_m: 2180
#--------------------
# Data_Collection
#   Collection_Name: CO659
#   First_Year: 1683
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## bld011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld302_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld302; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld301_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld301; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld162_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld162; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld181_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld181; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld182_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld182; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## bld172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: bld172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	bld011_raw	bld012_raw	bld021_raw	bld022_raw	bld031_raw	bld032_raw	bld041_raw	bld042_raw	bld051_raw	bld061_raw	bld062_raw	bld091_raw	bld092_raw	bld052_raw	bld102_raw	bld101_raw	bld302_raw	bld301_raw	bld131_raw	bld132_raw	bld141_raw	bld142_raw	bld151_raw	bld152_raw	bld161_raw	bld162_raw	bld171_raw	bld181_raw	bld182_raw	bld212_raw	bld211_raw	bld172_raw
1683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	NA	NA	NA	NA	1.077
1684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA	0.682
1685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.049	NA	NA	NA	NA	0.426
1686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.315	NA	NA	NA	NA	1.444
1687	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.315	NA	NA	NA	NA	1.052
1688	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.672	NA	NA	NA	NA	1.336
1689	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.815	NA	NA	NA	NA	0.815
1690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.559	NA	NA	NA	NA	1.582
1691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.487	NA	NA	NA	NA	1.512
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.154	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.344	NA	NA	NA	NA	1.414
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916	NA	NA	NA	NA	1.201
1694	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.273	NA	NA	NA	NA	0.883
1695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.253	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	1.871
1696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.328	NA	NA	NA	NA	2
1697	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.074	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.616	NA	NA	NA	NA	2.416
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.021	NA	NA	NA	NA	1.229
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.937	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	NA	NA	2.128
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.076	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.739	NA	NA	NA	NA	2.169
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.421	NA	NA	NA	NA	2.409
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	0.126
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204	NA	NA	NA	NA	0.409
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	0.638
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.628	NA	NA	NA	NA	1.76
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.756	1.342	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.916	NA	NA	NA	NA	0.965
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416	0.541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	1.257
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.217	0.309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.911	NA	NA	NA	NA	1.188
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.115	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.253	NA	NA	NA	NA	1.51
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.012	NA	NA	NA	NA	1.977
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.272	0.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.523	NA	NA	NA	NA	1.999
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.968	NA	NA	NA	NA	1.984
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.254	0.579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.775	NA	NA	NA	NA	1.797
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.264	0.434	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.437	NA	NA	NA	NA	1.362
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166	0.263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.644	NA	NA	NA	NA	1.387
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.315	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.027	NA	NA	NA	NA	1.697
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.166	0.272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.65	NA	NA	NA	NA	1.226
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.346	0.837	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.245	NA	NA	NA	NA	2.224
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.517	1.017	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.817	NA	NA	NA	NA	1.653
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.642	1.348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.829	NA	NA	NA	NA	2.165
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.468	0.734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.384	NA	NA	NA	NA	0.945
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.703	1.704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	NA	NA	1.187
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798	1.147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.751	NA	NA	NA	NA	1.592
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	1.081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.747	NA	NA	NA	NA	1.834
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.796	1.419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	NA	NA	2.513
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.857	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.784	NA	NA	NA	NA	1.86
