# Peterson - San Bernardino Mountains G - PSMA - ITRDB CA542
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4179
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4179.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca542-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca542-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca542.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca542.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Peterson - San Bernardino Mountains G - PSMA - ITRDB CA542
#--------------------
# Investigators
#   Investigators: Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: San Bernardino Mountains G
#   Location: California
#   Northernmost_Latitude: 34.1
#   Southernmost_Latitude: 34.1
#   Easternmost_Longitude: -117.02
#   Westernmost_Longitude: -117.02
#   Elevation_m: 1400
#--------------------
# Data_Collection
#   Collection_Name: CA542
#   First_Year: 1802
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga macrocarpa (Vasey) Mayr
#   Common_Name: bigcone Douglas-fir
#   Tree_Species_Code: PSMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BC1401A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1401A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1402B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1402B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1403B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1403B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1404A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1404A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1405B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1405B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1406B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1406B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1407B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1407B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1408B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1408B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1409B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1409B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1410A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1410A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1411B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1411B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1412B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1412B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1413A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1413A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1414A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1414A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1415A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1415A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1416A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1416A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1417B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1417B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1418B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1418B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1419A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1419A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC1420B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC1420B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BC1401A_raw	BC1402B_raw	BC1403B_raw	BC1404A_raw	BC1405B_raw	BC1406B_raw	BC1407B_raw	BC1408B_raw	BC1409B_raw	BC1410A_raw	BC1411B_raw	BC1412B_raw	BC1413A_raw	BC1414A_raw	BC1415A_raw	BC1416A_raw	BC1417B_raw	BC1418B_raw	BC1419A_raw	BC1420B_raw
1857	NA	NA	0.54	NA	0.24	0.25	0.46	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1858	NA	NA	1.81	NA	1.09	1.28	2.3	2.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1859	NA	NA	2	NA	1.29	1.51	2.06	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	NA	1.5	NA	0.81	1.33	1.35	2.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	NA	1.31	NA	0.68	1.13	1.54	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	NA	1.82	NA	1.06	1.66	1.95	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	1.04	NA	0.6	0.89	1.11	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	0.72	NA	0.67	0.82	1.09	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	1.63	NA	0.7	1.2	1.68	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	2.13	NA	0.86	1.39	1.8	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	2.04	NA	1.07	1.47	1.22	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	2.97	NA	1.64	2.2	1.89	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	2.15	NA	1.41	1.67	2.13	3.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	1.33	NA	0.83	1.1	1.84	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	1.86	NA	1.47	1.63	2.97	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	1.48	NA	1.02	1.13	2.05	1.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	1.02	NA	0.93	1.04	2.15	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	1.19	NA	1.18	1.23	2.04	2.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.37	NA	NA
1875	NA	NA	0.98	NA	0.64	0.84	1.16	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	NA	NA
1876	NA	NA	1.01	NA	0.83	0.83	1.33	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	NA
1877	NA	NA	0.72	NA	0.54	0.66	1.05	1.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA
1878	NA	NA	1.15	NA	0.93	0.92	1.41	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA
1879	NA	NA	0.36	0.23	0.1	0.43	0.38	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA
1880	NA	NA	1.32	1.32	0.74	0.86	1.15	1.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.98	NA	NA
1881	NA	NA	0.97	1.2	0.46	0.85	1.08	1.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	NA
1882	NA	NA	1.1	0.97	0.47	0.89	1.22	2.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.76	NA	NA
1883	NA	NA	1.12	1.01	0.58	0.98	1.07	1.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	NA	NA
1884	NA	NA	1.94	1.86	1.05	1.38	1.69	3.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41	NA	NA
1885	NA	NA	1.29	1.03	0.54	1.11	1.11	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.03	2.27	NA
1886	NA	NA	1.91	1.88	0.99	1.47	1.58	3.18	NA	NA	NA	1.34	NA	NA	NA	NA	NA	2.63	2.03	NA
1887	NA	NA	1.47	1.31	0.91	1.46	1.44	2.64	NA	NA	NA	0.96	NA	NA	2.23	NA	NA	2.2	1.62	NA
1888	NA	NA	1.84	1.34	1.07	1.75	1.89	1.68	NA	NA	NA	0.84	NA	NA	2.31	NA	NA	1.86	1.64	NA
1889	NA	NA	1.84	1.32	0.81	1.75	1.94	1.23	NA	NA	NA	0.61	NA	NA	2.23	NA	NA	1.48	1.46	NA
1890	NA	NA	1.66	1.53	0.75	1.69	2	1.97	NA	NA	NA	1.01	NA	NA	2.66	NA	NA	1.71	2.33	NA
1891	NA	NA	2.45	1.81	1.03	2.58	2.51	2.72	NA	NA	NA	1.94	NA	NA	2.63	NA	NA	2.43	3.14	NA
1892	NA	NA	2.16	1.39	0.85	2.21	2.41	2.42	2.14	NA	NA	1.03	NA	NA	2.23	NA	2.78	1.85	2.34	NA
1893	NA	NA	2.28	1.88	0.73	1.9	3	2.63	1.96	NA	NA	0.77	NA	NA	1.74	NA	3.03	1.76	2.14	NA
1894	NA	NA	1.11	1.16	0.75	1.24	2.06	1.77	1.05	NA	NA	0.4	NA	NA	1.43	NA	2.9	1.35	1.76	NA
1895	NA	NA	1.06	1.2	0.8	1.13	1.82	1.29	1.24	NA	NA	0.67	NA	NA	1.63	NA	2.78	1.85	2.29	NA
1896	NA	NA	0.52	0.42	0.28	0.4	0.63	0.74	0.57	1.17	NA	0.69	NA	NA	0.99	NA	1.69	0.73	1.08	NA
1897	NA	NA	1.04	0.74	0.82	0.71	1.38	1.31	1.33	1.74	NA	0.59	NA	NA	1.41	NA	2.17	1.39	2.15	NA
1898	NA	NA	0.84	0.64	0.65	0.79	1.24	1.51	1.86	1.5	NA	1	NA	NA	1.53	NA	2.71	1.17	2.19	NA
1899	NA	NA	0.34	0.36	0.25	0.63	0.69	0.57	0.84	0.84	NA	0.64	NA	0.71	0.74	NA	1.27	0.43	0.88	NA
1900	NA	NA	1.82	0.86	0.59	1.3	2.06	1.32	1.55	1.31	NA	0.96	NA	1.39	1.04	NA	3.05	1.39	1.62	NA
1901	NA	NA	3.2	1.01	0.55	1.31	2.03	2.14	2.11	1.35	NA	1.22	4.07	1.72	1.96	NA	3.43	1.05	2.16	NA
1902	NA	NA	5.37	1.2	0.84	1.4	1.74	2.69	2.32	1	NA	0.93	3.06	1.86	1.32	NA	2.41	1.57	2.68	NA
1903	3.07	NA	3.85	1.68	0.88	1.12	1.65	2.25	2.79	1.39	NA	1.53	2.99	2.39	1.63	NA	3.33	1.7	2.38	NA
1904	2.82	NA	1.99	0.71	0.54	0.86	1.07	2.09	1.67	1.51	1.58	1.41	2	1.67	1.29	NA	2.38	0.94	1.39	NA
1905	3.13	NA	2.16	0.72	0.51	0.88	1.39	2.09	2.15	1.77	2.58	1.81	3.16	2.39	1.98	NA	3.7	1.42	1.77	NA
1906	3.45	NA	3	0.93	0.85	1.35	1.84	2.82	2.37	1.93	4.32	1.86	4.23	2.63	2.4	1.9	4.39	2.17	2.1	NA
1907	2.45	NA	1.78	0.28	0.54	0.76	1.25	2.73	1.24	1.07	3.55	1.46	4.18	2.12	2.31	1.7	3.65	1.25	1.32	NA
1908	2.44	NA	1.45	0.23	0.54	0.89	1.25	2.34	0.84	0.87	2.73	0.6	2.74	2.52	1.98	1.15	3.09	0.79	1.04	NA
1909	2.46	NA	1.35	0.4	0.51	1.16	1.4	2.88	0.7	0.85	2.94	1.26	2.67	2.77	2.18	1.19	2.96	0.91	1.39	NA
1910	3	NA	1.1	0.43	0.36	1.06	1.3	1.46	0.58	1.03	1.82	1.68	2.42	1.72	1.59	1.25	2.04	0.84	0.87	NA
1911	2.76	NA	1.27	0.63	0.53	0.95	1.19	1.68	0.55	1.14	2.37	2.24	3.25	2.53	2.24	3.3	2.9	0.93	1.16	NA
1912	3.42	NA	1.82	0.73	0.67	1.22	1.06	2.21	0.84	1.38	2.44	2.18	2.73	2.27	2.23	3.21	3.06	0.65	0.96	NA
1913	3.67	2.28	2.02	0.94	0.79	1.09	0.94	1.98	0.95	1.67	2.58	2.11	2.82	2.27	1.97	3	2.67	0.8	1.32	NA
1914	4.56	3.92	2.2	1.72	1.12	1.46	1.14	1.76	2.04	2.19	3.19	3.18	2.01	3.19	3.7	3.68	4.57	0.89	2.07	NA
1915	4.27	3.69	2.58	1.91	1.18	1.53	1.32	1.9	2.44	2.22	3.88	3.24	1.66	3.22	3.3	3.74	4.99	1.18	2.69	NA
1916	3.59	3.35	4.76	1.45	1.13	1.78	1.61	2.27	2.03	1.91	3.37	2.34	1.53	3.28	2.5	2.74	4.89	1.23	2.22	NA
1917	3.49	4.34	3.78	1.83	1.18	1.69	1.61	1.97	2.22	2.63	3.33	2.48	2.25	3.52	2.25	2.56	4.57	1.48	2.3	NA
1918	4.16	3.79	3.12	1.64	0.54	1.16	1.13	1.97	1.59	1.57	1.9	1.46	1.5	2.83	1.8	1.55	2.79	1.34	1.8	NA
1919	4.54	3.96	3.05	1.22	0.85	1.55	1.27	2.54	1.57	2.35	1.99	1.8	1.97	3.34	2.13	1.57	2.79	1.94	2.44	NA
1920	5.54	4.42	4.05	1.75	0.91	2.06	1.49	2.95	1.84	3.13	2.89	2.73	2.48	4.61	2.56	2.43	3.81	2.45	3.33	NA
1921	6.41	5.25	3.89	2	1.03	2.2	1.74	3.24	1.98	2.52	2.62	2.15	2.52	3.79	1.99	2.52	3.23	2.38	3.57	NA
1922	4.61	4.49	3.22	1.27	0.87	1.92	1.45	2.48	0.82	0.98	2.33	0.83	2.04	2.57	1.48	2.12	2.68	1.42	2.89	NA
1923	3.19	3.11	2.66	0.93	0.6	1.14	0.83	1.61	0.69	1.17	1.75	0.52	1.68	1.8	1.18	1.68	2.05	1.22	2.53	NA
1924	3.54	2.57	2.41	0.8	0.64	1.37	1.17	1.55	1.02	1.7	1.79	1.12	1.48	1.92	0.97	1.39	1.87	0.97	2.4	NA
1925	3.2	2.81	2	0.71	0.45	1.1	1.21	1.08	1	1.95	1.4	1.43	1.29	1.87	0.93	1.36	1.47	1.17	2	NA
1926	3.14	3.79	1.86	0.78	0.53	1.24	1.16	1.65	1.35	2.49	2.01	2.17	1.62	2.96	1.33	1.38	1.95	2	2.47	NA
1927	2.01	2.59	1.68	0.62	0.54	1.01	0.96	1.74	0.95	1.23	1.76	1.8	1.42	1.93	1.3	0.81	1.83	1.52	2.2	NA
1928	2.12	2.83	1.51	0.45	0.48	0.81	0.88	1.62	0.93	1.06	1.83	1.78	1.56	1.49	1.48	0.76	1.82	1.31	1.68	NA
1929	1.92	2.32	1.71	0.57	0.78	1.21	1.55	2.4	0.84	0.42	2.01	1.57	1.76	1.79	1.72	1.12	2.07	1.31	1.85	NA
1930	1.79	1.72	1.19	0.37	0.54	1.03	1.43	1.37	0.71	0.28	1.38	1.29	1.5	1.24	1.23	1.02	1.62	1.18	1.45	NA
1931	2.09	1.55	1.26	0.27	0.62	1.12	1.35	2.14	0.62	0.56	1.53	1.13	1.61	1.29	1.44	0.89	3.75	1.07	1.13	NA
1932	1.48	0.99	1.2	0.2	0.56	1.06	1.16	1.45	0.4	0.27	1.64	0.91	2.03	1.31	1.7	1.33	1.78	1	1.02	4.85
1933	1.17	1.11	1.46	0.18	0.48	0.64	0.97	1.25	0.18	0.18	1.13	0.76	1.71	0.66	1.44	1.15	1.16	0.96	0.9	1.65
1934	1.86	1.67	1.85	0.11	0.28	0.52	0.84	1.02	0.36	0.35	0.8	1.02	1.16	0.85	1.62	0.77	0.92	0.89	0.7	1.12
1935	3.29	4.22	3.2	0.39	0.62	1.09	2.35	2.35	0.89	1.25	1.47	2.21	2.17	1.55	2.67	1.7	1.87	1.69	1.64	3.59
1936	2.65	3.55	3.51	0.26	0.51	0.97	1.59	1.68	0.97	1.24	1	2.02	1.57	1.11	1.87	1.28	1.32	1.09	1.52	2.59
1937	2.36	3.6	1.9	0.34	0.58	0.74	1.18	1.65	1.18	1.78	1.45	2.57	2.1	1.68	2.49	1.89	1.65	1.83	1.92	3.28
1938	3.58	3.68	2.44	0.33	0.42	1.34	1.93	1.9	1.68	2.75	2.21	3.05	2.53	2.22	3.14	2.04	2.35	2.75	2.61	3.78
1939	3.2	2.62	1.84	0.33	0.32	1.18	2.08	1.64	1.7	2.51	1.98	2.76	2.16	1.88	2.78	2.33	1.96	2.15	2.38	2.73
1940	3.02	2.49	1.5	0.46	0.37	1.13	1.86	1.53	1.85	3.22	2.57	3.3	2.12	2.5	3.47	2.61	1.67	3.07	2.55	2.93
1941	2.82	3	1.03	0.42	0.27	1.25	1.78	1.24	1.79	3.46	3.75	2.59	2.07	3.68	3.03	2.68	2.4	2.91	2.6	3.23
1942	3.07	2.69	0.86	0.2	0.18	1.01	1.1	0.99	1.32	2.5	2.3	1.47	1.41	2.09	1.45	1.26	1.52	1.92	1.38	1.88
1943	2.97	2.7	1.04	0.42	0.36	1.18	1.08	0.93	1.28	2.59	2.96	1.54	1.24	2.92	2.29	1.59	1.95	2.35	2.18	2
1944	3.1	3.99	0.95	0.43	0.34	1.13	1.18	1.3	1.6	2.89	2.96	1.61	1.86	2.55	1.73	1.35	2.37	2.31	2.48	2.11
1945	6.55	4.53	1.75	0.67	0.41	1.54	1.25	2.25	1.69	2.5	3.54	1.72	1.93	2.84	1.47	1.71	3.42	2.01	2.85	2.21
1946	5.78	3.76	1.99	0.61	0.52	1.85	1.39	1.88	1.89	2.65	3.14	2.01	2.27	2.15	2.12	1.31	3.09	1.73	3.33	1.56
1947	3.95	2.93	1.8	0.32	0.38	1.13	1.23	1.47	1.65	2.4	2.7	1.55	2.23	1.7	1.87	1.03	2	1.38	2.94	1.29
1948	2.23	1.38	1.2	0.28	0.39	0.86	0.81	1.34	1.09	1.66	1.5	1.06	1.42	0.98	1.25	0.78	1.05	1	1.97	1.11
1949	1.88	1.2	1.28	0.24	0.33	0.62	0.85	0.98	1.2	1.53	1.85	1.24	1.39	1.39	1.17	0.8	1.26	1.23	2.47	1.39
1950	1.86	1.35	0.88	0.17	0.25	0.55	0.64	1.19	1.19	1.48	1.83	1.08	1.46	1.34	1.14	0.62	1.1	1.04	2.33	1.4
1951	1.22	0.76	0.41	0.18	0	0.47	0.42	0.35	0.64	0.79	0.98	0.62	0.86	0.61	0.58	0.45	0.48	0.67	1.04	0.83
1952	2.31	1.66	0.93	0.64	0.2	0.88	0.85	1.62	1.64	1.55	2.67	2.34	2.57	2.86	1.9	1.28	1.87	1.96	2.66	2.09
1953	2.97	2.5	1.01	0.43	0.44	1.09	1	1.57	1.64	1.79	2.3	2.23	2.58	2.32	1.63	1.25	1.58	1.56	2.31	1.7
1954	3.41	3.28	0.97	0.48	0.36	0.97	1.19	3.34	1.42	1.64	2.39	2.3	3.31	2.64	1.66	1.28	1.32	1.52	2.87	1.74
1955	2.89	3.21	0.64	0.49	0.46	1.15	1.15	2.64	1.34	1.8	2.52	1.79	2.81	2.08	1.87	1.63	1.17	1.53	2.28	1.66
1956	1.64	2.61	0.8	0.8	0.58	1.45	1.24	1.63	2.02	2.31	2.33	1.61	2.75	2.5	2.14	1.67	0.72	1.98	2.15	2.14
1957	1.46	2	0.65	0.42	0.81	1.06	1.27	1.75	1.81	1.49	1.69	1.04	2.11	1.79	1.44	1.28	0.5	1.06	1.81	1.81
1958	3.32	2.81	0.72	0.47	0.68	1.54	1.72	2.51	2.28	2.74	2.76	1.59	3.05	3.76	2.48	2.52	0.65	1.13	1.95	2.67
1959	1.83	0.89	0.28	0.11	0.78	0.54	0.91	1.04	0.73	1.6	1.1	0.64	0.94	1.11	0.69	0.85	0.16	0.29	0.74	0.84
1960	1.94	1.04	0.43	0.33	0.32	0.7	1.33	1.07	0.91	2.29	1.75	1.24	1.33	1.99	0.98	1.35	0.48	0.46	1.4	1.41
1961	0.5	0	0	0	0	0	0	0.67	0	0	0	0	0	0.08	0	0	0	0.19	0	0
1962	1.72	1.46	0.35	0.22	0.59	0.85	0.56	1.35	1.19	1.79	1.09	1.34	1.32	1.13	0.99	1.32	0.3	1.3	1.25	1.49
1963	1.27	1.26	0.25	0.14	0.48	0.33	0	0.47	0.61	1.44	0.9	0.75	0.77	0.84	0.92	0.66	0	0.77	0.64	0.96
1964	3.93	3.82	0.6	0.52	0.28	0.82	1.42	2.14	2.08	3.55	2.16	1.7	1.79	2.73	2.24	1.94	0.87	2.16	1.69	2.66
1965	3.3	4.49	0.48	0.33	0.81	0.74	0.83	2.42	2.24	2.79	1.98	1.6	2.38	2.83	1.67	2.14	0.49	1.37	1.64	2.25
1966	2.71	3.84	0.64	0.59	0.61	1.04	1.85	2.27	1.7	2.44	2.8	1.62	2.68	3.58	1.7	1.97	0.5	0.94	1.86	2.88
1967	2.43	3.72	0.57	0.72	0.78	0.95	1.58	2.38	1.91	2.33	3.3	1.41	2.91	3.77	1.93	1.13	0.62	0.88	1.73	2.38
1968	2.53	2.76	0.5	0.39	1.01	0.65	2.21	1.36	1.64	1.73	3.09	0.92	1.98	2.14	1.09	0.67	0.57	1.01	1.43	1.47
1969	2.33	2.64	0.63	0.36	0.67	0.86	1.84	0.72	1.43	2.08	3.02	1.14	2.04	2.15	1.32	0.49	0.39	1.51	1.64	1.75
1970	1.28	1.54	0.61	0.27	0.87	0.45	0.91	0.62	0.76	1.12	1.82	0.74	1.22	1.13	1.11	0.43	0.36	1.46	1.22	0.86
1971	0.92	1.34	0.63	0.28	0.23	0.26	0.98	0.49	0.76	1.13	1.52	0.63	0.87	0.9	0.86	0.68	0.19	1.53	1.18	0.6
1972	0.33	0.39	0.66	0.25	0	0.08	0	0.08	0.19	0.43	0.28	0.11	0.17	0.18	0.32	0.14	0	0.55	0.45	0.17
1973	0.99	1.37	0.71	0.56	0.3	0.44	0.31	0.76	0.72	1.59	1.38	0.85	0.96	1.34	1.6	1.09	0.39	1.35	1.99	1.27
1974	0.96	1.88	0.79	0.41	0.61	0.18	0.24	0.54	0.65	1.97	1.69	0.76	1.25	1.62	1.47	1.28	0.31	1.31	1.87	1.11
1975	1.58	2.54	0.81	0.54	0.5	0.19	0.2	0.46	0.94	2.48	1.55	1.27	2.68	2.29	2.2	1.56	0.58	1.99	2.57	1.53
1976	0.69	1.68	0.88	0.65	0.56	0.17	0.17	0.36	0.84	1.7	0.85	0.84	1.1	1.65	1.26	1.11	0.27	1.16	1.52	0.98
1977	0.63	2.04	0.64	0.62	0.57	0.33	0.2	0.54	1.3	3.25	1.84	1.62	1.97	2.76	2.44	1.92	0.57	1.98	2.22	1.27
1978	1.47	1.05	0.53	0.37	0.67	0.47	0.17	0.55	1.07	3.73	1.9	1.6	1.64	2.52	2.03	1.37	0.37	0.87	2.53	1.24
1979	1.52	1.68	0.95	0.5	0.48	0.39	0.35	0.75	1.36	3.01	2.22	1.33	2.05	3.04	2.21	1.82	0.5	0.9	2.7	1.33
1980	1.97	2.48	0.56	0.42	0.45	0.38	0.19	0.58	1.63	3.58	2.28	1.34	1.77	3.49	2.24	1.24	0.66	0.99	2.7	1.11
1981	1	0.96	0.64	0.2	0.31	0.17	0	0.24	0.71	1.21	0.82	0.55	0.6	0.99	0.69	0.43	0.24	0.51	0.98	0.36
1982	1.8	1.7	0.7	0.3	0.35	0.4	0.3	0.82	1.25	1.45	1.95	0.98	1.29	2.84	1.37	0.46	0.56	0.82	2.22	1.11
1983	2.75	3.06	0.46	0.41	0.46	0.66	0.08	1.24	1.58	2.05	2.7	1.4	2.11	3.65	3.3	0.64	1.13	1.05	3.39	1.82
1984	1.75	1.14	0.67	1.62	0.5	0.17	0	0.22	1.49	1.81	1	0.5	0.92	1.11	1.45	0.73	0.37	0.81	0.95	1.01
1985	1.84	1.45	0.89	1.47	1.16	0.48	0.26	0.54	1.85	1.4	1.05	0.65	1.19	1.11	1.38	0.85	0.56	1.12	1.52	1.22
1986	2.25	1.55	1.02	1.56	0.91	0.56	0.37	0.45	1.48	1.38	1.07	0.72	1.78	1.56	1.48	0.97	0.62	1.09	1.78	1.36
1987	2.58	1.11	1.15	1.24	0.72	0.49	0.4	0.38	0.84	0.9	0.8	0.59	1.01	1.07	2.33	0.69	0.59	0.92	1.39	0.99
1988	2.52	0.92	1.33	1.15	1.01	0.37	0.23	0.38	0.72	1.19	0.91	1.05	0.8	1.5	1.57	0.89	0.85	0.88	1.6	0.88
