# Swetnam - Mouth of La Junta - PIPO - ITRDB NM554
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5085
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5085.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm554-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nm554-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/nm554.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nm554.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Swetnam - Mouth of La Junta - PIPO - ITRDB NM554
#--------------------
# Investigators
#   Investigators: Swetnam, T.W.(https://orcid.org/0000-0001-7268-2184); Caprio, A.C.; Lynch, A.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mouth of La Junta
#   Location: New Mexico
#   Northernmost_Latitude: 36.12
#   Southernmost_Latitude: 36.12
#   Easternmost_Longitude: -105.52
#   Westernmost_Longitude: -105.52
#   Elevation_m: 2713
#--------------------
# Data_Collection
#   Collection_Name: NM554
#   First_Year: 1690
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MOJ011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MOJ112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MOJ112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MOJ011_raw	MOJ012_raw	MOJ021_raw	MOJ022_raw	MOJ031_raw	MOJ032_raw	MOJ041_raw	MOJ042_raw	MOJ051_raw	MOJ052_raw	MOJ061_raw	MOJ062_raw	MOJ071_raw	MOJ091_raw	MOJ092_raw	MOJ101_raw	MOJ102_raw	MOJ111_raw	MOJ112_raw
1664	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.91	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	NA	NA	NA	1.71	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	NA	NA	NA	0.82	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.56	NA	NA	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	NA	NA	NA	0.65	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	NA	NA	NA	0.87	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	NA	NA	NA	1.26	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	NA	NA	NA	1.92	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	NA	NA	NA	1.12	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	NA	NA	NA	1.86	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	NA	NA	NA	1.26	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	NA	NA	NA	1.91	1.79	NA	NA	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	NA	NA	NA	3.5	2.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	NA	NA	NA	3.69	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	NA	NA	NA	2.29	2.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	NA	NA	NA	3.08	2.81	NA	NA	NA	NA	NA	NA	NA	2.57	NA
1681	NA	NA	NA	NA	NA	NA	NA	NA	2.22	2.16	NA	NA	NA	NA	NA	NA	NA	1.74	2.03
1682	NA	NA	NA	NA	NA	NA	NA	NA	2.36	2.47	NA	NA	NA	NA	NA	NA	NA	2.05	2.04
1683	NA	NA	NA	NA	NA	NA	NA	NA	2.77	2.58	NA	NA	NA	NA	NA	NA	NA	1.37	1.41
1684	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.78	NA	NA	NA	NA	NA	NA	NA	0.79	0.53
1685	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.53	NA	NA	NA	NA	NA	NA	NA	0.59	0.53
1686	NA	NA	NA	NA	NA	NA	NA	NA	1.37	1.21	NA	NA	NA	NA	NA	NA	NA	1.81	1.24
1687	NA	NA	NA	NA	NA	NA	NA	NA	1.64	1.65	NA	NA	NA	NA	NA	NA	NA	3.11	2.06
1688	NA	NA	NA	NA	NA	NA	NA	NA	1.6	1.63	NA	NA	NA	NA	NA	NA	NA	2.4	2.21
1689	NA	NA	NA	NA	NA	NA	NA	NA	2.38	3.31	NA	NA	NA	NA	NA	NA	NA	2.57	2.34
1690	NA	NA	NA	NA	NA	NA	NA	NA	1.98	2.83	NA	NA	NA	NA	NA	NA	NA	1.87	1.41
1691	NA	NA	NA	NA	NA	NA	NA	NA	1.15	1.93	NA	NA	NA	NA	NA	NA	NA	1.53	1.05
1692	NA	NA	NA	NA	NA	NA	NA	NA	2.34	3.46	NA	NA	NA	NA	NA	NA	NA	3.12	2.47
1693	NA	NA	NA	NA	NA	NA	NA	NA	2.4	3.15	NA	NA	NA	NA	NA	NA	NA	2.63	2.33
1694	NA	NA	NA	NA	NA	NA	NA	NA	1.26	2.66	NA	NA	NA	NA	NA	NA	NA	2.28	1.72
1695	NA	NA	NA	NA	NA	NA	NA	NA	1.87	3.05	NA	NA	NA	NA	NA	NA	NA	1.92	1.68
1696	NA	NA	NA	NA	NA	NA	NA	NA	0.91	1.67	NA	NA	NA	NA	NA	NA	NA	0.95	0.56
1697	NA	NA	NA	NA	NA	NA	NA	NA	3.36	4.74	NA	NA	NA	NA	NA	NA	NA	3.1	2.92
1698	NA	NA	NA	NA	NA	NA	NA	NA	2.97	3.24	NA	NA	NA	NA	NA	NA	NA	2.55	2.23
1699	NA	NA	NA	NA	NA	NA	NA	NA	2.77	3.39	NA	NA	NA	NA	NA	NA	NA	2.8	2.17
1700	0.77	NA	NA	NA	NA	NA	NA	NA	1.09	2.44	NA	NA	NA	NA	NA	NA	NA	1.98	1.52
1701	1.54	NA	NA	NA	NA	NA	NA	NA	2.56	3.48	NA	NA	NA	NA	NA	NA	NA	2.54	2
1702	2	NA	NA	NA	NA	NA	NA	NA	1.28	1.81	NA	NA	NA	NA	NA	NA	NA	2.31	1.58
1703	2.95	NA	NA	NA	NA	NA	NA	NA	2.31	3.1	NA	NA	NA	NA	NA	NA	NA	2.42	2.53
1704	2.29	NA	NA	NA	NA	NA	NA	NA	1.12	1.85	NA	NA	NA	NA	NA	NA	NA	2.22	2.04
1705	1.23	NA	NA	NA	NA	NA	NA	NA	0.52	1.12	NA	NA	NA	NA	NA	NA	NA	1.85	1.75
1706	1.62	NA	NA	NA	NA	NA	NA	NA	1.85	2.8	NA	NA	NA	NA	NA	NA	NA	2.98	2.62
1707	1.37	NA	NA	NA	NA	NA	NA	NA	0.88	1.26	NA	NA	NA	NA	NA	NA	NA	1.53	1.52
1708	2.04	NA	NA	NA	NA	NA	NA	NA	1.84	3.01	NA	NA	NA	NA	NA	NA	NA	1.91	1.65
1709	1.18	NA	NA	NA	NA	NA	NA	NA	0.63	1.05	NA	NA	NA	NA	NA	NA	NA	1.65	1.2
1710	1.7	NA	NA	NA	NA	NA	NA	NA	2.62	3.64	NA	NA	NA	NA	NA	NA	NA	2.16	2.42
1711	1.6	NA	NA	NA	NA	NA	NA	NA	1.53	3.01	NA	NA	NA	NA	NA	NA	NA	2.02	1.84
1712	1.77	NA	NA	NA	NA	NA	NA	NA	2.65	3.5	NA	NA	NA	NA	NA	NA	NA	2.17	1.57
1713	1.6	NA	NA	NA	NA	NA	NA	NA	0.8	1.44	NA	NA	NA	NA	NA	NA	NA	1.65	1.64
1714	0.77	NA	NA	NA	NA	NA	NA	NA	0.34	0.74	NA	NA	NA	NA	NA	NA	NA	1.2	1.05
1715	0.74	NA	NA	NA	NA	NA	NA	NA	0.55	0.83	NA	NA	NA	NA	NA	NA	NA	0.96	0.74
1716	0.97	NA	NA	NA	NA	NA	NA	NA	0.26	0.51	NA	NA	NA	NA	NA	NA	NA	1.18	1.12
1717	1.77	NA	NA	NA	NA	NA	NA	NA	1.7	1.76	NA	NA	NA	NA	NA	NA	NA	2.21	2.04
1718	1.99	NA	NA	NA	NA	NA	NA	NA	2.14	2.46	NA	NA	NA	NA	NA	NA	NA	2.45	2.47
