# Larson - Oxbow - TSCA - ITRDB MI031
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33699
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33699.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi031-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mi031-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mi031.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mi031.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-01
#--------------------
# Title
#   Study_Name: Larson - Oxbow - TSCA - ITRDB MI031
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Rawling, J.E.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2021-08-05.
#--------------------
# Publication
#   Authors: Evan R. Larson, J. Elmo Rawling III
#   Journal_Name: Journal of Great Lakes Research
#   Published_Title: Developing new sources of proxy climate data from historical structures in the Lake Michigan-Huron Basin
#   Published_Date_or_Year: 2016
#   Volume: 42
#   Pages: 328-335
#   Issue: 2
#   Report_Number: 
#   DOI: 10.1016/j.jglr.2015.12.010
#   Full_Citation: None
#   Abstract: The need to understand lake level variability in the Great Lakes is underscored by record low stands in 2012 followed by a quick shift back to the historic averages by 2014 in the Michigan-Huron basins. These rapid changes have important implications for near-shore ecology, sedimentology, water management, tourism, and industrial commerce throughout the Great Lakes region. Attempts to reconstruct climatic controls of lake level variability from tree rings have either been based on spatially and temporally limited tree-ring data sets or tree--ring records from sites in the Pacific Northwest teleconnected to Great Lakes climate. The necessary local tree-ring chronologies to develop more robust reconstructions of climate and its relation to Great Lakes levels simply do not exist. A particularly evident gap in available data exists in Lower Michigan, where logging in the 1800s removed most old growth forests. Here we report the development of three new tree-ring chronologies derived from a pier near the mouth of the Kalamazoo River that was constructed ca. 1871. The new chronologies include multi-century Pinus resinosa (1673-1878), Quercus spp. (1628-1847), and Tsuga canadensis (1643-1864) tree-ring data that exhibit patterns of correlation among reference chronologies of the same species indicative of origins within the Great Lakes Region, and possibly Lower Michigan. Our results illustrate the excellent potential to develop a more complete network of sites with tree-ring data throughout the Michigan-Huron Basin by utilizing wood incorporated into historical structures.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Oxbow
#   Location: Michigan
#   Northernmost_Latitude: 42.675565
#   Southernmost_Latitude: 42.675565
#   Easternmost_Longitude: -86.211856
#   Westernmost_Longitude: -86.211856
#   Elevation_m: 177
#--------------------
# Data_Collection
#   Collection_Name: MI031
#   First_Year: 1643
#   Last_Year: 1864
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OXB003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB033_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB033; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB035_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB035; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OXB036_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OXB036; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OXB003_raw	OXB004_raw	OXB010_raw	OXB011_raw	OXB015_raw	OXB016_raw	OXB018_raw	OXB019_raw	OXB020_raw	OXB030_raw	OXB033_raw	OXB035_raw	OXB036_raw
1780	NA	0.595	0.935	0.338	0.622	1.182	0.897	NA	0.99	0.518	0.688	0.531	0.771
1781	NA	0.597	0.78	0.317	0.456	1.351	1.024	NA	1.092	0.58	0.814	0.49	0.79
1782	NA	0.475	0.688	0.444	0.604	1.268	1.006	NA	0.967	0.663	0.737	0.511	0.769
1783	NA	0.496	0.447	0.317	0.417	1.097	0.735	NA	0.798	0.623	0.565	0.47	0.642
1784	NA	0.496	0.367	0.338	0.397	0.927	0.694	NA	0.965	0.581	0.467	0.469	0.664
1785	NA	0.434	0.369	0.38	0.416	1.121	0.864	NA	0.713	0.58	0.526	0.653	0.639
1786	NA	0.495	0.474	0.443	0.603	1.078	0.823	NA	1.073	0.642	0.53	0.728	0.736
1787	NA	0.432	0.434	0.401	0.416	1.353	0.759	NA	1.031	0.608	0.468	0.862	0.658
1788	NA	0.536	0.52	0.507	0.542	1.331	0.802	NA	1.075	0.67	0.548	0.993	0.864
1789	NA	0.496	0.561	0.402	0.46	1.034	0.759	NA	1.158	0.604	0.387	0.736	NA
1790	NA	0.331	0.368	0.338	0.359	0.866	0.57	NA	1.157	0.415	0.266	0.612	NA
1791	NA	0.451	0.472	0.465	0.562	1.247	0.74	NA	1.361	0.476	0.349	0.986	NA
1792	NA	0.515	0.411	0.338	0.42	0.845	0.655	NA	1.152	0.415	0.308	0.671	NA
1793	NA	0.49	0.456	0.338	0.441	1.056	0.825	NA	1.47	0.594	0.39	0.881	NA
1794	NA	0.535	0.414	0.322	0.462	0.783	0.74	NA	1.513	0.555	0.37	0.831	NA
1795	NA	0.452	0.415	0.396	0.419	0.904	0.614	NA	0.736	0.492	0.432	0.75	NA
1796	NA	0.477	0.415	0.38	0.419	1.14	0.72	NA	0.777	0.594	0.49	1.055	NA
1797	NA	0.541	0.435	0.401	0.483	1.181	1.016	NA	0.882	0.659	0.978	1.156	NA
1798	NA	0.417	0.29	0.338	0.315	1.055	0.655	NA	1.26	0.413	0.631	0.599	NA
1799	NA	0.48	0.354	0.422	0.399	1.141	0.719	NA	1.344	0.458	0.55	0.622	NA
1800	NA	0.522	0.291	0.279	0.36	1.036	0.613	NA	1.262	0.437	0.425	0.608	NA
1801	NA	0.607	0.437	0.453	0.524	1.227	0.804	NA	1.179	0.478	0.749	0.967	NA
1802	NA	0.795	0.354	0.398	0.399	1.037	0.719	NA	NA	0.542	0.652	0.807	NA
1803	NA	0.731	0.355	0.397	0.42	0.74	0.55	NA	NA	0.484	0.448	0.688	NA
1804	NA	0.564	0.396	0.334	0.167	0.867	0.529	NA	NA	0.568	0.571	0.609	NA
1805	NA	0.418	0.396	0.271	0.146	0.824	0.55	NA	NA	0.484	0.531	0.67	NA
1806	NA	0.46	0.438	0.272	0.125	0.759	0.571	NA	NA	0.546	0.596	0.59	NA
1807	NA	0.293	0.271	0.23	0.104	0.759	0.296	NA	NA	0.316	0.392	0.327	NA
1808	NA	0.377	0.375	0.313	0.125	0.884	0.528	NA	NA	0.627	0.662	0.573	NA
1809	NA	0.398	0.417	0.419	0.125	0.673	0.465	NA	NA	0.626	0.353	0.447	NA
1810	NA	0.46	0.416	0.461	0.189	0.904	0.465	NA	NA	0.628	0.479	0.448	NA
1811	NA	0.461	0.479	0.523	0.207	0.884	0.508	NA	NA	0.628	0.5	0.541	NA
1812	NA	0.482	0.5	0.502	0.168	0.844	0.508	NA	NA	0.586	0.539	0.498	NA
1813	NA	0.482	0.501	0.651	0.17	1.098	0.508	NA	NA	0.732	0.621	0.529	NA
1814	NA	0.44	0.523	0.567	0.207	1.119	0.613	NA	NA	0.69	0.642	0.55	NA
1815	NA	0.671	0.983	0.692	0.294	1.245	0.824	NA	NA	0.833	0.89	0.529	NA
1816	NA	0.607	0.689	0.587	0.273	1.139	0.718	NA	NA	0.75	0.952	0.741	NA
1817	NA	0.524	0.625	0.545	0.21	1.244	0.74	NA	NA	0.793	1.515	NA	NA
1818	NA	0.754	0.682	0.608	0.379	1.181	0.847	NA	NA	0.799	1.216	NA	NA
1819	NA	0.462	0.579	0.398	0.15	0.738	0.55	NA	NA	0.588	0.692	NA	NA
1820	NA	0.297	0.392	0.378	0.19	0.506	0.444	NA	NA	0	0.545	NA	NA
1821	NA	0.608	0.905	0.441	0.334	0.738	0.762	NA	NA	0.995	0.797	NA	NA
1822	NA	0.568	0.845	0.588	0.316	1.197	0.91	NA	NA	0.865	0.925	NA	NA
1823	NA	0.525	0.949	0.566	0.316	1.331	0.952	NA	NA	0.783	1.265	NA	NA
1824	NA	0.546	0.971	0.567	0.463	1.037	1.122	NA	NA	0.725	1.076	NA	NA
1825	NA	0.336	1.303	0.399	0.336	0.465	0.72	NA	NA	0.478	0.717	NA	NA
1826	NA	0.316	0.592	0.452	0.273	0.508	0.614	NA	NA	0.312	0.781	NA	NA
1827	NA	0.442	0.868	NA	0.504	0.78	0.847	NA	NA	0.686	1.012	NA	NA
1828	NA	0.4	0.769	NA	0.589	0.821	0.825	NA	NA	0.714	1.094	NA	NA
1829	NA	0.526	0.566	NA	0.821	0.651	0.656	NA	NA	0.672	0.673	NA	NA
1830	NA	0.463	0.521	NA	0.969	0.756	0.677	NA	NA	0.588	1.136	NA	NA
1831	NA	0.632	0.729	NA	1.096	0.876	0.889	NA	NA	0.653	1.18	NA	NA
1832	NA	0.632	0.694	NA	1.032	0.918	1.058	NA	NA	0.759	1.055	NA	NA
1833	NA	0.611	0.464	NA	1.136	0.739	0.868	NA	NA	0.571	NA	NA	NA
1834	NA	0.758	0.624	NA	1.223	0.903	0.741	NA	NA	0.593	NA	NA	NA
1835	NA	0.737	0.743	NA	1.224	0.944	0.888	NA	NA	0.719	NA	NA	NA
1836	NA	0.78	NA	NA	1.357	0.891	1.097	NA	NA	0.719	NA	NA	NA
1837	NA	0.57	NA	NA	1.584	NA	0.97	NA	NA	0.676	NA	NA	NA
1838	NA	0.697	NA	NA	1.376	NA	1.118	NA	NA	0.843	NA	NA	NA
1839	NA	0.317	NA	NA	0.593	NA	0.591	NA	NA	0.59	NA	NA	NA
1840	NA	0.488	NA	NA	1.037	NA	0.802	NA	NA	0.548	NA	NA	NA
1841	NA	0.442	NA	NA	1.249	NA	0.93	NA	NA	0.672	NA	NA	NA
1842	NA	0.441	NA	NA	1.099	NA	0.803	NA	NA	1.133	NA	NA	NA
1843	NA	0.549	NA	NA	2.286	NA	0.761	NA	NA	1.012	NA	NA	NA
1844	NA	0.296	NA	NA	0.994	NA	0.697	NA	NA	0.97	NA	NA	NA
1845	NA	0.634	NA	NA	1.29	NA	0.969	NA	NA	0.886	NA	NA	NA
1846	NA	0.654	NA	NA	1.566	NA	1.069	NA	NA	0.959	NA	NA	NA
1847	NA	0.38	NA	NA	1.143	NA	0.693	NA	NA	1.019	NA	NA	NA
1848	NA	0.487	NA	NA	1.629	NA	0.84	NA	NA	1.38	NA	NA	NA
1849	NA	0.546	NA	NA	1.67	NA	0.987	NA	NA	1.568	NA	NA	NA
1850	NA	0.464	NA	NA	1.57	NA	0.985	NA	NA	1.485	NA	NA	NA
1851	NA	0.526	NA	NA	NA	NA	1.032	NA	NA	1.961	NA	NA	NA
1852	NA	0.546	NA	NA	NA	NA	1.027	NA	NA	1.58	NA	NA	NA
1853	NA	0.799	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	NA
1854	NA	0.715	NA	NA	NA	NA	NA	NA	NA	1.727	NA	NA	NA
1855	NA	0.4	NA	NA	NA	NA	NA	NA	NA	1.117	NA	NA	NA
1856	NA	0.589	NA	NA	NA	NA	NA	NA	NA	1.223	NA	NA	NA
1857	NA	0.655	NA	NA	NA	NA	NA	NA	NA	0.945	NA	NA	NA
1858	NA	1.075	NA	NA	NA	NA	NA	NA	NA	1.184	NA	NA	NA
1859	NA	1.077	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1860	NA	1.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1861	NA	1.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1862	NA	1.426	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	3.098	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	2.658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
