# Briffa - Fly Peak Chiricahua Mountains - PCEN - ITRDB AZ552
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2816
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2816.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az552i-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az552i-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az552i.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az552i.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Briffa - Fly Peak Chiricahua Mountains - PCEN - ITRDB AZ552
#--------------------
# Investigators
#   Investigators: Briffa, K.R.(https://orcid.org/0000-0003-3323-3639); Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-07. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Fly Peak Chiricahua Mountains
#   Location: Arizona
#   Northernmost_Latitude: 31.85
#   Southernmost_Latitude: 31.85
#   Easternmost_Longitude: -109.3
#   Westernmost_Longitude: -109.3
#   Elevation_m: 2790
#--------------------
# Data_Collection
#   Collection_Name: AZ552
#   First_Year: 1828
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood density
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 735011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 735061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 735061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	735011_raw	735012_raw	735031_raw	735032_raw	735041_raw	735042_raw	735051_raw	735052_raw	735061_raw
1903	2.81	2.95	2.74	2.71	2.84	2.68	2.75	2.54	3.15
1904	3.74	3.71	3.57	3.61	4.04	3.85	3.22	3.03	3.82
1905	3.05	2.81	2.68	2.73	2.48	2.39	2.85	2.63	3.17
1906	3.01	3.16	2.9	2.97	2.87	2.71	3.05	2.87	3.24
1907	2.84	2.89	3	3.04	2.85	2.56	2.74	2.58	3.18
1908	3.19	3.23	2.82	2.86	3.06	2.63	2.96	3	3.24
1909	2.99	3.03	2.88	2.88	2.8	2.84	2.85	2.93	3.16
1910	3.48	3.31	3.25	3.14	3.26	3.26	2.88	2.99	3.45
1911	3	3.03	2.79	2.83	2.82	2.88	2.8	2.8	3.2
1912	3.12	3.2	3.24	3.23	2.77	2.82	2.84	2.93	3.13
1913	3.1	3.46	3.25	3.19	2.82	2.8	2.92	2.99	3.11
1914	2.98	3.06	2.9	2.9	2.76	2.83	2.59	2.68	3.01
1915	2.85	2.77	3.02	3.15	2.74	2.84	3.15	3.2	3.05
1916	2.78	2.9	2.89	3.06	2.91	2.91	3.31	3.28	3.21
1917	2.88	2.76	3.13	3.29	2.73	2.61	2.93	2.86	3.07
1918	3.36	3.18	2.93	3.09	2.8	2.75	2.67	2.55	3.11
1919	2.96	2.75	2.97	3.15	2.63	2.81	2.93	2.81	3.09
1920	3.04	2.8	3.11	3.2	2.77	2.76	2.94	2.91	3.25
1921	3.35	3.04	2.73	2.82	3.03	2.93	2.98	2.97	3.26
1922	3.83	3.51	3.37	3.24	3.17	2.9	3.3	3.24	3.42
1923	3.27	3.3	2.81	2.69	2.99	2.83	2.99	2.96	3.36
1924	3.02	2.99	3.06	2.96	2.88	2.72	2.92	2.96	3.02
1925	4.31	3.97	3.71	3.76	4.18	3.74	3.53	3.41	4.17
1926	3.23	3	2.77	2.76	2.75	2.71	2.92	2.78	3.34
1927	3.47	3.26	2.76	2.74	2.98	2.9	3	2.89	3.29
1928	3.42	3.23	2.99	3.2	2.9	2.82	3.53	3.49	3.5
1929	3.35	3.24	2.76	2.6	2.86	2.77	3.17	2.92	3.24
1930	3.12	2.9	2.88	2.78	2.93	2.76	2.92	2.71	3.34
1931	3.05	2.99	2.94	2.92	3	2.94	3.04	2.83	3.18
1932	3	2.92	2.77	2.76	2.81	2.79	2.82	2.6	3.15
1933	3.11	2.88	2.94	2.88	2.96	2.74	3.13	2.8	3.31
1934	3.74	3.45	3.17	2.98	3.37	3	3.55	3.14	3.55
1935	3.24	2.89	3.06	2.95	3.24	2.74	3.17	2.81	3.33
1936	3.64	3.71	2.82	2.74	3.44	2.92	3.91	3.34	3.6
1937	3.25	2.97	3.04	2.83	3.19	2.8	3.06	2.86	3.36
1938	3.65	3.28	2.67	2.74	3.56	2.91	3.29	3.05	3.16
1939	4.03	3.72	2.81	2.72	3.41	2.96	3.57	3.4	3.38
1940	3.3	3.07	2.88	2.77	3.07	2.79	2.91	2.78	3.08
1941	3.38	3.15	2.61	2.6	3.11	2.8	2.89	2.92	3.34
1942	3.91	2.99	3.01	3.09	3.2	2.98	3.26	3.23	3.38
1943	3.77	3.44	2.79	2.63	3.52	2.86	3.14	3.06	3.41
1944	3.45	3.2	2.94	2.83	3.16	2.67	2.82	2.82	3.31
1945	3.39	3.34	2.87	2.67	3.09	2.71	3.34	3.23	3.35
1946	3.74	3.56	2.75	2.65	3.25	2.79	3.41	3.3	3.36
1947	3.61	3.35	3.27	3.05	3.23	2.8	3.21	3.19	3.72
1948	3.24	3.4	3.02	2.8	3.05	2.73	3.3	3.35	3.55
1949	3.15	2.89	2.64	2.52	2.67	2.39	2.72	2.6	3.1
1950	3.6	3.39	3.23	2.98	2.89	2.92	3.31	3.1	3.59
1951	4.02	3.27	2.83	2.7	3	2.66	3.45	3.22	3.55
1952	3.11	3	3.13	2.78	2.67	2.44	3.05	2.88	3.52
1953	3.63	3.16	3.01	2.71	3.05	2.85	3.34	3.01	3.39
1954	4.21	3.68	3.8	3.33	4.13	4.04	3.94	3.85	4.26
1955	3.46	3.2	2.86	2.91	3.1	2.86	3.19	2.9	3.19
1956	3.58	3.6	3.23	3.14	3.46	3.31	3.93	3.8	3.6
1957	3.36	3.14	3.01	2.99	3.05	3.03	3.24	3.1	3.6
1958	3.09	3.18	2.45	2.54	2.99	2.71	2.72	2.63	3.31
1959	3.57	3.7	3.17	3.3	2.91	2.82	3.23	3.09	3.26
1960	3.43	3.04	2.61	3.11	2.82	2.58	2.92	2.97	3.32
1961	3.17	3.14	2.56	3.29	3.15	2.67	3	3.13	3.4
1962	2.96	3.15	2.92	3.29	2.78	2.66	2.77	2.91	3.32
1963	3.49	3.69	2.69	3.35	2.91	2.65	3.19	3.16	3.41
1964	3.24	3.71	2.61	3.11	2.91	2.63	2.99	2.98	3.43
1965	3.03	3.15	2.87	3.26	2.77	2.62	2.92	2.93	3.01
1966	2.95	3.1	2.78	3.06	2.71	2.59	2.81	2.83	3.24
1967	3.05	3.18	3.04	3.19	2.8	2.7	3.09	3.19	3.58
1968	2.82	3.25	2.67	2.93	2.37	2.48	2.55	2.76	3.19
1969	3.11	2.78	2.58	2.52	2.5	2.6	2.86	3.13	3.28
1970	3.03	3.11	2.98	3.09	2.84	2.57	2.88	3.11	3.35
1971	3.48	3.3	3.08	3.22	3.19	2.88	3.53	3.77	3.72
1972	3.1	3.07	2.98	3	3.07	2.78	2.94	2.99	3.26
1973	2.9	2.86	2.48	2.51	2.57	2.36	2.62	2.89	3.05
1974	3.84	3.45	3.19	3.36	3.69	3.54	4.1	4.23	3.6
1975	2.89	2.81	2.35	2.57	2.74	2.7	2.63	2.73	2.99
1976	2.89	2.89	2.64	2.81	2.86	2.59	2.92	2.93	2.99
1977	3.08	2.97	2.27	2.47	2.76	2.39	2.61	2.51	2.85
1978	3.27	2.77	2.29	2.62	2.81	2.58	2.81	2.87	2.89
1979	3	2.69	2.49	2.92	2.87	2.63	2.72	2.83	3.09
1980	3.22	3.24	2.31	3.02	2.98	2.85	2.77	2.84	3.12
1981	3	3.01	2.79	3.26	2.98	2.84	3.02	3.05	3.45
1982	3.32	3.26	2.93	3.09	3.09	2.76	3.15	3.25	3.45
1983	2.98	NA	2.63	3.17	2.73	NA	2.81	2.87	3.03
