# Barefoot - Lead Mine Hampton Hills - PIEC - ITRDB NC3
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2681
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2681.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc3-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc3-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc3.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc3.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-08
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-08
#--------------------
# Title
#   Study_Name: Barefoot - Lead Mine Hampton Hills - PIEC - ITRDB NC3
#--------------------
# Investigators
#   Investigators: Barefoot, A.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lead Mine  Hampton Hills
#   Location: North Carolina
#   Northernmost_Latitude: 35.82
#   Southernmost_Latitude: 35.82
#   Easternmost_Longitude: -78.68
#   Westernmost_Longitude: -78.68
#   Elevation_m: 108
#--------------------
# Data_Collection
#   Collection_Name: NC3
#   First_Year: 1770
#   Last_Year: 1991
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus echinata Mill.
#   Common_Name: shortleaf pine
#   Tree_Species_Code: PIEC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LMHH01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMHH15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMHH15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LMHH01_raw	LMHH02_raw	LMHH03_raw	LMHH04_raw	LMHH05_raw	LMHH06_raw	LMHH07_raw	LMHH08_raw	LMHH09_raw	LMHH10_raw	LMHH11_raw	LMHH12_raw	LMHH13_raw	LMHH14_raw	LMHH15_raw
1648	NA	NA	NA	NA	NA	1.64	NA	NA	NA	NA	NA	NA	NA	NA	NA
1649	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA	NA	NA
1650	NA	NA	NA	NA	NA	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
1651	NA	NA	NA	NA	NA	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA
1652	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA	NA
1653	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1654	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA
1655	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
1656	NA	NA	NA	NA	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
1657	NA	NA	NA	NA	NA	4.04	NA	NA	NA	NA	NA	NA	NA	NA	NA
1658	NA	NA	NA	NA	NA	3.09	NA	NA	NA	NA	NA	NA	NA	NA	NA
1659	NA	NA	NA	NA	NA	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA
1660	NA	NA	NA	NA	NA	2.96	NA	NA	NA	NA	NA	NA	NA	NA	NA
1661	NA	NA	NA	NA	NA	2.04	NA	NA	NA	NA	NA	NA	NA	NA	NA
1662	NA	NA	NA	NA	NA	2.06	NA	NA	NA	NA	NA	NA	NA	NA	NA
1663	NA	NA	NA	NA	NA	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA
1664	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA
1665	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA
1666	NA	NA	NA	NA	NA	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA
1667	NA	NA	NA	NA	NA	2.15	NA	NA	NA	NA	NA	NA	NA	NA	NA
1668	NA	NA	NA	NA	NA	2.14	NA	4.34	NA	NA	NA	NA	NA	NA	NA
1669	NA	NA	NA	NA	NA	2.2	NA	2.81	NA	NA	NA	NA	NA	NA	NA
1670	NA	NA	NA	NA	NA	1.95	NA	2.26	NA	NA	NA	NA	NA	NA	NA
1671	NA	NA	NA	NA	NA	2.41	NA	2.94	NA	NA	NA	NA	NA	NA	NA
1672	NA	NA	NA	NA	NA	2.04	NA	2.44	NA	NA	NA	NA	NA	NA	NA
1673	NA	NA	NA	NA	NA	2.59	NA	2.72	NA	NA	NA	NA	NA	NA	NA
1674	NA	NA	NA	NA	NA	1.79	NA	1.5	NA	NA	NA	NA	NA	NA	NA
1675	NA	NA	NA	NA	NA	1.7	NA	1.72	NA	NA	NA	NA	NA	NA	NA
1676	NA	NA	NA	NA	NA	0.79	NA	0.84	NA	NA	NA	NA	NA	NA	NA
1677	NA	NA	NA	NA	NA	1.25	NA	1.48	NA	NA	NA	NA	NA	NA	NA
1678	NA	NA	NA	NA	NA	0.51	NA	0.53	NA	NA	NA	NA	NA	NA	NA
1679	NA	NA	NA	NA	NA	0.62	NA	0.8	NA	NA	NA	NA	NA	NA	NA
1680	NA	NA	NA	NA	NA	0.73	NA	0.75	NA	NA	NA	NA	NA	NA	NA
1681	NA	NA	NA	NA	NA	1.18	NA	1.02	NA	NA	NA	NA	NA	NA	NA
1682	NA	NA	NA	NA	NA	1.57	NA	1.96	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	NA	NA	NA	1.65	NA	1.93	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	NA	NA	NA	1.46	NA	1.73	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	1.44	NA	1.64	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	1.2	NA	0.95	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	0.98	NA	0.77	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	0.95	NA	0.41	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	0.99	NA	0.21	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	1.16	NA	0.55	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	0.23	NA	0.45	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	0.69	NA	0.55	NA	1.65	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	1.13	NA	0.83	NA	2.03	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	1.81	NA	1.45	NA	1.8	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	1.07	NA	0.8	NA	1.63	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	0.98	NA	0.73	NA	1.88	NA	NA	NA	NA	NA
1697	NA	NA	NA	NA	NA	1.55	NA	0.9	NA	2.12	NA	NA	NA	NA	NA
1698	NA	NA	NA	NA	NA	1.91	NA	1.38	NA	2.1	NA	NA	NA	NA	NA
1699	NA	NA	NA	NA	NA	1.67	NA	1.43	NA	2.79	NA	NA	NA	NA	NA
1700	NA	NA	NA	NA	NA	1.2	NA	0.8	NA	1.34	NA	NA	NA	NA	NA
1701	NA	NA	NA	NA	NA	1.73	NA	1.21	NA	1.13	NA	NA	NA	NA	NA
1702	NA	NA	NA	NA	NA	1.53	NA	0.92	NA	1.07	NA	NA	NA	NA	NA
1703	NA	NA	NA	NA	NA	1.5	NA	1.12	NA	3.08	NA	NA	NA	NA	NA
1704	NA	NA	NA	NA	NA	1.38	NA	1.14	NA	4.1	NA	NA	NA	NA	NA
1705	NA	NA	NA	NA	NA	1.43	NA	1.19	NA	4.82	NA	NA	NA	NA	NA
1706	NA	NA	NA	NA	NA	1.05	NA	1.09	NA	3.11	NA	NA	NA	NA	NA
1707	NA	NA	NA	NA	NA	0.93	NA	0.71	NA	0.77	NA	NA	NA	NA	NA
1708	NA	NA	NA	NA	NA	1.17	NA	0.74	NA	1.22	NA	NA	NA	NA	NA
1709	NA	NA	NA	NA	NA	0.94	NA	1.12	NA	1.25	NA	NA	NA	NA	NA
