# Kaiser - Isthmus Kodiak Island - PCSI - ITRDB AK14
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3658
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3658.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak14-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak14-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak14.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak14.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Kaiser - Isthmus Kodiak Island - PCSI - ITRDB AK14
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Isthmus  Kodiak Island
#   Location: Alaska
#   Northernmost_Latitude: 57.63
#   Southernmost_Latitude: 57.63
#   Easternmost_Longitude: -152.33
#   Westernmost_Longitude: -152.33
#   Elevation_m: 1
#--------------------
# Data_Collection
#   Collection_Name: AK14
#   First_Year: 1789
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ISTH0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0170_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0170; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0180_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0180; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0190_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0190; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTH0200_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTH0200; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ISTHCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ISTHCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ISTH0010_raw	ISTH0020_raw	ISTH0030_raw	ISTH0040_raw	ISTH0060_raw	ISTH0070_raw	ISTH0080_raw	ISTH0090_raw	ISTH0100_raw	ISTH0120_raw	ISTH0130_raw	ISTH0140_raw	ISTH0150_raw	ISTH0160_raw	ISTH0170_raw	ISTH0180_raw	ISTH0190_raw	ISTH0200_raw	ISTHCH00_raw
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA	1.93
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62	NA	NA	NA	NA	NA	NA	NA	NA	2.62
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.99	NA	NA	NA	NA	NA	NA	NA	NA	2.99
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.97	NA	NA	NA	NA	NA	NA	NA	NA	2.97
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.07	NA	NA	NA	NA	NA	NA	NA	NA	3.07
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.08	NA	NA	NA	NA	NA	NA	NA	NA	4.08
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.24	NA	NA	NA	NA	NA	NA	NA	NA	4.24
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.72	NA	NA	NA	NA	NA	NA	NA	NA	3.72
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.61	NA	NA	NA	NA	NA	NA	NA	NA	3.61
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.96	NA	NA	NA	NA	NA	NA	NA	NA	4.96
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.05	NA	NA	NA	NA	NA	NA	NA	NA	4.05
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.5	NA	NA	NA	NA	NA	NA	NA	NA	4.5
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.77	NA	NA	NA	NA	NA	NA	NA	NA	3.77
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.86	NA	NA	NA	NA	NA	NA	NA	NA	2.86
1803	NA	NA	NA	NA	NA	NA	NA	NA	2.81	3.47	NA	NA	NA	NA	NA	NA	NA	NA	3.14
1804	NA	NA	NA	NA	NA	NA	NA	NA	4.22	4.77	NA	NA	NA	NA	NA	NA	NA	NA	4.5
1805	NA	NA	NA	NA	NA	NA	NA	NA	3.39	4.77	NA	NA	NA	NA	NA	NA	NA	NA	4.08
1806	NA	NA	NA	NA	NA	NA	NA	NA	4.44	5.03	NA	NA	NA	NA	NA	NA	NA	NA	4.74
1807	NA	NA	NA	NA	NA	NA	NA	NA	3.88	3.44	NA	NA	NA	NA	NA	NA	NA	NA	3.66
1808	NA	NA	NA	NA	NA	NA	NA	NA	3.37	3.16	NA	NA	NA	NA	NA	NA	NA	NA	3.27
1809	NA	NA	NA	NA	NA	NA	NA	NA	2.84	2.94	NA	NA	NA	NA	NA	NA	NA	NA	2.89
1810	NA	NA	NA	NA	NA	NA	NA	NA	3.32	1.62	NA	NA	NA	NA	NA	NA	NA	NA	2.47
1811	NA	NA	NA	NA	NA	NA	NA	NA	2.42	1.75	NA	NA	NA	NA	NA	NA	NA	NA	2.09
1812	NA	NA	NA	NA	NA	NA	NA	NA	3.85	0.71	NA	NA	NA	NA	NA	NA	NA	NA	2.28
1813	NA	NA	NA	NA	NA	NA	NA	NA	3.78	0.59	NA	NA	NA	NA	NA	NA	NA	NA	2.19
1814	NA	NA	NA	NA	NA	NA	NA	NA	3.05	1.25	NA	NA	NA	NA	NA	NA	NA	NA	2.15
1815	NA	NA	NA	NA	NA	NA	NA	NA	3.69	2.15	NA	NA	NA	NA	NA	NA	NA	NA	2.92
1816	NA	NA	NA	NA	NA	NA	NA	NA	3.85	3.03	NA	NA	NA	NA	NA	NA	NA	NA	3.44
1817	NA	NA	NA	NA	NA	NA	NA	NA	3.57	3.29	NA	NA	NA	NA	NA	NA	NA	NA	3.43
1818	NA	NA	NA	NA	NA	NA	NA	5.95	3.8	3.25	NA	NA	NA	NA	NA	NA	NA	NA	4.33
1819	NA	NA	NA	NA	NA	NA	NA	5.51	3.47	3.3	NA	NA	NA	NA	NA	NA	NA	NA	4.09
1820	NA	NA	NA	NA	NA	NA	NA	4.37	3.33	3.52	NA	NA	NA	NA	NA	NA	NA	NA	3.74
1821	NA	NA	NA	NA	NA	NA	NA	5.23	4.08	2.32	NA	NA	NA	NA	NA	NA	NA	NA	3.88
1822	NA	NA	NA	NA	NA	NA	NA	4.75	3.72	3.36	NA	NA	NA	NA	NA	NA	NA	NA	3.94
1823	NA	NA	NA	NA	NA	NA	NA	4.28	3.1	3.24	NA	NA	NA	NA	NA	NA	NA	NA	3.54
1824	NA	NA	NA	NA	NA	NA	NA	5.21	4.69	3.23	NA	NA	NA	NA	NA	NA	NA	NA	4.38
1825	NA	NA	NA	NA	NA	NA	NA	3.48	3.13	3.51	NA	NA	NA	NA	NA	NA	NA	NA	3.37
1826	NA	NA	NA	NA	NA	NA	NA	4.64	3.44	2.14	NA	NA	NA	NA	NA	NA	NA	NA	3.41
1827	NA	NA	NA	NA	NA	NA	NA	4.52	3.97	2.19	NA	NA	NA	NA	NA	NA	NA	NA	3.56
1828	NA	NA	NA	NA	NA	NA	NA	4.81	3.71	2.47	NA	NA	NA	NA	NA	NA	NA	NA	3.66
1829	NA	NA	NA	NA	NA	NA	NA	5.03	3.73	2.75	NA	NA	NA	NA	NA	NA	NA	NA	3.84
1830	NA	NA	NA	NA	NA	NA	NA	4.85	3.02	3.36	NA	NA	NA	NA	NA	NA	NA	NA	3.74
1831	NA	NA	NA	NA	NA	NA	NA	3.66	1.98	2.41	NA	NA	NA	NA	NA	NA	NA	NA	2.68
1832	NA	NA	NA	NA	NA	NA	NA	4.87	2.74	1.4	NA	NA	NA	NA	NA	1.42	NA	NA	2.61
1833	NA	NA	NA	NA	NA	NA	NA	3.91	2.59	2.24	NA	NA	NA	NA	NA	2.27	NA	NA	2.75
1834	NA	NA	NA	NA	NA	NA	NA	4.44	2.36	2.3	NA	NA	NA	NA	NA	2.87	NA	NA	2.99
1835	NA	NA	NA	NA	NA	NA	NA	4.97	2.85	2.61	NA	NA	NA	NA	NA	2.74	NA	NA	3.29
1836	NA	NA	NA	NA	NA	NA	NA	5.52	3.25	3.4	NA	NA	NA	NA	NA	2.3	NA	NA	3.62
1837	NA	NA	NA	NA	NA	NA	NA	3.23	2.59	3.72	NA	NA	NA	NA	NA	1.71	NA	NA	2.81
1838	NA	NA	NA	NA	NA	NA	NA	4.27	2.75	3.05	NA	NA	NA	NA	NA	1.96	NA	NA	3.01
1839	NA	NA	NA	NA	NA	NA	NA	3.96	1.86	3.35	NA	NA	NA	NA	NA	3.84	NA	NA	3.25
1840	NA	NA	NA	NA	NA	NA	NA	4.43	2.44	3.73	NA	NA	NA	NA	NA	3.24	NA	NA	3.46
1841	NA	NA	NA	NA	NA	NA	NA	4.55	3.05	2.63	NA	NA	NA	NA	NA	3.6	NA	NA	3.46
1842	NA	NA	NA	NA	NA	NA	NA	2.63	1.62	2.68	NA	NA	NA	NA	NA	1.91	NA	NA	2.21
1843	NA	NA	NA	NA	NA	NA	NA	3.43	1.89	2	NA	NA	NA	NA	NA	2.75	NA	NA	2.52
1844	NA	NA	NA	NA	NA	NA	NA	3.44	1.83	1.11	NA	NA	NA	NA	NA	2.62	NA	NA	2.25
