# Peterson - Mount Jefferson Medium - TSME - ITRDB OR068
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4166
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4166.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or068-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; or068-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/or068.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/or068.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Mount Jefferson Medium - TSME - ITRDB OR068
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mount Jefferson Medium
#   Location: Oregon
#   Northernmost_Latitude: 44.67
#   Southernmost_Latitude: 44.67
#   Easternmost_Longitude: -121.83
#   Westernmost_Longitude: -121.83
#   Elevation_m: 1785
#--------------------
# Data_Collection
#   Collection_Name: OR068
#   First_Year: 1708
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HMMJ01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HMMJ20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HMMJ20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HMMJ01B_raw	HMMJ02A_raw	HMMJ03A_raw	HMMJ04A_raw	HMMJ05B_raw	HMMJ06B_raw	HMMJ07A_raw	HMMJ08B_raw	HMMJ10B_raw	HMMJ11B_raw	HMMJ12B_raw	HMMJ13A_raw	HMMJ14A_raw	HMMJ15B_raw	HMMJ16B_raw	HMMJ17A_raw	HMMJ18B_raw	HMMJ19B_raw	HMMJ20A_raw
1763	0.16	1.3	1.25	NA	NA	NA	NA	NA	0.49	0.36	0.27	1.29	0.6	0.82	0.23	NA	0.65	NA	NA
1764	0.41	2.27	2.16	NA	NA	NA	NA	NA	0.97	0.82	0.67	2.25	1.08	1.67	1.15	NA	0.86	NA	NA
1765	0.53	1.94	1.38	NA	NA	NA	NA	NA	0.94	0.82	0.66	1.98	0.95	1.44	0.97	NA	1.02	NA	NA
1766	0.35	1.7	1.45	NA	NA	0.82	NA	NA	0.63	0.68	0.58	1.68	0.82	0.98	0.51	NA	0.63	NA	NA
1767	0.62	2.27	2.06	NA	NA	1.11	NA	NA	0.72	1.02	0.72	1.59	0.9	1.45	0.82	NA	0.79	NA	NA
1768	0.53	2.07	1.67	NA	NA	1.15	NA	NA	0.72	0.84	0.58	1.84	0.78	1.37	0.77	NA	0.87	1.94	NA
1769	0.57	2.47	1.71	NA	NA	1.27	NA	NA	0.78	0.76	0.6	1.71	1.02	1.38	0.99	NA	0.65	1.52	NA
1770	0.62	2.35	1.29	NA	1.28	1.15	NA	NA	0.92	0.94	0.76	1.56	1.3	1.64	0.94	NA	0.74	1.26	NA
1771	0.53	2.32	1.38	NA	1.16	1.16	NA	NA	0.97	0.73	0.85	1.52	1.06	1.49	0.84	NA	0.66	1.86	NA
1772	0.79	2.17	1.71	NA	1.23	1.41	NA	NA	0.96	0.64	0.43	1.37	1.07	1.55	1.04	NA	0.55	1.57	NA
1773	0.58	2	1.7	NA	0.64	0.97	NA	NA	0.73	0.6	0.57	1.15	0.86	1.15	0.57	NA	0.47	1.51	NA
1774	0.64	2	1.69	NA	0.76	1.49	NA	NA	1.13	0.78	0.67	1.31	1.3	1.7	0.93	NA	0.71	1.77	NA
1775	0.38	1.55	0.83	NA	0.46	0.85	NA	NA	0.53	0.63	0.49	1.2	0.84	1.08	0.56	NA	0.71	1.06	NA
1776	0.86	2.26	1.5	NA	0.97	1.37	NA	NA	1.23	1.09	0.64	1.38	1.83	1.81	1.16	NA	1.05	1.32	NA
1777	0.76	1.99	1.54	NA	0.7	1.01	NA	NA	1.32	0.72	0.51	1.24	1.55	1.71	0.77	NA	0.99	1.44	NA
1778	0.71	1.89	1.47	NA	1.03	1.34	NA	NA	1.23	0.63	0.57	1.32	1.54	1.6	0.91	NA	0.99	1.17	NA
1779	0.51	1.91	1.92	NA	0.64	1.29	NA	NA	0.93	0.61	0.47	1.14	1.33	1.68	0.74	NA	0.91	1.46	NA
1780	0.51	1.96	1.65	NA	0.81	1.17	NA	NA	0.96	0.41	0.36	0.92	1.12	1.2	0.69	NA	0.83	1.25	NA
1781	0.45	1.99	2.54	NA	0.46	1.06	NA	NA	0.78	0.45	0.45	1.24	0.92	1.17	0.73	NA	0.61	1.4	NA
1782	0.69	2.16	1.78	NA	0.89	1.47	NA	NA	1.25	0.47	0.54	1.69	1.5	1.7	0.98	NA	1.18	1.46	NA
1783	1.01	2.13	1.63	NA	1.25	1.69	NA	NA	1.96	0.6	0.81	1.87	1.78	2.06	1.13	NA	1.22	1.32	NA
1784	0.73	1.93	1.35	NA	1.31	1.32	NA	NA	1.36	0.54	0.59	1.22	1.37	1.7	0.94	NA	1.33	1.38	NA
1785	0.56	1.99	1.27	NA	0.41	1.2	NA	NA	0.89	0.53	0.51	0.86	1.35	1.3	0.77	NA	1.03	1.2	NA
1786	0.57	1.81	1.45	NA	0.56	1.1	NA	NA	1.74	0.72	0.66	1.05	1.46	1.34	0.43	NA	1.15	0.99	NA
1787	0.45	1.59	1.48	NA	0.67	1.25	NA	NA	1.29	0.72	0.58	0.89	1.46	1.43	0.63	NA	1.02	0.84	NA
1788	0.63	1.91	1.27	NA	1.28	1.19	NA	NA	1.86	1.07	0.72	1.29	1.73	1.55	0.88	NA	1.57	1.25	NA
1789	0.55	1.74	1.15	NA	0.56	0.95	1.44	NA	1.28	0.89	0.48	1.03	1.51	1.35	0.61	NA	1.14	1.18	NA
1790	0.41	1.47	1.86	NA	0.26	1.06	1.36	NA	1.04	0.85	0.48	1.18	1.51	0.96	0.63	NA	1.02	1	NA
1791	0.89	2.48	3.28	NA	1.21	1.56	2.13	NA	2.09	1.33	0.65	1.89	2.62	1.54	0.92	NA	1.54	1.4	NA
1792	0.7	1.9	1.63	NA	0.95	1.24	1.46	NA	1.23	1.36	0.66	1.35	1.85	1.55	0.85	NA	1.51	0.85	NA
1793	0.8	1.91	1.61	NA	0.97	1.46	1.54	NA	1.22	1.29	0.77	1.17	1.95	1.49	0.84	1.64	1.12	0.74	NA
1794	0.8	1.81	2.29	NA	0.91	1.57	1.86	NA	1.38	1.09	0.89	1.32	1.95	2.15	1.2	1.68	1.44	0.99	NA
1795	0.63	1.48	1.68	NA	0.61	0.9	1.57	NA	0.9	0.88	0.52	1.06	1.39	1.28	0.61	1.21	0.97	0.83	NA
1796	0.5	1.56	2.66	NA	0.46	0.91	2.29	NA	1.21	1.16	0.62	0.92	1.57	1.48	0.81	1.28	1.03	0.95	NA
1797	0.29	1.56	1.94	NA	0.45	0.69	1.45	NA	1.06	0.94	0.65	0.57	1.2	1.19	0.46	1.14	0.97	1.26	NA
1798	0.62	2.28	2.88	NA	0.98	1.33	2.41	NA	2.21	1.14	1.19	1.6	2.28	3.04	0.98	2.25	1.89	2.59	NA
1799	0.77	1.96	2.25	NA	1.01	1.5	2.64	NA	1.67	1.1	0.78	1.24	2.27	2.09	1.24	1.71	2.13	1.68	NA
1800	0.82	2.13	2.52	NA	1.23	1.42	2.71	NA	1.93	0.96	0.93	1.12	1.65	1.69	1.22	1.75	1.17	1.02	NA
1801	0.17	0.57	1.06	NA	0.09	0.31	0.41	NA	0.29	0.2	0.26	0.57	0.58	0.8	0.22	0.86	0.63	0.78	NA
1802	0.8	1.51	2.26	NA	0.47	1.11	2.24	NA	1.62	0.63	0.67	1.54	1.68	2.32	0.6	2.52	0.96	1.11	NA
1803	0.79	2.07	1.74	NA	0.96	1.07	1.77	NA	1.88	0.78	0.72	1.13	1.96	1.92	0.79	1.93	1.26	0.96	NA
1804	0.72	1.9	1.81	NA	0.87	0.9	1.43	NA	1.22	0.89	0.8	1.16	2.23	1.61	0.93	1.38	1.03	0.91	NA
1805	0.41	1.64	2.42	NA	0.32	0.69	1.63	NA	0.84	0.9	0.79	1.09	2.51	1.98	0.71	1.58	1.34	1.06	NA
1806	0.42	1.37	1.94	NA	0.09	0.69	1.69	NA	0.85	0.84	0.7	0.86	2.09	1.51	0.76	1.09	0.88	0.73	NA
1807	0.67	1.59	2.02	NA	0.37	0.89	1.81	NA	1.7	0.88	0.97	0.88	2.18	1.92	1.22	1.44	0.76	0.58	NA
1808	0.75	1.75	1.95	NA	0.05	0.8	1.53	NA	0.87	0.72	0.66	1.41	2.02	1.44	1.2	1.21	0.89	0.54	NA
1809	0.92	1.81	2.55	NA	0.24	0.88	2.33	NA	0.83	0.3	1.03	2.4	1.98	2.29	1.33	2.56	0.86	0.78	NA
1810	0.02	0.53	0.45	NA	0.01	0.24	0.48	NA	0.25	0.17	0.08	0.2	0.24	0.39	0.14	0.82	0.68	0.65	NA
1811	0.42	0.64	1.17	NA	0.39	0.5	1.77	NA	0.66	0.47	0.75	1.01	1	1.17	0.77	1.49	0.9	1.01	NA
1812	0.64	1.31	3.46	NA	0.77	0.89	3.19	NA	0.94	0.67	1.14	2.22	2.1	1.88	1.35	1.18	1.08	0.71	NA
1813	0.4	0.92	2.66	NA	0.24	0.62	1.59	NA	0.56	0.59	0.74	0.95	1.47	0.97	0.74	0.85	0.52	0.55	NA
1814	0.78	1.75	3.23	NA	0.62	0.95	2.65	NA	1.76	0.77	1.21	1.5	2.37	1.69	1.3	1.42	0.85	0.86	NA
1815	0.51	1.04	2.03	NA	0.03	0.59	1.96	NA	0.37	0.63	1.1	0.87	1.26	1.68	0.62	1.33	0.7	0.62	NA
1816	1.33	2.18	2.98	0.41	0.88	1.39	2.69	NA	1.79	1.01	1.34	1.76	2.28	1.91	1.54	1.45	1	0.77	NA
1817	1.48	1.65	2.51	0.92	0.93	0.99	2.18	NA	2.6	1.32	1.55	1.85	2.11	2.03	1.45	1.97	0.98	0.75	NA
1818	1.06	1.23	1.41	0.68	0.89	0.78	1.47	NA	1.3	1.18	1.07	1.28	1.69	1.65	1.3	1.65	0.98	0.74	NA
1819	0.6	0.36	0.5	0.27	0.03	0.51	1.12	NA	0.69	0.6	0.7	0.55	1.23	1.42	0.38	1.26	0.73	0.62	NA
1820	0.59	0.92	0.7	0.23	0.35	0.37	1.44	0.52	0.8	0.44	0.79	0.8	1.34	1.4	0.83	1.06	0.89	0.56	NA
1821	0.79	1.58	1.48	0.47	0.89	0.79	2.24	0.53	2.01	0.23	0.91	0.95	1.39	1.54	1.31	0.86	0.95	0.4	NA
1822	0.92	1.21	1.8	0.27	0.63	0.52	1.83	0.86	1.02	0.62	1.04	1.11	1.43	1.71	1.01	1.22	0.99	0.68	NA
1823	1	0.71	1.94	0.25	0.41	0.66	1.71	0.51	0.99	0.71	0.92	0.96	1.26	1.48	1.14	1.43	0.9	0.53	NA
1824	0.9	0.7	1.74	0.39	0.54	0.63	1.58	0.45	0.88	0.79	0.96	0.92	0.9	0.89	0.86	1.25	1.06	0.55	NA
1825	0.92	0.94	1.15	0.63	0.66	0.61	1.32	0.64	0.81	0.78	0.57	1.07	1.02	1.17	1.31	1.07	1.05	0.54	NA
1826	0.97	0.76	0.8	0.35	0.32	0.65	1.14	0.52	0.73	0.69	0.88	0.78	0.86	0.89	1.15	1.23	0.97	0.54	NA
1827	0.87	0.71	1	0.65	0.53	0.57	1.52	0.42	0.69	0.67	0.85	0.87	0.85	1.44	1.01	1.4	1.13	0.58	NA
1828	0.84	0.9	1.52	0.59	0.84	0.72	2.05	0.35	0.8	0.82	0.87	0.54	0.64	1.48	0.8	1.01	0.91	0.62	NA
1829	0.9	0.8	1.12	0.74	0.95	0.49	1.59	0.49	0.7	0.95	1.07	0.94	0.86	1.62	1.03	1.2	1.17	0.66	NA
1830	0.69	0.78	1.01	0.62	0.85	0.34	1.3	0.43	0.45	1.05	0.8	0.82	0.68	1.4	0.52	0.85	1	0.58	NA
1831	0.68	0.68	1.3	0.4	0.43	0.4	1.2	0.34	0.18	1.02	0.73	0.76	0.63	1.22	0.54	0.68	0.78	0.47	NA
1832	0.86	0.96	1.47	0.35	0.85	0.34	1.79	0.19	0.28	0.84	0.65	0.26	0.76	1.2	0.76	0.69	0.52	0.32	NA
1833	0.91	1.01	1.01	0.47	0.69	0.72	1.51	0.46	0.37	1.21	1.02	1.05	0.92	1.42	0.75	0.97	0.79	0.55	NA
1834	1.08	1.05	0.92	0.61	1.02	0.77	1.6	0.54	0.72	1.24	1.17	1.21	1.02	1.97	0.94	1.23	1.13	0.81	NA
1835	0.82	0.75	0.96	0.24	0.38	0.48	1.45	0.44	0.35	0.89	0.8	0.67	0.68	1.4	0.74	1.11	1	0.6	NA
1836	0.85	0.77	1.26	0.41	0.49	0.6	1.53	0.54	0.5	1.08	0.91	0.49	0.89	1.58	0.75	1.52	0.95	0.63	NA
1837	0.86	0.92	1.23	0.31	0.21	0.71	1.64	0.41	0.52	1.05	0.93	0.43	0.92	1.52	0.65	1.39	0.91	0.66	NA
1838	0.54	0.98	1.17	0.21	0.53	0.98	1.61	0.21	0.45	0.44	0.52	0.27	0.9	1.25	0.29	1.17	0.75	0.56	NA
1839	0.98	1.59	1.45	1.32	1.5	1.07	2.04	0.79	1.3	1.06	1.11	1.13	1.04	1.78	1.39	1.12	1.22	0.81	NA
1840	0.7	0.62	0.4	0.18	0.36	0.34	0.94	0.37	0.49	0.61	0.53	0.46	0.47	0.86	0.42	0.7	0.54	0.4	NA
1841	0.81	0.79	0.92	0.52	0.6	0.83	1.39	0.47	0.56	0.66	0.79	0.48	0.6	1.06	0.65	0.79	0.72	0.42	NA
1842	0.83	0.6	1.45	0.64	0.52	0.72	1.46	0.44	0.44	0.85	0.77	0.61	0.61	1.15	0.71	0.81	0.65	0.51	NA
1843	1.04	0.94	1.52	0.48	0.86	0.81	1.78	0.5	0.89	0.89	0.87	0.98	0.71	1.08	0.84	0.91	0.77	0.62	NA
1844	0.67	0.74	0.88	0.76	0.88	0.65	1.28	0.55	0.68	0.95	0.86	0.83	0.59	1.07	0.69	0.81	0.73	0.44	NA
1845	0.74	0.72	0.62	0.55	0.55	0.38	0.99	0.51	0.52	0.9	0.68	0.83	0.52	1.21	0.65	0.82	0.93	0.49	NA
1846	0.81	1.05	0.91	1.34	1.28	0.9	1.56	0.47	1.11	1.18	0.88	0.91	0.66	1.29	0.94	0.99	1.21	0.68	NA
1847	0.76	0.78	1.02	0.86	0.97	0.7	1.5	0.36	0.67	0.54	0.49	0.23	0.52	0.82	0.93	0.8	0.59	0.32	NA
1848	0.79	0.9	0.82	0.99	0.98	0.8	1.64	0.48	0.73	0.74	0.57	0.62	0.59	1.15	0.81	0.91	0.76	0.65	NA
1849	0.75	0.52	0.73	1.61	0.55	0.52	1.05	0.29	0.53	0.5	0.51	0.37	0.46	1.3	0.62	0.79	0.59	0.46	NA
1850	0.68	0.53	0.6	2.03	0.56	0.56	0.97	0.26	0.54	0.62	0.56	0.35	0.77	1.18	0.44	0.81	0.66	0.47	NA
1851	0.67	1.36	0.73	1.91	0.91	0.89	1.27	0.59	0.98	0.7	0.62	0.63	0.83	1.13	0.83	0.87	0.69	0.44	NA
1852	0.71	0.92	0.69	1.75	0.95	0.65	1.14	0.47	1.07	0.58	0.52	0.57	0.56	1.42	0.81	0.81	0.67	0.43	NA
1853	0.68	0.51	0.42	1.09	0.67	0.58	1.09	0.44	1.01	0.69	0.55	0.28	0.59	1.26	0.71	0.78	0.59	0.6	NA
1854	0.85	0.67	0.7	1.04	0.97	0.77	1.37	0.66	1.2	0.82	0.71	0.73	0.69	1.29	0.78	1.1	0.67	0.72	NA
1855	0.87	0.78	0.73	1.14	1.09	0.81	1.53	0.64	1.03	0.56	0.65	0.8	0.6	1.3	1.15	1.17	0.62	0.68	NA
1856	0.69	0.5	0.37	0.87	0.54	0.75	0.96	0.52	0.81	0.63	0.39	0.34	0.51	1.06	0.73	0.98	0.54	0.46	NA
1857	1.01	0.77	0.61	0.99	0.5	1.02	1.25	0.41	0.84	0.64	0.35	0.19	0.47	1.12	0.7	0.93	0.49	0.59	NA
1858	1.09	0.61	0.54	0.76	0.66	1.11	1.08	0.34	0.7	0.85	0.44	0.19	0.61	1.09	0.66	0.91	0.58	0.71	1.22
1859	0.76	0.48	1.35	0.29	0.61	1.29	1.27	0.38	0.57	0.59	0.48	0.24	0.43	0.85	0.5	0.61	0.35	0.59	1.17
1860	0.46	0.59	2.19	0.35	1.02	1.02	1.69	0.5	0.6	0.82	0.51	0.36	0.51	1.04	0.53	0.87	0.71	0.6	2.64
1861	0.4	0.52	0.75	0.1	0.63	0.91	1.12	0.38	0.21	0.62	0.31	0.3	0.38	0.68	0.25	0.65	0.28	0.61	0.99
1862	0.61	0.38	0.93	0.21	0.35	1.21	1.38	0.39	0.34	0.47	0.29	0.16	0.38	0.8	0.47	0.82	0.47	0.71	1.21
1863	0.35	1.03	1.56	0.62	0.92	1.82	2.66	0.61	0.82	0.76	0.83	1.19	0.87	1.49	1.03	1.07	0.89	0.8	1.44
1864	0.63	0.84	1.08	0.63	0.65	1.16	1.81	0.56	1.09	0.61	0.47	0.5	1.06	1.25	0.62	0.72	0.52	0.29	1.88
1865	0.74	0.57	0.61	0.34	0.7	0.65	1.4	0.47	1.02	0.46	0.58	0.46	0.62	1.03	0.44	0.74	0.55	0.48	1.29
1866	0.55	0.6	0.38	0.29	0.36	0.47	1.61	0.32	0.45	0.35	0.27	0.12	0.46	0.71	0.47	0.78	0.26	0.35	0.76
1867	0.78	0.56	0.56	0.58	0.33	0.84	1.93	0.43	0.91	0.48	0.43	0.25	0.52	0.93	0.49	0.83	0.56	0.37	1.51
1868	0.95	0.74	0.68	0.93	0.78	0.96	2.32	0.59	0.83	0.33	0.62	0.16	0.65	1.01	0.69	0.97	0.43	0.35	1.44
1869	1.15	0.63	0.69	1.1	0.88	0.69	2.01	0.59	0.89	0.67	0.62	0.58	0.7	1.09	0.82	0.94	0.81	0.46	1.7
1870	0.88	0.64	0.4	0.92	0.64	0.46	1.73	0.41	0.72	0.62	0.51	0.45	0.52	0.91	0.43	0.84	0.73	0.45	2.04
1871	0.61	0.6	0.53	1.11	0.57	0.99	1.54	0.43	0.82	0.73	0.69	0.26	0.56	0.76	0.62	0.79	0.57	0.3	1.29
1872	0.59	0.74	0.42	1.32	0.54	1.01	1.52	0.45	0.82	0.82	0.66	0.34	0.51	0.89	0.6	0.7	0.47	0.36	1.41
1873	0.57	0.62	0.47	1.01	0.4	0.93	1.64	0.49	0.72	0.77	0.6	0.29	0.54	0.83	0.5	0.74	0.6	0.33	1.38
1874	0.5	0.93	0.82	1.05	1.04	1.78	2.3	0.58	0.98	0.86	0.59	0.66	0.7	1.28	0.53	1.07	0.8	0.29	1.73
1875	0.37	0.91	0.93	1.48	1.21	1.18	2.25	0.78	0.92	0.86	0.67	0.9	0.71	1.56	0.97	1	0.94	0.39	1.75
1876	0.25	0.59	0.38	0.81	0.25	0.54	1.22	0.5	0.49	0.68	0.38	0.4	0.45	0.74	0.63	0.76	0.53	0.3	1.06
1877	0.78	1.09	0.94	1.17	1.32	1.47	1.99	0.6	1.19	0.89	0.62	1	0.6	1.02	0.68	0.91	0.72	0.34	2.1
1878	0.78	0.89	0.62	1.29	0.71	0.94	1.44	0.52	1.06	0.75	0.39	0.39	0.55	0.94	0.57	0.82	0.7	0.33	1.9
1879	0.92	0.76	0.65	1.27	0.66	0.83	1.14	0.76	1	0.68	0.53	0.34	0.55	0.85	0.77	1.03	0.74	0.46	1.97
1880	0.1	0.11	0.07	0.05	0.08	0.13	0.36	0.25	0.08	0.19	0.19	0.16	0.09	0.4	0.3	0.4	0.5	0.37	0.89
1881	0.47	1.05	0.69	0.75	1.22	1.47	1.74	0.47	0.46	0.57	0.48	0.99	0.71	0.98	0.92	1.04	0.63	0.33	1.6
1882	0.31	0.58	0.58	0.24	0.87	0.72	0.67	0.44	0.26	0.47	0.43	0.58	0.69	0.8	0.41	0.6	0.53	0.41	1.09
1883	0.4	0.84	0.81	0.58	1.31	0.99	1.45	0.71	0.61	0.57	0.56	1.14	1.1	1.02	0.96	1.13	0.67	0.55	2.3
1884	0.48	0.63	0.54	0.66	0.55	0.56	1.15	0.45	0.45	0.31	0.22	0.6	0.73	0.51	0.43	0.79	0.49	0.38	1.88
1885	1.49	0.92	0.7	1.05	0.99	0.99	1.62	0.68	0.94	0.39	0.36	0.7	0.65	1.12	0.82	1.09	0.56	0.37	1.9
1886	1.27	0.65	0.65	1.02	0.64	0.7	1.35	0.71	0.86	0.56	0.46	0.81	0.5	0.82	0.73	0.94	0.57	0.38	1.74
1887	0.78	0.34	0.52	1.01	0.24	0.39	0.97	0.54	0.41	0.69	0.64	0.5	0.35	0.8	0.57	0.64	0.37	0.27	1.6
1888	0.84	0.87	0.82	1.4	0.93	0.87	1.31	0.73	0.68	0.86	0.74	0.99	0.62	1.19	0.68	0.98	0.71	0.4	2
1889	1.46	0.85	0.64	1.54	1.43	0.74	1.52	0.66	0.86	1.1	0.8	1.24	0.52	0.89	1.16	0.87	0.9	0.34	2.2
1890	1	0.52	0.37	1.13	0.72	0.88	1.48	0.34	1.12	0.82	0.44	0.61	0.29	0.71	0.78	0.98	0.56	0.36	1.67
1891	0.9	0.68	0.68	1.43	1.1	1.17	1.5	0.57	1.17	0.84	0.68	0.99	0.52	0.73	0.68	1.05	0.57	0.28	1.5
1892	0.69	0.8	0.42	1.29	0.74	0.95	1.1	0.48	0.79	0.68	0.66	0.65	0.36	0.76	0.66	0.94	0.53	0.23	1.34
1893	0.52	0.63	0.21	1.2	0.55	0.58	0.57	0.43	0.74	0.63	0.48	0.41	0.16	0.47	0.55	0.81	0.35	0.25	1.29
1894	0.12	0.61	0.16	0.31	0.28	0.35	0.57	0.28	0.17	0.34	0.46	0.08	0.31	0.52	0.31	0.92	0.44	0.31	1.15
1895	0.3	0.82	0.67	1.06	1.48	1.52	2.77	0.63	1.29	0.68	0.56	0.68	0.58	1.06	0.84	1.37	0.59	0.29	2.06
1896	0.42	0.64	0.22	0.9	0.34	0.78	1.67	0.28	1.14	0.4	0.28	0.36	0.26	0.53	0.36	0.76	0.42	0.39	1.43
1897	0.35	0.9	0.71	1.19	0.72	1.22	2.24	0.48	1.46	0.51	0.36	0.74	0.37	0.91	0.63	1.03	0.73	0.37	2.05
