# Meko - Hankins Group - QUMA - ITRDB SD013
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3947
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3947.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd013-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; sd013-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/sd013.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/sd013.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Meko - Hankins Group - QUMA - ITRDB SD013
#--------------------
# Investigators
#   Investigators: Meko, D.M.(https://orcid.org/0000-0002-5171-2724); Sieg, C.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Hankins Group
#   Location: South Dakota
#   Northernmost_Latitude: 44.33
#   Southernmost_Latitude: 44.33
#   Easternmost_Longitude: -103.68
#   Westernmost_Longitude: -103.68
#   Elevation_m: 1520
#--------------------
# Data_Collection
#   Collection_Name: SD013
#   First_Year: 1875
#   Last_Year: 1990
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HNK01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HNK01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HNK02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HNK02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORC02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORC04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORC04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ORD01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ORD01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNY01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNY01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SNY02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SNY02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WIL01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WIL01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WIL02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WIL02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## WIL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: WIL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HNK01A_raw	HNK02A_raw	ORC01A_raw	ORC02A_raw	ORC03A_raw	ORC04A_raw	ORD01A_raw	SNY01A_raw	SNY02A_raw	WIL01A_raw	WIL02A_raw	WIL03A_raw
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA
1735	0.37	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA
1736	0.34	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA
1737	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA
1738	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA
1739	0.45	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA
1740	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.37	NA	NA
1741	0.38	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA
1742	0.24	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA
1743	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA
1744	0.61	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA
1745	0.93	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA
1746	0.98	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA
1747	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA
1748	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA
1749	0.53	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA
1750	0.55	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA
1751	0.45	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA
1752	0.43	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA
1753	0.51	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA
1754	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA
1755	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA
1756	0.71	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA
1757	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA
1758	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA
1759	0.47	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA
1760	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA
1761	0.66	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA
1762	0.54	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA
1763	0.7	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA
1764	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	NA
1765	0.68	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA
1766	0.6	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA
1767	0.73	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA
1768	0.63	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA
1769	0.53	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA
1770	0.57	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA
1771	0.4	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA
1772	0.39	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA
1773	0.42	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA
1774	0.46	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA
1775	0.48	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA
1776	0.44	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA
1777	0.36	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA
1778	0.47	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA
1779	0.33	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA
1780	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA
1781	0.37	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA
1782	0.22	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA
1783	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA
1784	0.23	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA
1785	0.29	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA
1786	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA
1787	0.24	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA
1788	0.24	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA
1789	0.28	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA
1790	0.28	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA
1791	0.23	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA
1792	0.18	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA
1793	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA
1794	0.11	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA
1795	0.18	NA	NA	NA	NA	NA	NA	NA	NA	1.01	NA	NA
1796	0.13	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA
1797	0.26	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA
1798	0.25	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA
1799	0.2	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA
1800	0.22	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA
1801	0.15	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA
