# Maxwell - Missouri Ozark Site Flux Tower - QUAL - ITRDB MO080
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/30579
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-30579.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mo080-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mo080-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mo080.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mo080.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-07-01
#--------------------
# File_Last_Modified_Date
#   Date: 2020-07-01
#--------------------
# Title
#   Study_Name: Maxwell - Missouri Ozark Site Flux Tower - QUAL - ITRDB MO080
#--------------------
# Investigators
#   Investigators: Maxwell, J.T.(https://orcid.org/0000-0001-9195-3146); Kannenberg, S.A.; Mandra, T.E.; Novick, K.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-09-03.
#--------------------
# Publication
#   Authors: Justin T. Maxwell, Grant L. Harley, Tessa E. Mandra, Koong Yi, Steven A. Kannenberg, Tsun Fung Au, Scott M. Robeson, Neil Pederson, Peter E. Sauer, Kimberly A. Novick
#   Journal_Name: Journal of Geophysical Research: Biogeosciences
#   Published_Title: Higher CO2 Concentrations and Lower Acidic Deposition Have Not Changed Drought Response in Tree Growth But Do Influence iWUE in Hardwood Trees in the Midwestern United States
#   Published_Date_or_Year: 2019
#   Volume: 124
#   Pages: 3798-3813
#   Issue: 12
#   Report_Number: 
#   DOI: 10.1029/2019JG005298
#   Full_Citation: None
#   Abstract: Several important environmental influences of tree growth and carbon sequestration have changed over the past several decades in eastern North America, specifically, more frequent pluvial conditions, increased carbon dioxide (CO2) concentrations, and decreased acidic deposition. These factors could lead to changes in the relationship between tree growth and water availability, and perhaps even decouple the two, having large implications on how future climate change will impact forest productivity and carbon sequestration. Here, we examine the concurrent influence of the climatic water balance (precipitation minus potential evapotranspiration), CO2 concentrations, and sulfate and nitrogen deposition on radial tree growth, carbon isotopes, and intrinsic water-use efficiency (iWUE) for several hardwood tree species in the Midwestern United States. We found that when considering the simultaneous influence of these factors, the climatic water balance is the dominant influence on annual growth. Therefore, the recent pluvial period is the primary cause of the weakening relationship between radial growth and water availability. Even during pluvial periods, water availability is the primary control on growth, with increasing CO2 concentrations and decreased SO4 deposition being secondary factors. Importantly, the weakening in the climate-growth relationship is species specific, with Acer species having stable relationships with the climatic water balance, Liriodendron tulipifera showing a strengthening relationship, and Quercus species and Populus grandidentata exhibiting weakening. Thus, interannual variations in soil moisture unevenly impact tree growth and carbon sequestration. Our findings suggest that, despite recent pluvial conditions, increasing CO2 concentrations and decreasing acidic deposition have not buffered the impact of water availability on tree growth and carbon sequestration.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Missouri Ozark Site Flux Tower
#   Location: Missouri
#   Northernmost_Latitude: 38.7441
#   Southernmost_Latitude: 38.7441
#   Easternmost_Longitude: -92.2
#   Westernmost_Longitude: -92.2
#   Elevation_m: 230
#--------------------
# Data_Collection
#   Collection_Name: MO080
#   First_Year: 1907
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MQUAL01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAD02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAD02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MQUAL10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MQUAL10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MQUAL01A_raw	MQUAL01B_raw	MQUAL02A_raw	MQUAD02B_raw	MQUAL03A_raw	MQUAL03B_raw	MQUAL04A_raw	MQUAL04B_raw	MQUAL05A_raw	MQUAL05B_raw	MQUAL06A_raw	MQUAL06B_raw	MQUAL07A_raw	MQUAL07B_raw	MQUAL08A_raw	MQUAL08B_raw	MQUAL09A_raw	MQUAL09B_raw	MQUAL10A_raw	MQUAL10B_raw
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.485	NA	4.106	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.092	NA	3.709	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.128	NA	5.094	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	2.232	NA	NA	NA	NA	NA	NA	NA	2.384	NA	4.909	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	0.93	NA	NA	NA	NA	NA	2.289	NA	2.08	NA	1.389	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	2.385	NA	NA	NA	NA	NA	3.45	NA	4.988	NA	3.162	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	1.193	NA	NA	NA	NA	NA	2.597	NA	2.745	NA	2.931	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	0.563	NA	NA	NA	NA	NA	4.122	NA	2.267	NA	2.996	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	2.059	NA	NA	NA	NA	NA	2.519	NA	4.749	NA	6.02	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	1.528	NA	NA	NA	NA	NA	2.021	NA	3.03	NA	3.14	3.977
1917	NA	NA	NA	NA	NA	NA	NA	NA	1.604	NA	NA	NA	NA	NA	5.144	NA	2.537	NA	3.236	1.254
1918	NA	NA	NA	NA	NA	NA	NA	NA	1.286	NA	NA	NA	NA	1.002	1.677	NA	1.518	1.854	1.93	0.75
1919	NA	NA	NA	NA	NA	NA	NA	NA	2.629	NA	NA	NA	NA	1.848	0.958	NA	0.984	1.562	2.957	1.608
1920	NA	NA	NA	NA	NA	NA	NA	NA	2.346	NA	NA	NA	NA	1.579	5.017	NA	1.284	1.466	2.248	1.087
1921	2.373	NA	NA	NA	NA	NA	NA	NA	2.574	NA	NA	NA	NA	2.52	3.635	NA	2.831	2.877	2.534	1.221
1922	1.022	NA	NA	NA	NA	NA	NA	NA	2.744	NA	NA	NA	NA	2.936	2.707	NA	3.555	3.518	2.818	1.566
1923	1.622	NA	NA	NA	NA	NA	NA	NA	3.528	NA	NA	NA	NA	4.065	3	8.022	3.882	3.862	2.537	1.343
1924	2.75	NA	NA	NA	NA	NA	NA	NA	3.567	3.518	NA	NA	NA	4.893	2.898	6.224	3.194	4.212	2.851	2.358
1925	1.014	2.071	NA	NA	NA	NA	NA	NA	2.3	2.584	NA	NA	NA	1.707	2.393	3.571	1.732	2.241	1.841	1.188
1926	1.106	1.158	NA	NA	NA	NA	NA	NA	2.329	2.486	NA	NA	NA	2.29	2.969	3.542	2.723	2.364	1.736	1.066
1927	1.631	1.858	NA	NA	NA	NA	NA	NA	2.76	3.372	NA	NA	5.219	3.805	3.878	5.99	2.77	3.142	1.348	1.3
1928	2.388	3.243	NA	NA	NA	NA	NA	NA	3.284	3.211	NA	NA	5.801	4.786	3.739	7.063	3.345	3.84	2.151	1.639
1929	2.444	2.11	2.144	NA	3.782	NA	NA	NA	2.588	1.813	NA	NA	3.981	2.607	3.05	4.813	2.479	2.356	2.193	1.722
1930	2.201	2.04	2.927	NA	3.942	NA	NA	NA	1.703	1.599	NA	3.014	3.247	2.335	2.27	1.881	1.761	1.858	1.285	1.037
1931	2.687	2.267	2.037	0.968	3.048	NA	NA	NA	1.773	2.197	NA	3.521	4.299	2.352	2.524	2.786	1.588	1.33	1.172	0.93
1932	3.654	2.391	2.793	1.036	4.355	NA	NA	NA	2.314	1.435	2.855	3.533	4.3	3.72	3.178	3.991	1.695	2.102	1.49	1.35
1933	2.023	1.733	1.466	0.867	2.728	NA	NA	NA	1.838	1.212	2.183	3.026	2.948	2.356	1.488	1.861	1.154	1.132	1.27	0.997
1934	1.265	2.918	0.765	0.732	2.53	NA	NA	NA	1.424	0.878	1.231	1.883	1.678	1.645	0.966	1.427	0.928	0.807	0.628	0.697
1935	1.773	5.2	0.824	0.679	3.771	NA	NA	NA	0.906	0.584	3.038	3.442	3.159	2.062	2.442	3.181	1.463	1.486	0.875	1.335
1936	1.113	1.022	0.538	0.51	1.422	NA	NA	NA	0.571	0.658	1.242	1.657	1.581	1.523	0.962	1.454	0.61	0.594	0.708	0.648
1937	1.49	1.713	0.835	0.543	1.646	2	NA	4.385	0.521	1.495	2.445	3.124	3.596	2.566	1.688	3.125	1.126	1.479	1.329	1.367
1938	2.296	1.271	0.808	0.687	1.82	1.784	3.609	5.709	1.463	1.401	2.675	4	4.111	2.95	2.326	3.144	1.518	1.753	1.929	1.566
1939	1.424	0.819	0.643	0.637	1.467	0.879	3.909	4.667	1.255	1.547	2.046	2.157	2.83	2.593	1.364	3.016	1.153	1.357	0.7	0.938
1940	1.336	0.78	0.938	0.71	1.598	0.858	2.892	3.499	1.564	1.087	2.201	2.936	3.091	2.761	1.702	2.945	1.139	1.597	0.893	0.945
1941	1.504	0.565	0.474	0.949	1.361	1.696	3.054	3.129	1.374	1.059	1.54	2.241	3.243	3.286	1.579	3.879	0.855	1.211	0.718	0.627
1942	2.552	0.939	1.783	1.671	2.574	2.583	6.562	5.418	2.662	2.495	2.272	3.373	3.095	2.7	1.661	3.637	1.028	1.64	0.96	0.972
1943	2.082	0.544	1.78	1.391	1.993	2.11	5.082	4.305	2.141	1.801	1.559	2.655	2.449	2.304	1.15	2.998	0.852	1.55	0.695	0.916
1944	1.577	0.649	1.243	1.445	1.615	1.455	2.635	3.139	1.59	1.356	1.253	1.508	2.511	1.76	0.931	2.003	0.857	1.204	0.587	0.73
1945	3.322	1.427	1.93	2.246	2.715	2.786	4.9	4.477	1.869	2.434	3.347	3.308	3.175	2.513	1.964	3.613	0.861	1.528	1.08	1.263
1946	2.213	1.683	1.44	1.636	2.784	2.611	3.419	3.096	2.059	2.228	2.026	2.608	3.45	2.433	2.072	2.969	0.963	1.931	1.052	1.333
1947	2.831	1.991	1.954	2.029	3.446	3.209	4.075	4.114	2.873	2.728	2.885	3.14	3.218	2.534	2.113	3.504	1.34	2.107	1.906	1.574
1948	2.351	1.384	1.363	1.335	2.609	2.674	3.895	3.34	3.455	3.094	1.837	2.133	4.005	1.866	2.866	3.546	1.484	1.961	1.616	1.269
1949	3.463	2.434	2.307	3.367	3.149	4.257	3.839	4.451	4.243	2.527	2.712	2.589	4.318	2.989	3.484	4.037	2.2	3.17	2.272	1.577
1950	3.004	2.117	2.108	2.742	2.529	4.565	3.32	4.111	3.414	2.892	1.757	2.342	3.541	3.177	1.989	3.38	1.947	3.257	1.333	1.578
1951	3.947	2.764	3.055	3.057	2.933	4.739	4.788	4.283	4.266	3.241	3.104	2.865	2.736	2.788	2.258	3.499	2.929	4.612	2.293	1.601
1952	2.01	1.337	1.711	1.406	1.7	2.198	2.363	3.084	3.112	2.385	1.336	1.744	4.713	1.769	1.36	2.648	1.824	3.9	1.28	1.353
1953	1.566	1.847	1.156	1.125	1.324	1.11	1.7	2.066	2.255	1.841	1.144	1.465	1.755	1.39	1.386	1.721	1.357	1.869	1.057	0.895
1954	1.242	0.849	0.658	0.536	0.912	0.976	1.254	1.244	1.285	1.248	0.947	1.605	1.006	0.778	0.94	1.337	1.544	1.692	0.836	0.675
1955	1.72	1.639	0.792	0.731	1.675	1.542	2.352	2.674	1.212	1.374	1.789	2.057	2.249	1.856	1.501	2.515	2.064	2.228	1.453	0.776
1956	1.238	0.795	0.64	0.732	1.654	1.828	1.775	3.01	1.386	1.376	1.212	1.407	2.756	1.626	0.971	1.732	1.862	2.305	0.904	0.575
1957	1.582	0.861	0.554	0.652	1.619	1.858	1.611	3.032	1.272	1.355	2.078	1.134	4.104	2.401	1.263	2.204	1.766	1.731	0.715	0.696
1958	1.634	0.557	0.504	0.935	2.006	2.916	1.795	3.065	1.364	1.231	1.111	1.165	2.655	1.929	1.566	3.151	2.159	3.123	0.857	0.626
1959	1.448	0.685	0.689	0.79	1.459	1.786	1.36	1.44	1.396	1.118	1.009	1.223	1.488	1.152	0.95	2.098	1.144	1.59	0.748	0.682
1960	2.186	1.071	0.938	1.043	2.031	2.595	2.188	2.569	2.107	1.832	0.756	1.395	2.576	0.941	1.205	2.093	2.091	2.871	0.793	0.669
1961	2.177	1.276	1.694	2.048	2.936	3.214	2.316	2.593	2.501	1.81	0.97	0.971	3.024	1.527	2.154	2.811	2.541	3.886	1.039	0.864
1962	1.799	1.212	1.67	1.449	2.141	2.451	1.999	1.989	1.995	1.515	0.927	0.922	1.422	1.339	1.241	1.825	1.969	2.095	0.889	0.565
1963	1.442	0.765	0.997	0.975	1.717	1.815	1.285	1.446	1.635	1.275	0.99	0.735	1.021	1.192	1.003	1.374	1.703	1.992	0.683	0.624
1964	1.67	0.782	0.571	0.977	1.586	2.151	1.63	1.705	1.39	1.272	0.905	0.829	0.991	1.08	1.114	1.404	2.171	1.797	0.624	0.736
