# Wiles - Juneau Mountain - TSME - ITRDB AK130
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/14737
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-14737.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: temperature
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak130-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak130-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak130.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak130.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-22
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-22
#--------------------
# Title
#   Study_Name: Wiles - Juneau Mountain - TSME - ITRDB AK130
#--------------------
# Investigators
#   Investigators: Wiles, G.(https://orcid.org/0000-0001-7977-5383); Jarvis, S.K.; D'Arrigo, R.D.(https://orcid.org/0000-0002-9797-0796)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Arctic, Antarctic, and Alpine Research
#   Published_Title: A warming-induced biome shift detected in tree growth of Mountain Hemlock  (Tsuga mertensiana (Bong.) Carriere) along the Gulf of Alaska
#   Published_Date_or_Year: 2013
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1657/1938-4246-45.211.
#   Full_Citation: Jarvis, S.K., Wiles, G.C., Appleton, S.N., D'Arrigo, R.D. and Lawson, D.E. 2013. 
A warming-induced biome shift detected in tree growth of Mountain Hemlock 
(Tsuga mertensiana (Bong.) Carriere) along the Gulf of Alaska. 
Arctic, Antarctic and Alpine Research, Vol. 45, No. 2, pp. 211-218. 
DOI: 10.1657/1938-4246-45.211.
#   Abstract: Recent observations of divergence between tree growth at high-latitude sites and temperature,# as well as the decline of yellow cedar [Callitropsis nootkatensis (D. Don) Oerst. ex D.P. Little] # in southeast Alaska due to warming, emphasize a need to investigate nonstationary climate response # of Alaskan coastal forests to warming in other tree species.# Comparison of annual tree growth in mountain hemlock [Tsuga mertensiana (Bong.)Carriere] # to mean monthly temperature and precipitation data from Sitka, Alaska, from A.D. 1830s to 1990s # along an elevational transect reveals nonstationarity in tree growth response to climate # that suggests an ongoing biome shift.  We observe a marked weakening in the positive relationship # between annual growth and warmer growth season temperatures at low-elevation hemlock sites, # and a concurrent increase in growth and sensitivity at higher elevations coupled with increased # correlation between growth and April precipitation at all sites along our transects. As previously # observed with yellow cedar, the mechanism of the hemlock biome shift may be due to an increased # susceptibility of roots to damage from late frosts resulting from earlier seasonal loss of protective snowpack.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Juneau Mountain
#   Location: Alaska
#   Northernmost_Latitude: 58.3
#   Southernmost_Latitude: 58.3
#   Easternmost_Longitude: -134.3833
#   Westernmost_Longitude: -134.3833
#   Elevation_m: 540
#--------------------
# Data_Collection
#   Collection_Name: AK130
#   First_Year: 1557
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JM01b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM01b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM01a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM01a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM02N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM02N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM02S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM02S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM03N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM03N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM03S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM03S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM04S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM04S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM04N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM04N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM05N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM05N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM06NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM06NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM06S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM06S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM06N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM06N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM07N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM07N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM09S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM09S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM09N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM09N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM10N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM10N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM11N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM11N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JM12N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JM12N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JM01b_raw	JM01a_raw	JM02N_raw	JM02S_raw	JM03N_raw	JM03S_raw	JM04S_raw	JM04N_raw	JM05N_raw	JM06NW_raw	JM06S_raw	JM06N_raw	JM07N_raw	JM09S_raw	JM09N_raw	JM10N_raw	JM11N_raw	JM12N_raw
1557	NA	NA	NA	0.292	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1558	NA	NA	NA	0.603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1559	NA	NA	NA	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1560	NA	NA	NA	0.611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1561	NA	NA	NA	0.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	0.646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	0.683	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	1.715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1566	NA	NA	NA	0.925	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	0.626	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	0.675	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	0.474	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	0.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	0.231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	0.272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	0.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	0.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	0.398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	0.376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	0.515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	0.372	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	0.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	0.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	0.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	0.572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1584	NA	NA	NA	0.431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1585	NA	NA	NA	0.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1586	NA	NA	NA	0.371	NA	NA	0.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1587	NA	NA	NA	0.504	NA	0.548	0.824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1588	NA	NA	NA	0.992	NA	0.779	1.151	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1589	NA	NA	NA	1.018	NA	0.603	0.887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1590	NA	NA	NA	0.826	NA	0.584	0.882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1591	NA	NA	NA	0.704	NA	0.58	1.182	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1592	NA	NA	NA	0.851	NA	0.381	0.977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1593	NA	NA	NA	0.629	NA	0.53	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1594	NA	NA	NA	0.813	NA	1.062	0.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1595	NA	NA	NA	1	NA	0.732	0.684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1596	NA	NA	NA	0.629	NA	0.424	0.343	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1597	NA	NA	NA	0.927	NA	0.724	0.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1598	NA	NA	NA	0.813	NA	0.532	0.636	0.528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1599	NA	NA	NA	0.803	NA	0.7	1	0.553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1600	NA	NA	NA	0.575	NA	0.426	1.003	0.98	NA	NA	NA	0.807	NA	NA	NA	NA	NA	NA
1601	NA	NA	NA	0.434	NA	0.394	0.844	0.94	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA
1602	NA	NA	NA	0.356	NA	0.291	0.637	0.518	NA	NA	NA	0.574	NA	NA	NA	NA	NA	NA
1603	NA	NA	NA	0.428	NA	0.278	0.528	0.367	NA	NA	NA	0.687	NA	NA	NA	NA	NA	NA
1604	NA	NA	NA	0.287	NA	0.341	0.303	0.226	NA	NA	NA	0.453	NA	NA	NA	NA	NA	NA
1605	NA	NA	NA	0.279	0.291	0.293	0.257	0.157	NA	NA	NA	0.409	NA	NA	NA	NA	NA	NA
1606	NA	NA	NA	0.281	0.272	0.247	0.287	0.188	NA	NA	NA	0.285	NA	NA	NA	NA	NA	NA
1607	NA	NA	NA	0.297	0.288	0.289	0.44	0.228	NA	NA	NA	0.233	NA	NA	NA	NA	NA	NA
1608	NA	NA	NA	0.482	0.461	0.425	0.893	0.488	NA	NA	NA	0.163	NA	NA	NA	NA	NA	NA
1609	NA	NA	NA	0.81	0.597	0.507	1.452	0.441	NA	NA	NA	0.173	NA	NA	NA	NA	NA	NA
1610	NA	NA	NA	0.963	0.781	0.857	1.722	0.744	NA	NA	NA	0.273	NA	NA	NA	NA	NA	NA
1611	NA	NA	NA	0.91	1.182	1.008	0.943	0.619	NA	NA	NA	0.298	NA	NA	NA	NA	NA	NA
1612	NA	NA	NA	0.917	1.093	0.742	0.868	0.698	NA	NA	NA	0.609	NA	NA	NA	NA	NA	NA
1613	NA	NA	NA	0.964	1.116	0.788	0.943	0.512	NA	NA	NA	0.678	NA	NA	NA	NA	NA	NA
1614	NA	NA	NA	0.684	0.852	0.408	0.791	0.596	NA	NA	NA	0.628	NA	NA	NA	NA	NA	NA
1615	NA	NA	NA	0.834	0.874	0.511	0.704	0.443	NA	NA	NA	0.333	NA	NA	NA	NA	NA	NA
1616	NA	NA	NA	0.903	0.998	0.531	0.853	0.491	NA	NA	NA	0.368	NA	NA	NA	NA	NA	NA
1617	NA	NA	NA	1.011	1.039	0.767	0.857	0.425	NA	NA	NA	0.367	NA	NA	NA	NA	NA	NA
1618	NA	NA	NA	0.814	0.716	0.482	0.58	0.329	NA	NA	NA	0.318	NA	NA	NA	NA	NA	NA
1619	NA	NA	NA	0.9	0.844	0.476	0.625	0.365	NA	NA	NA	0.339	NA	NA	NA	NA	NA	NA
1620	NA	NA	NA	0.726	0.648	0.357	0.494	0.42	NA	NA	NA	0.256	NA	NA	NA	NA	NA	NA
1621	NA	NA	NA	0.821	0.81	0.398	0.618	0.566	NA	NA	NA	0.353	NA	NA	NA	NA	NA	NA
1622	NA	NA	NA	0.474	0.482	0.256	0.275	0.32	NA	NA	NA	0.302	NA	NA	NA	NA	NA	NA
1623	NA	NA	NA	0.45	0.472	0.233	0.31	0.329	NA	NA	NA	0.397	NA	NA	NA	NA	NA	NA
1624	NA	NA	NA	0.357	0.334	0.204	0.337	0.343	NA	NA	NA	0.292	NA	NA	NA	NA	NA	NA
