# Woodhouse - Deer Mountain Recollection - PIPO - ITRDB CO598
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5294
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5294.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co598-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; co598-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/co598.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/co598.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2006-06-27
#--------------------
# File_Last_Modified_Date
#   Date: 2006-06-27
#--------------------
# Title
#   Study_Name: Woodhouse - Deer Mountain Recollection - PIPO - ITRDB CO598
#--------------------
# Investigators
#   Investigators: Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Lukas, J.J.; Wilkinson Kaye, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Deer Mountain Recollection
#   Location: Colorado
#   Northernmost_Latitude: 40.37
#   Southernmost_Latitude: 40.37
#   Easternmost_Longitude: -105.58
#   Westernmost_Longitude: -105.58
#   Elevation_m: 2605
#--------------------
# Data_Collection
#   Collection_Name: CO598
#   First_Year: 1547
#   Last_Year: 2000
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## dmu011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu142_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu142; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu151_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu151; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu152_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu152; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu171_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu171; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu212_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu212; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu231_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu231; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu232_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu232; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu291_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu291; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## dmu292_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: dmu292; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	dmu011_raw	dmu012_raw	dmu021_raw	dmu022_raw	dmu031_raw	dmu032_raw	dmu041_raw	dmu042_raw	dmu061_raw	dmu062_raw	dmu071_raw	dmu072_raw	dmu121_raw	dmu122_raw	dmu141_raw	dmu142_raw	dmu151_raw	dmu152_raw	dmu171_raw	dmu172_raw	dmu211_raw	dmu212_raw	dmu231_raw	dmu232_raw	dmu291_raw	dmu292_raw
1547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.952	NA	NA
1548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.908	NA	NA
1549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.487	2.719	NA	NA
1550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.214	2.38	NA	NA
1551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.374	1.396	NA	NA
1552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	1.449	NA	NA
1553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.012	2.277	NA	NA
1554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.882	1.921	NA	NA
1555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.085	2.629	NA	NA
1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.685	1.756	NA	NA
1557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.898	1.961	NA	NA
1558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.216	1.451	NA	NA
1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.862	2.631	NA	NA
1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.593	2.673	NA	NA
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.994	3.004	NA	NA
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.951	2.842	NA	NA
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	1.946	NA	NA
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.965	2.712	NA	NA
1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.167	2.791	NA	NA
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.968	1.128	NA	NA
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.672	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.845	0.956	NA	NA
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.953	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.193	1.401	NA	NA
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.792	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.281	1.611	NA	NA
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	2.18	NA	NA
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.914	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.908	2.287	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.734	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.138	1.673	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.067	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.68	1.72	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.447	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.4	2.106	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.854	1.655	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.229	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.684	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.079	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.289	0.983	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.067	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.766	1.576	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.228	1.461	NA	NA
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.883	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.854	1.886	NA	NA
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.783	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.594	1.908	NA	NA
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.998	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.434	1.933	NA	NA
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.256	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.844	2.135	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.795	0.849	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.314	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.245	1.147	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.451	1.989	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.791	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.075	1.559	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.07	NA	NA	1.314	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	2.192	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.096	NA	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	2.078	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.792	NA	NA	0.796	NA	NA	1.345	NA	NA	NA	NA	NA	NA	1.067	1.528	NA	NA
1591	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.074	NA	NA	0.556	NA	NA	1.287	NA	NA	NA	NA	NA	NA	1.232	1.381	NA	NA
1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.651	NA	NA	0.827	NA	NA	2.092	NA	NA	NA	NA	NA	NA	1.54	1.5	NA	NA
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.167	NA	NA	1.228	NA	2.282	2.53	NA	NA	NA	NA	NA	NA	1.14	1.752	NA	NA
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.385	NA	NA	1.469	NA	2.474	2.597	NA	NA	NA	NA	NA	NA	1.802	1.885	NA	NA
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.975	NA	NA	1.839	NA	1.963	2.704	NA	NA	NA	NA	NA	NA	1.983	1.992	NA	NA
