# Cook - Alander Mountain - TSCA - ITRDB MA018
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13883
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13883.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: drought
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma018-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ma018-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma018.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ma018.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-01-05
#--------------------
# File_Last_Modified_Date
#   Date: 2013-01-05
#--------------------
# Title
#   Study_Name: Cook - Alander Mountain - TSCA - ITRDB MA018
#--------------------
# Investigators
#   Investigators: Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Krusic, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of Tsuga canadensis raw ring widths was made along Alander Mountain in western MA by E. Cook. Given the basic life-history traits and growth patterns of eastern hemlock, it is best to consider detrending these raw data with closed-canopy or forest interior conditions in mind.
# # 
# # For the Pederson et al. (2012) paper, these data were combined with the Pack Forest (Tsuga canadensis) data that are accessible in the ITRDB.
# #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Alander Mountain
#   Location: Massachusetts
#   Northernmost_Latitude: 42.087
#   Southernmost_Latitude: 42.087
#   Easternmost_Longitude: -73.505
#   Westernmost_Longitude: -73.505
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: MA018
#   First_Year: 1628
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AL07W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL07W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL07S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL07S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL12E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL12E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL12W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL12W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL14W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL14W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL15W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL15W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AL16W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AL16W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AL07W_raw	AL07S_raw	AL12E_raw	AL12W_raw	AL14W_raw	AL15W_raw	AL16W_raw
1628	NA	NA	NA	0.36	NA	NA	NA
1629	NA	NA	NA	0.29	NA	NA	NA
1630	NA	NA	NA	0.37	NA	NA	NA
1631	NA	NA	NA	0.3	NA	NA	NA
1632	NA	NA	NA	0.17	NA	NA	NA
1633	NA	NA	NA	0.22	NA	NA	NA
1634	NA	NA	NA	0.19	NA	NA	NA
1635	NA	NA	NA	0.06	NA	NA	NA
1636	NA	NA	NA	0.14	NA	NA	NA
1637	NA	NA	NA	0.18	NA	NA	NA
1638	NA	NA	NA	0.29	NA	NA	NA
1639	NA	NA	NA	0.31	NA	NA	NA
1640	NA	NA	NA	0.29	NA	NA	NA
1641	NA	NA	NA	0.18	NA	NA	NA
1642	NA	NA	NA	0.21	NA	NA	NA
1643	NA	NA	NA	0.37	NA	NA	NA
1644	NA	NA	NA	0.31	NA	NA	NA
1645	NA	NA	NA	0.15	NA	NA	NA
1646	NA	NA	NA	0.15	NA	NA	NA
1647	NA	NA	NA	0.24	NA	NA	NA
1648	NA	NA	NA	0.16	NA	NA	NA
1649	NA	NA	NA	0.1	NA	NA	NA
1650	NA	NA	NA	0.11	NA	NA	NA
1651	NA	NA	NA	0.19	NA	NA	NA
1652	NA	NA	NA	0.18	NA	NA	NA
1653	NA	NA	NA	0.16	NA	NA	NA
1654	NA	NA	NA	0.17	NA	NA	NA
1655	NA	NA	NA	0.19	NA	NA	NA
1656	NA	NA	NA	0.24	NA	NA	NA
1657	NA	NA	NA	0.28	NA	NA	NA
1658	NA	NA	NA	0.29	NA	NA	NA
1659	NA	NA	NA	0.29	NA	NA	NA
1660	NA	NA	NA	0.37	NA	NA	NA
1661	NA	NA	NA	0.34	NA	NA	NA
1662	NA	NA	NA	0.38	NA	NA	NA
1663	NA	NA	NA	0.38	NA	NA	NA
1664	NA	NA	NA	0.5	NA	NA	NA
1665	NA	NA	NA	0.61	NA	NA	NA
1666	NA	NA	NA	0.39	NA	NA	NA
1667	NA	NA	NA	0.39	NA	NA	NA
1668	NA	NA	NA	0.4	NA	NA	NA
1669	NA	NA	NA	0.34	NA	NA	NA
1670	NA	NA	NA	0.35	NA	NA	NA
1671	NA	NA	NA	0.53	NA	NA	NA
1672	NA	NA	NA	0.47	NA	NA	NA
1673	NA	NA	NA	0.52	NA	NA	NA
1674	NA	NA	NA	0.41	NA	NA	NA
1675	NA	NA	NA	0.33	NA	NA	NA
1676	NA	NA	NA	0.27	NA	NA	NA
1677	NA	NA	NA	0.34	NA	NA	NA
1678	NA	NA	NA	0.27	NA	NA	NA
1679	NA	NA	NA	0.18	NA	NA	NA
1680	NA	NA	0.36	0.23	NA	NA	NA
1681	NA	NA	0.23	0.15	NA	NA	NA
1682	NA	NA	0.18	0.08	NA	NA	NA
1683	NA	NA	0.14	0.12	NA	NA	NA
1684	NA	NA	0.16	0.11	NA	NA	NA
1685	NA	NA	0.12	0.03	NA	NA	NA
1686	NA	NA	0.15	0.07	NA	NA	NA
1687	NA	NA	0.18	0.04	NA	NA	NA
1688	0.25	NA	0.28	0.2	NA	NA	NA
1689	0.22	NA	0.24	0.21	NA	NA	NA
1690	0.3	NA	0.21	0.19	NA	NA	NA
1691	0.16	NA	0.12	0.15	NA	NA	NA
1692	0.3	NA	0.25	0.24	NA	NA	NA
1693	0.56	NA	0.43	0.42	NA	NA	NA
1694	0.48	NA	0.43	0.35	NA	NA	NA
1695	0.51	NA	0.44	0.46	NA	NA	NA
1696	0.54	NA	0.5	0.43	NA	NA	NA
1697	0.35	0.55	0.47	0.42	NA	NA	NA
1698	0.22	0.38	0.36	0.31	NA	NA	NA
1699	0.17	0.4	0.38	0.51	NA	NA	NA
1700	0.15	0.25	0.31	0.6	NA	NA	NA
1701	0.13	0.25	0.4	0.63	NA	NA	NA
1702	0.26	0.39	0.37	1.03	NA	NA	NA
1703	0.25	0.26	0.51	1.03	NA	NA	NA
1704	0.18	0.18	0.18	0.54	NA	NA	NA
1705	0.16	0.17	0.46	0.82	NA	NA	NA
1706	0.3	0.36	0.78	1.44	NA	NA	NA
1707	0.21	0.31	0.75	0.97	NA	NA	NA
1708	0.19	0.31	0.64	0.7	NA	NA	NA
1709	0.2	0.16	0.5	0.61	NA	NA	NA
1710	0.17	0.23	0.71	0.68	NA	NA	NA
1711	0.1	0.14	0.74	0.64	NA	NA	NA
1712	0.1	0.15	0.67	0.6	NA	NA	NA
1713	0.2	0.09	0.56	0.55	0.57	NA	NA
1714	0.23	0.12	0.56	0.51	0.64	NA	NA
1715	0.23	0.15	0.58	0.51	0.56	NA	NA
1716	0.18	0.13	0.71	0.6	0.79	NA	NA
1717	0.3	0.26	0.84	0.79	1.29	NA	NA
1718	0.39	0.4	0.88	0.79	1.24	NA	2.55
1719	0.42	0.23	0.97	0.69	0.88	NA	2.54
1720	0.53	0.28	0.89	0.49	0.62	NA	2.49
1721	0.88	0.23	1.13	0.64	0.56	NA	2.58
1722	0.94	0.32	1.04	0.58	0.32	NA	2.44
1723	0.63	0.17	0.84	0.5	0.23	NA	1.59
1724	0.97	0.28	0.75	0.45	0.22	NA	2.47
1725	1.24	0.49	1.06	0.64	0.39	NA	2.67
1726	1.28	0.61	0.97	0.67	0.37	NA	2.58
1727	1.44	0.75	1.03	0.72	0.42	NA	2.6
1728	1	0.6	0.71	0.49	0.32	NA	1.79
1729	0.6	0.5	0.62	0.27	0.39	NA	2.08
1730	0.78	0.61	0.83	0.55	0.47	NA	2.12
1731	1.06	0.55	0.98	0.7	0.64	NA	2.13
1732	1.06	0.38	0.76	0.54	0.75	NA	1.96
1733	0.77	0.33	0.67	0.4	0.47	NA	1.58
1734	0.8	0.46	0.7	0.53	0.52	NA	1.88
1735	0.7	0.41	0.56	0.47	0.5	NA	1.95
1736	0.67	0.47	0.52	0.45	0.46	NA	1.76
1737	0.77	0.42	0.43	0.38	0.3	NA	1.49
1738	0.64	0.49	0.42	0.54	0.33	NA	1.69
1739	0.55	0.76	0.4	0.57	0.32	NA	1.81
1740	0.56	0.91	0.36	0.77	0.31	NA	1.86
1741	0.44	0.84	0.26	0.59	0.16	NA	1.35
1742	0.71	1.19	0.34	0.84	0.28	NA	2.08
1743	0.61	1.04	0.34	0.85	0.35	NA	1.68
1744	0.71	0.98	0.35	0.81	0.28	NA	1.58
1745	0.67	0.77	0.41	0.92	0.28	NA	1.59
