# Young - Rainbow Falls Trail - CADN - ITRDB TN015
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5392
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5392.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn015l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn015l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn015l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn015l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Young - Rainbow Falls Trail - CADN - ITRDB TN015
#--------------------
# Investigators
#   Investigators: Young, J.; Keeland, R.; Alford, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rainbow Falls Trail
#   Location: Tennessee
#   Northernmost_Latitude: 35.67
#   Southernmost_Latitude: 35.67
#   Easternmost_Longitude: -83.5
#   Westernmost_Longitude: -83.5
#   Elevation_m: 825
#--------------------
# Data_Collection
#   Collection_Name: TN015
#   First_Year: 1695
#   Last_Year: 1922
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RFT03B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT05B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT08A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT08B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT08D_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT08D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT10B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT10C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT10E_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT10E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT13A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT13B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT21A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RFT21B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: RFT21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RFT03B_raw	RFT05B_raw	RFT08A_raw	RFT08B_raw	RFT08D_raw	RFT10B_raw	RFT10C_raw	RFT10E_raw	RFT13A_raw	RFT13B_raw	RFT21A_raw	RFT21B_raw
1695	NA	NA	NA	NA	1.603	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	1.551	NA	1.463	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	1.154	NA	1.242	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	1.382	NA	1.532	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	1.557	NA	1.491	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	1.296	NA	1.281	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	1.39	NA	1.581	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	1.01	NA	1.093	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	0.38	NA	0.494	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	0.581	NA	0.916	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	1.045	NA	1.114	NA	NA	NA	NA	NA	NA	NA
1706	NA	NA	1.354	NA	1.597	NA	NA	NA	NA	NA	NA	NA
1707	NA	NA	1.427	NA	1.34	NA	NA	NA	NA	NA	NA	NA
1708	NA	NA	0.737	NA	0.795	NA	NA	NA	NA	NA	NA	NA
1709	NA	NA	0.721	NA	0.864	NA	NA	NA	NA	NA	NA	NA
1710	NA	NA	0.849	NA	0.753	NA	NA	NA	NA	NA	NA	NA
1711	NA	NA	1.324	NA	1.437	NA	NA	NA	NA	NA	NA	NA
1712	NA	NA	1.338	NA	1.361	NA	NA	NA	NA	NA	NA	NA
1713	NA	NA	1.156	NA	1.241	NA	NA	NA	NA	NA	NA	NA
1714	NA	NA	1.276	NA	1.333	NA	NA	NA	NA	NA	NA	NA
1715	NA	NA	1	NA	1.018	NA	NA	NA	NA	NA	NA	NA
1716	NA	NA	1.118	NA	0.943	NA	NA	NA	NA	NA	NA	NA
1717	NA	NA	1.219	NA	1.054	NA	NA	NA	NA	NA	NA	NA
1718	NA	NA	0.93	NA	1.017	NA	NA	NA	NA	NA	NA	NA
1719	NA	NA	0.704	NA	0.627	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	0.877	NA	0.982	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	0.911	NA	0.755	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	0.97	NA	1.111	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	0.84	NA	0.951	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	0.534	NA	0.588	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	0.351	NA	0.306	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	0.475	NA	0.291	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	0.761	NA	0.67	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	0.321	NA	0.386	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	0.647	NA	0.417	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	0.732	NA	0.784	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	0.688	NA	0.778	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	1.013	NA	0.839	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	1.09	NA	0.992	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	1.328	NA	1.142	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	0.661	NA	0.725	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	0.653	NA	0.732	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	0.796	NA	0.875	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	1.156	NA	1.294	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	1.091	NA	1.029	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	1.299	NA	1.318	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	1.115	NA	1.418	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	1.147	NA	1.319	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	1.176	NA	1.459	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	1.194	NA	1.377	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	1.51	NA	1.409	NA	NA	NA	0.74	NA	NA	NA
1746	NA	NA	0.944	NA	1.046	NA	NA	NA	0.967	NA	NA	NA
1747	NA	NA	0.429	NA	0.49	NA	NA	NA	2.853	NA	NA	NA
1748	NA	NA	1.326	NA	1.25	NA	NA	NA	1.966	NA	NA	NA
1749	NA	NA	0.658	NA	0.442	NA	NA	NA	3.458	NA	NA	NA
1750	NA	NA	0.371	NA	0.448	NA	NA	NA	2.728	NA	NA	NA
1751	NA	NA	0.66	NA	0.583	NA	NA	NA	2.289	NA	NA	NA
1752	NA	NA	1.067	NA	1.148	NA	NA	NA	2.311	NA	NA	NA
1753	NA	NA	1.245	NA	1.211	NA	NA	NA	2.52	NA	NA	NA
1754	NA	NA	1.248	NA	1.236	NA	NA	NA	2.241	NA	NA	NA
1755	NA	NA	0.765	NA	0.891	NA	NA	NA	2.53	NA	NA	NA
1756	NA	NA	1.044	NA	0.917	NA	NA	NA	0.936	NA	NA	NA
1757	NA	NA	1.91	NA	1.929	2.108	NA	NA	1.906	1.815	NA	NA
1758	NA	NA	1.388	NA	1.408	1.881	NA	NA	1.942	2.386	NA	NA
1759	NA	NA	1.608	NA	1.573	1.836	NA	NA	2.386	1.356	NA	NA
1760	NA	NA	1.43	NA	1.439	1.458	NA	NA	2.348	1.747	NA	NA
1761	NA	NA	2.476	NA	2.282	2.468	NA	NA	2.097	1.206	NA	NA
1762	NA	NA	0.993	NA	1.017	1.729	NA	NA	0.772	1.048	NA	NA
1763	NA	NA	1.421	NA	1.391	2.34	NA	NA	1.427	0.878	NA	NA
