# Stahle - Ocmulgee River - TADI - ITRDB GA004
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4913
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4913.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ga004-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ga004-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ga004.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ga004.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Stahle - Ocmulgee River - TADI - ITRDB GA004
#--------------------
# Investigators
#   Investigators: Stahle, D.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Ocmulgee River
#   Location: Georgia
#   Northernmost_Latitude: 32.05
#   Southernmost_Latitude: 32.05
#   Easternmost_Longitude: -83.3
#   Westernmost_Longitude: -83.3
#   Elevation_m: 53
#--------------------
# Data_Collection
#   Collection_Name: GA004
#   First_Year: 1202
#   Last_Year: 1984
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Taxodium distichum (L.) Rich.
#   Common_Name: baldcypress
#   Tree_Species_Code: TADI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## OCM01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM40A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM40A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM40B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM40B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM40C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM40C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM44A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM44A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM44B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM44B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM45A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM45A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM45B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM45B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM47A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM47A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM47B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM47B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM48A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM48A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM48B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM48B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM50A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM50A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM50B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM50B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM51A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM51A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM51B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM51B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM07D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM07D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM08D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM08D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM09D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM09D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM09E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM09E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## OCM10D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: OCM10D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	OCM01A_raw	OCM01B_raw	OCM02A_raw	OCM02B_raw	OCM03A_raw	OCM03B_raw	OCM05A_raw	OCM05B_raw	OCM21A_raw	OCM22A_raw	OCM24A_raw	OCM24B_raw	OCM25A_raw	OCM29A_raw	OCM40A_raw	OCM40B_raw	OCM40C_raw	OCM44A_raw	OCM44B_raw	OCM45A_raw	OCM45B_raw	OCM47A_raw	OCM47B_raw	OCM48A_raw	OCM48B_raw	OCM50A_raw	OCM50B_raw	OCM51A_raw	OCM51B_raw	OCM07A_raw	OCM07C_raw	OCM07D_raw	OCM08B_raw	OCM08D_raw	OCM09B_raw	OCM09D_raw	OCM09E_raw	OCM10A_raw	OCM10B_raw	OCM10C_raw	OCM10D_raw
1202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.51	2.74	2.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.31	1.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.65	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.58	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.97	0.84	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	0.73	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31	0.98	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.88	1.58	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	1.71	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.43	2.01	2.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.42	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1213	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.47	1.35	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1214	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	0.84	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.87	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.36	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.38	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1218	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.41	NA	NA	0.91	0.54	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1219	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.7	NA	NA	1.89	1.37	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1220	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	1.61	1.02	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1221	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	1.57	0.91	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1222	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	NA	NA	2.28	1.87	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1223	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	1.78	1.26	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1224	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16	NA	NA	3.19	2.4	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1225	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	2.24	1.79	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	1.82	1.19	1.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1227	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA	1.27	0.81	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	2.4	1.6	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1229	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	1.9	1.12	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1230	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	2.14	0.89	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1231	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	1.36	1.14	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	2.03	1.53	1.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1233	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	1.22	1.15	1.02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	1.17	0.89	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	1.58	1.06	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	1.28	1.15	1.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1237	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	1.05	0.99	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	1.25	1.21	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	NA	1.17	1.47	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	1.42	1.32	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1241	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	1.45	1.01	1.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	NA	NA	2.77	1.68	1.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	1.94	1.43	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	1.79	1.19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
