# Ackerman - Inigok Upland - SAPC - ITRDB AK163
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/23932
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-23932.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak163-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak163-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak163.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak163.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-05-01
#--------------------
# File_Last_Modified_Date
#   Date: 2018-05-01
#--------------------
# Title
#   Study_Name: Ackerman - Inigok Upland - SAPC - ITRDB AK163
#--------------------
# Investigators
#   Investigators: Ackerman, D.; Griffin, D.(https://orcid.org/0000-0002-1547-3615); Hobbie, S.E.; Popham, K.; Jones, E.; Finlay, J.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Daniel E. Ackerman, Daniel Griffin, Sarah E. Hobbie, Kelly Popham, Erin Jones, Jacques C. Finlay
#   Journal_Name: Environmental Research Letters
#   Published_Title: Uniform shrub growth response to June temperature across the North Slope of Alaska
#   Published_Date_or_Year: 2018
#   Volume: 13
#   Pages: 
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1088/1748-9326/aab326
#   Full_Citation: None
#   Abstract: The expansion of woody shrubs in arctic tundra alters many aspects of high-latitude ecosystems, including carbon cycling and wildlife habitat. Dendroecology, the study of annual growth increments in woody plants, has shown promise in revealing how climate and environmental conditions interact with shrub growth to affect these key ecosystem properties. However, a predictive understanding of how shrub growth response to climate varies across the heterogeneous landscape remains elusive. Here we use individual-based mixed effects modeling to analyze 19 624 annual growth ring measurements in the stems of Salix pulchra (Cham.), a rapidly expanding deciduous shrub. Stem samples were collected at six sites throughout the North Slope of Alaska. Sites spanned four landscapes that varied in time since glaciation and hence in soil properties, such as nutrient availability, that we expected would modulate shrub growth response to climate. Ring growth was remarkably coherent among sites and responded positively to mean June temperature. The strength of this climate response varied slightly among glacial landscapes, but in contrast to expectations, this variability was not systematically correlated with landscape age. Additionally, shrubs at all sites exhibited diminishing marginal growth gains in response to increasing temperatures, indicative of alternative growth limiting mechanisms in particularly warm years, such as temperature-induced moisture limitation. Our results reveal a regionally-coherent and robust shrub growth response to early season growing temperature, with local soil properties contributing only a minor influence on shrub growth. Our conclusions strengthen predictions of changes to wildlife habitat and improve the representation of tundra vegetation dynamics in earth systems models in response to future arctic warming.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Inigok Upland
#   Location: Alaska
#   Northernmost_Latitude: 69.99
#   Southernmost_Latitude: 69.99
#   Easternmost_Longitude: -153.04
#   Westernmost_Longitude: -153.04
#   Elevation_m: 38
#--------------------
# Data_Collection
#   Collection_Name: AK163
#   First_Year: 1974
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Salix pulchra Cham.
#   Common_Name: Tealeaf Willow
#   Tree_Species_Code: SAPC
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## INU02_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU02; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU14_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU14; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU23_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU23; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU24_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU24; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU33_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU33; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU34_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU34; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU35_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU35; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU36_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU36; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU37_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU37; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU38_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU38; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU39_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU39; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INU40_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INU40; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	INU02_raw	INU03_raw	INU06_raw	INU07_raw	INU09_raw	INU10_raw	INU11_raw	INU12_raw	INU13_raw	INU14_raw	INU15_raw	INU17_raw	INU18_raw	INU19_raw	INU20_raw	INU21_raw	INU22_raw	INU23_raw	INU24_raw	INU25_raw	INU26_raw	INU27_raw	INU28_raw	INU29_raw	INU30_raw	INU31_raw	INU32_raw	INU33_raw	INU34_raw	INU35_raw	INU36_raw	INU37_raw	INU38_raw	INU39_raw	INU40_raw
1974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA
1975	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA
1976	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA
1977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	NA	NA	NA	NA
1978	NA	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA
1979	0.16	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA
1980	0.1	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	NA	NA	NA
1981	0.07	NA	0.17	NA	0.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	NA	NA	NA	NA
1982	0.07	NA	0.18	NA	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA
1983	0.17	NA	0.11	NA	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA
1984	0.08	NA	0.12	NA	0.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA
1985	0.06	NA	0.15	NA	0.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	0.04	NA	NA	NA	NA	NA	NA	NA
1986	0.12	NA	0.2	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	0.04	NA	NA	NA	NA	NA	NA	NA
1987	0.15	NA	0.22	NA	0.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	0.04	NA	NA	NA	NA	NA	NA	0.23
1988	0.1	NA	0.25	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.04	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	0.06	NA	NA	NA	NA	NA	NA	0.21
1989	0.11	NA	0.22	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11	NA	0.31	NA	NA	NA	NA	NA	NA	0.26	0.52	0.1	NA	NA	NA	NA	NA	NA	0.38
1990	0.11	NA	0.16	NA	0.14	NA	0.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	0.42	0.24	0.48	NA	0.22	NA	NA	0.37	0.51	0.19	0.41	NA	NA	NA	NA	NA	0.28
1991	0.04	NA	0.12	NA	0.09	NA	0.2	NA	0.42	NA	NA	NA	NA	0.24	NA	NA	0.03	NA	0.35	0.16	0.14	NA	0.18	NA	NA	0.17	0.28	0.15	0.26	NA	NA	NA	NA	NA	0.16
1992	0.08	NA	0.08	NA	0.1	NA	0.15	NA	0.34	NA	NA	NA	NA	0.22	NA	NA	0.02	NA	0.19	0.14	0.11	NA	0.14	NA	NA	0.17	0.2	0.1	0.24	NA	NA	NA	NA	NA	0.18
1993	0.07	NA	0.12	NA	0.13	NA	0.16	NA	0.24	NA	NA	NA	NA	0.12	NA	NA	0.03	0.31	0.05	0.06	0.22	NA	0.1	NA	NA	0.11	0.22	0.11	0.16	NA	NA	NA	NA	NA	0.18
1994	0.08	0.65	0.1	NA	0.11	NA	0.15	NA	0.41	NA	NA	NA	NA	0.21	NA	NA	0.03	0.25	0.06	0.1	0.11	NA	0.12	NA	NA	0.15	0.32	0.11	0.16	NA	NA	NA	NA	NA	0.12
1995	0.06	0.29	0.12	0.26	0.11	NA	0.15	NA	0.08	NA	NA	NA	NA	0.12	NA	NA	0.02	0.14	0.06	0.11	0.12	NA	0.12	NA	NA	0.12	0.25	0.07	0.14	NA	NA	NA	0.25	NA	0.22
1996	0.06	0.32	0.05	0.36	0.08	NA	0.2	NA	0.32	NA	NA	NA	NA	0.24	NA	NA	0.02	0.47	0.06	0.07	0.13	NA	0.2	NA	NA	0.38	0.21	0.12	0.13	NA	NA	NA	0.54	NA	0.27
1997	0.1	0.16	0.2	0.24	0.07	NA	0.09	NA	0.17	NA	NA	NA	NA	0.1	NA	NA	0.07	0.31	0.05	0.07	0.06	NA	0.1	NA	NA	0.1	0.12	0.05	0.06	NA	NA	NA	0.19	NA	0.19
1998	0.2	0.13	0.24	0.19	0.1	0.74	0.18	NA	0.36	NA	NA	NA	NA	0.13	NA	NA	0.05	0.27	0.08	0.1	0.18	NA	0.16	NA	NA	0.28	0.22	0.13	0.11	NA	NA	NA	0.17	NA	0.19
1999	0.16	0.08	0.24	0.16	0.14	0.43	0.14	NA	0.19	NA	NA	NA	NA	0.15	NA	NA	0.06	0.24	0.07	0.13	0.06	NA	0.16	NA	NA	0.19	0.16	0.08	0.09	NA	NA	NA	0.14	NA	0.23
2000	0.17	0.11	0.29	0.25	0.1	0.35	0.13	NA	0.2	NA	NA	NA	0.42	0.1	0.14	NA	0.15	0.21	0.1	0.15	0.13	NA	0.18	NA	NA	0.26	0.23	0.13	0.1	NA	NA	NA	0.24	NA	0.16
2001	0.19	0.23	0.22	0.22	0.1	0.25	0.07	NA	0.26	NA	NA	NA	0.36	0.15	0.29	NA	0.12	0.19	0.09	0.17	0.11	NA	0.08	NA	NA	0.09	0.12	0.02	0.06	NA	NA	NA	0.11	NA	0.12
2002	0.23	0.32	0.14	0.26	0.04	0.22	0.11	NA	0.04	NA	NA	NA	0.13	0.17	0.32	NA	0.17	0.08	0.09	0.1	0.03	NA	0.03	NA	NA	0.05	0.06	0.04	0.05	NA	NA	NA	0.13	NA	0.05
2003	0.21	0.23	0.12	0.21	0.1	0.47	0.11	NA	0.15	NA	NA	NA	0.12	0.28	0.25	NA	0.17	0.18	0.06	0.09	0.1	0.47	0.11	NA	0.97	0.25	0.21	0.08	0.06	NA	0.75	NA	0.14	NA	0.13
2004	0.06	0.13	0.13	0.28	0.08	0.59	0.12	NA	0.15	0.78	0.5	NA	0.21	0.35	0.28	0.46	0.21	0.19	0.09	0.14	0.14	0.31	0.1	0.38	0.97	0.22	0.28	0.13	0.2	0.6	0.48	NA	0.16	0.46	0.2
2005	0.1	0.14	0.09	0.17	0.05	0.14	0.09	0.3	0.06	0.19	0.31	0.13	0.11	0.24	0.17	0.25	0.09	0.12	0.04	0.11	0.15	0.19	0.06	0.29	0.18	0.09	0.18	0.06	0.18	0.27	0.16	0.4	0.08	0.28	0.12
2006	0.11	0.24	0.08	0.11	0.07	0.26	0.14	0.41	0.14	0.31	0.12	0.46	0.17	0.29	0.26	0.24	0.11	0.18	0.04	0.06	0.16	0.08	0.11	0.28	0.3	0.07	0.21	0.13	0.22	0.2	0.16	0.3	0.07	0.29	0.16
2007	0.16	0.22	0.06	0.19	0.08	0.32	0.14	0.42	0.17	0.13	0.21	0.38	0.11	0.19	0.16	0.11	0.11	0.09	0.04	0.04	0.16	0.1	0.12	0.17	0.28	0.09	0.2	0.13	0.12	0.15	0.08	0.16	0.05	0.15	0.12
2008	0.14	0.25	0.07	0.15	0.1	0.29	0.13	0.34	0.17	0.21	0.13	0.5	0.36	0.25	0.14	0.18	0.22	0.09	0.07	0.04	0.16	0.19	0.2	0.24	0.32	0.12	0.23	0.15	0.14	0.23	0.15	0.22	0.06	0.28	0.2
2009	0.08	0.14	0.02	0.12	0.04	0.19	0.05	0.09	0.03	0.07	0.14	0.32	0.14	0.08	0.08	0.16	0.11	0.06	0.03	0.04	0.17	0.17	0.21	0.18	0.23	0.05	0.12	0.02	0.13	0.08	0.06	0.2	0.04	0.19	0.13
2010	0.17	0.22	0.05	0.23	0.05	0.3	0.06	0.24	0.16	0.19	0.12	0.3	0.2	0.33	0.1	0.19	0.22	0.11	0.05	0.05	0.14	0.23	0.14	0.18	0.33	0.08	0.16	0.06	0.1	0.1	0.09	0.12	0.06	0.12	0.13
2011	0.09	0.15	0.05	0.13	0.04	0.25	0.06	0.12	0.1	0.09	0.18	0.35	0.23	0.06	0.09	0.21	0.11	0.15	0.11	0.04	0.2	0.24	0.14	0.28	0.34	0.07	0.12	0.11	0.07	0.08	0.13	0.14	0.06	0.12	0.14
2012	0.17	0.21	0.09	0.26	0.07	0.42	0.15	0.2	0.22	0.33	0.27	0.52	0.29	0.11	0.13	0.25	0.13	0.16	0.18	0.06	0.36	0.3	0.25	0.31	0.27	0.17	0.17	0.16	0.14	0.18	0.23	0.18	0.1	0.15	0.19
2013	0.16	0.22	0.14	0.18	0.07	0.47	0.16	0.25	0.4	0.26	0.28	0.37	0.35	0.29	0.26	0.31	0.16	0.11	0.18	0.06	0.32	0.24	0.28	0.44	0.26	0.17	0.13	0.28	0.21	0.31	0.33	0.19	0.15	0.25	0.17
2014	0.05	0.06	0.1	0.08	0.04	0.14	0.06	0.14	0.08	0.2	0.14	0.24	0.08	0.08	0.15	0.15	0.06	0.07	0.07	0.01	0.16	0.24	0.14	0.22	0.17	0.05	0.03	0.15	0.11	0.18	0.15	0.04	0.09	0.1	0.11
2015	0.14	0.16	0.27	0.24	0.06	0.45	0.15	0.23	0.18	0.25	0.17	0.45	0.17	0.2	0.2	0.26	0.15	0.13	0.18	0.06	0.25	0.38	0.28	0.3	0.21	0.16	0.11	0.34	0.14	0.26	0.2	0.16	0.14	0.26	0.23
2016	0.18	0.08	0.21	0.18	0.04	0.41	0.1	0.09	0.14	0.09	0.18	0.35	0.11	0.1	0.13	0.23	0.04	0.06	0.09	0.03	0.17	0.17	0.23	0.26	0.12	0.06	0.17	0.16	0.12	0.14	0.16	0.11	0.05	0.11	0.12
