# Peterson - Mount Rainier High - TSME - ITRDB WA103
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4168
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4168.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa103-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa103-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa103.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa103.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-12-09
#--------------------
# File_Last_Modified_Date
#   Date: 2002-12-09
#--------------------
# Title
#   Study_Name: Peterson - Mount Rainier High - TSME - ITRDB WA103
#--------------------
# Investigators
#   Investigators: Peterson, D.W.; Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mount Rainier High
#   Location: Washington
#   Northernmost_Latitude: 46.83
#   Southernmost_Latitude: 46.83
#   Easternmost_Longitude: -121.75
#   Westernmost_Longitude: -121.75
#   Elevation_m: 1830
#--------------------
# Data_Collection
#   Collection_Name: WA103
#   First_Year: 1698
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HHMR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HHMR20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HHMR20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HHMR01B_raw	HHMR02A_raw	HHMR03A_raw	HHMR04B_raw	HHMR05B_raw	HHMR06B_raw	HHMR08A_raw	HHMR09B_raw	HHMR10B_raw	HHMR11B_raw	HHMR13A_raw	HHMR14A_raw	HHMR15A_raw	HHMR16A_raw	HHMR18B_raw	HHMR19B_raw	HHMR20A_raw
1698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA
1699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA
1700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA
1701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA
1702	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.76	NA	NA	NA
1703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA
1704	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA
1705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA
1706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA
1707	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA
1721	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA
1722	NA	NA	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA
1723	NA	NA	NA	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA
1724	NA	NA	NA	0.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA	NA
1725	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA
1726	NA	NA	NA	0.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA	NA
1727	NA	NA	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA
1728	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA
1729	NA	NA	NA	1.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	NA
1730	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA
1731	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA
1732	NA	NA	NA	1.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA
1733	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA
1734	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA
1735	NA	NA	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA
1736	NA	NA	NA	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA
1737	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA
1738	NA	0.37	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA	NA
1739	NA	0.43	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA
1740	NA	0.42	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.32	NA	0.63
1741	NA	0.5	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.45	NA	1.33
1742	NA	0.3	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	0.36	NA	0.46
1743	NA	0.49	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.69	NA	0.59
1744	NA	0.4	NA	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	0.62	NA	0.5
1745	NA	0.51	NA	0.94	NA	NA	0.74	NA	NA	NA	NA	NA	NA	0.45	0.53	NA	0.3
1746	NA	0.49	NA	0.88	NA	NA	0.66	NA	NA	NA	NA	NA	NA	0.38	0.74	NA	0.37
1747	NA	0.41	NA	1.05	NA	NA	0.75	NA	NA	NA	NA	NA	NA	0.34	0.57	NA	0.49
1748	NA	0.33	NA	0.87	NA	NA	1.11	NA	NA	NA	NA	NA	NA	0.33	0.43	NA	0.5
1749	NA	0.3	NA	1.11	NA	NA	0.8	NA	NA	NA	NA	NA	NA	0.46	0.46	NA	0.6
1750	NA	0.24	NA	0.96	NA	NA	0.88	NA	NA	NA	NA	NA	NA	0.56	0.5	NA	0.73
1751	NA	0.22	NA	0.77	NA	NA	0.55	NA	NA	NA	NA	NA	NA	0.53	0.55	NA	0.6
1752	NA	0.2	NA	0.47	NA	NA	0.7	NA	NA	NA	NA	NA	NA	0.57	0.46	NA	0.35
1753	NA	0.21	NA	0.19	NA	NA	0.38	NA	NA	NA	NA	NA	NA	0.44	0.5	NA	0.41
1754	NA	0.15	NA	0.55	NA	NA	0.5	NA	NA	NA	NA	NA	NA	0.49	0.37	NA	0.41
1755	NA	0.13	NA	0.17	NA	NA	0.7	NA	NA	NA	NA	NA	NA	0.45	0.56	NA	0.37
1756	NA	0.12	NA	0.87	NA	NA	1.53	NA	NA	NA	NA	NA	NA	0.65	0.9	NA	0.56
