# Larson - Pleasant Valley Conservancy - QUMA - ITRDB WI046
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/33948
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-33948.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi046-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wi046-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wi046.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wi046.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-07-03
#--------------------
# File_Last_Modified_Date
#   Date: 2021-07-03
#--------------------
# Title
#   Study_Name: Larson - Pleasant Valley Conservancy - QUMA - ITRDB WI046
#--------------------
# Investigators
#   Investigators: Larson, E.R.(https://orcid.org/0000-0001-6628-1659); Allen, S.A.; Underwood, C.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: Oak ring width data from the Driftless Area of southwest Wisconsin and northeast Iowa, USA, sampled from living oak trees, remnants, and archeological beams. NOAA Template Raw Measurements file added 2021-10-19.
#--------------------
# Publication
#   Authors: Larson, Evan R., Sara A. Allen, Chris A. Underwood
#   Journal_Name: Progress in Physical Geography
#   Published_Title: The Driftless Oaks: A new network of tree-ring chronologies to improve regional perspectives of drought in the Upper Midwest, USA
#   Published_Date_or_Year: 2021
#   Volume: 45
#   Pages: 375-406
#   Issue: 3
#   Report_Number: 
#   DOI: 10.1177/0309133320960670
#   Full_Citation: None
#   Abstract: New and updated multi-century tree-ring chronologies from living oak trees, remnants, and archeological beams from across the Driftless Area of southwest Wisconsin and northeast Iowa, USA, were developed to fill a spatial gap in the network of available tree-ring chronologies. We produced a robust 303-year summer drought reconstruction (June-August Palmer's Modified Drought Index (PMDI): r2 = 0.45) that identified clusters of extreme droughts and pluvials (PMDI <= -4.0 or >= 4.0) in the early 1700s and more even distributions of drought conditions, with the exception of the post 1930s period when drought became relatively infrequent. Compared to the Living Blended Drought Atlas (LBDA) and the North American Drought Atlas (NADA), our reconstruction more accurately represented moderate moisture conditions across the Driftless Area, the NADA and LBDA more closely represented extreme pluvials, and our reconstruction and the LBDA better represented extreme drought years. The three reconstructions largely captured the same high-frequency variability in drought conditions and differed most at low frequencies. Significant correlations were identified between our reconstruction and corn (r = 0.30, n = 91, p = 0.002) and soybean (r = 0.25, n  = 81, p = 0.012) yields, with the strength of the correlations increasing over recent decades suggesting a tighter coupling of interannual climate variability and crop productivity in the region. Superposed epoch analyses indicated significantly wetter conditions in the Driftless Area two years after major volcanic eruptions. In the context of long-term climatic variability, the Driftless Oaks drought reconstruction demonstrated that drought and pluvial conditions more extreme than those experienced during the instrumental record have occurred in the past.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Pleasant Valley Conservancy
#   Location: Wisconsin
#   Northernmost_Latitude: 43.107
#   Southernmost_Latitude: 43.107
#   Easternmost_Longitude: -89.81
#   Westernmost_Longitude: -89.81
#   Elevation_m: 289
#--------------------
# Data_Collection
#   Collection_Name: WI046
#   First_Year: 1735
#   Last_Year: 2013
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## PVC001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC002B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC002B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC003B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC003B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC004B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC004B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC005B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC005B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC006B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC006B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC007A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC007A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC007B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC007B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC008A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC008A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC008B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC008B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC010B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC010B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC011A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC011A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC011B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC011B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC012A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC012A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC012B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC012B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC013A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC013A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC013B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC013B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC015A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC015A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## PVC015B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: PVC015B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	PVC001A_raw	PVC001B_raw	PVC002B_raw	PVC003A_raw	PVC003B_raw	PVC004A_raw	PVC004B_raw	PVC005A_raw	PVC005B_raw	PVC006A_raw	PVC006B_raw	PVC007A_raw	PVC007B_raw	PVC008A_raw	PVC008B_raw	PVC010A_raw	PVC010B_raw	PVC011A_raw	PVC011B_raw	PVC012A_raw	PVC012B_raw	PVC013A_raw	PVC013B_raw	PVC015A_raw	PVC015B_raw
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	0.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	0.286	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	0.317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	0.466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.121	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	0.508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	0.412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	0.328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1755	NA	0.783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1756	NA	0.931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1757	NA	0.826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1758	NA	1.184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	NA	1.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	NA	0.476	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	NA	0.921	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	NA	1.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	1.663	1.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	2.677	1.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	2.925	0.816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	2.868	0.952	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	4.717	0.794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.423	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	2.286	0.709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	2.307	1.101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	1.63	0.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	1.587	0.593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	1.545	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	1.566	0.656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	1.757	0.698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	1.714	0.698	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.973	NA	1.233	NA	NA	NA	NA	NA	NA	NA	NA
1776	1.778	0.995	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.016	NA	1.272	NA	NA	NA	NA	NA	NA	NA	NA
1777	1.46	0.931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.826	NA	0.377	NA	NA	NA	NA	NA	NA	NA	NA
1778	1.547	0.974	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.207	NA	0.288	NA	NA	NA	NA	NA	NA	NA	NA
1779	1.523	1.026	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899	NA	0.472	NA	NA	NA	NA	NA	NA	NA	NA
1780	1.206	0.879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	0.923	NA	NA	NA	NA	NA	NA	NA	NA
1781	0.953	0.953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.249	NA	0.582	NA	NA	NA	NA	NA	NA	NA	NA
1782	0.974	0.636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.395	NA	0.73	NA	NA	NA	NA	NA	NA	NA	NA
1783	0.87	0.846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.421	NA	0.593	NA	NA	NA	NA	NA	NA	NA	NA
1784	0.57	0.592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	NA	0.265	NA	NA	NA	NA	NA	NA	NA	NA
1785	0.529	0.667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.931	NA	0.455	NA	NA	NA	NA	NA	NA	NA	NA
1786	0.572	0.814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.815	NA	0.624	NA	NA	NA	NA	NA	NA	NA	NA
1787	0.785	0.953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.217	NA	0.636	NA	NA	NA	NA	NA	NA	NA	NA
1788	0.803	0.984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.186	NA	0.645	NA	NA	NA	NA	NA	NA	NA	NA
1789	0.72	0.92	NA	NA	NA	NA	NA	NA	NA	1.209	NA	NA	NA	NA	1.005	NA	0.582	NA	NA	NA	NA	NA	NA	NA	NA
1790	0.804	0.889	NA	NA	NA	NA	NA	NA	NA	0.979	NA	NA	NA	NA	0.878	NA	0.499	NA	NA	NA	NA	NA	NA	NA	NA
1791	0.529	0.719	NA	NA	NA	NA	NA	NA	NA	0.653	NA	NA	NA	0.815	0.9	NA	1.079	NA	NA	NA	NA	NA	NA	NA	NA
1792	0.656	0.868	NA	NA	NA	NA	NA	NA	NA	0.669	NA	NA	NA	0.942	0.921	NA	0.529	NA	NA	NA	NA	NA	NA	NA	NA
1793	0.91	1.101	NA	NA	NA	NA	NA	NA	NA	0.706	NA	NA	NA	1.047	1.037	NA	0.741	NA	NA	NA	NA	NA	NA	NA	NA
1794	0.847	1.08	NA	NA	NA	NA	NA	NA	NA	0.605	NA	NA	NA	1.005	0.952	NA	1.005	NA	NA	NA	NA	NA	NA	NA	NA
1795	0.825	1.026	NA	NA	NA	NA	NA	NA	NA	0.636	NA	NA	NA	1.069	0.868	NA	1.037	NA	NA	NA	NA	NA	NA	NA	NA
1796	0.677	0.678	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	NA	0.836	0.73	NA	0.963	NA	NA	NA	NA	NA	NA	NA	NA
1797	0.868	1.048	NA	NA	NA	NA	NA	NA	NA	0.576	NA	NA	NA	1.049	0.932	NA	1.334	NA	NA	1.051	NA	NA	NA	NA	NA
1798	1.101	1.207	NA	NA	NA	NA	NA	NA	NA	0.453	NA	NA	NA	0.919	0.719	NA	1.132	NA	NA	0.899	NA	NA	NA	NA	NA
1799	0.847	0.846	NA	NA	NA	NA	NA	NA	NA	0.515	NA	NA	NA	0.806	0.699	NA	0.445	NA	NA	0.596	NA	NA	NA	NA	NA
1800	0.55	0.656	NA	NA	NA	NA	NA	NA	NA	0.396	NA	NA	NA	0.646	0.582	NA	0.635	NA	NA	0.663	NA	NA	NA	NA	NA
1801	0.529	0.603	0.275	NA	NA	NA	NA	NA	NA	0.417	NA	NA	NA	0.614	0.508	NA	0.445	NA	NA	0.757	NA	NA	NA	NA	NA
1802	0.529	0.572	0.995	NA	NA	NA	NA	NA	NA	0.426	NA	NA	NA	0.688	0.677	NA	0.646	NA	NA	0.779	NA	NA	NA	NA	NA
1803	0.455	0.762	2.265	NA	NA	NA	NA	NA	NA	0.563	NA	NA	NA	0.984	0.741	NA	0.561	NA	NA	1.533	NA	NA	NA	NA	NA
1804	0.751	0.836	0.635	NA	NA	NA	NA	NA	NA	0.412	NA	NA	NA	0.678	0.519	NA	0.529	NA	NA	0.825	NA	NA	NA	NA	NA
1805	0.847	0.846	0.275	NA	NA	NA	NA	NA	NA	0.558	NA	NA	NA	1.079	0.635	NA	0.445	NA	NA	0.656	NA	NA	NA	NA	NA
1806	0.889	0.773	0.55	NA	NA	NA	NA	NA	NA	0.389	NA	NA	NA	0.804	0.624	NA	0.381	NA	NA	0.699	NA	NA	NA	NA	NA
1807	0.656	0.857	0.402	NA	NA	NA	NA	NA	NA	0.348	NA	NA	NA	1.132	0.857	NA	0.519	NA	NA	0.571	NA	NA	NA	NA	NA
1808	0.804	0.836	1.185	NA	NA	NA	NA	NA	NA	0.377	NA	NA	NA	1.153	0.868	NA	0.445	1.23	NA	0.719	NA	NA	NA	NA	NA
1809	0.699	0.847	1.566	NA	NA	NA	NA	NA	NA	0.403	NA	NA	NA	1.26	1.027	NA	0.497	1.249	NA	0.974	NA	NA	NA	NA	NA
1810	0.995	1.036	0.191	NA	NA	NA	NA	NA	NA	0.572	NA	NA	NA	1.292	0.932	NA	0.774	1.522	NA	0.931	NA	NA	NA	NA	NA
1811	1.08	1.313	5.366	NA	NA	NA	NA	NA	NA	0.698	NA	NA	NA	1.111	0.889	NA	0.941	1.59	NA	0.804	NA	NA	NA	NA	NA
1812	0.952	1.122	0.508	NA	NA	NA	NA	NA	NA	0.656	NA	NA	NA	0.963	0.879	NA	0.814	1.204	NA	0.805	NA	NA	NA	NA	NA
1813	0.825	0.794	0.497	NA	NA	NA	NA	NA	NA	0.614	NA	NA	NA	0.942	0.794	NA	0.614	1.355	NA	0.72	NA	NA	NA	NA	NA
1814	0.709	1.079	0.444	NA	NA	NA	NA	NA	NA	0.551	NA	NA	NA	1.174	0.793	NA	0.817	1.63	NA	0.91	NA	NA	NA	NA	NA
1815	1.027	1.132	0.635	NA	NA	NA	NA	NA	NA	0.699	NA	NA	NA	1.376	1.165	NA	1.015	1.591	NA	0.698	NA	NA	NA	NA	NA
1816	1.058	0.826	0.434	NA	NA	NA	NA	NA	NA	0.424	NA	NA	NA	1.248	0.889	NA	0.794	1.372	NA	0.952	NA	NA	NA	NA	NA
1817	1.037	1.26	0.646	NA	NA	NA	NA	NA	NA	0.846	NA	NA	NA	1.27	1.206	NA	0.784	1.439	NA	0.804	NA	NA	NA	NA	NA
1818	1.291	1.058	0.285	NA	NA	NA	NA	NA	NA	0.625	NA	NA	NA	0.878	0.931	0.828	0.503	1.271	NA	0.762	NA	NA	NA	NA	NA
