# Pearl - Destruction Brook - CHTH - ITRDB MA025
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/29073
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-29073.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma025-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ma025-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ma025.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ma025.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-02-11
#--------------------
# File_Last_Modified_Date
#   Date: 2020-02-11
#--------------------
# Title
#   Study_Name: Pearl - Destruction Brook - CHTH - ITRDB MA025
#--------------------
# Investigators
#   Investigators: Pearl, J.K.; Anchukaitis, K.J.(https://orcid.org/0000-0002-8509-8080); Pederson, N.(https://orcid.org/0000-0003-3830-263X); Donnelly, J.P.(https://orcid.org/0000-0002-3497-5944)
#--------------------
# Description_Notes_and_Keywords
#   Description: These data were collected as part of northeastern United States network of Atlantic white cedar. They were used to generate a gridded temperature reconstruction for the region. Two or three cores per tree were extracted from each tree and labelled as "A", "B" or "C" NOAA Template Raw Measurements file added 2020-05-11.
#--------------------
# Publication
#   Authors: Jessie K. Pearl, Kevin J. Anchukaitis, Neil Pederson, Jeffrey P. Donnelly
#   Journal_Name: Journal of Geophysical Research: Atmospheres
#   Published_Title: Multivariate Climate Field Reconstructions Using Tree Rings for the Northeastern United States
#   Published_Date_or_Year: 2020
#   Volume: 125
#   Pages: 
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1029/2019JD031619
#   Full_Citation: None
#   Abstract: High-resolution paleoclimate records are essential for improving our understanding of internal variability and the detection and attribution of forced climate system responses. The densely populated northeastern United States is at risk from increasing temperatures, severe droughts, and extreme precipitation, but the region has limited annual and seasonal-resolution paleoclimate records beyond the instrumental record. Chamaecyparis thyoides, L. (B.S.P.), Atlantic white cedar, a wetland conifer found within 200 km of the Atlantic coastline of the United States, is a promising tree-ring proxy that can fill in these data gaps. Here, we develop and analyze a new network of Atlantic white cedar tree-ring chronologies across the northeastern United States and demonstrate that site selection is important for regional paleoclimate reconstructions. Ring width variability reflects winter through summer temperatures at inland and hydrologically stable sites in the northernmost section of the species' range. Ombrotrophic sites along the coast record hydrological signals and correlate with growing season precipitation. We demonstrate skillful regional climate field reconstructions for the last several centuries and show the increased skill from incorporating our moisture sensitive sites into broad-scale products like the North American Drought Atlas. This comprehensive understanding of the species' climate responses leads to a tree-ring network that provides the long-term multivariate climate context at multidecadal and centennial time scales for the large-scale ocean-atmospheric processes that influence the climate of the region. We use this network to examine the covariance of temperature and drought across the New England area over the past two centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: AGS-1304262, AGS-1501856
#--------------------
# Site_Information
#   Site_Name: Destruction Brook
#   Location: Massachusetts
#   Northernmost_Latitude: 41.575
#   Southernmost_Latitude: 41.575
#   Easternmost_Longitude: -71.018
#   Westernmost_Longitude: -71.018
#   Elevation_m: 25
#--------------------
# Data_Collection
#   Collection_Name: MA025
#   First_Year: 1850
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Chamaecyparis thyoides (L.) B.S.P.
#   Common_Name: Atlantic white-cedar
#   Tree_Species_Code: CHTH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DBR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR16C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR16C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DBR25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DBR25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DBR01A_raw	DBR01B_raw	DBR02A_raw	DBR02B_raw	DBR03B_raw	DBR03C_raw	DBR04A_raw	DBR04B_raw	DBR05C_raw	DBR07B_raw	DBR09A_raw	DBR09B_raw	DBR10A_raw	DBR10B_raw	DBR11A_raw	DBR11B_raw	DBR12A_raw	DBR12B_raw	DBR13A_raw	DBR13B_raw	DBR15A_raw	DBR15B_raw	DBR16A_raw	DBR16B_raw	DBR16C_raw	DBR17A_raw	DBR17B_raw	DBR18A_raw	DBR18B_raw	DBR19A_raw	DBR19B_raw	DBR20A_raw	DBR20B_raw	DBR21A_raw	DBR21B_raw	DBR22A_raw	DBR22B_raw	DBR23A_raw	DBR23B_raw	DBR24A_raw	DBR24B_raw	DBR25A_raw	DBR25B_raw
1850	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.094	4.236
1851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.871	2.602
1852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	2.061
1853	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.574	2.402
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.982	1.588
1855	NA	NA	NA	1.037	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.157	1.41
1856	NA	NA	NA	0.793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.685	1.963
1857	NA	NA	NA	1.104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.025	2.361
1858	NA	NA	NA	0.681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.514	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.907	2.302
1859	NA	NA	NA	0.777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.272	1.918
1860	NA	NA	NA	1.269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.334	NA	0.695	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.415	1.46
1861	NA	NA	NA	1.382	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.522	NA	0.878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.017	1.543
1862	NA	NA	NA	1.452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	NA	0.858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.613	1.765
1863	NA	NA	NA	1.594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.386	NA	1.376	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.472	2.065
1864	NA	NA	NA	0.951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.514	1.641	1.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.888	2.213
1865	NA	NA	NA	1.099	NA	NA	NA	0.454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.694	1.965	2.096	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.256	2.858
1866	NA	NA	NA	0.796	NA	NA	NA	0.306	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.752	NA	NA	NA	NA	NA	1.372	1.267	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.545	2.039
1867	NA	NA	1.953	0.997	NA	NA	NA	0.612	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.017	NA	NA	NA	NA	NA	2.077	2.287	1.009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.022	2.888
1868	0.944	NA	1.369	0.851	NA	NA	NA	1.103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.935	NA	NA	NA	NA	NA	1.525	1.961	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.686	2.713
1869	0.852	1.187	1.133	0.905	NA	NA	NA	0.935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.714	NA	NA	NA	NA	NA	1.052	1.371	0.844	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.69	2.058
1870	0.592	0.973	1.328	0.904	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623	NA	NA	NA	NA	NA	0.631	1.084	0.763	NA	NA	NA	0.798	NA	NA	NA	NA	NA	NA	NA	1.096	2.029
1871	0.979	0.99	1.678	0.961	NA	NA	NA	1.516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.772	NA	NA	NA	NA	NA	0.918	0.985	0.767	NA	NA	NA	1.189	NA	NA	NA	NA	NA	NA	NA	1.475	1.872
1872	0.815	1.609	1.767	0.93	NA	NA	NA	1.316	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.861	NA	NA	NA	NA	NA	1.588	1.769	1.172	NA	NA	NA	1.664	NA	NA	NA	NA	NA	NA	NA	2.043	2.535
1873	0.837	1.105	1.464	1.194	NA	NA	NA	0.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.531	NA	NA	NA	NA	NA	0.916	1.021	0.459	NA	NA	NA	1.379	NA	NA	NA	NA	NA	NA	NA	1.263	1.821
1874	1.235	0.887	1.415	1.367	NA	NA	NA	1.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.059	NA	NA	NA	NA	NA	1.185	0.905	1.119	NA	NA	NA	1.489	NA	NA	NA	NA	NA	NA	NA	1.771	2.568
1875	0.932	0.718	1.194	0.993	NA	NA	NA	1.277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.675	NA	NA	NA	NA	NA	0.597	0.512	0.464	NA	NA	NA	1.335	NA	NA	NA	NA	NA	NA	NA	1.253	2.033
1876	0.719	0.469	1.029	0.772	NA	NA	NA	0.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.461	NA	NA	NA	NA	NA	0.431	0.424	0.143	NA	NA	NA	0.985	NA	NA	NA	NA	NA	NA	NA	1.134	1.375
1877	1.302	0.539	1.093	0.874	NA	NA	NA	1.897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.842	NA	NA	NA	NA	NA	1.24	1.056	0.677	NA	NA	NA	1.504	NA	NA	NA	NA	NA	NA	1.765	1.934	2.449
1878	1.399	1.031	1.347	0.952	NA	NA	NA	1.652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.376	NA	NA	NA	NA	NA	1.77	1.369	1.155	NA	NA	NA	1.681	NA	NA	NA	NA	NA	NA	1.893	2.222	2.314
1879	1.341	0.954	1.542	0.785	NA	NA	NA	2.039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.303	NA	NA	NA	NA	NA	2.04	1.465	1.037	NA	NA	NA	2.023	NA	NA	NA	NA	NA	NA	1.715	2.267	2.793
1880	1.586	1.319	1.492	0.867	NA	NA	NA	2.393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.529	NA	NA	NA	NA	NA	1.942	2.44	1.45	NA	NA	NA	2.281	NA	NA	NA	NA	NA	NA	2.325	2.834	3.888
1881	2.312	1.527	1.529	1.473	NA	NA	NA	2.502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.693	NA	NA	NA	NA	NA	2.682	2.474	1.706	NA	NA	NA	2.589	NA	NA	NA	NA	NA	NA	2.68	2.587	3.5
1882	2.256	1.81	1.477	1.551	NA	NA	NA	2.397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	NA	NA	NA	NA	NA	2.046	2.171	1.959	NA	NA	NA	2.017	NA	NA	NA	NA	NA	NA	1.818	2.459	2.861
1883	2.152	2.11	1.258	1.651	NA	NA	NA	2.656	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.904	NA	NA	NA	NA	NA	2.069	1.624	2.251	NA	NA	NA	2.214	NA	NA	NA	NA	NA	NA	1.737	2.359	2.245
1884	2.507	2.062	1.539	1.438	NA	NA	3.022	4.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.387	NA	NA	NA	NA	NA	2.294	1.793	2.788	NA	NA	NA	2.805	NA	NA	NA	NA	3.127	NA	1.641	2.347	3.189
1885	1.435	1.415	1.389	1.54	NA	NA	2.919	2.911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.639	NA	NA	NA	NA	NA	1.548	1.175	1.623	NA	NA	NA	1.777	1.468	NA	NA	2.989	2.419	NA	1.668	1.386	2.235
1886	1.314	1.576	1.25	1.467	NA	NA	2.935	2.956	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.598	1.608	NA	NA	NA	NA	NA	1.645	1.452	1.912	NA	NA	NA	1.662	1.794	NA	NA	3.121	2.358	NA	1.848	2.007	2.212
1887	1.21	1.405	1.052	1.583	NA	NA	2.878	2.755	1.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.329	1.493	NA	NA	NA	2.38	NA	1.512	1.017	2.312	NA	NA	NA	1.671	1.765	NA	NA	2.607	2.265	NA	1.836	1.873	1.694
1888	0.68	0.777	0.593	1.116	NA	NA	2.45	2.276	1.062	NA	1.276	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.087	1.098	NA	NA	NA	1.716	NA	0.942	0.835	2.071	NA	NA	NA	1.285	2.104	NA	NA	2.064	1.792	NA	1.487	1.3	1.02
1889	0.635	0.759	0.658	1.26	NA	NA	2.203	1.701	0.722	NA	0.897	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.217	1.095	NA	NA	NA	1.512	NA	0.786	0.768	1.39	NA	NA	NA	1.423	1.649	NA	NA	2.163	2.048	NA	1.188	1.564	1.304
1890	0.542	0.886	0.82	1.237	NA	NA	1.85	1.332	0.582	NA	0.741	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.947	0.691	NA	NA	NA	1.265	NA	0.653	0.526	0.786	NA	NA	NA	1.183	1.446	NA	NA	2.073	1.663	NA	1.176	1.16	1.173
1891	0.576	0.685	1.183	1.354	NA	NA	1.924	1.701	0.52	NA	0.719	NA	NA	NA	NA	NA	NA	NA	NA	0.714	1.168	0.95	NA	NA	NA	1.053	1.091	0.835	0.831	0.697	NA	NA	NA	1.406	1.54	NA	NA	2.07	1.907	NA	1.241	1.436	1.417
1892	0.816	0.89	1.211	1.386	NA	NA	2.825	2.428	0.521	NA	1.351	NA	NA	NA	NA	NA	NA	NA	NA	1.032	1.473	1.192	NA	NA	NA	1.949	1.126	1.001	0.934	1.081	NA	NA	NA	1.549	1.787	NA	NA	2.174	2.021	NA	1.306	1.603	1.303
1893	0.995	0.912	1.315	1.596	NA	NA	2.822	2.814	0.831	NA	1.52	NA	NA	NA	NA	NA	NA	NA	NA	0.933	1.545	1.421	NA	NA	NA	2.127	1.545	1.052	0.848	1.626	NA	NA	NA	1.639	2.192	NA	NA	2.282	1.978	NA	1.169	1.449	1.153
1894	0.84	0.868	1.498	1.057	NA	NA	3.001	2.606	1.055	NA	1.891	NA	NA	NA	NA	NA	NA	NA	NA	0.873	1.893	1.682	NA	NA	NA	2.369	2.115	1.347	1.232	1.498	NA	NA	NA	1.583	2.164	NA	NA	2.256	2.254	1.371	1.419	1.385	1.479
1895	1.718	0.948	1.143	1.529	NA	NA	3.232	3.185	1.115	NA	1.86	NA	NA	NA	NA	NA	NA	NA	NA	0.67	1.552	1.784	NA	NA	NA	3.036	2.047	1.591	1.023	1.915	NA	NA	NA	1.379	2.021	NA	NA	2.156	2.103	1.475	1.365	1.347	1.424
