# Young - Boogerman Trail North Carolina - CADN - ITRDB NC010
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5384
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5384.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc010e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; nc010e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/nc010e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/nc010e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Young - Boogerman Trail North Carolina - CADN - ITRDB NC010
#--------------------
# Investigators
#   Investigators: Young, J.; Keeland, R.; Alford, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Boogerman Trail North Carolina
#   Location: North Carolina
#   Northernmost_Latitude: 35.6
#   Southernmost_Latitude: 35.6
#   Easternmost_Longitude: -83.1
#   Westernmost_Longitude: -83.1
#   Elevation_m: 1065
#--------------------
# Data_Collection
#   Collection_Name: NC010
#   First_Year: 1720
#   Last_Year: 1931
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BGR01A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR01B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR06B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR07A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR08C_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR10A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR10B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR11A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR11B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR12A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR12B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR13A_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BGR13B_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: BGR13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BGR01A_raw	BGR01B_raw	BGR06B_raw	BGR07A_raw	BGR08A_raw	BGR08B_raw	BGR08C_raw	BGR10A_raw	BGR10B_raw	BGR11A_raw	BGR11B_raw	BGR12A_raw	BGR12B_raw	BGR13A_raw	BGR13B_raw
1859	0.918	0.929	0.87	0.727	0.867	0.906	NA	0.907	NA	1.062	0.805	NA	1.187	0.9	0.737
1860	1.017	1.095	0.911	0.761	0.787	0.933	NA	0.904	NA	0.979	0.868	NA	1.195	0.858	0.59
1861	1.061	1.033	0.847	0.853	0.811	0.892	NA	1.03	NA	1.107	0.915	NA	1.076	1.128	0.774
1862	0.996	1.234	0.96	0.876	0.83	0.804	NA	0.916	NA	1.091	0.88	NA	1.183	0.95	0.6
1863	0.997	1.033	1.017	0.825	0.784	0.827	NA	0.887	NA	0.813	0.825	NA	1.028	0.853	0.674
1864	1.079	1.044	1.269	0.733	0.824	0.782	NA	0.815	NA	1.141	0.844	NA	1.015	1.076	0.748
1865	0.946	0.867	0.803	0.818	0.785	0.688	NA	0.876	NA	1.076	0.745	NA	0.951	0.902	0.672
1866	1.024	1.037	1.002	1.111	0.781	0.92	NA	0.942	NA	1.376	0.876	NA	1.109	1.081	0.729
1867	1.005	1.014	0.878	1.081	0.63	0.828	NA	1.02	NA	0.957	0.796	NA	1.14	0.83	0.682
1868	0.819	0.932	0.667	0.729	0.626	0.606	NA	0.789	NA	0.897	0.759	NA	1.067	0.84	0.442
1869	0.92	0.775	0.573	0.713	0.567	0.711	NA	0.895	NA	0.858	0.946	NA	1.088	0.646	0.472
1870	0.973	0.847	0.822	0.815	0.74	0.639	NA	0.736	NA	1.335	0.994	NA	1.257	0.812	0.756
1871	0.828	0.871	0.758	0.853	0.639	0.824	NA	0.803	NA	1.017	0.849	NA	0.99	0.837	0.493
1872	1	1.048	0.654	1.024	0.755	0.871	NA	0.859	NA	0.916	0.902	NA	1.156	0.952	0.729
1873	1.206	1.086	0.919	0.985	0.736	0.882	NA	0.906	NA	0.764	0.876	NA	0.938	0.874	0.596
1874	1.098	1.017	0.819	0.966	0.843	0.91	NA	0.829	NA	0.969	0.9	NA	1.225	0.808	0.763
1875	0.984	0.973	0.809	0.83	0.738	0.93	NA	0.788	NA	0.878	0.824	NA	NA	0.765	0.532
1876	1.279	1.074	1.003	0.837	0.94	0.908	NA	0.877	NA	1.177	1.108	NA	NA	0.87	0.789
1877	1.152	1.007	0.893	0.875	0.805	0.823	NA	0.849	NA	1.285	1.164	NA	NA	0.903	0.689
1878	1.14	0.97	0.702	0.871	0.932	0.949	NA	0.58	NA	0.916	0.988	NA	NA	0.847	0.889
1879	1.238	0.967	0.728	0.673	0.561	0.792	NA	0.732	NA	0.946	0.795	NA	NA	0.778	0.772
1880	1.218	0.85	0.706	0.816	0.934	0.785	NA	0.697	NA	1.066	1.035	NA	NA	0.784	0.707
1881	1.311	1.121	0.819	0.882	0.83	0.819	NA	0.501	NA	1.177	0.923	NA	NA	0.826	0.753
1882	1.155	1.029	0.763	0.605	0.776	0.817	NA	0.866	NA	1.017	0.939	NA	NA	0.907	0.742
1883	1.258	0.997	0.693	0.768	0.769	0.757	NA	0.729	NA	1.173	0.896	NA	NA	0.752	0.782
1884	1.139	1.072	0.823	0.663	0.979	0.882	NA	1.027	NA	1.104	1.013	NA	NA	0.713	0.708
1885	1.056	0.994	0.725	0.785	0.744	0.744	NA	NA	NA	1.065	0.813	NA	NA	0.552	0.763
1886	1.189	1.072	0.796	0.705	0.774	0.699	NA	NA	NA	1.024	0.811	NA	NA	0.794	0.567
1887	1.207	0.738	0.774	0.723	0.794	0.602	NA	NA	NA	0.832	0.787	NA	NA	0.837	0.623
1888	1.002	0.764	0.764	0.708	0.603	0.733	NA	NA	NA	0.871	0.819	NA	NA	0.677	0.645
1889	1.033	0.881	0.684	0.792	0.748	0.709	NA	NA	NA	1.166	1.016	NA	NA	0.719	0.725
1890	1.073	0.809	0.813	0.511	0.684	0.796	NA	NA	NA	1.179	0.858	NA	NA	0.63	0.662
1891	1.235	0.955	0.958	NA	0.6	0.69	NA	NA	NA	1.07	0.955	NA	NA	0.731	0.746
1892	1.205	1.054	1.011	NA	0.582	0.681	NA	NA	NA	1.118	1.188	NA	NA	0.795	0.702
1893	1.197	0.949	0.917	NA	0.714	NA	NA	NA	NA	1.076	0.972	NA	NA	0.777	0.575
1894	1.22	1.016	0.923	NA	0.565	NA	NA	NA	NA	0.899	0.69	NA	NA	0.808	0.8
1895	1.16	0.896	0.74	NA	0.522	NA	NA	NA	NA	0.82	0.979	NA	NA	0.748	0.793
1896	1.09	1.029	0.68	NA	NA	NA	NA	NA	NA	0.912	0.746	NA	NA	0.74	0.803
1897	1.212	1.223	0.773	NA	NA	NA	NA	NA	NA	0.911	1.149	NA	NA	0.938	0.985
1898	0.983	0.915	0.8	NA	NA	NA	NA	NA	NA	0.945	1.007	NA	NA	0.888	0.972
1899	0.985	0.947	0.617	NA	NA	NA	NA	NA	NA	0.863	0.753	NA	NA	0.833	1.141
1900	0.899	0.902	0.604	NA	NA	NA	NA	NA	NA	0.873	0.621	NA	NA	0.939	1.133
1901	1.046	0.598	0.71	NA	NA	NA	NA	NA	NA	0.798	0.85	NA	NA	0.873	1.055
1902	0.923	0.786	0.64	NA	NA	NA	NA	NA	NA	1.073	0.859	NA	NA	1.013	0.887
1903	1.062	0.864	0.853	NA	NA	NA	NA	NA	NA	1.199	0.917	NA	NA	1.108	1.241
1904	1.192	NA	0.837	NA	NA	NA	NA	NA	NA	0.924	0.916	NA	NA	0.878	1.111
1905	1.156	NA	0.884	NA	NA	NA	NA	NA	NA	1.201	0.781	NA	NA	0.839	1.115
1906	1.106	NA	0.725	NA	NA	NA	NA	NA	NA	1.188	0.867	NA	NA	1.136	1.398
1907	0.82	NA	0.765	NA	NA	NA	NA	NA	NA	0.865	0.74	NA	NA	1.091	0.953
1908	0.914	NA	0.747	NA	NA	NA	NA	NA	NA	0.998	0.816	NA	NA	0.919	0.983
1909	1.217	NA	0.9	NA	NA	NA	NA	NA	NA	0.906	1.067	NA	NA	1.042	1.231
1910	0.881	NA	0.86	NA	NA	NA	NA	NA	NA	0.97	0.837	NA	NA	0.838	0.911
1911	1.011	NA	0.777	NA	NA	NA	NA	NA	NA	0.912	0.876	NA	NA	0.949	0.998
1912	0.692	NA	0.817	NA	NA	NA	NA	NA	NA	1.031	0.725	NA	NA	0.917	1.197
1913	0.602	NA	0.899	NA	NA	NA	NA	NA	NA	1.048	0.975	NA	NA	0.968	1.035
1914	0.794	NA	0.573	NA	NA	NA	NA	NA	NA	0.797	0.731	NA	NA	0.955	1.033
1915	0.795	NA	0.677	NA	NA	NA	NA	NA	NA	0.897	0.652	NA	NA	1.02	1.076
1916	0.794	NA	0.574	NA	NA	NA	NA	NA	NA	1.008	0.954	NA	NA	0.939	1.203
1917	0.698	NA	0.639	NA	NA	NA	NA	NA	NA	0.669	0.748	NA	NA	0.902	0.979
1918	0.804	NA	0.783	NA	NA	NA	NA	NA	NA	0.746	1.113	NA	NA	1.012	1.12
1919	0.856	NA	0.672	NA	NA	NA	NA	NA	NA	0.893	1.018	NA	NA	0.945	1.08
1920	0.865	NA	0.676	NA	NA	NA	NA	NA	NA	0.807	0.796	NA	NA	0.911	1.156
1921	0.861	NA	0.716	NA	NA	NA	NA	NA	NA	0.89	0.867	NA	NA	0.774	0.933
1922	0.796	NA	0.662	NA	NA	NA	NA	NA	NA	0.748	0.708	NA	NA	0.848	0.949
1923	0.814	NA	0.716	NA	NA	NA	NA	NA	NA	0.808	1.035	NA	NA	0.966	1.055
1924	1.06	NA	0.967	NA	NA	NA	NA	NA	NA	0.723	0.876	NA	NA	0.748	1.003
1925	0.81	NA	0.846	NA	NA	NA	NA	NA	NA	NA	0.709	NA	NA	0.962	0.93
1926	0.71	NA	0.583	NA	NA	NA	NA	NA	NA	NA	0.632	NA	NA	0.973	1.064
1927	0.745	NA	0.619	NA	NA	NA	NA	NA	NA	NA	0.546	NA	NA	0.849	0.845
1928	0.696	NA	0.533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.954	1.131
1929	0.72	NA	0.935	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.906	0.897
1930	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.868	0.89
1931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.826
