# Graybill - Rhyolite Canyon - PIPO - ITRDB AZ540
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3399
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3399.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az540-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az540-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az540.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az540.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Graybill - Rhyolite Canyon - PIPO - ITRDB AZ540
#--------------------
# Investigators
#   Investigators: Graybill, D.A.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rhyolite Canyon
#   Location: Arizona
#   Northernmost_Latitude: 32.0
#   Southernmost_Latitude: 32.0
#   Easternmost_Longitude: -109.33
#   Westernmost_Longitude: -109.33
#   Elevation_m: 1828
#--------------------
# Data_Collection
#   Collection_Name: AZ540
#   First_Year: 1640
#   Last_Year: 1987
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RPE011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RPE082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RPE082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RPE011_raw	RPE012_raw	RPE021_raw	RPE022_raw	RPE031_raw	RPE032_raw	RPE041_raw	RPE042_raw	RPE051_raw	RPE052_raw	RPE061_raw	RPE062_raw	RPE071_raw	RPE072_raw	RPE081_raw	RPE082_raw
1763	NA	1.82	NA	0.91	1.31	1.1	0.6	1.01	1.71	0.75	0.84	0.41	1.01	NA	NA	NA
1764	NA	1.39	NA	2.24	1.72	2.3	0.79	1.4	1.72	1.07	1.49	0.84	1.07	NA	NA	NA
1765	NA	1.26	NA	1.27	0.77	1.2	0.62	0.83	1.24	0.62	0.52	0.45	1.14	NA	NA	NA
1766	NA	2.05	NA	1.96	1.23	1.37	0.97	0.83	1.7	1.14	0.75	0.89	1.74	NA	NA	NA
1767	NA	2.2	NA	1.69	0.89	1.82	0.67	1.15	0.48	0.44	0.99	0.89	0.81	NA	NA	NA
1768	NA	1.82	NA	1.06	0.87	1.67	0.68	1.04	0.67	0.37	1.06	0.79	0.45	NA	NA	NA
1769	NA	2.23	NA	0.83	1.61	1.64	0.97	0.99	0.74	0.55	1.15	0.6	0.63	NA	NA	NA
1770	NA	1.88	NA	1.27	1.03	1.09	1.16	1.02	0.85	0.77	0.99	0.72	0.63	NA	NA	NA
1771	NA	2.82	NA	2.21	1.94	1.84	1.07	1.37	0.7	1.12	1.51	0.9	0.77	NA	NA	NA
1772	NA	1.71	NA	0.97	0.53	0.59	0.91	1	0.52	0.55	0.55	0.29	0.42	NA	NA	NA
1773	NA	3.14	NA	1.02	1.21	1.12	1.06	0.84	1.03	0.91	0.82	0.55	0.92	NA	NA	NA
1774	NA	4.18	NA	1.48	1.34	1.44	1.21	1.1	0.99	0.59	0.95	0.62	0.85	NA	NA	NA
1775	NA	4.02	NA	1.14	1.05	1.12	0.89	0.95	0.76	0.7	0.63	0.55	0.51	NA	NA	NA
1776	3.87	4.64	NA	1.47	1.51	1.73	0.68	1.06	0.96	0.54	1.24	0.8	0.54	NA	NA	NA
1777	3.08	3.06	NA	2.19	1.1	1.26	0.55	1.02	1.03	0.72	0.68	0.62	0.76	NA	NA	NA
1778	2.73	2.5	NA	2.29	1.4	1.57	0.98	1.04	1.32	0.99	1.02	0.58	1.02	NA	NA	NA
1779	2.27	2.25	NA	2.11	0.85	0.89	0.64	0.63	0.69	0.71	0.69	0.7	0.76	NA	NA	NA
1780	3.11	3.62	NA	4.02	1.51	1.67	0.93	1.37	1.44	0.85	1.09	0.94	1.31	NA	NA	NA
1781	2.47	2.44	NA	1.38	1	0.92	0.41	1.01	0.88	0.57	0.53	0.59	1.03	NA	NA	NA
1782	1.54	1.61	NA	1.85	0.39	0.73	0.63	1.14	0.97	0.6	0.35	0.4	0.88	NA	NA	NA
1783	2.07	2.57	NA	2.45	1.11	1.1	1.02	1.13	1.15	0.76	0.91	0.72	0.74	NA	NA	NA
1784	1.96	2.64	NA	2.67	1.11	1.51	0.85	1.03	1.5	1.25	1.1	0.95	1.63	NA	NA	NA
1785	1.71	1.67	NA	1.24	0.28	0.49	0.13	0.27	0.24	0.05	0.34	0.29	0.87	NA	0.76	NA
1786	2.39	2.52	NA	1.07	0.85	1.57	0.59	1.05	1.76	0.94	0.81	0.94	1.36	NA	2.01	NA
1787	2.29	2.66	NA	2.51	1.02	1.77	0.54	0.8	1.8	1.19	1.34	0.88	1.42	NA	1.74	NA
1788	2.2	2.18	NA	2.03	0.74	0.99	0.6	0.53	0.97	0.83	0.6	0.68	1.4	NA	1.94	NA
1789	1.93	1.82	NA	1.61	0.76	1.3	0.58	0.42	0.7	0.59	0.72	0.4	0.98	NA	2	NA
1790	2.11	1.7	NA	0.8	1.12	1.31	0.44	0.52	0.87	0.58	0.53	0.42	1.12	NA	1.63	NA
1791	2.14	1.87	NA	1.26	0.8	1.1	0.64	0.54	0.76	0.59	0.42	0.62	0.93	NA	2.35	NA
1792	2.35	2.53	NA	1.8	1.05	1.31	0.72	0.67	1	0.97	0.92	0.63	1.58	NA	2.69	NA
1793	2.49	2.9	NA	2.48	0.86	1.11	0.64	0.54	1.05	1.03	0.94	0.73	1.83	NA	2.78	NA
1794	2.2	2.96	NA	0.84	0.97	1.03	0.41	0.42	0.87	0.77	0.72	0.36	1.58	NA	1.39	NA
1795	1.38	1.89	NA	1.34	0.54	0.88	0.54	0.52	0.8	0.77	0.66	0.46	1.36	NA	1.92	NA
1796	2.43	3.63	NA	0.7	0.8	0.99	0.52	0.59	1.07	0.86	0.47	0.37	1.68	NA	1.92	NA
1797	1.69	2.55	NA	1.17	0.7	1.19	0.53	0.67	1.03	0.94	0.76	0.4	1.26	NA	1.87	NA
1798	1.38	2.21	NA	0.67	0.58	0.73	0.48	0.47	1.1	0.7	0.39	0.6	1.33	NA	1.72	NA
1799	2.38	3.16	NA	1.6	1.06	1.73	0.79	0.89	1.35	1.1	0.99	0.69	2.14	NA	2.43	NA
1800	2.25	2.89	1.38	1.63	0.3	0.89	0.58	0.87	1.4	0.91	0.67	0.95	1.34	NA	2.43	NA
1801	1.79	1.81	0.97	1.27	0.35	0.92	0.37	0.85	0.93	0.79	0.63	0.6	1.53	NA	1.77	NA
1802	1.98	2.49	1.64	1.33	0.71	1.16	0.58	0.91	1.5	1	0.73	1.02	1.53	NA	3.42	NA
1803	1.93	2.65	1.26	0.93	0.89	1.36	0.51	0.79	1.11	0.91	0.87	0.74	1.46	NA	2.85	NA
1804	2.39	2.62	1.39	1.42	1.2	1.08	0.7	1.35	1.24	0.99	0.79	0.67	1.73	NA	2.31	NA
1805	0.57	0.95	0.72	0.58	0.53	0.79	0.36	0.94	0.62	0.67	0.21	0	0.81	NA	0.98	NA
1806	1.7	2.04	0.74	0.5	0.77	1.13	0.07	0.86	0.66	0.57	0.43	0.37	1.39	NA	1.06	NA
1807	1.26	1.69	1.25	0.71	0.7	1.01	0.49	0.64	0.94	0.81	0.39	0.33	0.87	NA	1.53	NA
1808	0.72	1.5	0.64	0.4	0.54	0.93	0.38	0.52	0.34	0.71	0	0	0.9	NA	0.77	NA
1809	1.53	2.62	1.4	1.39	1.11	1.71	0.45	0.83	1.73	1.76	0.65	0.68	1.32	NA	1.78	NA
1810	1.92	2.27	1.06	1.05	0.78	1.3	0.43	0.93	1.35	1.63	0.73	0.68	1.4	NA	1.28	NA
1811	1.38	1.75	0.96	1.25	0.87	1.1	0.41	0.8	1.5	1.97	0.63	0.43	1.39	NA	1.36	NA
1812	1.11	1.72	1.06	1.16	0.47	0.49	0.41	0.8	0.79	0.93	0.25	0.26	0.79	NA	1.38	NA
1813	1.22	1.38	0.16	0.28	0.42	0.44	0.48	0.51	0.79	0.92	0.32	0.21	0.95	NA	0.75	NA
1814	2.05	3.02	1.5	2.28	1.26	1.26	0.52	1.22	1.33	1.89	0.92	0.68	1.67	NA	2.09	NA
1815	1.41	2.4	1.11	1.86	0.92	1.01	0.53	0.65	1.2	1.43	0.4	0.46	1.27	NA	1.85	NA
1816	1.64	1.91	1.14	2.04	1.12	1.37	0.65	0.88	1.11	1.47	0.54	0.32	1.93	NA	1.92	NA
1817	1.01	1.24	1.23	1.82	0.43	0.45	0.36	0.54	0.39	0.55	0.13	0.19	0.99	NA	1.18	NA
1818	1.34	1.53	0.87	1.09	0.89	0.92	0.58	0.62	0.59	0.62	0.47	0.34	1.75	NA	1.19	NA
1819	0.55	0.73	0.73	0.38	0.27	0.64	0.33	0.27	0	0.13	0	0	0.77	NA	0.48	NA
1820	0.84	1.27	1.21	0.71	0.65	1.2	0.48	0.61	0.42	0.51	0.34	0.18	1.16	NA	0.89	NA
1821	1.45	1.62	1.28	1.1	0.63	1.17	0.31	0.57	0.49	0.55	0.24	0.26	1.12	NA	1.44	NA
1822	1.07	1.42	0.85	0.66	0.67	0.92	0.32	0.43	0.26	0.32	0.13	0.09	1.13	NA	0.84	1.13
1823	0.83	1.49	0.9	1.19	0.62	0.66	0.36	0.53	0.34	0.36	0.13	0.24	0.73	NA	1.15	1.26
1824	1.51	1.65	1.09	0.74	1.02	1.08	0.56	0.66	0.56	0.59	0.35	0.45	1.34	NA	1.38	1.09
1825	1.32	1.23	1.19	0.13	0.75	0.76	0.53	0.63	0.52	0.47	0.26	0.33	1.27	NA	0.94	1.2
1826	1.95	2.37	1.28	0.83	1.49	1.74	0.52	0.62	0.71	0.97	0.42	0.67	2.09	NA	1.4	1.7
1827	1.74	2.52	0.97	0.97	1.32	1.82	0.5	0.69	0.97	0.87	0.7	0.48	1.71	NA	1.28	1.43
1828	1.55	2.05	1.26	1.04	1.09	1.09	0.41	0.53	0.61	0.68	0.24	0.3	2.01	NA	1.25	1.56
1829	1.6	1.93	1.36	1.16	0.85	1.62	0.56	0.76	0.68	0.9	0.32	0.52	1.99	NA	1.27	1.12
1830	1.72	2.22	1.78	1.51	1.2	1.45	0.77	0.66	0.59	0.98	0.63	0.6	1.88	NA	1.58	0.92
1831	0.99	1.36	0.59	0.59	0.92	0.86	0.36	0.59	0.25	0.49	0.23	0.23	1.22	NA	0.91	0.94
1832	0.75	1.3	0.9	1.05	0.7	0.85	0.42	0.52	0.32	0.39	0.16	0.21	1.37	NA	0.93	1.28
1833	0.96	1.71	0.99	1.56	0.87	0.87	0.52	0.39	0.92	0.87	0.53	0.46	1.52	NA	1.18	1.04
1834	0.83	1.46	0.75	0.69	0.87	0.83	0.45	0.41	0.5	0.82	0.18	0.34	1.29	NA	1.03	0.52
1835	0.93	1.21	0.82	0.4	0.61	0.84	0.33	0.44	0.28	0.41	0.34	0.36	0.88	NA	0.71	0.21
1836	1.2	1.31	0.45	0.93	0.69	0.85	0.29	0.35	0.47	0.6	0.19	0.24	1.23	NA	0.43	0.3
1837	1.52	1.45	1.03	2.09	1.01	1.32	0.24	0.39	0.65	0.87	0.32	0.45	1.59	1.14	1.19	0.89
1838	1.35	1.89	1.21	1.65	1.03	1.23	0.36	0.46	0.73	1.06	0.52	0.48	1.53	1.58	1.31	0.93
1839	1.48	2.03	1.09	2.12	1.32	1.76	0.34	0.41	1.05	1.07	0.55	0.67	1.72	1.8	1.48	1.08
1840	1.32	1.86	1.13	1.23	0.69	1.22	0.37	0.44	0.27	0.72	0.28	0.47	1.32	1.08	1.24	0.77
1841	0.75	1.41	0.7	0.78	0.78	1.13	0.25	0.26	0.44	0.6	0.22	0.23	1	1.2	0.68	0.78
1842	0.82	1.31	0.74	0.73	0.79	0.89	0.33	0.35	0.72	0.65	0.15	0.32	1.13	1.25	0.85	0.78
1843	1.17	1.48	1.38	1.62	0.82	1.11	0.4	0.43	0.58	1.02	0.31	0.4	0.82	0.96	0.83	0.72
1844	1.41	1.94	1.81	2.57	1.5	1.85	0.48	0.65	1.25	1.5	0.61	0.54	1.54	1.09	1.45	1.1
1845	1.37	1.75	1.56	2	1.5	1.67	0.41	0.64	0.54	1.27	0.72	0.75	1.2	1.26	1.32	1.15
1846	1.29	1.36	1.6	2.08	1.74	1.79	0.53	0.63	0.73	0.97	0.45	0.51	1.22	1.11	1.53	0.93
1847	0.74	0.82	0.88	0.85	0.7	0.73	0.04	0.17	0.03	0.29	0	0.07	0.59	0.55	0.84	0.48
1848	1.32	1.63	1.44	1.57	1.38	1.41	0.38	0.69	0.42	0.87	0.49	0.46	1.06	0.87	1.32	0.7
1849	1.17	1.54	1.59	2.69	1.37	1.81	0.49	0.64	0.74	1.12	0.52	0.46	0.97	0.7	1.72	1.07
1850	0.98	1.12	1.08	1.83	1.03	1.5	0.45	0.6	0.52	0.78	0.41	0.46	0.8	0.78	1.09	0.83
1851	0.68	1.07	1.42	1.72	1.25	1.51	0.39	0.43	0.67	0.82	0.2	0.54	0.72	0.91	1.47	1.15
1852	1.12	0.99	2.36	3.27	1.6	2.33	0.42	0.69	0.84	1.57	0.81	1.08	1.63	1.33	1.73	1.6
1853	0.77	1.25	1.75	1.71	1.57	1.66	0.48	0.76	0.44	0.99	0.64	0.63	1.47	0.74	1.99	1.34
1854	0.62	0.79	0.97	1.12	1.02	1.66	0.23	0.39	0.47	1	0.35	0.35	1.64	0.95	1.14	1.03
1855	0.92	1.05	1.28	1.2	1.29	1.14	0.61	0.77	0.88	1.58	0.32	0.5	1.16	0.98	1.54	1.05
1856	1.16	1.85	2.17	3.83	1.95	1.65	0.68	0.85	0.85	2.1	0.6	0.9	2.09	1.3	2.22	1.7
1857	0.83	1.83	1.82	2.67	1.48	1.49	0.66	0.83	0.75	1.48	0.71	0.8	1.58	0.95	2.18	1.62
1858	1.32	2.34	1.7	2.33	1.89	1.94	0.51	0.93	0.59	2.12	0.71	0.98	1.5	1.18	2.22	1.48
1859	1.12	2.21	1.3	1.17	1.42	1.96	0.55	0.96	0.32	1.23	0.77	0.87	1.52	0.67	1.52	1.04
1860	1.12	1.56	0.77	1.72	1.47	1.64	0.62	0.83	0.49	1.07	0.61	0.62	0.72	1.1	2.2	1.49
1861	1.28	2.28	0.7	1.25	1.61	2.19	0.65	0.94	0.48	1.16	0.55	0.72	1.47	0.48	2.09	1.16
1862	0.92	1.27	0.17	0.23	0.64	1.01	0.43	0.6	0.27	0.37	0.34	0.38	0.86	0.59	0.94	0.67
1863	0.92	1.4	0.35	0.36	0.76	1.05	0.27	0.39	0	0.14	0.3	0.31	0.88	0.39	0.9	0.59
1864	0.79	0.93	0.56	0.78	1.11	1.32	0.49	0.64	0.2	0.41	0.3	0.64	0.66	0.79	0.77	0.73
1865	0.75	1.37	0.85	0.71	1.01	1.14	0.74	0.88	0.33	0.55	0.35	0.66	1.34	0.23	1.62	0.78
1866	0.92	1.5	1.23	2.22	1.48	2.22	0.41	0.48	0.38	0.88	0.8	1	1.14	0.45	1.71	0.74
1867	0.6	1.5	1.12	1.73	1.07	1.8	0.34	0.53	0.5	0.68	0.33	0.79	0.98	0.26	1.35	0.75
1868	1.25	2.04	1.39	1.55	1.65	1.99	0.57	0.77	0.22	1.22	0.83	0.94	0.83	0	1.7	1.03
1869	1.23	1.28	1.17	1.91	2.05	1.9	0.54	0.83	0.44	1.19	0.64	1.1	0.61	0.12	1.51	0.88
1870	1.16	1.57	1.64	2.24	2	1.91	0.81	1.03	0.37	1.07	0.67	1.02	0.9	0.31	1.63	0.73
1871	0.61	0.82	0.89	0.98	2.35	1.3	0.37	0.54	0.41	0.59	0.02	0.49	0.39	0.33	0.88	0.42
1872	0.43	0.7	0.65	0.55	1.37	1.1	0.33	0.48	0.55	0.57	0.3	0.42	0.42	0.22	0.9	0.35
1873	0.43	0.9	1.15	1.37	2.17	1.79	0.53	0.77	0.47	0.96	0.37	0.64	0.67	0.16	1.45	0.73
1874	0.8	1.18	1.45	1.88	1.38	1.47	0.73	0.73	0.49	1.22	0.78	0.79	0.75	0.33	1.64	0.58
1875	0.94	1.56	1.63	2.47	1.43	1.47	0.88	1.19	0.49	1.26	0.67	0.98	1.23	0.61	1.65	0.67
1876	0.69	1.56	1.42	3.36	1.5	1.57	0.74	1.2	0.6	1.73	0.48	0.91	1.07	0.76	1.58	0.72
1877	0.49	0.58	1.49	1.01	0.77	0.65	0.62	0.72	0.59	1.09	0.42	0.4	0.59	0.38	0.78	0.49
1878	0.9	1.52	0.66	2.15	2.23	1.75	0.77	1.11	0.67	1.94	0.54	1	1.54	1.06	1.32	1.11
1879	0.47	0.82	1.02	1.66	0.81	0.8	0.43	0.67	0.4	0.84	0.24	0.3	0.33	0.35	1.35	0.94
1880	0.79	1.19	0.63	1.87	1.29	1.26	0.73	0.78	0.38	1.31	0.31	0.86	0.76	0.51	1.39	1.2
1881	0.58	0.92	1.06	2	0.6	1.35	0.44	0.73	0.29	1.33	0.39	0.52	0.82	0.34	1.22	0.99
1882	1.19	1.38	0.81	2.55	1.11	1.42	0.71	1.14	0.75	1.39	0.64	0.99	0.92	0.37	1.79	0.86
1883	1.17	1.33	0.61	1.67	1.22	1.52	0.62	0.98	0.5	1.3	0.31	0.82	0.73	0.47	1.22	0.84
1884	0.8	0.83	1.18	1.93	1.02	1.07	0.61	0.78	0.66	0.89	0.48	0.64	0.94	0.5	1.38	0.79
1885	1.09	1.24	0.67	2.45	1.38	1.45	0.75	0.95	0.4	1.57	0.44	0.81	1.26	0.88	1.44	1.2
1886	0.43	0.62	0.44	1.97	0.72	1.1	0.47	0.57	0.29	1.11	0.27	0.49	1.36	0.78	1.26	0.52
1887	0.67	1.13	0.64	2.82	0.23	1.36	0.54	0.86	0.81	1.15	0.23	0.3	1.25	0.89	1.73	0.87
1888	0.61	0.91	1.01	5.89	0.43	2.1	0.58	0.92	0.89	1.75	0.67	0.26	1.98	1.01	2	1.14
1889	0.91	0.99	1.55	5.16	0.5	1.61	0.65	0.92	0.82	2.08	0.68	0.34	1.99	1.13	1.79	0.85
1890	0.99	0.98	0.79	4.12	0.79	1.96	0.39	0.56	0.7	2.07	0.45	0.42	1.87	1.14	1.26	0.91
1891	0.68	0.59	0.76	3.63	0.55	1.2	0.6	0.73	0.71	1.28	0.55	0.45	1.06	0.68	1.21	1.28
1892	0.94	0.67	1.74	1.53	0.59	1.26	0.58	0.74	0.61	0.91	0.37	0.49	1.01	0.78	0.79	0.74
1893	1.4	0.94	0.3	2.57	1.39	2.27	0.69	0.9	1	1.7	0.91	0.73	2.24	1.23	1.56	1.15
1894	0.79	0.47	0.41	1.69	0.65	1.29	0.34	0.58	0.57	1.34	0.36	0.7	1.64	0.83	0.77	0.66
1895	0.57	0.38	0.32	0.6	0.77	1.08	0.26	0.4	0.17	1.09	0.18	0.58	1.21	0.65	0.5	0.48
1896	1.07	0.79	1.21	2.72	1.62	1.36	0.61	0.72	0.94	1.64	0.56	0.76	2.08	1.05	1.14	1.02
1897	0.81	0.52	0.71	3.15	1.26	1.61	0.4	0.51	0.62	2.22	0.43	0.86	1.87	0.98	1.11	1.21
1898	1.19	0.82	0.71	1.58	1.25	1.64	0.63	0.77	0.68	1.92	0.74	1.03	2.04	1.08	1.18	0.86
1899	0.98	0.74	0.75	2.46	1.26	1.49	0.52	0.58	0.63	1.34	0.25	0.44	2.12	1.01	1.23	1.41
1900	0.58	0.42	0.47	1.38	0.44	0.71	0.3	0.44	0.51	1.21	0.09	0.32	1.06	0.71	0.55	0.5
1901	1.11	1.04	0.89	2.74	1.41	1.94	0.64	0.81	0.79	2.63	0.62	0.88	2.02	1.78	1.1	1.42
1902	0.69	0.55	0.51	1.14	0.46	1.12	0.41	0.43	0.44	1.83	0.22	0.37	1.46	1.01	0.32	0.36
1903	1.19	1.27	0.88	2.29	0.59	1.08	0.73	0.91	0.87	2.55	0.57	0.99	2.18	1.36	0.83	1.19
1904	0.43	0.26	0.25	0.59	0.32	0.51	0.14	0.1	0.2	0.97	0	0.08	1.57	0.81	0.11	0.17
1905	1.17	1.28	1.05	2.41	0.94	1.3	0.82	0.86	0.9	1.88	0.78	0.86	1.69	1.21	0.85	0.91
1906	0.89	0.81	0.72	2.41	0.77	0.9	0.79	0.71	0.64	1.32	0.49	0.74	1.9	1.36	0.89	0.98
1907	1	0.75	1.05	2.37	1.3	1.29	0.81	1	0.61	1.76	0.65	0.78	2.65	2.39	1.18	0.86
1908	1.27	1.17	1.47	3.49	1.77	1.33	0.99	1.14	1.03	2.62	1.28	1.48	1.97	2.64	1.24	1.21
1909	1.12	1.15	1.43	2.67	1.63	1.63	1.23	1.15	0.79	2.93	0.9	1.61	2.44	2.26	1.15	0.95
1910	0.32	0.4	0	0.57	0.59	0.74	0.51	0.45	0.31	0.72	0.26	0.33	0.9	0.82	0.59	0.22
1911	0.93	0.73	1.08	1.89	1.19	1.28	0.93	0.99	0.88	1.72	0.84	0.87	1.34	1.65	1.16	1.19
1912	0.91	0.84	0.78	2.27	1.2	1.26	1.11	1.37	0.77	2.22	0.76	1.13	1.55	1.56	1.3	0.88
1913	0.98	0.91	0.57	1.99	1.39	1.44	1.09	1.46	1.01	1.83	1.25	1.16	1.4	1.01	1.09	1.01
1914	0.84	0.59	0.46	1.48	0.89	1.47	1.12	1.48	0.75	2.17	0.9	0.8	1.47	1.11	1.18	0.99
1915	0.7	0.83	0.51	1.41	0.82	0.95	0.77	1.12	0.51	1.23	0.45	0.58	0.79	0.91	0.92	0.97
1916	0.94	1.18	0.66	2.57	1.03	1.23	0.75	1.15	0.61	1.42	0.67	0.67	1.13	0.96	1.11	0.95
1917	0.88	0.87	0.68	1.66	1.55	1.39	0.64	1.33	0.35	1.45	0.7	0.91	1.04	0.82	0.68	0.79
1918	0.74	0.8	0.19	0.81	0.5	0.73	0.54	1.1	0.27	0.99	0.36	0.43	1.02	0.83	0.87	0.79
1919	0.93	1.18	0.72	2.37	1.36	1.4	0.85	1.27	0.77	1.41	0.79	0.86	1.72	1.1	1.27	1.36
1920	1.12	1.2	0.94	2.49	1.13	1.35	0.75	1.06	0.48	1.63	0.69	0.7	0.93	1	1.19	0.93
1921	0.82	1.27	0.93	3.24	1.51	1.51	0.65	1.13	0.74	1.88	0.91	0.88	1.42	1.44	1.18	1.23
1922	0.75	0.79	0.87	2.63	0.69	1.21	0.53	0.83	0.3	1.75	0.55	0.73	1.42	1.13	1.26	1.14
1923	0.86	0.96	0.8	2.17	1.2	1.69	0.88	1.3	0.5	2.03	0.91	1.07	1.88	1.25	1.12	0.78
1924	0.76	0.69	0.61	2.82	0.52	1.23	0.74	0.73	0.44	1.54	0.73	0.9	0.91	1.13	0.78	1.2
1925	0.82	0.65	0.62	1.45	0.93	0.95	0.46	0.66	0.38	0.94	0.59	0.72	1.16	0.71	0.38	0.6
1926	1.11	0.78	0.81	2.1	1.12	1.32	0.94	0.94	0.52	1.31	0.76	0.75	1.35	0.61	1.07	0.97
1927	0.99	0.74	0.68	2.26	1.18	1.52	0.9	1.12	0.35	1.51	0.69	0.75	1.36	0.89	0.87	0.85
