# Stockton - Mud River - QUMA - ITRDB MN016
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4980
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4980.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn016-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mn016-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mn016.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mn016.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Stockton - Mud River - QUMA - ITRDB MN016
#--------------------
# Investigators
#   Investigators: Stockton, C.W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mud River
#   Location: Minnesota
#   Northernmost_Latitude: 48.32
#   Southernmost_Latitude: 48.32
#   Easternmost_Longitude: -95.7
#   Westernmost_Longitude: -95.7
#   Elevation_m: 354
#--------------------
# Data_Collection
#   Collection_Name: MN016
#   First_Year: 1715
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MUD01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MUD11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MUD11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MUD01A_raw	MUD01B_raw	MUD02A_raw	MUD02B_raw	MUD03A_raw	MUD03B_raw	MUD04A_raw	MUD04B_raw	MUD06A_raw	MUD06B_raw	MUD07A_raw	MUD07B_raw	MUD08A_raw	MUD08B_raw	MUD09A_raw	MUD09B_raw	MUD10A_raw	MUD10B_raw	MUD10C_raw	MUD11A_raw	MUD11B_raw
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA	NA	NA	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA	NA	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	0.73	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	0.67	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	0.68	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	0.82	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	0.89	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	NA	0.76	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0.73	0.77	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.42	0.54	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.62	0.59	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.36	0.78	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	0.42	0.43	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	0.29	0.29	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	0.75	0.2	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	1.35	0.55	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	1.09	2.72	1.12	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	1.59	2.5	2.18	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.31	1.92	2.48	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.37	1.98	2.38	NA	NA	NA	NA	NA	NA	NA
1754	NA	2.37	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.31	1.55	2.25	NA	NA	NA	NA	NA	NA	NA
1755	NA	2.2	NA	NA	NA	NA	NA	NA	NA	NA	1.31	1.38	1.77	1.95	NA	NA	NA	NA	NA	NA	NA
1756	NA	1.49	NA	NA	NA	NA	NA	NA	NA	NA	1.04	1.17	1.64	1.66	NA	NA	NA	NA	NA	NA	NA
1757	NA	1.13	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.93	1.28	1.51	NA	NA	NA	NA	NA	NA	NA
1758	NA	0.94	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.67	1.65	1.23	NA	NA	NA	NA	NA	NA	NA
1759	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	0.64	0.69	1.21	1.53	NA	NA	NA	NA	NA	NA	NA
1760	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA	0.61	0.81	1.19	1.19	NA	NA	NA	NA	NA	NA	NA
1761	NA	0.16	NA	NA	NA	NA	NA	NA	NA	0.71	0.57	0.58	0.84	0.96	NA	NA	NA	NA	NA	NA	NA
1762	NA	0.77	NA	NA	NA	NA	NA	NA	NA	0.74	1	1.02	1.37	0.55	NA	NA	NA	NA	NA	NA	NA
1763	NA	0.61	NA	NA	NA	NA	NA	NA	NA	0.96	0.87	0.97	1.42	1.11	NA	NA	NA	NA	NA	NA	NA
1764	NA	0.54	NA	NA	NA	NA	NA	NA	NA	0.66	0.64	0.78	1.09	0.98	NA	NA	NA	NA	NA	NA	NA
1765	NA	1.02	NA	NA	NA	NA	NA	NA	NA	1.07	0.88	0.97	1.74	0.94	NA	NA	NA	NA	NA	NA	NA
1766	NA	1.02	NA	NA	NA	NA	NA	NA	NA	0.61	0.7	0.77	1.17	1.38	NA	NA	NA	NA	NA	NA	NA
1767	NA	1.38	NA	NA	NA	NA	NA	NA	NA	0.27	0.46	0.55	0.93	1	NA	NA	NA	NA	NA	NA	NA
