# Kaiser - Gulkana Glenallen - PCSI - ITRDB AK15
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3657
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3657.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak15-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak15-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak15.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak15.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Kaiser - Gulkana Glenallen - PCSI - ITRDB AK15
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gulkana  Glenallen
#   Location: Alaska
#   Northernmost_Latitude: 62.28
#   Southernmost_Latitude: 62.28
#   Easternmost_Longitude: -145.37
#   Westernmost_Longitude: -145.37
#   Elevation_m: 500
#--------------------
# Data_Collection
#   Collection_Name: AK15
#   First_Year: 1854
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea sitchensis (Bong.) Carrière
#   Common_Name: Sitka spruce
#   Tree_Species_Code: PCSI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GULK0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULK0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULK0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GULKCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GULKCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GULK0010_raw	GULK0020_raw	GULK0030_raw	GULK0040_raw	GULK0050_raw	GULK0060_raw	GULK0070_raw	GULK0080_raw	GULK0090_raw	GULK0100_raw	GULK0110_raw	GULK0120_raw	GULK0130_raw	GULK0140_raw	GULK0150_raw	GULK0160_raw	GULKCH00_raw
1854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85	1.85
1855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	1.56
1856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	1.19
1857	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	1.06
1858	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.81
1859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.86
1860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2	1.2
1861	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.85
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	1.02
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.1
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.93
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	1.08
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	0.75	0.86
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	0.88	1.05
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	0.8	0.92
1869	NA	NA	NA	NA	NA	1.13	NA	NA	NA	NA	NA	NA	NA	1.07	NA	0.96	1.05
1870	NA	NA	NA	NA	NA	1.4	NA	NA	NA	NA	NA	NA	NA	0.92	NA	0.9	1.07
1871	NA	NA	NA	NA	NA	1.56	NA	NA	NA	NA	NA	NA	NA	0.96	NA	1.09	1.2
1872	NA	NA	NA	NA	NA	1.11	NA	NA	NA	NA	NA	NA	NA	0.89	NA	0.88	0.96
1873	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	1	NA	0.83	0.89
1874	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	1.14	NA	1.29	1.08
1875	NA	NA	NA	NA	NA	0.75	NA	NA	NA	1	NA	NA	NA	0.99	NA	1.2	0.99
1876	NA	NA	NA	NA	NA	0.79	NA	1.32	NA	0.84	NA	NA	NA	0.93	NA	1	0.98
1877	NA	NA	NA	NA	NA	0.91	NA	1.35	NA	0.72	NA	NA	NA	0.93	0.72	0.99	0.94
1878	NA	NA	NA	NA	NA	1.05	NA	1.06	NA	0.66	NA	NA	NA	1.12	0.86	1.11	0.98
1879	NA	NA	NA	NA	NA	0.96	NA	0.78	NA	0.85	NA	0.49	NA	0.89	0.62	0.79	0.77
1880	NA	NA	NA	NA	NA	1.05	NA	1.17	NA	0.98	NA	0.48	0.73	0.98	0.88	0.88	0.89
1881	NA	NA	NA	NA	NA	1.35	NA	1.79	NA	1.21	NA	0.54	1.07	1.03	1.11	0.93	1.13
1882	NA	NA	NA	NA	NA	1.51	NA	1.44	NA	1.21	NA	0.63	0.66	1.19	1.23	1.29	1.15
1883	NA	NA	NA	NA	NA	1.28	NA	1.24	NA	1.2	NA	0.66	0.57	0.83	1.13	1.07	1
1884	NA	NA	NA	NA	NA	1.19	NA	0.8	NA	0.9	NA	0.5	0.41	0.66	0.82	1.12	0.8
1885	NA	NA	NA	NA	NA	0.87	NA	0.89	NA	1.02	NA	0.51	0.43	0.67	0.89	0.93	0.78
1886	NA	NA	NA	NA	NA	0.93	NA	1.08	NA	1.11	NA	0.57	0.48	0.61	0.89	1.02	0.84
1887	NA	NA	NA	NA	NA	0.86	NA	1.24	NA	1.15	NA	0.56	0.41	0.69	0.78	0.89	0.82
1888	NA	NA	NA	NA	NA	0.79	NA	1.07	NA	0.94	NA	0.48	0.49	0.47	0.56	0.75	0.69
1889	NA	NA	NA	NA	NA	0.93	NA	1.05	NA	1.04	NA	0.63	0.39	0.39	0.48	0.59	0.69
1890	NA	NA	NA	NA	NA	1.3	NA	1.21	NA	1.31	NA	0.68	0.42	0.56	0.68	0.71	0.86
1891	NA	NA	NA	NA	NA	1.06	NA	1	NA	1.17	NA	0.67	0.38	0.5	0.57	0.95	0.79
1892	NA	NA	NA	NA	NA	1.34	NA	1.15	NA	1.26	NA	0.91	0.56	0.65	0.8	1	0.96
1893	NA	NA	NA	NA	NA	1.45	NA	1.27	1.07	1.28	NA	0.87	0.52	0.61	0.57	0.79	0.94
1894	NA	NA	NA	NA	NA	1.34	NA	1.08	1.22	1.09	NA	0.8	0.45	0.78	0.6	0.86	0.91
1895	NA	NA	NA	NA	NA	1.57	NA	1.04	1.19	1.39	NA	0.78	0.41	0.94	0.83	0.88	1
1896	NA	NA	NA	NA	NA	1.53	NA	1.2	1.26	1.26	NA	0.67	0.49	0.99	0.96	0.92	1.03
1897	NA	NA	NA	NA	NA	1.84	NA	1.07	1.03	1.3	NA	0.71	0.45	1.18	0.86	1.16	1.07
1898	NA	NA	NA	NA	NA	1.71	NA	0.97	0.9	1.12	1.13	0.66	0.45	1.18	0.68	0.97	0.98
1899	NA	NA	NA	NA	NA	1.93	NA	1.02	1.07	1.39	1.2	0.78	0.48	1.4	1.09	1.09	1.15
1900	NA	NA	NA	NA	0.51	1.23	NA	1.04	0.75	0.95	0.93	0.66	0.84	0.82	0.65	0.68	0.82
1901	NA	1.73	NA	NA	0.67	1.11	NA	0.76	0.66	0.84	0.58	0.57	0.43	0.48	0.3	0.36	0.71
1902	NA	1.68	NA	NA	0.78	1.71	NA	0.87	0.8	1.02	0.7	0.77	0.4	0.86	0.72	0.62	0.91
1903	NA	1.41	NA	NA	1.21	1.26	1.23	0.71	0.7	0.94	0.64	0.78	0.33	0.86	0.67	0.44	0.86
1904	NA	1.51	NA	NA	1.09	1.31	1.4	0.8	0.74	0.99	0.64	0.94	0.33	1.16	0.92	0.47	0.95
1905	NA	1.29	NA	NA	1.14	1.62	1.12	0.94	0.64	1	0.71	0.95	0.3	1.88	1.01	0.52	1.01
1906	NA	1.66	NA	NA	1.27	1.81	1.18	1.05	0.86	1.03	0.87	0.84	0.32	2.41	1.17	0.5	1.15
1907	NA	1.8	1.07	NA	1.37	1.8	1.36	0.93	0.92	1.1	0.87	0.88	0.34	2.73	1.2	0.57	1.21
