# Hughes - Baker Lake - LALY - ITRDB MT115
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3563
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3563.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt115l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mt115l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mt115l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mt115l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2005-06-03
#--------------------
# File_Last_Modified_Date
#   Date: 2005-06-03
#--------------------
# Title
#   Study_Name: Hughes - Baker Lake - LALY - ITRDB MT115
#--------------------
# Investigators
#   Investigators: Hughes, M.K.(https://orcid.org/0000-0003-1062-3167); Woodhouse, C.A.(https://orcid.org/0000-0003-0545-9753); Brown, P.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-08. NOAA Template Chronology files added 2019-05-03.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Baker Lake
#   Location: Montana
#   Northernmost_Latitude: 45.88
#   Southernmost_Latitude: 45.88
#   Easternmost_Longitude: -114.27
#   Westernmost_Longitude: -114.27
#   Elevation_m: 2680
#--------------------
# Data_Collection
#   Collection_Name: MT115
#   First_Year: 12
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Larix lyallii Parl.
#   Common_Name: subalpine larch
#   Tree_Species_Code: LALY
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAL021BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL021BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL022BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL022BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL031BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL031BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL052BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL052BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL061BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL061BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL081BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL081BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL311BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL311BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL35ABB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL35ABB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL35BBB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL35BBB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL36ABB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL36ABB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL40ABB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL40ABB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL426BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL426BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL43ABB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL43ABB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAL862BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAL862BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAL021BB_raw	BAL022BB_raw	BAL031BB_raw	BAL052BB_raw	BAL061BB_raw	BAL081BB_raw	BAL311BB_raw	BAL35ABB_raw	BAL35BBB_raw	BAL36ABB_raw	BAL40ABB_raw	BAL426BB_raw	BAL43ABB_raw	BAL862BB_raw
1435	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA
1436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA
1437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA
1438	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA
1439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA
1440	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA
1441	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA
1442	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA
1443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA
1444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA
1445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA
1446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA
1447	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA
1448	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02	NA	NA
1449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA
1450	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA
1451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA
1452	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA
1453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA
1454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA
1455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA
1456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA
1457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA
1458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA
1459	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.03	NA	NA
1460	NA	NA	NA	NA	NA	NA	NA	0.05	NA	NA	NA	0.05	NA	NA
1461	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.07	NA	NA
1462	NA	NA	NA	NA	NA	NA	NA	0.11	NA	NA	NA	0.11	NA	NA
1463	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.09	NA	NA
1464	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	0.09	NA	NA
1465	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	0.09	NA	NA
1466	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	0.13	NA	NA
1467	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.12	NA	NA
1468	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.1	NA	NA
1469	NA	NA	NA	NA	NA	NA	NA	0.11	NA	NA	NA	0.09	NA	NA
1470	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	0.08	NA	NA
1471	NA	NA	NA	NA	NA	NA	NA	0.11	NA	NA	NA	0.08	NA	NA
1472	NA	NA	NA	NA	NA	NA	NA	0.03	NA	NA	NA	0	NA	NA
1473	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.1	NA	NA
1474	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.08	NA	NA
1475	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.06	NA	NA
1476	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	0.05	NA	NA
1477	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	0.07	NA	NA
1478	NA	NA	NA	NA	NA	NA	NA	0.11	NA	NA	NA	0.07	NA	NA
1479	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	0.07	NA	NA
1480	NA	NA	NA	NA	NA	NA	NA	0.11	NA	NA	NA	0.07	NA	NA
1481	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	0.09	NA	NA
1482	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	0.1	NA	NA
1483	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	0.06	NA	NA
1484	NA	NA	NA	NA	NA	NA	NA	0.06	NA	NA	NA	0.06	NA	NA
1485	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	0.06	NA	NA
1486	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	0.06	NA	NA
1487	NA	NA	NA	NA	NA	NA	NA	0.12	NA	NA	NA	0.08	NA	NA
1488	NA	NA	NA	NA	NA	NA	NA	0.08	NA	NA	NA	0.06	NA	NA
1489	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	0.08	NA	NA
1490	NA	NA	NA	NA	NA	NA	NA	0.15	NA	NA	NA	0.08	NA	NA
1491	NA	NA	NA	NA	NA	NA	NA	0.07	NA	NA	NA	0.06	NA	NA
1492	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	0.08	NA	NA
1493	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	0.06	NA	NA
1494	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	0.09	NA	NA
1495	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	0.07	NA	NA
1496	NA	NA	NA	NA	NA	NA	NA	0.09	NA	NA	NA	0.07	NA	NA
1497	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	0.1	NA	NA
1498	NA	NA	NA	NA	NA	NA	NA	0.13	NA	NA	NA	0.09	NA	NA
1499	NA	NA	NA	NA	NA	NA	NA	0.14	NA	NA	NA	0.1	NA	NA
1500	NA	NA	NA	NA	NA	NA	NA	0.11	NA	NA	NA	0.09	NA	NA
1501	NA	NA	NA	NA	NA	NA	NA	0.1	NA	NA	NA	0.1	NA	NA
