# Boyd - Interior Alaska Aspen Site SA1021 - PPTR - ITRDB AK177
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32072
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32072.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak177-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ak177-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ak177.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ak177.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-12-16
#--------------------
# File_Last_Modified_Date
#   Date: 2020-12-16
#--------------------
# Title
#   Study_Name: Boyd - Interior Alaska Aspen Site SA1021 - PPTR - ITRDB AK177
#--------------------
# Investigators
#   Investigators: Boyd, M.; Berner, L.T.; Foster, A.; Goetz, S.; Rogers, B.; Walker, X.; Mack, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: This data file contains raw ring-width chronologies of individual trees that died (dying) and survived (living) an insect oubreak of Phyllocnistis populiella (outbreak period: 1997-2013) in Interior Alaska.  Living trees have ring-width measurements up to 2015 and the tree names are preceded by TA whereas dying tree ring-width measurements end in 1997-2013 and the tree names are preceded by TM. NOAA Template Raw Measurements file added 2021-02-22
#--------------------
# Publication
#   Authors: Melissa A. Boyd, Logan T. Berner, Adrianna C. Foster, Scott J. Goetz, Brendan M. Rogers, Xanthe J. Walker, Michelle C. Mack
#   Journal_Name: Ecosphere
#   Published_Title: Historic declines in growth portend trembling aspen death during a contemporary leaf miner outbreak in Alaska
#   Published_Date_or_Year: 2021
#   Volume: 12
#   Pages: 
#   Issue: 6
#   Report_Number: 
#   DOI: 10.1002/ecs2.3569
#   Full_Citation: None
#   Abstract: Climate change-driven droughts and insect outbreaks are becoming more frequent and widespread, increasing forest vulnerability to mortality. By addressing the impacts of climate and insects on tree growth preceding death, we can better understand tree mortality risk under a changing climate. Here, we used tree stature and interannual growth (basal area increment; BAI) to assess processes leading to trembling aspen (Populus tremuloides) survival or mortality during an unprecedented leaf miner (Phyllocnistis populiella) outbreak in boreal North America. We identified eight sites (22 plots) in the longest running forest monitoring network in Alaska, spanning ~350 km of latitude, that experienced >=0.25 Mg ha-1 yr-1 aspen mortality during the outbreak. We compared the size and canopy position, growth patterns, and sensitivity to climate and leaf mining of aspen that survived (living; n = 84) vs. died (dying; n = 76) and linked the normalized difference vegetation index (NDVI) to plot-level aspen growth and stand biomass recruitment, growth, and mortality. Dying aspen were in the subcanopy, smaller in diameter, and after a drought in 1957 had lower growth than living aspen until death. Before the outbreak, growth of all trees was positively influenced by moisture and negatively by temperature, but only living trees maintained this climate response during the outbreak. Leaf mining reduced growth of both groups, exerting at least a twofold greater impact than climate. The NDVI captured plot-level tree growth and stand biomass growth and mortality, yet it was nearly two times more strongly associated with living than dying tree growth and 12 times more strongly associated with biomass growth than mortality. These differences suggest that NDVI may inadequately detect insect-driven dieback and dispersed mortality of aspen across the boreal biome. Our findings reveal that a historic drought triggered a multi-decadal growth decline that predisposed aspen to mortality during the leaf miner outbreak and that while aspen growth is influenced by moisture and temperature, it is more strongly affected by P. populiella. We conclude that as the climate warms and insect outbreaks increase in frequency and magnitude at high latitudes, we should expect to see persistent and greater declines in aspen growth and increases in mortality.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: DEB-1636476
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US Department of Agriculture Forest Service
#   Grant: RJVA-PNW-01-JV-11261952-231
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US NASA
#   Grant: NNX17AE44G
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Strategic Environmental Research and Development Program
#   Grant: RC18-C2-1183
#--------------------
# Site_Information
#   Site_Name: Interior Alaska Aspen Site SA1021
#   Location: Alaska
#   Northernmost_Latitude: 64.6309
#   Southernmost_Latitude: 64.6309
#   Easternmost_Longitude: -149.0422
#   Westernmost_Longitude: -149.0422
#   Elevation_m: 43
#--------------------
# Data_Collection
#   Collection_Name: AK177
#   First_Year: 1941
#   Last_Year: 2015
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TA161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA461_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA461; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA361_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA361; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA761_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA761; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA961_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA961; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA661_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA661; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA1261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA1261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TA561_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TA561; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM861_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM861; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM1061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM1061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM961_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM961; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM261_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM261; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TM561_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TM561; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TA161_raw	TA261_raw	TA461_raw	TA361_raw	TA761_raw	TA1061_raw	TA961_raw	TA661_raw	TA1261_raw	TA561_raw	TM861_raw	TM1161_raw	TM1261_raw	TM1061_raw	TM961_raw	TM261_raw	TM561_raw
1941	NA	NA	NA	NA	NA	NA	0.636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1942	NA	NA	NA	NA	NA	NA	0.938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1943	NA	NA	1.495	NA	NA	NA	1.664	0.95	NA	NA	NA	NA	0.85	NA	NA	NA	NA
1944	NA	NA	2.433	NA	NA	NA	2.092	1.785	NA	NA	NA	NA	1.344	NA	0.594	NA	1.144
1945	NA	NA	2.814	NA	NA	NA	2.61	2.109	NA	NA	0.83	NA	1.196	NA	0.731	NA	2.128
1946	NA	NA	1.762	NA	NA	NA	2.23	1.316	NA	NA	1.508	NA	1.238	1.161	0.945	NA	1.282
1947	NA	NA	1.709	NA	NA	NA	2.943	1.319	NA	NA	1.174	NA	1.437	1.297	1.008	NA	1.588
1948	NA	NA	1.726	NA	NA	NA	3.259	4.27	NA	NA	1.908	1.194	1.375	1.54	2.064	NA	1.726
1949	NA	NA	2.28	NA	NA	NA	3.172	3.208	2.081	1.151	2.017	1.354	1.446	1.308	2.196	2.038	2.416
1950	NA	2.57	2.205	NA	NA	NA	2.578	2.985	1.166	1.51	1.76	0.828	1.482	1.254	2.404	2.432	1.711
1951	NA	2.186	1.516	3.724	NA	NA	2.528	2.489	1.17	1.302	1.422	0.97	1.092	1.041	2.288	2.48	1.43
1952	NA	2.977	1.778	3.538	NA	NA	3.156	2.498	1.852	1.586	2.394	1.887	1.262	1.568	2.836	3.679	1.898
1953	NA	1.507	1.614	2.352	NA	1.711	2.627	2.678	1.394	1.322	1.359	1.286	0.8	0.934	1.718	1.604	1.35
1954	NA	1.708	1.737	2.566	NA	1.713	2.028	3.199	1.666	1.272	1.538	1.446	1.17	0.636	1.907	2.007	1.308
1955	NA	2.132	2.054	1.772	NA	2.286	2.738	3.66	1.531	1.768	1.611	1.594	1.233	0.831	1.967	2.136	1.654
1956	2.328	2.625	1.862	1.934	NA	1.46	2.606	2.797	0.964	1.266	1.412	1.062	0.885	0.552	1.543	1.948	1.259
1957	1.733	2.695	1.573	2.358	NA	1.249	1.872	2.391	1.117	0.91	1.054	1.168	0.806	0.434	1.836	1.578	0.982
1958	0.675	1.585	0.774	1.018	NA	0.691	0.717	1.014	0.79	0.438	0.34	0.518	0.326	0.157	0.658	0.49	0.516
1959	0.825	2.144	0.782	1.706	NA	0.656	0.527	1.296	0.921	0.428	0.338	0.458	0.553	0.27	0.89	0.877	0.406
1960	1.824	1.971	1.576	2.24	NA	0.946	1.774	2.459	1.208	1.078	1.333	0.938	0.848	0.694	0.464	1.03	1.116
1961	1.896	1.774	1.918	2.476	NA	1.057	2.064	2.238	1.715	1.506	1.675	0.898	0.845	0.812	1.64	1.146	1.184
1962	2.222	2.267	2.298	2.475	NA	1.262	2.412	2.524	1.842	1.424	1.601	1.06	1	0.578	1.474	1.3	1.163
1963	3.005	2.529	2.668	2.852	NA	1.415	2.214	2.814	1.517	1.391	1.57	1.132	0.96	0.621	1.248	1.191	1.234
1964	2.931	2.494	2.586	2.942	NA	1.523	2.25	2.431	1.468	1.278	0.88	0.91	1.034	0.691	1.088	1.148	1.189
1965	0.731	2.123	1.816	2.426	NA	0.775	1.297	0.91	1.059	0.538	0.06	0.432	0.406	0.12	0.38	0.882	0.584
1966	1.841	1.763	1.794	2.392	NA	0.86	1.23	1.436	0.976	0.881	0.15	0.466	0.31	0.284	0.524	0.83	0.754
1967	1.809	2.485	2.317	2.058	NA	0.867	1.079	1.756	0.96	1.004	0.194	0.426	0.471	0.536	0.839	1.002	0.921
1968	2.349	2.814	2.57	3.065	1.472	1.494	1.694	1.84	0.918	1.349	0.416	0.742	0.458	0.626	1.12	1.131	0.87
1969	0.92	2.183	1.19	2.305	0.718	0.544	1.111	0.989	0.879	0.574	0.234	0.395	0.312	0.288	0.614	0.694	0.352
1970	1.28	1.987	1.569	1.856	0.846	0.571	0.813	1.141	0.945	0.764	0.31	0.507	0.484	0.666	0.862	0.813	0.848
1971	1.639	2.14	2.258	2.41	1.804	1.376	1.994	2.341	1.3	1.295	0.73	0.801	1.15	0.585	1.408	1.052	1.134
1972	2.099	1.881	2.812	2.638	1.922	1.583	2.543	1.919	1.67	1.716	0.582	1	1.152	0.692	1.398	1.115	0.947
1973	1.865	1.222	1.786	1.57	1.585	1.022	1.679	1.079	0.608	1.089	0.259	0.686	0.67	0.474	0.951	0.493	0.59
1974	1.365	0.917	1.22	1.298	1.327	1.196	1.489	1.057	0.707	1.129	0.326	0.782	1	0.466	0.858	0.446	0.459
1975	0.653	0.679	0.802	0.93	0.924	0.931	1.142	0.71	0.518	0.618	0.17	0.46	0.486	0.208	0.327	0.272	0.244
1976	1.164	0.891	0.908	1.408	0.999	0.776	0.942	0.982	0.885	1.1	0.186	0.404	0.653	0.164	0.476	0.463	0.26
1977	1.023	0.987	0.895	1.161	0.758	0.585	0.847	0.529	0.706	0.903	0.246	0.541	0.38	0.334	0.478	0.406	0.236
1978	1.014	1	0.862	1.61	0.546	0.614	0.558	0.864	0.478	1.055	0.1	0.17	0.414	0.413	0.72	0.472	0.106
1979	1.553	1.113	1.036	1.342	1.014	0.889	0.622	0.702	1.041	1.126	0.308	0.216	0.858	0.389	0.804	0.466	0.578
1980	0.242	0.41	0.252	0.146	0.129	0.219	0.193	0.187	0.202	0.355	0.011	0.058	0.222	0.087	0.19	0.237	0.184
1981	0.877	1.366	1.006	0.698	0.526	0.458	0.602	0.596	0.713	0.856	0.231	0.198	0.496	0.415	0.738	0.45	0.676
1982	1.776	1.773	1.974	1.734	1.811	0.717	1.114	1.697	1.432	1.39	0.295	0.27	0.509	0.417	0.934	0.534	0.587
1983	2.053	1.424	1.525	1.706	1.59	0.387	1.243	2.09	0.954	0.966	0.212	0.145	0.546	0.508	0.712	0.382	0.282
1984	2.056	1.788	1.868	2.15	1.92	0.761	1.593	1.598	1.053	1.132	0.277	0.19	0.516	0.404	0.85	0.288	0.248
1985	2.117	1.538	2.158	1.694	2.17	0.796	1.62	2.222	0.839	1.04	0.11	0.093	0.458	0.31	0.52	0.186	0.118
1986	1.513	1.25	1.43	1.321	1.648	0.817	0.924	1.776	0.815	0.748	0.037	0.098	0.254	0.162	0.393	0.128	0.05
1987	0.567	0.75	0.775	0.498	0.816	0.275	0.573	0.689	0.475	0.375	0.026	0.07	0.052	0.055	0.119	0.156	0.038
1988	0.074	0.332	0.116	0.079	0.122	0.071	0.244	0.117	0.074	0	0.048	0.035	0.052	0.094	0	0.064	0.04
1989	0.872	1.019	0.962	0.496	0.759	0.233	1.165	0.71	0.439	0.754	0.044	0.032	0.074	0.122	0.37	0.156	0.038
1990	0.841	1.139	1.125	0.784	0.976	0.296	1.157	0.931	1.028	1.215	0.08	0.058	0.08	0.202	0.364	0.188	0.082
1991	1.288	1.776	1.788	1.593	1.782	0.649	1.511	1.703	1.442	1.556	0.121	0.21	0.114	0.153	0.694	0.216	0.084
1992	1.688	1.56	1.912	1.604	1.318	0.923	1.48	1.039	1.387	1.698	0.152	0.336	0.261	0.194	0.393	0.204	0.08
1993	1.236	1.656	1.356	0.776	1.238	0.713	1.447	1.079	1.342	0.8	0.144	0.216	0.254	0.122	0.468	0.162	0.064
1994	1.331	1.491	1.14	1.203	1.201	0.726	1.164	1.325	1.252	0.91	0.11	0.266	0.305	0.082	0.576	0.11	0.056
1995	1.9	1.388	1.468	1.379	1.229	0.77	1.319	1.931	1.304	1.579	0.112	0.232	0.19	0.054	0.514	0.02	0.074
1996	0.974	0.801	0.98	0.859	0.86	0.458	0.763	0.931	0.84	1.15	0.085	0.139	0.132	0.044	0.414	0.156	0.032
1997	0.875	0.767	0.796	0.812	0.87	0.663	0.761	0.918	1.103	1.28	0.056	0.08	0.094	0.095	0.355	0.104	0.04
1998	0.264	0.41	0.558	0.374	0.415	0.374	0.392	0.316	0.515	0.778	NA	0.072	0.082	0.079	0.244	0.07	NA
1999	0.392	0.631	0.803	0.756	0.704	0.188	0.65	0.612	0.881	1.255	NA	0.076	0.112	0.096	0.416	0.084	NA
2000	0.55	0.507	0.912	0.621	0.694	0.122	0.587	0.613	1.037	0.937	NA	0.077	0.163	0.067	0.326	0.09	NA
2001	0.307	0.45	0.509	0.447	0.346	0.14	0.441	0.402	0.452	0.792	NA	0.078	0.099	0.072	0.256	0.132	NA
2002	0.486	0.315	0.509	0.231	0.272	0.208	0.362	0.269	0.393	0.494	NA	NA	0.092	0.04	0.194	0.108	NA
2003	0.116	0.106	0.19	0.169	0.11	0.094	0.039	0.091	0.154	0.339	NA	NA	0.072	0.053	0.148	0.099	NA
2004	0.254	0.254	0.306	0.261	0.222	0.177	0.165	0.239	0.17	0.524	NA	NA	NA	NA	0.09	0.052	NA
2005	0.402	0.225	0.343	0.304	0.184	0.127	0.197	0.301	0.297	0.69	NA	NA	NA	NA	0.136	0.057	NA
