# de Graauw - McCoy Fort - QUAL - ITRDB WV024
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28240
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28240.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wv024-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wv024-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wv024.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wv024.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-10-30
#--------------------
# File_Last_Modified_Date
#   Date: 2019-10-30
#--------------------
# Title
#   Study_Name: de Graauw - McCoy Fort - QUAL - ITRDB WV024
#--------------------
# Investigators
#   Investigators: de Graauw, K.K.; Hessl, A.E.(https://orcid.org/0000-0002-2279-6260)
#--------------------
# Description_Notes_and_Keywords
#   Description: Chronology derived from log building (McCoy Fort; MCF). NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Kristen K. de Graauw and Amy E. Hessl
#   Journal_Name: Journal of Biogeography
#   Published_Title: Do historic log buildings provide evidence of reforestation following depopulation of Indigenous Peoples?
#   Published_Date_or_Year: 2020
#   Volume: 47
#   Pages: 630-642
#   Issue: 
#   Report_Number: 
#   DOI: 10.1111/jbi.13769
#   Full_Citation: None
#   Abstract: None
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: McCoy Fort
#   Location: West Virginia
#   Northernmost_Latitude: 37.99
#   Southernmost_Latitude: 37.99
#   Easternmost_Longitude: -80.48
#   Westernmost_Longitude: -80.48
#   Elevation_m: 675
#--------------------
# Data_Collection
#   Collection_Name: WV024
#   First_Year: 1684
#   Last_Year: 1871
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Quercus alba L.
#   Common_Name: white oak
#   Tree_Species_Code: QUAL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## MCF003A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF003A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF021A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF021A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF019B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF019B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF015B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF015B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF017A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF017A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF006A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF006A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF010A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF010A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF004A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF004A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF016A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF016A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF002A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF002A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mcf009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mcf009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF022A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF022A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF005A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF005A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF012A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF012A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF013A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF013A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## MCF001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: MCF001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## mcf018A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: mcf018A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	MCF003A_raw	MCF021A_raw	MCF019B_raw	MCF015B_raw	MCF017A_raw	MCF006A_raw	MCF010A_raw	MCF004A_raw	MCF016A_raw	MCF002A_raw	mcf009_raw	MCF022A_raw	MCF005A_raw	MCF012A_raw	MCF013A_raw	MCF001A_raw	mcf018A_raw
1684	NA	NA	NA	NA	NA	NA	NA	1.868	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	NA	NA	NA	NA	NA	1.326	2.32	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	NA	NA	NA	NA	NA	0.876	0.972	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	NA	NA	NA	NA	NA	1.123	1.361	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	NA	NA	NA	NA	NA	0.917	1.673	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	NA	NA	NA	NA	NA	1.259	2.339	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	NA	NA	NA	NA	NA	0.467	0.883	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	NA	NA	NA	NA	NA	1.674	1.189	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	NA	NA	NA	NA	NA	1.721	1.41	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	NA	NA	NA	NA	NA	NA	1.331	1.122	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	NA	NA	NA	NA	NA	2.383	1.71	1.601	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	NA	NA	NA	NA	2.344	1.402	1.663	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	NA	NA	NA	NA	2.095	1.643	1.519	NA	NA	NA	NA	NA	NA	NA	1.287
1697	NA	NA	NA	NA	NA	NA	0.899	0.514	0.85	NA	NA	NA	NA	NA	NA	NA	1.048
1698	NA	NA	NA	NA	NA	NA	1.311	0.646	1.8	NA	NA	NA	NA	NA	NA	NA	1.481
1699	NA	NA	NA	NA	NA	NA	1.291	0.6	0.984	NA	NA	NA	NA	NA	NA	NA	1.548
1700	NA	NA	NA	NA	NA	NA	1.774	1.076	1.406	NA	NA	NA	NA	NA	NA	NA	2.171
1701	NA	NA	NA	NA	NA	NA	1.631	1.152	1.923	NA	NA	NA	NA	NA	NA	NA	2.498
1702	NA	NA	NA	NA	NA	NA	1.314	0.986	1.643	NA	NA	NA	NA	NA	NA	NA	2.575
1703	NA	NA	NA	NA	NA	NA	1.119	1.207	1.49	NA	NA	NA	NA	NA	1.581	NA	1.747
1704	NA	NA	1.117	NA	NA	NA	1.386	1.215	1.682	NA	NA	NA	NA	NA	1.637	NA	2.185
1705	NA	NA	1.538	NA	NA	NA	1.388	1.296	1.567	NA	NA	NA	NA	2.453	1.654	NA	1.986
1706	NA	NA	1.534	NA	NA	NA	1.818	1.602	1.788	NA	NA	NA	NA	1.933	1.342	NA	2.717
1707	NA	NA	1.225	NA	NA	NA	1.423	1.727	1.253	NA	NA	NA	NA	1.989	1.724	NA	2.624
1708	NA	NA	0.997	NA	NA	1.112	0.709	1.014	0.917	NA	NA	NA	NA	1.798	1.197	NA	1.813
1709	NA	NA	1.692	NA	NA	1.475	0.791	1.597	1.402	NA	NA	NA	NA	2.383	1.391	NA	1.945
1710	NA	NA	1.861	NA	NA	3.249	1.361	2.468	1.653	NA	NA	NA	NA	1.554	1.184	NA	2.224
1711	NA	NA	0.839	NA	NA	2.153	1.049	1.622	1.103	NA	NA	NA	NA	1.537	1.141	NA	1.48
1712	NA	NA	1.384	NA	NA	1.843	1.05	1.805	1.399	NA	NA	NA	NA	1.361	1.883	NA	1.57
1713	2.171	NA	1.1	NA	NA	1.552	0.828	1.378	1.235	0.935	NA	NA	NA	1.277	2.148	NA	1.19
1714	2.468	NA	1.14	NA	NA	1.714	0.853	1.415	1.16	1.44	NA	NA	NA	1.369	1.56	NA	1.362
1715	2.335	NA	1.468	NA	NA	1.249	1.047	1.347	0.768	1.163	NA	NA	NA	1.776	1.578	NA	1.314
1716	3.17	NA	1.464	NA	NA	1.396	1.721	2.667	1.211	1.607	NA	NA	NA	2.114	1.277	NA	2.271
1717	2.852	NA	1.596	NA	NA	1.45	1.401	1.639	1.665	1.657	NA	NA	NA	2.539	1.161	NA	1.747
1718	2.261	NA	1.257	NA	NA	0.707	0.882	1.19	0.995	1.758	NA	NA	NA	1.21	1.315	NA	1.483
1719	2.926	NA	1.526	NA	NA	1.392	1.403	1.707	1.436	2.08	NA	NA	NA	1.98	1.328	NA	1.886
1720	2.321	NA	1.305	NA	NA	1.288	1.006	1.757	1.095	1.73	NA	NA	NA	1.57	1.487	NA	1.594
1721	2.04	NA	1.273	NA	NA	1.188	1.019	1.485	0.988	1.817	NA	NA	NA	1.132	1.228	NA	1.386
1722	2.451	NA	1.686	NA	NA	1.089	1.202	2.456	1.11	1.782	NA	NA	NA	1.698	1.601	NA	1.814
1723	1.707	NA	0.94	NA	NA	0.721	0.774	1.31	0.653	1.967	NA	NA	NA	1.859	1.249	NA	1.627
1724	2.187	NA	0.905	NA	NA	1.071	0.943	2.174	1.158	1.891	NA	NA	1.572	1.647	1.033	NA	1.613
1725	2.324	NA	1.223	NA	NA	1.382	1.234	1.959	1.474	2.601	NA	NA	1.816	2	1.242	NA	1.998
1726	2.127	NA	1.431	NA	NA	1.067	1.281	2.034	1.181	2.218	NA	NA	1.609	1.581	1.194	1.484	1.644
1727	2.277	NA	1.345	NA	NA	1.347	1.458	2.226	1.739	2.068	NA	NA	1.849	1.839	1.472	2.132	2.04
1728	1.934	NA	1.344	NA	NA	1.149	1.034	2.116	1.441	1.935	NA	NA	1.845	1.545	1.366	1.902	1.505
1729	1.406	1.297	1.303	NA	NA	1.103	0.66	1.962	1.298	1.753	NA	NA	1.607	1.388	1.426	2.094	1.2
1730	1.387	1.406	1.073	1.225	NA	1.243	0.747	1.783	1.015	1.178	2.018	NA	1.54	1.023	1.139	1.812	1.486
1731	1.759	1.832	1.614	1.378	NA	1.52	1.313	2.256	1.434	1.519	2.958	NA	1.838	1.286	1.762	1.951	1.831
1732	1.426	1.501	1.344	1.538	NA	1.008	0.959	1.927	1.12	1.632	2.59	NA	1.524	1.115	1.435	1.9	1.614
1733	1.213	1.909	1.038	1.229	NA	1.03	1.033	1.648	1.319	1.897	2.788	NA	1.559	0.801	1.226	1.719	1.484
1734	1.493	0.944	0.961	0.849	NA	0.975	0.605	1.522	0.714	1.654	2.401	NA	1.398	0.676	0.789	1.498	1.039
1735	1.579	1.68	1.44	1.584	NA	1.348	1.148	1.847	1.792	1.831	2.298	NA	1.279	1.018	1.451	2.06	1.366
1736	1.725	1.272	1.294	1.379	NA	1.366	0.933	1.345	1.787	1.678	2.532	0.952	1.631	0.884	1.229	1.992	1.367
1737	1.32	1.218	1.227	0.957	NA	1.106	0.847	0.956	1.175	1.769	1.89	0.818	1.461	0.843	1.059	1.332	0.88
1738	1.11	1.428	1.13	0.741	NA	1.025	0.743	1.227	1.012	1.766	2.039	1.073	1.657	0.546	0.848	1.302	0.772
1739	1.336	1.748	1.76	1.041	NA	1.056	1.136	1.764	1.448	1.995	1.956	1.453	1.872	0.672	1.173	1.997	1.322
1740	1.278	1.338	1.404	1.035	NA	1.053	0.854	1.339	1.19	1.758	1.757	1.033	1.838	0.675	0.983	1.62	1.139
1741	0.947	1.143	0.818	0.303	NA	0.753	0.52	0.653	0.554	0.82	1.345	0.623	1.61	0.325	0.581	0.933	0.667
1742	1.086	1.434	1.474	0.763	NA	1.095	1.086	1.979	1.748	2.06	2.644	0.75	3.024	0.586	1.244	1.791	1.862
1743	1.036	1.067	1.585	0.943	0.573	0.955	0.901	1.415	1.12	1.586	2.111	0.766	2.01	0.749	1.204	1.498	1.55
1744	1.071	1.315	1.154	1.299	0.568	1.052	0.794	1.472	1.068	1.818	1.897	0.794	1.646	0.895	1.17	1.392	1.325
1745	1.24	1.251	1.335	1.523	0.746	1.446	0.833	1.566	1.862	1.822	2.399	0.89	2.111	1.083	1.431	1.652	1.766
1746	1.174	0.981	1.467	0.938	0.487	1.039	0.762	1.334	1.319	1.711	2.044	0.933	1.88	0.772	1.055	1.411	1.272
1747	1.098	1.051	1.704	1.23	0.558	1.121	0.952	1.287	1.529	1.979	2.191	0.997	2.131	0.856	1.15	1.608	1.379
1748	0.933	0.749	1.274	0.794	0.483	0.756	0.692	1	0.865	1.571	1.902	0.724	1.655	0.721	0.816	1.302	1.08
1749	0.922	1.133	1.78	0.617	0.411	0.881	0.748	1.161	1.188	1.389	2.078	1.018	2.051	0.857	0.974	1.344	1.375
1750	1.071	1.229	1.657	0.746	0.316	0.821	0.541	1.168	0.943	2.009	1.859	1.398	1.716	0.957	0.812	1.398	1.402
1751	0.805	0.846	1.515	0.791	0.417	0.804	1.094	1.163	1.068	2.12	2.242	1.56	1.724	0.831	0.983	1.215	1.531
1752	1.195	0.899	1.296	0.885	0.389	0.861	0.852	1.068	1.127	1.509	1.983	1.113	1.572	0.905	1.07	1.131	1.041
1753	0.884	1.051	1.374	0.916	0.353	0.829	0.814	0.962	1.19	2.008	2.598	1.29	2.165	0.866	1.03	1.245	1.406
1754	1.274	1.03	1.536	1.008	0.624	1.195	0.935	1.363	1.546	1.911	2.952	1.743	2.274	0.893	1.323	1.594	1.909
1755	0.859	0.537	0.887	0.545	0.277	0.547	0.454	0.773	0.696	0.741	1.494	0.698	1.302	0.685	0.566	0.743	0.939
1756	0.91	0.677	0.722	0.378	0.271	0.667	0.417	0.656	0.566	0.763	0.73	0.395	1.045	0.827	0.602	0.564	0.623
1757	0.748	0.868	0.874	1.051	0.487	0.635	0.186	0.744	0.903	1.407	0.573	0.783	0.855	1.267	0.921	0.36	0.698
1758	1.143	0.942	1.43	1.154	0.953	0.728	0.269	0.957	1.177	1.525	1.132	0.759	1.379	1.027	1.004	0.507	0.966
1759	0.899	0.707	1.181	1.181	0.919	0.48	0.404	0.72	1.057	1.271	1.17	0.762	0.984	1.069	1.012	0.948	0.885
1760	1.128	1.546	1.675	1.627	1.026	0.915	0.288	1.007	1.537	1.893	1.998	1.04	1.616	1.478	1.437	1.29	1.521
1761	1.129	0.538	1.486	1.105	1.014	0.617	0.254	0.745	1.084	1.334	1.615	0.906	1.144	0.793	1.06	0.987	1.109
1762	1.054	0.68	1.527	1.162	0.796	0.661	0.391	0.898	1.109	1.787	2.091	1.009	1.56	0.959	0.888	1.088	1.269
1763	1.017	0.684	1.374	1.445	1.269	0.737	0.482	1.142	0.95	1.972	2.174	1.163	1.685	0.982	1.026	1.054	1.367
1764	0.869	0.596	1.663	1.45	1.156	0.79	0.383	0.815	0.86	1.881	2.125	1.157	2.07	0.99	1.076	1.154	1.438
1765	0.72	0.539	1.279	0.827	0.981	0.553	0.478	0.87	0.512	1.531	2.329	0.998	2.156	0.641	0.775	0.943	1.132
1766	1.095	0.738	1.758	1.435	1.088	0.667	0.546	1.149	1.177	2.532	2.323	1.277	2.259	1.058	1.374	1.374	1.474
1767	0.868	0.542	1.375	2.209	0.97	0.556	0.395	0.776	1.191	1.626	1.774	1.285	1.702	0.839	0.922	1.123	1.183
1768	0.705	0.753	1.548	2.256	1.25	0.764	0.493	1.35	1.228	1.669	2	1.544	1.903	1.1	1.15	1.379	1.561
1769	0.907	0.779	2.009	1.866	0.855	0.71	0.454	1.013	1.102	1.299	1.593	1.178	1.668	0.931	0.923	1.221	1.229
1770	0.714	0.562	1.285	1.219	0.834	0.551	0.474	0.828	0.764	1.228	1.811	0.934	1.892	1.186	1.023	1.441	1.054
1771	0.692	0.651	1.257	1.181	0.943	0.725	0.362	0.825	1.229	1.399	1.741	1.091	1.933	0.73	1.066	1.383	1.263
1772	0.641	0.634	1.448	0.895	0.992	0.604	0.487	1.138	1.047	1.245	1.697	1.36	1.864	0.732	1.426	1.423	1.227
1773	0.488	0.577	1.1	0.832	0.873	0.497	0.297	0.735	1.035	1.176	1.543	1.175	1.685	0.865	1.246	1.14	1.145
1774	1.037	NA	1.342	0.904	0.952	0.499	0.366	0.658	0.962	1.103	1.81	1.768	1.922	1.201	0.659	1.028	0.734
1775	0.68	NA	1.18	0.851	0.751	0.585	0.242	0.856	0.828	0.977	1.381	1.079	1.459	0.97	1.075	1.279	1.04
1776	0.538	NA	1.149	1.268	1.209	0.52	0.312	0.801	1.061	1.346	1.245	1.251	1.825	1.131	1.201	1.222	1.296
1777	0.513	NA	1.333	0.833	0.66	0.448	0.29	0.564	0.592	0.853	0.827	0.788	1.489	0.723	0.988	0.896	0.831
1778	0.505	NA	1.032	0.455	0.576	0.51	0.314	0.381	0.754	1.018	0.945	0.771	1.432	0.665	0.989	0.863	0.575
1779	0.599	NA	1.117	0.718	0.874	0.344	0.462	0.655	0.714	1.247	1.186	0.918	1.636	0.792	0.938	0.856	0.797
1780	0.583	NA	1.184	0.562	0.514	0.367	0.335	0.429	0.682	0.823	0.793	0.726	1.17	0.558	1.039	0.893	0.682
1781	0.568	NA	1.559	1.018	0.692	0.414	0.255	0.822	1.211	1.548	1.363	1.094	1.986	0.879	1.462	1.096	0.905
1782	0.497	NA	1.14	0.649	0.53	0.477	0.451	0.609	1.091	0.981	1.062	0.793	1.595	0.697	1.277	0.88	0.887
1783	0.627	NA	1.334	1.176	0.761	0.667	0.361	0.862	1.369	1.042	1.334	1.005	1.951	0.953	1.384	1.044	1.025
1784	0.47	NA	1.199	1.013	0.509	0.455	0.273	0.687	1.035	0.85	1.103	0.841	1.295	0.656	1.219	0.967	0.957
1785	0.507	NA	1.206	0.746	0.677	0.489	0.24	0.613	1.115	0.819	1.375	0.781	1.671	0.799	1.142	0.908	0.84
1786	0.682	NA	1.483	1.444	0.829	0.44	0.397	0.675	1.641	1.114	1.663	1.264	1.78	0.864	1.43	1.177	0.916
1787	0.603	NA	1.43	1.762	0.912	0.548	0.329	0.612	1.74	0.962	1.408	1.058	1.476	0.984	1.491	0.919	1.194
1788	0.559	NA	1.352	1.393	0.763	0.465	0.33	0.875	1.041	1.086	1.203	1.144	1.799	0.941	1.291	1.041	0.995
1789	0.497	NA	1.206	1.139	0.705	0.535	0.283	0.979	0.824	NA	1.542	1.137	2.011	0.85	1.114	0.809	0.926
1790	0.461	NA	0.877	0.797	0.529	0.319	0.303	0.482	NA	NA	1.274	1.078	1.407	0.582	0.946	0.64	0.443
1791	0.523	NA	0.851	0.99	0.706	0.582	0.266	0.655	NA	NA	1.218	1.153	1.572	0.585	1.192	0.841	0.699
1792	0.509	NA	NA	1.629	0.77	0.63	0.326	0.64	NA	NA	NA	1.302	1.771	0.984	1.507	1.152	0.792
1793	0.691	NA	NA	1.683	1.038	0.545	0.378	0.544	NA	NA	NA	1.35	2.193	0.941	1.668	1.452	1.071
1794	0.585	NA	NA	1.327	0.85	0.541	0.348	0.614	NA	NA	NA	1.481	1.734	0.6	1.22	1.582	0.802
1795	0.592	NA	NA	1.41	0.901	0.599	0.382	0.571	NA	NA	NA	1.174	1.466	0.824	1.331	1.267	0.927
1796	0.505	NA	NA	1.443	0.862	0.541	0.354	0.534	NA	NA	NA	0.979	1.893	0.734	1.483	1.231	1.008
1797	0.739	NA	NA	1.499	0.798	0.579	0.409	0.49	NA	NA	NA	0.958	1.683	0.81	1.296	1.17	0.777
1798	0.741	NA	NA	1.175	0.56	0.35	0.289	0.579	NA	NA	NA	1.018	1.546	0.693	0.981	0.923	0.834
1799	0.701	NA	NA	0.699	0.413	1.105	0.241	NA	NA	NA	NA	0.665	1.361	0.733	0.941	0.658	0.532
1800	NA	NA	NA	1.137	0.453	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	1.399	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	1.782	0.621	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	1.206	0.412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	1.186	0.454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	0.924	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	0.717	0.381	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	0.625	0.487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	0.882	0.446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	0.742	0.488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	0.954	0.684	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
