# Voelker - Bon Femme Creek - QUMA - ITRDB MO048
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/15254
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-15254.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mo048-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; mo048-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/mo048.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mo048.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-05-16
#--------------------
# File_Last_Modified_Date
#   Date: 2013-05-16
#--------------------
# Title
#   Study_Name: Voelker - Bon Femme Creek - QUMA - ITRDB MO048
#--------------------
# Investigators
#   Investigators: Voelker, S.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores Stored at:
# # Oregon State University
# # 
# # These cores were taken to measure growth rates, wood anatomy and stable 
# # isotope measurements from dominant and co-dominant trees across tree 
# # ages. Two cores were taken for each tree but in most cases only one 
# # was measured for ring-widths. The other was destructively sampled for 
# # stable isotope measurements. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Ecological Monographs
#   Published_Title: Spring temperature responses of oaks are synchronous with  North Atlantic conditions during the last deglaciation
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1890/11-0848.1
#   Full_Citation: Voelker, Steven L., Paul-Emile Noirot-Cosson, Michael C. Stambaugh, Erin R. McMurry, 
Frederick C. Meinzer, Barbara Lachenbruch, and Richard P. Guyette. 2012. 
Spring temperature responses of oaks are synchronous with 
North Atlantic conditions during the last deglaciation. 
Ecological Monographs, Vol. 82, Issue 2, pp.169-187.
DOI:10.1890/11-0848.1
#   Abstract: Paleoclimate proxies based on the measurement of xylem cell anatomy have rarely been developed across the temperature range of a species or applied to wood predating the most recent millennium. Here we describe wood anatomy-based proxies for spring temperatures in central North America from modern bur oaks (Quercus macrocarpa Michx.). The strong coherence of temperature signals across the species range supports the use of these proxies across thousands of years of climatic change. We also used 79 subfossil oak log cross sections from northern Missouri, 14C-dated to 9.9 - 3.63 ka (ka is 1000 cal yr BP), to assess the frequency of oak deposition into alluvial sediments and a subset of these oaks for a wood anatomy-based reconstruction of spring paleotemperatures. Temperatures during the Younger Dryas cold period (YD) were up to 3.5°C lower than modern temperatures for that region, equivalent to or lower than those experienced at the northern edge of the modern species range. Compared to extant oaks growing at much higher [CO2], subfossil oaks had greater vessel frequencies. Besides very low theoretical (or estimated) xylem conductivity near the beginning of the oak record near 13.6 ka, vessel frequencies greater than modern trees compensated for reduced vessel dimensions so that theoretical xylem conductivity was consistently above that of modern trees at the cold northern sites. Significant correlations were found between the frequency of 14C-dated oaks and either d18O from the NGRIP (North Greenland Ice Core Project) ice core or from the Cariaco grayscale marine-sediment record from the southern Caribbean sea. Oak deposition into alluvial sediments during the YD was significantly lower than expected given the average sample depth of oaks from 9.9 to 13.6 ka. Reduced oak deposition during the YD suggests that an abrupt shift in climate reduced oak populations across the region and/or changed the rates of channel movement across drainages.# 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Bon Femme Creek
#   Location: Missouri
#   Northernmost_Latitude: 38.835
#   Southernmost_Latitude: 38.835
#   Easternmost_Longitude: -92.305
#   Westernmost_Longitude: -92.305
#   Elevation_m: 190
#--------------------
# Data_Collection
#   Collection_Name: MO048
#   First_Year: 1824
#   Last_Year: 2008
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Quercus macrocarpa Michx.
#   Common_Name: burr oak
#   Tree_Species_Code: QUMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BFC051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BFC011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## Bas211_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: Bas211; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BFC021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BFC031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BFC041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BFC060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BFC070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BFC072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BFC081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BFC081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BFC051_raw	BFC011_raw	Bas211_raw	BFC021_raw	BFC031_raw	BFC041_raw	BFC060_raw	BFC070_raw	BFC072_raw	BFC081_raw
1824	NA	NA	NA	NA	NA	NA	NA	NA	1.569	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	2.052	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	1.127	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	1.625	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	1.81	NA
1829	NA	NA	NA	NA	NA	NA	NA	1.378	1.868	NA
1830	NA	NA	NA	NA	NA	NA	NA	1.662	2.144	NA
1831	NA	NA	NA	NA	NA	NA	NA	0.926	0.778	NA
1832	NA	NA	NA	NA	NA	NA	NA	1.463	1.676	NA
1833	NA	NA	NA	NA	NA	NA	NA	1.696	1.968	NA
1834	NA	NA	NA	NA	NA	NA	NA	1.915	1.686	NA
1835	NA	NA	NA	NA	NA	NA	NA	1.653	1.462	NA
1836	NA	NA	NA	NA	NA	NA	NA	1.865	1.668	NA
1837	NA	NA	NA	NA	NA	NA	NA	3.082	2.47	NA
1838	NA	NA	NA	NA	NA	NA	NA	2.471	2.285	NA
1839	NA	NA	NA	NA	NA	NA	NA	2.479	2.116	NA
1840	NA	NA	NA	NA	NA	NA	NA	2.29	1.772	NA
1841	NA	NA	NA	NA	NA	NA	NA	1.778	1.733	NA
1842	NA	NA	NA	NA	NA	NA	NA	1.617	1.895	NA
1843	NA	NA	NA	NA	NA	NA	NA	2.25	2.149	NA
1844	NA	NA	NA	NA	NA	NA	NA	2.227	2.136	NA
1845	NA	NA	NA	NA	NA	NA	NA	1.533	1.851	NA
1846	NA	NA	NA	NA	NA	NA	NA	1.676	2.266	NA
1847	NA	NA	NA	NA	NA	NA	NA	1.467	1.925	NA
1848	NA	NA	NA	NA	NA	NA	NA	1.543	1.741	NA
1849	NA	NA	NA	NA	NA	NA	NA	1.875	1.544	NA
1850	NA	NA	NA	NA	NA	NA	NA	0.901	0.867	NA
1851	NA	NA	NA	NA	NA	NA	NA	0.975	0.786	NA
1852	NA	NA	NA	NA	NA	NA	NA	0.788	0.686	NA
1853	NA	NA	NA	NA	NA	NA	NA	0.781	0.725	NA
1854	NA	NA	NA	NA	NA	NA	NA	0.567	0.757	NA
1855	NA	NA	NA	NA	NA	NA	NA	0.644	0.733	NA
1856	NA	NA	NA	NA	NA	NA	NA	0.57	0.429	NA
1857	NA	NA	NA	NA	NA	NA	NA	0.479	0.389	NA
1858	NA	NA	NA	NA	NA	NA	NA	0.475	0.386	NA
1859	NA	NA	NA	NA	NA	NA	NA	0.436	0.392	NA
1860	NA	NA	NA	NA	NA	NA	NA	0.579	0.384	NA
1861	NA	NA	NA	NA	NA	NA	NA	0.589	0.649	NA
1862	NA	NA	NA	NA	NA	NA	NA	0.635	0.464	NA
1863	NA	NA	NA	NA	NA	NA	NA	0.381	0.606	NA
1864	NA	NA	NA	NA	NA	NA	NA	0.444	0.528	NA
1865	NA	NA	NA	NA	NA	NA	NA	0.484	0.397	NA
1866	NA	NA	NA	NA	NA	NA	NA	0.465	0.514	NA
1867	NA	NA	NA	NA	NA	NA	NA	0.644	0.499	NA
1868	NA	NA	NA	NA	NA	NA	NA	0.526	0.442	NA
1869	NA	NA	NA	NA	NA	NA	NA	0.54	0.609	NA
1870	NA	NA	NA	NA	NA	NA	NA	0.534	0.508	NA
1871	NA	NA	NA	NA	NA	NA	NA	0.508	0.61	NA
1872	NA	NA	NA	NA	NA	NA	NA	0.592	0.602	NA
1873	NA	NA	NA	NA	NA	NA	NA	0.635	0.601	NA
1874	NA	NA	NA	NA	NA	NA	NA	0.51	0.622	NA
1875	NA	NA	NA	NA	NA	NA	NA	0.618	0.678	NA
1876	NA	NA	NA	NA	NA	NA	NA	0.757	0.654	NA
1877	NA	NA	NA	NA	NA	NA	NA	0.77	0.687	NA
1878	NA	NA	NA	NA	NA	NA	NA	0.567	0.567	NA
1879	NA	NA	NA	NA	NA	NA	NA	0.554	0.64	NA
1880	NA	NA	NA	NA	NA	NA	NA	0.832	0.79	NA
1881	NA	NA	NA	NA	NA	NA	NA	0.666	0.706	NA
1882	NA	NA	NA	NA	NA	NA	NA	1.006	1.035	NA
1883	NA	NA	NA	NA	NA	NA	NA	0.773	0.768	NA
1884	NA	NA	NA	NA	NA	NA	NA	0.953	0.911	NA
1885	NA	NA	NA	NA	NA	NA	NA	0.454	0.695	NA
1886	NA	NA	NA	NA	NA	NA	NA	0.377	0.79	NA
1887	NA	NA	NA	NA	NA	NA	NA	0.59	0.518	NA
1888	NA	NA	NA	NA	NA	NA	NA	0.79	0.542	NA
1889	NA	NA	NA	NA	NA	NA	NA	0.94	0.828	NA
1890	NA	NA	NA	NA	NA	NA	NA	1.044	1.066	NA
1891	NA	NA	NA	NA	NA	NA	NA	2.259	2.395	NA
1892	NA	NA	NA	NA	NA	NA	NA	2.568	2.737	NA
1893	NA	NA	NA	NA	NA	NA	NA	2.85	3.514	NA
1894	NA	NA	NA	NA	NA	NA	NA	3.377	3.298	NA
1895	NA	NA	NA	NA	NA	NA	NA	3.479	4.842	NA
1896	NA	NA	NA	NA	NA	NA	NA	3.534	4.047	NA
1897	NA	NA	NA	NA	NA	NA	NA	3.93	4.412	NA
1898	NA	NA	NA	NA	NA	NA	NA	3.969	5.689	NA
1899	NA	NA	NA	NA	NA	NA	NA	2.015	5.658	NA
1900	NA	NA	NA	NA	NA	NA	1.763	2.549	3.695	NA
1901	NA	NA	NA	NA	NA	NA	1.115	4.861	2.715	NA
1902	NA	NA	NA	NA	NA	NA	2.239	5.896	5.57	NA
1903	NA	NA	NA	NA	NA	NA	3.11	5.606	6.431	NA
1904	NA	NA	NA	NA	NA	NA	3.223	7.529	6.112	NA
1905	NA	NA	NA	NA	NA	NA	1.846	7.52	5.58	NA
1906	NA	NA	NA	NA	NA	NA	2.285	4.559	4.514	NA
1907	NA	NA	NA	NA	NA	NA	2.565	4.984	5.585	NA
1908	NA	NA	NA	NA	NA	NA	2.847	3.964	4.319	NA
1909	NA	NA	NA	NA	NA	NA	3.184	4.552	5.708	NA
1910	NA	NA	NA	NA	NA	NA	3.982	4.658	4.541	NA
1911	NA	NA	NA	NA	NA	NA	1.945	4.385	4.745	NA
1912	NA	NA	NA	NA	NA	NA	3.319	4.873	5.284	NA
1913	NA	NA	NA	NA	NA	NA	2.191	4.893	4.374	NA
1914	3.157	NA	NA	NA	NA	NA	1.608	4.168	4.07	NA
1915	3.708	NA	NA	NA	NA	NA	2.843	5.053	5.563	NA
1916	3.873	NA	NA	NA	NA	NA	2.899	4.482	5.885	NA
1917	2.639	NA	NA	NA	NA	NA	2.355	4.046	4.718	NA
1918	2.401	NA	NA	NA	NA	NA	2.353	3.825	3.284	NA
1919	3.336	NA	NA	NA	NA	NA	2.4	3.34	3.975	NA
1920	2.977	NA	NA	NA	NA	NA	2.133	3.239	3.755	NA
1921	3.02	NA	NA	NA	NA	NA	2.138	3.56	3.445	NA
1922	2.959	NA	NA	NA	NA	NA	2.197	3.535	2.834	NA
1923	2.319	NA	NA	NA	NA	NA	2.448	3.08	3.286	NA
1924	2.534	NA	NA	NA	NA	NA	2.971	4.626	4.25	NA
1925	2.266	NA	NA	NA	NA	NA	2.312	4.126	3.917	NA
