# Young - Laurel Falls Trail - CADN - ITRDB TN011
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5391
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5391.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn011l-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; tn011l-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/tn011l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/tn011l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Young - Laurel Falls Trail - CADN - ITRDB TN011
#--------------------
# Investigators
#   Investigators: Young, J.; Blozan, W.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Laurel Falls Trail
#   Location: Tennessee
#   Northernmost_Latitude: 35.68
#   Southernmost_Latitude: 35.68
#   Easternmost_Longitude: -83.62
#   Westernmost_Longitude: -83.62
#   Elevation_m: 1095
#--------------------
# Data_Collection
#   Collection_Name: TN011
#   First_Year: 1761
#   Last_Year: 1929
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Castanea dentata (Marsh.) Borkh.
#   Common_Name: American Chestnut
#   Tree_Species_Code: CADN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LFC01A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC01B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC01C_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC01C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC02A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC02B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC05A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC05B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC07A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC08A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC08B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFC10B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFC10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT01A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFT01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT02A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFT02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT02B_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFT02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT03A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LFT04A_raw	latewood width,,,millimeter,,tree ring,,,N,Tree ID: LFT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LFC01A_raw	LFC01B_raw	LFC01C_raw	LFC02A_raw	LFC02B_raw	LFC05A_raw	LFC05B_raw	LFC07A_raw	LFC08A_raw	LFC08B_raw	LFC10B_raw	LFT01A_raw	LFT02A_raw	LFT02B_raw	LFT03A_raw	LFT04A_raw
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.522	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.562	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.244	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.781	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.037	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.928	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.347	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.581	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.997	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.237	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.214	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.489	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.965	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.277	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.815	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.008	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.381	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.261	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	2.039	NA	NA	NA	NA	1.842	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	1.82	NA	NA	NA	NA	1.083	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	1.23	NA	NA	NA	NA	1.068	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	2.287	NA	NA	NA	NA	1.7	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	2.564	NA	NA	NA	NA	1.787	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	2.676	NA	NA	NA	NA	1.788	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	3.137	NA	NA	NA	NA	2.205	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	3.476	NA	NA	NA	NA	1.875	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	3.608	NA	NA	NA	NA	1.825	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	3.075	NA	NA	NA	NA	1.59	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	3.542	NA	NA	NA	NA	1.949	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	3.881	NA	NA	NA	NA	1.989	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	3.711	NA	NA	NA	NA	2.081	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	3.191	NA	NA	NA	NA	1.995	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	3.519	NA	NA	NA	NA	2.365	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	3.305	NA	NA	NA	NA	2.952	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	3.368	NA	NA	NA	NA	2.069	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	3.313	NA	NA	NA	NA	2.068	NA	NA	NA
1800	NA	NA	2.319	NA	NA	NA	NA	2.649	NA	NA	NA	NA	2.438	NA	NA	NA
1801	2.015	NA	1.887	NA	NA	NA	NA	2.301	NA	NA	NA	NA	2.553	NA	NA	NA
1802	2.291	2.412	0.632	NA	NA	NA	NA	2.694	NA	NA	NA	NA	2.296	NA	NA	NA
1803	2.343	2.499	0.862	NA	NA	NA	NA	3.157	NA	NA	NA	NA	2.2	NA	NA	NA
1804	2.819	3.441	0.84	NA	NA	NA	NA	2.375	NA	NA	NA	NA	2.205	NA	NA	NA
1805	1.986	2.793	0.636	NA	NA	NA	NA	1.988	NA	NA	NA	NA	2.266	NA	NA	NA
1806	2.437	2.442	0.791	NA	NA	NA	NA	1.723	NA	NA	NA	NA	1.11	NA	NA	NA
1807	1.964	2.054	0.648	NA	NA	NA	NA	1.566	NA	NA	NA	NA	0.93	NA	NA	NA
1808	1.526	1.844	0.585	NA	NA	NA	NA	1.547	NA	NA	NA	NA	1.439	NA	NA	NA
1809	1.804	1.905	0.817	NA	NA	NA	NA	1.986	NA	NA	NA	NA	1.246	NA	NA	NA
1810	2.462	2.656	0.763	NA	NA	NA	NA	1.758	NA	NA	NA	NA	1.878	NA	NA	NA
1811	2.127	2.09	0.741	NA	1.555	NA	NA	1.827	NA	NA	NA	NA	1.45	NA	NA	NA
1812	1.866	1.907	0.743	NA	1.867	NA	NA	1.205	NA	NA	NA	NA	1.212	NA	NA	NA
1813	2.277	1.586	0.959	NA	1.699	NA	NA	1.017	NA	NA	NA	NA	1.052	2.354	NA	NA
1814	2.764	3.29	0.566	NA	1.812	1.962	NA	1.351	NA	NA	NA	NA	1.898	3.319	NA	NA
1815	1.69	2.298	0.723	NA	1.565	2.084	NA	1.311	NA	NA	NA	2.194	1.519	2.724	NA	NA
1816	1.989	2.381	0.689	NA	2.062	0.875	NA	1.978	NA	NA	NA	2.064	1.526	2.371	NA	NA
1817	2.172	2.97	0.719	2.262	2.024	0.943	NA	2.746	NA	NA	NA	2.517	1.85	3.058	NA	NA
1818	2.003	2.544	1.016	1.655	2.577	0.772	NA	1.488	NA	NA	NA	2.176	1.809	2.434	NA	NA
1819	1.894	2.255	1.634	1.504	1.806	2.411	2.355	1.277	NA	NA	NA	1.929	1.315	2.097	NA	NA
