# Briffa - Mt. Angeles - PSME - ITRDB WA084
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2835
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2835.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa084x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; wa084x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/wa084x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/wa084x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Briffa - Mt. Angeles - PSME - ITRDB WA084
#--------------------
# Investigators
#   Investigators: Briffa, K.R.(https://orcid.org/0000-0003-3323-3639); Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2019-01-07. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mt. Angeles
#   Location: Washington
#   Northernmost_Latitude: 47.97
#   Southernmost_Latitude: 47.97
#   Easternmost_Longitude: -123.43
#   Westernmost_Longitude: -123.43
#   Elevation_m: 1360
#--------------------
# Data_Collection
#   Collection_Name: WA084
#   First_Year: 1750
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 693011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693091_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693092_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 693131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 693131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	693011_raw	693012_raw	693021_raw	693022_raw	693031_raw	693032_raw	693041_raw	693042_raw	693051_raw	693052_raw	693061_raw	693062_raw	693071_raw	693072_raw	693081_raw	693082_raw	693091_raw	693092_raw	693101_raw	693102_raw	693111_raw	693112_raw	693121_raw	693122_raw	693131_raw
1750	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1751	NA	NA	NA	0.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1752	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1753	NA	NA	NA	0.97	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1754	NA	NA	NA	0.97	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89
1755	NA	NA	NA	1.02	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95
1756	NA	NA	NA	0.97	NA	NA	NA	0.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92
1757	NA	NA	NA	1.02	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01
1758	NA	NA	NA	1.06	NA	NA	NA	1.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02
1759	NA	NA	NA	1.04	NA	NA	NA	1.04	NA	NA	NA	NA	NA	NA	NA	NA	0.94	NA	NA	NA	NA	NA	NA	NA	1.06
1760	NA	NA	NA	0.95	NA	NA	NA	0.89	NA	NA	0.88	NA	NA	NA	NA	NA	0.85	NA	NA	NA	NA	NA	NA	NA	0.89
1761	NA	NA	NA	0.98	NA	0.85	NA	0.99	NA	NA	0.99	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	1.03
1762	NA	NA	NA	0.91	NA	0.69	NA	0.91	NA	NA	0.93	NA	NA	NA	NA	NA	0.86	NA	NA	NA	NA	NA	NA	NA	0.92
1763	NA	NA	NA	0.92	NA	0.69	NA	1	NA	NA	0.96	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	1.01
1764	NA	NA	NA	1.02	NA	0.67	NA	0.94	NA	NA	0.92	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	1.02
1765	NA	NA	NA	0.96	NA	0.78	NA	1.03	NA	NA	0.96	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	1.02
1766	NA	NA	NA	0.9	NA	0.75	NA	0.89	NA	NA	0.92	NA	NA	NA	NA	NA	0.82	NA	NA	NA	NA	NA	NA	NA	0.94
1767	NA	NA	NA	0.94	NA	0.73	0.9	0.93	NA	NA	0.85	NA	NA	NA	NA	NA	0.81	NA	NA	NA	NA	NA	NA	NA	0.94
1768	NA	NA	NA	0.94	NA	0.84	0.98	0.98	NA	NA	0.9	NA	NA	NA	NA	NA	0.84	NA	NA	NA	NA	NA	NA	NA	1
1769	NA	NA	NA	0.93	NA	0.8	0.99	1	NA	NA	0.96	NA	NA	NA	NA	NA	0.89	NA	NA	NA	NA	NA	NA	NA	1
1770	NA	NA	NA	0.82	NA	0.79	1	1	NA	NA	0.96	NA	NA	NA	NA	NA	0.85	0.86	NA	NA	NA	NA	NA	NA	1.04
1771	NA	NA	NA	0.86	NA	0.74	0.98	0.98	NA	NA	1.01	NA	NA	NA	NA	NA	0.9	0.94	NA	NA	NA	NA	NA	NA	1.09
1772	NA	NA	NA	0.94	NA	0.82	0.95	0.95	NA	NA	0.95	0.91	NA	NA	NA	NA	0.84	0.85	NA	NA	NA	NA	NA	NA	1.01
1773	NA	NA	NA	0.9	NA	0.83	0.88	0.87	NA	NA	0.88	0.9	NA	NA	NA	NA	0.83	0.82	NA	NA	NA	NA	NA	NA	1
1774	NA	NA	NA	0.96	NA	0.89	0.97	0.95	NA	NA	0.97	0.98	NA	NA	NA	NA	0.91	0.96	NA	NA	NA	NA	NA	NA	1.09
1775	NA	NA	NA	1.01	NA	0.91	0.98	0.96	NA	NA	0.98	0.97	NA	NA	NA	NA	0.95	0.99	NA	NA	NA	NA	NA	NA	1.09
1776	NA	NA	NA	1.03	NA	0.9	0.95	0.93	NA	NA	0.96	0.99	NA	NA	NA	NA	0.95	0.96	NA	NA	NA	NA	NA	NA	1.07
1777	NA	NA	NA	0.91	NA	0.79	0.85	0.8	NA	NA	0.85	0.88	NA	NA	NA	NA	0.82	0.94	NA	NA	NA	NA	NA	NA	0.98
1778	0.81	NA	NA	0.87	NA	0.79	0.86	0.82	NA	NA	0.81	0.84	NA	NA	NA	NA	0.8	0.81	NA	NA	NA	NA	NA	NA	0.94
1779	0.89	NA	NA	0.96	NA	0.83	0.91	0.9	NA	NA	0.86	0.88	NA	NA	NA	NA	0.78	0.83	NA	NA	NA	NA	NA	NA	0.99
1780	0.89	0.89	NA	0.89	NA	0.87	0.87	0.91	NA	NA	0.87	0.88	NA	NA	NA	NA	0.83	0.86	NA	NA	NA	NA	NA	NA	0.96
1781	0.91	0.94	NA	0.95	NA	0.98	0.93	0.97	NA	NA	0.9	0.89	NA	NA	NA	NA	0.87	0.9	0.94	NA	NA	NA	NA	NA	1.02
1782	0.94	0.96	NA	0.94	NA	0.99	0.95	0.97	NA	NA	0.92	0.9	NA	NA	NA	NA	0.85	0.91	0.96	NA	NA	NA	NA	NA	1.01
1783	0.96	0.93	NA	0.91	NA	0.97	0.9	0.9	NA	NA	0.91	0.88	NA	NA	NA	NA	0.84	0.92	0.96	NA	NA	NA	NA	NA	1.02
1784	0.92	0.91	NA	0.91	NA	0.97	0.91	0.9	NA	NA	0.84	0.82	NA	NA	NA	NA	0.83	0.87	0.93	NA	NA	NA	NA	NA	1
1785	0.92	0.92	NA	0.85	NA	0.91	0.82	0.85	NA	NA	0.86	0.8	NA	0.89	NA	NA	0.85	0.88	0.93	NA	NA	NA	NA	NA	0.98
1786	0.88	0.9	NA	0.92	NA	0.87	0.84	0.83	NA	NA	0.86	0.81	NA	0.88	NA	NA	0.85	0.85	0.88	NA	NA	NA	NA	NA	1
1787	0.87	0.9	NA	0.89	NA	0.9	0.89	0.87	NA	NA	0.77	0.7	NA	0.86	NA	NA	0.81	0.88	0.91	NA	NA	NA	NA	NA	1.01
1788	0.89	0.92	NA	0.81	NA	0.93	0.92	0.94	NA	NA	0.87	0.78	NA	0.86	NA	NA	0.83	0.86	0.88	NA	NA	NA	NA	NA	1.01
1789	0.92	0.91	NA	0.83	NA	0.89	0.87	0.86	NA	0.82	0.86	0.7	NA	0.87	NA	NA	0.86	0.88	0.91	NA	NA	NA	NA	NA	0.96
1790	0.94	0.93	NA	0.87	0.89	0.91	0.9	0.92	0.88	0.89	0.85	0.73	NA	0.9	NA	NA	0.81	0.9	0.87	NA	NA	NA	NA	NA	1.01
1791	0.99	0.97	NA	1.02	0.93	0.99	0.92	0.95	0.94	0.94	0.93	0.79	NA	0.95	NA	NA	0.96	0.97	1.01	NA	NA	NA	NA	NA	1.04
1792	0.96	0.93	NA	0.89	0.9	0.99	0.89	0.94	0.93	0.91	0.92	0.8	NA	0.93	NA	NA	0.9	0.91	0.96	NA	NA	NA	NA	NA	1.01
1793	0.89	0.86	0.83	0.84	0.86	0.84	0.82	0.86	0.76	0.83	0.84	0.81	NA	0.88	NA	NA	0.81	0.83	0.84	NA	NA	NA	NA	NA	0.96
1794	0.89	0.86	0.88	0.94	0.91	0.9	0.87	0.91	0.86	0.83	0.85	0.81	NA	0.9	NA	NA	0.87	0.83	0.85	NA	NA	NA	NA	NA	1
