# Peterson - San Bernardino Mountains P - PSMA - ITRDB CA551
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4188
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4188.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca551-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ca551-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/ca551.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ca551.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Peterson - San Bernardino Mountains P - PSMA - ITRDB CA551
#--------------------
# Investigators
#   Investigators: Peterson, D.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Chronology file added 2018-12-20. NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: San Bernardino Mountains P
#   Location: California
#   Northernmost_Latitude: 34.22
#   Southernmost_Latitude: 34.22
#   Easternmost_Longitude: -117.27
#   Westernmost_Longitude: -117.27
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: CA551
#   First_Year: 1781
#   Last_Year: 1988
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga macrocarpa (Vasey) Mayr
#   Common_Name: bigcone Douglas-fir
#   Tree_Species_Code: PSMA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BC3201A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3201A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3202B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3202B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3203A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3203A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3204A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3204A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3205B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3205B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3206A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3206A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3207B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3207B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3208A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3208A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3209B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3209B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3210B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3210B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3211B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3211B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3212A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3212A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3213A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3213A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3214A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3214A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BC3215A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BC3215A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BC3201A_raw	BC3202B_raw	BC3203A_raw	BC3204A_raw	BC3205B_raw	BC3206A_raw	BC3207B_raw	BC3208A_raw	BC3209B_raw	BC3210B_raw	BC3211B_raw	BC3212A_raw	BC3213A_raw	BC3214A_raw	BC3215A_raw
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.01	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.95	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.97	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.17	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	1.83	1.91
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	NA	NA	NA	1.58	2.53
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	NA	NA	NA	1.29	1.82
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.48	NA	NA	NA	1.55	2.28
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	NA	2.19	1.91
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	NA	NA	NA	3.13	2.37
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA	NA	NA	3.33	2.6
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.54	NA	NA	NA	2.96	1.69
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	2.44	1.83
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	2.07	1.8
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.19	NA	NA	NA	2.19	1.7
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.51	NA	NA	NA	1.99	1.77
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	1.8	1.58
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	2.19	2.14
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA	NA	2.25	2.01
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	NA	NA	NA	2.82	2.46
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	NA	NA	NA	2.97	2.44
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.33	NA	NA	NA	3.5	1.46
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	NA	4.4	3.36
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	NA	NA	3.11	2.59
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	NA	2.07	1.77
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	1.66	1.6
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	NA	NA	NA	1.59	0.88
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	NA	1.65	0.52
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.14	NA	NA	NA	2.61	1.34
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5	NA	NA	NA	2.89	1
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	2.12	1.79
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	2.61	1.46
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	2.72	1.46
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	2.41	1.82
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA	NA	NA	3.49	3.05
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	NA	NA	NA	2.13	2.43
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.32	NA	NA	NA	2.34	2.26
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA	1.96	2.62
1820	NA	NA	NA	NA	3.91	NA	NA	NA	NA	1.61	NA	NA	NA	1.86	2.31
1821	NA	NA	NA	NA	2.18	NA	NA	NA	NA	1.26	NA	NA	NA	1.24	2.9
1822	NA	NA	NA	NA	1.98	NA	NA	NA	NA	1.02	NA	NA	NA	1.15	1.82
1823	NA	NA	NA	NA	2.71	NA	NA	NA	NA	0.98	NA	NA	NA	1.23	1.63
1824	NA	NA	NA	NA	0.92	NA	NA	NA	NA	0.51	NA	NA	NA	0	0.22
1825	NA	NA	NA	NA	1.97	NA	1.77	NA	NA	1.08	NA	NA	NA	0	0
1826	NA	NA	NA	NA	2.1	NA	1.5	NA	NA	1.07	NA	NA	NA	0.24	0.08
1827	NA	NA	NA	NA	2.28	NA	1.34	NA	NA	1.24	NA	NA	NA	0.34	0.31
1828	NA	NA	NA	NA	2.92	NA	0.97	NA	NA	1.32	NA	NA	NA	0.25	0.36
1829	NA	NA	NA	NA	2.33	NA	0.5	NA	NA	0.59	NA	NA	NA	0.02	0.46
1830	NA	NA	NA	NA	3.75	NA	0.78	NA	NA	1.01	NA	NA	NA	0.41	0.66
1831	NA	NA	NA	NA	3.6	NA	0.71	NA	NA	0.52	NA	NA	NA	0.5	0.77
1832	NA	NA	NA	NA	4.54	NA	0.87	NA	NA	0.77	NA	NA	NA	0.81	1.21
1833	NA	NA	NA	NA	3.23	NA	0.97	NA	NA	0.83	NA	NA	NA	0.87	1.39
1834	NA	NA	NA	NA	3.5	NA	0.95	NA	NA	0.74	NA	NA	NA	0.92	1.18
1835	NA	NA	NA	NA	4.26	NA	1.13	NA	NA	1.02	NA	NA	NA	1.63	1.37
1836	NA	NA	NA	NA	2.89	1.2	1.54	NA	NA	1.25	NA	NA	NA	1.44	1.28
1837	NA	NA	NA	NA	4.27	1.27	1.65	NA	NA	1.9	NA	NA	NA	2.02	1.49
1838	NA	NA	NA	NA	3.53	0.87	1.81	NA	NA	1.42	NA	NA	NA	1.52	1.31
1839	NA	NA	NA	NA	3.37	1.1	1.69	NA	NA	1.53	NA	NA	NA	1.21	1.43
1840	NA	NA	NA	NA	3.19	0.95	1.67	NA	NA	1.5	NA	NA	NA	1.08	1.36
1841	NA	NA	NA	NA	1.37	0.83	1.12	NA	NA	0.76	NA	NA	NA	0.52	0.96
