# Baisan - Guilford Center Meeting House historical - TSCA - ITRDB VT009
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13991
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13991.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: hydrology
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/vt009-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; vt009-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/vt009.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/vt009.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2013-01-05
#--------------------
# File_Last_Modified_Date
#   Date: 2013-01-05
#--------------------
# Title
#   Study_Name: Baisan - Guilford Center Meeting House historical - TSCA - ITRDB VT009
#--------------------
# Investigators
#   Investigators: Baisan, C.H.(https://orcid.org/0000-0002-7362-1591)
#--------------------
# Description_Notes_and_Keywords
#   Description: This collection of Tsuga canadensis raw ring widths was made 
# # from the Guilford Center Meeting House in VT by C. Baisan. 
# # Construction was in 1789. It was moved and repaired in 1837 
# # using local timber (hemlock).
# # 
# # While we cannot say much about the original forest from which 
# # these timbers originated, it is not a stretch to consider 
# # detrending these raw data with closed-canopy or forest interior 
# # conditions in mind given eastern hemlock?s basic life-history 
# # traits and typical growth patterns.
# # 
# # For the Pederson et al. (2012) paper, these data were combined 
# # with the Pack Forest (Tsuga canadensis) data that are accessible 
# # in the ITRDB.
# #  NOAA Template Raw Measurements file added 2019-02-08.
#--------------------
# Publication
#   Authors: Pederson, N., A.R. Bell, E.R. Cook, U. Lall, N. Devineni, R. Seager, K. Eggleston, and K.J. Vranes
#   Journal_Name: Journal of Climate
#   Published_Title: Is an Epic Pluvial Masking the Water Insecurity of the Greater New York City Region?
#   Published_Date_or_Year: 2013
#   Volume: 26
#   Pages: 1339-1354
#   Issue: 4
#   Report_Number: 
#   DOI: 10.1175/JCLI-D-11-00723.1
#   Full_Citation: None
#   Abstract: Six water emergencies have occurred since 1981 for the New York City region (NYC) despite: 1) its perhumid climate, 2) substantial conservation of water since 1979 and 3) meteorological data showing little severe or extreme drought since 1970. We reconstruct 472 years of moisture availability for the NYC watershed to place these emergencies in long-term hydroclimatic context. Using nested reconstruction techniques, 32 tree-ring chronologies comprised of 12 species account for up to 66.2% of the average May-August Palmer Drought Severity Index. Verification statistics indicate good statistical skill from 1531-2003. The use of multiple tree species, including rarely-used species that can sometimes occur on mesic sites like Liriodendron tulipifera, Betula lenta and Carya spp., seems to aid reconstruction skill. Importantly, the reconstruction captures pluvial events in the instrumental record nearly as well as drought events and is significantly correlated to precipitation over much of the northeastern US. While the mid-1960s drought is a severe drought in the context of the new reconstruction, the region experienced repeated droughts of similar intensity, but greater duration during the 16th and 17th centuries. The full record reveals a trend towards more pluvial conditions since ca 1800 that is accentuated by an unprecedented, 43-year pluvial event that continues through 2011. In the context of the current pluvial, decreasing water usage, but increasing extra-urban pressures, it appears that the water supply system for the greater NYC region could be severely stressed if the current water boom shifts towards hydroclimatic regimes like the 16th and 17th centuries.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Guilford Center Meeting House
#   Location: Vermont
#   Northernmost_Latitude: 42.7923
#   Southernmost_Latitude: 42.7923
#   Easternmost_Longitude: -72.6244
#   Westernmost_Longitude: -72.6244
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: VT009
#   First_Year: 1453
#   Last_Year: 1834
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Tsuga canadensis (L.) Carr.
#   Common_Name: eastern hemlock
#   Tree_Species_Code: TSCA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## GCM11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCM11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCM15a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCM15a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## GCM15b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: GCM15b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	GCM11_raw	GCM15a_raw	GCM15b_raw
1663	NA	0.38	0.36
1664	NA	0.39	0.34
1665	NA	0.33	0.41
1666	NA	0.3	0.29
1667	NA	0.26	0.34
1668	NA	0.18	0.25
1669	NA	0.23	0.23
1670	NA	0.16	0.14
1671	NA	0.21	0.17
1672	NA	0.25	0.22
1673	NA	0.29	0.23
1674	NA	0.3	0.28
1675	NA	0.27	0.28
1676	NA	0.3	0.31
1677	NA	0.23	0.29
1678	NA	0.27	0.3
1679	NA	0.27	0.28
1680	NA	0.33	0.4
1681	NA	0.32	0.31
1682	NA	0.16	0.24
1683	NA	0.2	0.23
1684	NA	0.16	0.21
1685	NA	0.19	0.28
1686	NA	0.25	0.26
1687	NA	0.21	0.24
1688	NA	0.4	0.33
1689	NA	0.3	0.34
1690	NA	0.31	0.25
1691	NA	0.14	0.23
1692	NA	0.19	0.28
1693	NA	0.3	0.36
1694	NA	0.28	0.41
1695	NA	0.42	0.46
1696	0.88	0.41	0.4
1697	0.93	0.46	0.44
1698	0.92	0.36	0.41
1699	0.94	0.39	0.37
1700	0.9	0.41	0.39
1701	0.95	0.38	0.36
1702	1	0.53	0.39
1703	1.32	0.56	0.61
1704	1.45	0.38	0.28
1705	0.9	0.3	0.26
1706	1.21	0.4	0.33
1707	0.95	0.38	0.37
1708	0.94	0.31	0.39
1709	1.03	0.29	0.44
1710	1.01	0.32	0.34
1711	1	0.32	0.33
1712	1.03	0.36	0.33
1713	0.72	0.2	0.21
1714	0.57	0.29	0.28
1715	0.6	0.32	0.3
1716	0.59	0.36	0.28
1717	0.73	0.5	0.44
1718	0.71	0.45	0.45
1719	0.67	0.53	0.43
1720	0.65	0.42	0.42
1721	0.9	0.43	0.43
1722	0.98	0.47	0.45
1723	0.61	0.4	0.34
1724	0.75	0.36	0.31
1725	0.94	0.66	0.45
1726	0.89	0.59	0.52
1727	0.79	0.56	0.41
1728	0.57	0.42	0.34
1729	0.67	0.39	0.36
1730	0.83	0.6	0.37
1731	0.85	0.58	0.48
1732	1.01	0.69	0.52
1733	0.9	0.7	0.47
1734	0.95	0.65	0.57
1735	0.71	0.45	0.52
1736	0.63	0.33	0.37
1737	0.6	0.3	0.29
1738	0.59	0.24	0.25
1739	0.62	0.37	0.32
1740	0.73	0.38	0.33
1741	0.66	0.39	0.4
1742	0.64	0.5	0.51
1743	0.59	0.47	0.48
1744	0.5	0.51	0.45
1745	0.55	0.66	0.6
1746	0.43	0.68	0.57
1747	0.49	0.93	0.8
1748	0.42	0.66	0.56
1749	0.35	0.53	0.55
1750	0.38	0.7	0.71
1751	0.49	0.88	0.74
1752	0.48	1.18	0.77
1753	0.4	1.26	0.67
1754	0.35	1.22	0.85
1755	0.46	0.93	0.78
1756	0.73	1.32	1.04
1757	0.55	0.88	0.8
1758	0.47	0.7	0.8
1759	0.56	0.78	1.09
1760	0.52	0.76	0.8
1761	0.53	0.71	0.68
1762	0.43	0.81	0.59
1763	0.51	1.22	0.77
1764	0.56	1.15	1.11
1765	0.47	0.81	0.9
1766	0.42	0.74	0.78
1767	0.42	0.43	0.77
1768	0.55	0.37	0.71
1769	0.73	0.77	1.07
1770	0.6	0.56	0.79
1771	0.57	0.8	0.92
1772	0.58	0.77	NA
1773	0.64	0.63	NA
1774	0.57	0.81	NA
1775	0.59	1.01	NA
1776	0.63	0.81	NA
1777	0.86	1.48	NA
1778	0.98	1.44	NA
1779	0.6	0.95	NA
1780	0.69	1.5	NA
1781	0.61	1.56	NA
1782	0.77	1.71	NA
1783	0.9	1.36	NA
1784	0.77	1.09	NA
1785	0.88	1.07	NA
1786	1.16	1.52	NA
1787	1.02	1.29	NA
1788	1.24	1.31	NA
1789	1.22	1.69	NA
1790	1.03	1.11	NA
1791	0.97	NA	NA
1792	0.93	NA	NA
1793	1.15	NA	NA
1794	0.95	NA	NA
1795	0.95	NA	NA
1796	0.87	NA	NA
1797	1.05	NA	NA
1798	0.86	NA	NA
1799	0.58	NA	NA
1800	0.86	NA	NA
1801	1.06	NA	NA
1802	1.18	NA	NA
1803	1.41	NA	NA
1804	0.81	NA	NA
1805	0.92	NA	NA
1806	0.64	NA	NA
1807	0.64	NA	NA
1808	0.72	NA	NA
1809	0.88	NA	NA
1810	0.95	NA	NA
1811	0.93	NA	NA
1812	0.99	NA	NA
1813	1.09	NA	NA
1814	0.93	NA	NA
1815	1.22	NA	NA
1816	1	NA	NA
1817	1.05	NA	NA
1818	1.07	NA	NA
1819	0.76	NA	NA
1820	0.55	NA	NA
1821	0.75	NA	NA
1822	0.91	NA	NA
1823	0.92	NA	NA
1824	1.02	NA	NA
1825	0.98	NA	NA
1826	0.67	NA	NA
1827	0.86	NA	NA
1828	1.18	NA	NA
1829	0.82	NA	NA
1830	1.1	NA	NA
1831	1.03	NA	NA
1832	1.32	NA	NA
1833	1.34	NA	NA
1834	1.52	NA	NA
