# Peltier - Southwest Ecological Memory Project Site A3 - PPTR - ITRDB AZ612
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35495
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35495.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az612-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; az612-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/usa/az612.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/az612.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-01-31
#--------------------
# File_Last_Modified_Date
#   Date: 2022-01-31
#--------------------
# Title
#   Study_Name: Peltier - Southwest Ecological Memory Project Site A3 - PPTR - ITRDB AZ612
#--------------------
# Investigators
#   Investigators: Peltier, D.M.P.(https://orcid.org/0000-0003-3271-9055); Yocom, L.L.; Nguyen, P.; Bangs, M.; Wilson, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: These tree ring data were collected to assess the climate memory of tree growth around the southwestern US in "ecologically sampled" trees. Trees were from a range of size classes and vigors, but were all dominant or co-dominant. NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Drew M.P. Peltier, Jessica Guo, Phiyen Nguyen, Michael Bangs, Michelle Wilson, Kimberly Samuels-Crow, Larissa L. Yocom, Yao Liu, Michael K. Fell, John D. Shaw, David Auty, Christopher Schwalm, William R.L. Anderegg, George W. Koch, Marcy E. Litvak, Kiona Ogle
#   Journal_Name: Tree Physiology
#   Published_Title: Temperature memory and non-structural carbohydrates mediate legacies of a hot drought in trees across the southwestern USA
#   Published_Date_or_Year: 2022
#   Volume: 42
#   Pages: 71-85
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tpab091
#   Full_Citation: None
#   Abstract: Trees are long-lived organisms that integrate climate conditions across years or decades to produce secondary growth. This integration process is sometimes referred to as 'climatic memory.' While widely perceived, the physiological processes underlying this temporal integration, such as the storage and remobilization of non-structural carbohydrates (NSC), are rarely explicitly studied. This is perhaps most apparent when considering drought legacies (perturbed post-drought growth responses to climate), and the physiological mechanisms underlying these lagged responses to climatic extremes. Yet, drought legacies are likely to become more common if warming climate brings more frequent drought. To quantify the linkages between drought legacies, climate memory and NSC, we measured tree growth (via tree ring widths) and NSC concentrations in three dominant species across the southwestern USA. We analyzed these data with a hierarchical mixed effects model to evaluate the time-scales of influence of past climate (memory) on tree growth. We then evaluated the role of climate memory and the degree to which variation in NSC concentrations were related to forward-predicted growth during the hot 2011-2012 drought and subsequent 4-year recovery period. Populus tremuloides exhibited longer climatic memory compared to either Pinus edulis or Juniperus osteosperma, but following the 2011-2012 drought, P. tremuloides trees with relatively longer memory of temperature conditions showed larger (more negative) drought legacies. Conversely, Pinus edulis trees with longer temperature memory had smaller (less negative) drought legacies. For both species, higher NSC concentrations followed more negative (larger) drought legacies, though the relevant NSC fraction differed between P. tremuloides and P. edulis. Our results suggest that differences in tree NSC are also imprinted upon tree growth responses to climate across long time scales, which also underlie tree resilience to increasingly frequent drought events under climate change.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: 1458867, 1643245
#--------------------
# Site_Information
#   Site_Name: Southwest Ecological Memory Project Site A3
#   Location: Arizona
#   Northernmost_Latitude: 34.0
#   Southernmost_Latitude: 34.0
#   Easternmost_Longitude: -109.3
#   Westernmost_Longitude: -109.3
#   Elevation_m: 2845
#--------------------
# Data_Collection
#   Collection_Name: AZ612
#   First_Year: 1938
#   Last_Year: 2016
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Populus tremuloides Michx.
#   Common_Name: quaking aspen
#   Tree_Species_Code: PPTR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## AZA0301A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0301A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0301B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0301B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0302A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0302A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0302B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0302B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0303A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0303A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0303C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0303C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0304A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0304A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0304C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0304C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0305A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0305A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0305C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0305C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0306A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0306A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0306B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0306B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0307A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0307A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0307B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0307B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0308A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0308A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0308B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0308B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0309A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0309A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0309B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0309B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0310A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0310A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0310B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0310B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0311A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0311A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0311B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0311B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0312A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0312A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0312B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0312B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0313A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0313A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0313B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0313B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0314A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0314A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0314B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0314B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0315A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0315A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## AZA0315B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: AZA0315B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	AZA0301A_raw	AZA0301B_raw	AZA0302A_raw	AZA0302B_raw	AZA0303A_raw	AZA0303C_raw	AZA0304A_raw	AZA0304C_raw	AZA0305A_raw	AZA0305C_raw	AZA0306A_raw	AZA0306B_raw	AZA0307A_raw	AZA0307B_raw	AZA0308A_raw	AZA0308B_raw	AZA0309A_raw	AZA0309B_raw	AZA0310A_raw	AZA0310B_raw	AZA0311A_raw	AZA0311B_raw	AZA0312A_raw	AZA0312B_raw	AZA0313A_raw	AZA0313B_raw	AZA0314A_raw	AZA0314B_raw	AZA0315A_raw	AZA0315B_raw
1938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1939	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1940	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.178	NA	NA	NA	1.862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1941	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.744	NA	NA	NA	1.966	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.535	NA	NA	NA	1.365	1.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1943	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.168	NA	NA	NA	2.495	NA	NA	NA	1.649	1.226	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA
1944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.515	NA	NA	NA	1.342	NA	NA	NA	1.578	1.478	NA	NA	NA	NA	NA	NA	NA	1.151	NA	NA
1945	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.127	NA	NA	NA	1.319	NA	NA	NA	1.777	2.244	NA	NA	NA	NA	NA	NA	NA	1.188	NA	NA
1946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	0.8	2.072	0.936	NA	NA	1.961	1.938	NA	NA	NA	NA	NA	NA	NA	0.72	NA	NA
1947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.661	NA	NA	0.488	1.778	1.942	NA	NA	2.662	2.864	NA	NA	NA	NA	NA	NA	NA	1.418	NA	NA
1948	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.257	1.43	NA	0.4	1.755	1.411	NA	NA	2.539	2.93	NA	NA	NA	NA	NA	NA	NA	1.587	NA	NA
1949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.01	1.636	NA	1.377	0.871	1.476	NA	NA	2.106	2.891	NA	NA	NA	NA	NA	NA	NA	2.081	NA	NA
1950	NA	NA	NA	0.93	NA	NA	NA	NA	NA	NA	0.716	0.823	NA	0.38	0.179	1.114	NA	NA	0.807	1.271	NA	NA	NA	NA	NA	NA	NA	0.809	NA	NA
1951	NA	NA	NA	1.566	NA	NA	NA	NA	NA	NA	0.665	0.648	NA	0.169	0.174	0.186	NA	NA	0.108	0.263	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA
1952	NA	NA	NA	0.325	NA	1.039	NA	NA	NA	NA	0.994	0.922	NA	0.04	1.283	0.917	NA	NA	1.376	1.635	NA	NA	NA	NA	NA	NA	NA	1.029	NA	NA
1953	NA	NA	NA	0.158	NA	0.819	NA	NA	NA	NA	0.591	0.775	NA	0.194	0.935	0.569	NA	NA	1.437	1.592	NA	NA	NA	NA	NA	NA	0.833	0.802	NA	NA
1954	NA	NA	NA	0.642	NA	0.936	NA	NA	NA	NA	0.331	0.69	NA	0.218	0.65	0.671	NA	NA	1.55	1.709	NA	NA	NA	NA	NA	NA	0.893	0.553	NA	NA
1955	NA	NA	NA	0.64	NA	0.556	NA	NA	NA	NA	0.928	0.733	NA	0.228	0.633	0.944	NA	NA	1.031	1.263	NA	NA	NA	NA	NA	NA	0.909	0.74	NA	NA
1956	NA	NA	NA	0.497	NA	1.16	NA	NA	NA	NA	0.666	0.965	NA	0.245	0.831	1.004	NA	NA	1.467	1.66	NA	NA	NA	NA	NA	NA	1.215	1.008	NA	NA
1957	NA	NA	NA	0.444	NA	1.03	NA	NA	NA	NA	0.954	1.059	NA	0.297	0.869	0.955	NA	NA	1.786	2.026	NA	NA	NA	NA	NA	NA	1.148	1.005	NA	NA
1958	NA	NA	NA	0.504	NA	0.83	NA	NA	NA	NA	0.875	0.947	NA	0.124	1.502	1.85	NA	NA	1.254	1.219	NA	1.671	NA	NA	NA	NA	0.758	0.741	NA	NA
1959	NA	NA	NA	0.843	NA	0.799	NA	NA	NA	NA	0.855	0.867	NA	0.093	1.029	0.646	NA	NA	1.806	1.702	NA	1.473	NA	NA	NA	NA	0.792	0.644	NA	NA
1960	NA	NA	NA	0.804	NA	0.972	NA	NA	NA	NA	0.992	0.909	NA	0.347	1.015	1.03	NA	NA	1.562	1.604	1.104	1.481	NA	NA	NA	NA	0.503	0.673	NA	NA
1961	NA	NA	NA	1.26	NA	1.014	NA	NA	NA	NA	0.948	1.172	0.698	0.762	1.178	0.97	NA	NA	1.509	1.555	1.07	1.701	NA	NA	NA	NA	0.91	0.747	NA	NA
1962	NA	NA	NA	1.524	NA	0.752	NA	NA	NA	NA	1.204	0.958	1.169	1.183	1.298	2.005	NA	NA	1.987	2.149	0.998	1.561	NA	NA	NA	NA	1.164	0.88	NA	NA
1963	NA	NA	1.267	1.42	NA	0.803	NA	NA	NA	NA	1.077	0.915	0.782	0.867	1.295	1.632	NA	NA	1.419	1.618	1.473	1.753	NA	NA	NA	NA	0.702	0.576	NA	NA
1964	NA	NA	1.186	1.491	NA	0.868	NA	NA	NA	NA	1.272	1.119	0.98	1.06	0.983	1.484	NA	NA	1.234	1.869	1.279	1.481	NA	NA	NA	NA	1.259	0.891	NA	NA
1965	NA	NA	1.833	2.075	NA	1.158	NA	NA	NA	NA	1.23	1.31	1.26	1.619	1.894	1.576	NA	NA	2.122	1.577	1.746	2.329	NA	NA	NA	NA	1.699	0.942	NA	NA
1966	NA	NA	2.217	1.835	NA	1.135	NA	NA	NA	NA	1.306	1.336	1.665	1.622	1.463	1.507	NA	NA	2.096	1.674	2.338	2.734	NA	NA	NA	NA	1.531	1.101	NA	NA
1967	NA	NA	1.07	0.891	NA	0.423	NA	NA	NA	NA	0.858	0.781	0.361	0.542	0.797	0.393	NA	NA	0.827	1.19	1.133	1.108	NA	NA	NA	NA	0.754	0.734	NA	NA
1968	NA	NA	1.065	0.681	NA	0.641	NA	NA	NA	NA	0.745	0.643	0.695	0.781	0.767	0.739	NA	NA	0.723	0.818	0.649	0.928	NA	NA	NA	NA	1.143	1.322	NA	NA
1969	NA	NA	1.652	1.23	NA	0.813	NA	NA	NA	NA	1.098	0.616	1.285	1.321	1.036	1.35	NA	NA	1.658	2.005	0.778	1.624	NA	NA	NA	NA	1.724	1.921	NA	NA
1970	NA	NA	1.698	1.295	NA	0.819	NA	NA	NA	NA	0.892	0.958	0.697	0.761	0.573	1.049	NA	NA	1.637	2.239	1.672	1.755	NA	NA	NA	NA	1.161	1.199	NA	NA
1971	NA	NA	0.496	0.385	NA	0.07	NA	NA	NA	NA	0.429	0.319	0.209	0.133	0.141	0.247	NA	NA	0.329	0.766	0.286	0.659	NA	NA	NA	NA	0.187	0.374	NA	NA
1972	NA	NA	0.947	0.876	NA	1.466	NA	NA	NA	NA	0.482	0.736	1.247	0.993	0.565	0.18	NA	NA	0.455	0.969	1.514	1.278	NA	NA	NA	NA	0.808	0.844	NA	NA
1973	NA	NA	1.746	1.603	NA	0.083	NA	NA	NA	NA	1.194	1.269	1.544	1.246	1.025	1.845	NA	NA	1.237	1.701	1.651	1.797	NA	NA	NA	NA	1.373	1.612	NA	NA
1974	NA	NA	0.842	0.577	NA	0.566	NA	NA	NA	NA	0.674	0.519	0.455	0.257	0.318	0.703	NA	NA	0.342	1.012	0.451	0.649	NA	NA	NA	NA	0.754	0.819	NA	NA
1975	NA	NA	0.924	0.761	NA	0.623	NA	NA	NA	NA	0.842	0.803	0.496	0.519	0.705	0.903	NA	NA	1.146	2.043	1.465	1.964	1.25	NA	NA	NA	1.164	1.09	NA	NA
1976	NA	NA	0.983	0.816	NA	0.448	NA	NA	NA	NA	0.984	1.348	1.414	1.162	0.599	1.299	NA	NA	1.622	2.113	1.22	1.809	0.865	NA	NA	NA	0.996	1.271	NA	NA
1977	NA	NA	0.391	0.369	NA	0.641	NA	NA	NA	NA	0.746	0.688	0.387	0.663	0.419	0.677	NA	NA	1.09	1.535	1.029	1.751	0.433	NA	NA	NA	0.744	1.103	NA	NA
1978	NA	NA	1.754	1.249	NA	1.226	NA	NA	NA	1.765	0.596	0.553	1.27	1.35	0.978	0.66	NA	NA	1.65	1.747	1.059	1.607	1.015	NA	NA	NA	1.078	1.539	NA	NA
1979	NA	NA	2.384	1.907	NA	1.27	NA	NA	NA	2.778	1.191	1.496	1.849	2.108	1.022	1.351	NA	NA	2.866	1.501	1.263	1.9	1.667	NA	2.305	NA	1.763	2.275	NA	NA
1980	NA	NA	1.591	1.327	NA	1.451	NA	NA	NA	2.393	1.151	1.517	1.538	1.676	1.534	1.171	1.067	NA	1.956	1.26	0.956	1.36	1.275	NA	2.034	NA	1.378	1.92	NA	NA
1981	NA	NA	1.048	0.944	NA	1.054	NA	NA	NA	3.286	0.943	1.096	0.969	1.062	1.099	0.616	0.658	NA	1.43	0.865	0.449	0.961	1.249	NA	2.382	2.712	1.18	1.401	NA	NA
1982	NA	NA	1.568	1.363	NA	1.569	NA	NA	3.029	3.022	0.783	0.724	0.912	0.872	0.482	0.328	0.455	NA	1.457	0.487	0.464	1.349	0.465	NA	1.251	0.775	0.756	0.742	NA	NA
1983	NA	NA	1.779	1.544	NA	1.875	NA	NA	3.263	2.832	1	1.245	1.82	1.654	0.828	1.015	1.638	NA	1.755	1.243	1.082	1.778	1.435	2.161	1.11	1.22	1.234	1.323	NA	NA
1984	NA	NA	1.553	1.912	NA	1.793	NA	NA	3.175	2.879	1.434	1.79	1.802	1.5	0.607	1.1	0.965	NA	1.568	1.765	0.763	1.558	0.983	1.949	1.482	1.449	0.982	1.407	2.066	NA
1985	NA	NA	1.051	1.028	NA	1.204	NA	NA	1.83	1.593	1.277	1.548	0.483	0.613	0.496	0.754	0.816	NA	1.693	1.466	0.743	1.282	1.084	1.533	1.275	1.31	1.156	1.164	0.79	0.648
1986	NA	NA	0.673	0.865	NA	0.793	NA	NA	1.088	1.012	1.231	1.899	0.488	0.29	0.55	0.387	0.75	NA	1.184	1.163	0.476	0.796	1.1	2.064	0.954	0.915	0.89	0.898	0.998	1.346
1987	NA	NA	1.662	1.574	NA	1.156	NA	NA	0.839	0.915	1.269	1.255	1.146	1.695	0.974	0.432	0.846	NA	1.356	1.395	0.408	0.631	2.024	2.36	1.58	2.179	1.574	1.603	1.872	1.981
1988	NA	NA	1.488	2.05	NA	1.652	NA	2.359	0.782	1.02	1.896	2.322	0.801	1.536	1.504	1.743	2.217	NA	2.476	1.924	0.695	1.292	1.145	2.35	1.061	2.428	1.426	1.927	1.375	2.427
1989	NA	NA	1.592	1.795	NA	1.939	NA	2.093	0.521	0.458	1.866	1.29	1.154	1.407	1.828	2.81	0.71	NA	1.433	1.173	0.206	0.435	0.983	1.787	1.322	1.72	0.858	1.184	1.322	1.064
